Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
164,Francesco Di Tacchio,ITA,MF,Salernitana,31,1990,13.9,683,44,169,438,84,8,683,10,6,60.0,4,40.0,338,1251,558,5,7,1,17,7,369,5
165,Amadou Diawara,GUI,MF,Roma,24,1997,1.9,82,3,22,51,9,0,82,1,1,100.0,0,0.0,34,106,36,0,0,0,0,0,50,0
166,Brahim Díaz,ESP,MF,Milan,21,1999,20.6,946,7,59,489,421,63,946,88,45,51.1,43,48.9,609,3812,1829,59,50,13,64,39,717,104
167,Mitchell Dijks,NED,DF|FW,Bologna,28,1993,7.7,427,18,147,156,131,13,427,28,12,42.9,16,57.1,228,1373,762,21,13,4,12,4,254,24
168,Federico Dimarco,ITA,DF,Inter,23,1997,15.9,1365,61,357,583,442,41,1364,16,10,62.5,6,37.5,789,3964,2350,54,31,10,14,10,928,116
169,Filippo Distefano,ITA,FW,Fiorentina,17,2003,0.0,2,0,1,0,1,0,2,1,0,0.0,1,100.0,1,3,0,0,0,0,0,0,1,0
170,Koffi Djidji,CIV,DF,Torino,28,1992,19.3,1073,79,416,541,120,10,1073,13,8,61.5,5,38.5,565,2395,1169,18,16,2,15,9,591,11
171,Berat Djimsiti,ALB,DF,Atalanta,28,1993,25.1,1663,112,645,839,188,24,1663,6,4,66.7,2,33.3,909,3938,2025,19,19,0,18,3,1042,31
172,Nicolás Domínguez,ARG,MF,Bologna,23,1998,22.4,1484,71,358,891,248,31,1484,34,14,41.2,20,58.8,717,3434,1417,18,21,1,34,21,904,44
173,Bartłomiej Drągowski,POL,GK,Fiorentina,23,1997,6.2,366,251,363,4,0,0,366,0,0,,0,,236,1236,618,0,0,0,0,0,247,0
174,Radu Drăgușin,ROU,DF,Sampdoria,19,2002,6.9,337,44,154,142,45,2,337,1,1,100.0,0,0.0,140,719,280,6,4,0,2,4,132,10
175,Radu Drăgușin,ROU,DF,Salernitana,19,2002,5.4,215,36,109,102,9,2,215,1,0,0.0,1,100.0,107,569,194,1,3,2,3,0,96,1
176,Denzel Dumfries,NED,DF,Inter,25,1996,22.5,1088,35,200,376,523,127,1088,30,15,50.0,15,50.0,568,3136,1540,55,24,27,39,23,683,204
177,Alfred Duncan,GHA,MF,Fiorentina,28,1993,21.5,1103,18,168,645,311,29,1103,23,13,56.5,10,43.5,685,3131,1559,29,27,6,26,16,808,71
178,Paulo Dybala,ARG,FW|MF,Juventus,27,1993,22.9,1451,5,155,690,628,86,1449,79,47,59.5,32,40.5,909,4692,1859,50,42,24,70,28,1100,155
179,Edin Džeko,BIH,FW,Inter,35,1986,27.4,1139,49,121,503,524,178,1139,41,17,41.5,24,58.5,614,3167,1454,47,26,23,78,31,891,207
180,Tyronne Ebuehi,NGA,DF,Venezia,25,1995,12.6,655,50,279,225,158,16,655,20,11,55.0,9,45.0,293,1804,924,29,20,3,15,5,330,52
181,Éderson,BRA,MF,Salernitana,22,1999,12.7,547,21,122,293,145,26,547,38,19,50.0,19,50.0,341,1867,948,25,27,4,24,17,353,39
182,Albin Ekdal,SWE,MF,Sampdoria,32,1989,18.2,941,51,279,547,126,24,941,23,15,65.2,8,34.8,455,2192,914,10,11,1,13,11,511,20
183,Caleb Ekuban,GHA,FW|MF,Genoa,27,1994,19.1,687,16,70,327,299,83,687,52,26,50.0,26,50.0,394,2076,817,31,17,21,73,38,483,133
184,Elif Elmas,MKD,FW|MF,Napoli,21,1999,18.0,986,27,115,512,370,50,986,35,24,68.6,11,31.4,669,3968,1950,59,45,19,23,23,804,96
185,Martin Erlic,CRO,DF,Spezia,23,1998,28.6,1383,265,887,463,40,30,1383,4,3,75.0,1,25.0,662,2898,1380,6,5,0,14,2,751,3
186,Gonzalo Escalante,ARG,MF,Lazio,28,1993,0.1,10,2,6,3,1,0,10,0,0,,0,,3,42,0,0,0,0,1,0,4,0
187,Diego Falcinelli,ITA,FW,Bologna,30,1991,0.7,45,1,5,17,24,9,45,4,2,50.0,2,50.0,26,125,62,1,1,0,6,3,33,9
188,Wladimiro Falcone,ITA,GK,Sampdoria,26,1995,9.5,389,355,387,1,1,0,389,0,0,,0,,226,1192,754,0,0,0,0,0,179,0
189,Paolo Faragò,ITA,MF,Cagliari,28,1993,0.2,15,0,5,5,7,3,15,1,1,100.0,0,0.0,7,54,38,1,1,0,1,0,7,2
190,Davide Faraoni,ITA,DF,Hellas Verona,29,1991,28.6,1715,94,440,784,503,55,1715,40,12,30.0,28,70.0,714,2589,1186,31,19,6,50,14,891,125
191,Mohamed Fares,ALG,DF|FW,Genoa,25,1996,6.5,331,9,82,141,114,16,331,16,9,56.3,7,43.8,173,915,452,16,12,1,10,10,187,22
192,Diego Farias,BRA,MF|FW,Cagliari,31,1990,0.7,38,0,2,15,21,1,38,1,1,100.0,0,0.0,25,120,56,2,0,1,1,0,28,7
193,Andrea Favilli,ITA,FW,Genoa,24,1997,0.4,11,2,3,4,4,2,11,0,0,,0,,8,32,0,0,0,1,3,1,8,5
194,Federico Fazio,ARG,DF,Salernitana,34,1987,15.9,817,107,347,403,77,27,817,11,9,81.8,2,18.2,361,2193,1390,19,16,4,12,3,418,6
195,Luiz Felipe,ITA,DF,Lazio,24,1997,27.7,2079,282,1046,997,44,10,2079,6,6,100.0,0,0.0,1215,6510,3496,12,9,0,9,6,1499,1
196,Alex Ferrari,ITA,DF,Sampdoria,27,1994,18.3,1032,142,571,431,36,4,1032,14,4,28.6,10,71.4,544,2389,1147,7,7,1,10,3,581,5
197,Salvador Ferrer,ESP,DF|MF,Spezia,23,1998,16.6,927,71,305,428,199,8,927,12,8,66.7,4,33.3,419,2096,1107,24,18,2,11,10,484,52
198,Riccardo Fiamozzi,ITA,DF,Empoli,28,1993,6.9,438,21,143,210,87,2,438,7,3,42.9,4,57.1,201,935,526,10,11,0,4,4,237,14
199,Luca Fiordilino,ITA,MF,Venezia,25,1996,7.3,387,23,128,203,61,10,387,5,3,60.0,2,40.0,206,854,298,3,3,1,10,8,246,10
200,Vincenzo Fiorillo,ITA,GK,Salernitana,31,1990,1.0,35,33,35,0,0,0,35,0,0,,0,,16,55,46,0,0,0,0,0,15,0
201,Alessandro Florenzi,ITA,DF|FW,Milan,30,1991,12.8,925,31,223,496,217,20,925,10,8,80.0,2,20.0,493,2434,1397,30,16,4,11,1,584,51
202,Fernando Forestieri,ITA,FW|MF,Udinese,31,1990,0.6,33,1,4,9,20,4,33,1,1,100.0,0,0.0,16,124,84,2,2,0,2,0,21,8
203,Francesco Forte,ITA,FW,Venezia,28,1993,4.7,118,2,10,62,49,19,118,1,1,100.0,0,0.0,46,181,65,3,3,1,13,2,82,16
204,Gianluca Frabotta,ITA,DF|MF,Hellas Verona,22,1999,0.2,12,1,1,5,6,1,12,0,0,,0,,4,61,40,1,1,0,0,0,6,3
205,Davide Frattesi,ITA,MF,Sassuolo,21,1999,31.7,1642,103,376,880,419,86,1642,64,42,65.6,22,34.4,923,5167,2728,79,61,20,59,22,1186,104
206,Morten Frendrup,DEN,DF|MF,Genoa,20,2001,7.7,461,13,120,247,99,5,461,5,3,60.0,2,40.0,170,981,357,13,8,2,15,3,162,9
207,Remo Freuler,SUI,MF,Atalanta,29,1992,26.3,2036,55,343,1162,546,37,2036,35,20,57.1,15,42.9,1187,6064,3054,52,52,7,40,24,1423,59
208,Matteo Gabbia,ITA,DF,Milan,21,1999,6.0,471,50,256,208,9,6,471,0,0,,0,,289,1161,635,3,0,0,2,0,344,1
209,Manolo Gabbiadini,ITA,FW|MF,Sampdoria,29,1991,12.7,465,14,53,220,193,32,465,10,4,40.0,6,60.0,270,1111,458,13,9,3,29,16,342,57
210,Gianluca Gaetano,ITA,MF,Napoli,21,2000,0.2,16,0,5,8,3,0,16,0,0,,0,,10,58,6,0,0,0,1,0,8,0
211,Luca Gagliano,ITA,FW|DF,Cagliari,21,2000,0.1,9,1,2,4,3,1,9,1,0,0.0,1,100.0,5,16,3,0,0,0,0,0,5,1
212,Roberto Gagliardini,ITA,MF,Inter,27,1994,7.2,423,14,78,218,130,18,423,7,3,42.9,4,57.1,228,1081,553,8,9,1,13,7,296,31
213,Riccardo Gagliolo,SWE,DF,Salernitana,31,1990,12.6,651,83,315,283,63,11,651,6,4,66.7,2,33.3,318,1514,883,10,4,0,6,3,318,8
214,Nicolas Galazzi,ITA,MF,Venezia,20,2000,0.2,12,1,1,1,10,1,12,0,0,,0,,6,23,17,0,1,0,2,1,7,3
215,Pablo Galdames Millán,CHI,MF,Genoa,24,1996,11.4,568,19,99,334,139,13,568,15,7,46.7,8,53.3,293,990,356,4,4,0,10,17,325,22
216,Luca Gemello,ITA,GK,Torino,21,2000,1.0,37,27,37,0,0,0,37,0,0,,0,,24,132,74,0,0,0,0,0,20,0
217,Paolo Ghiglione,ITA,DF,Genoa,24,1997,6.7,440,29,124,201,120,7,440,16,9,56.3,7,43.8,206,918,437,13,11,1,18,3,220,32
218,Faouzi Ghoulam,ALG,DF,Napoli,30,1991,3.7,304,14,72,141,93,2,304,2,1,50.0,1,50.0,181,796,450,10,7,1,2,2,216,19
219,Sebastian Giovinco,ITA,MF,Sampdoria,34,1987,0.4,17,0,0,6,11,1,17,0,0,,0,,9,40,6,0,1,0,2,0,10,2
220,Olivier Giroud,FRA,FW,Milan,34,1986,21.0,698,26,47,278,376,123,696,8,4,50.0,4,50.0,261,860,248,8,6,4,58,11,539,102
221,Diego Godín,URU,DF,Cagliari,35,1986,9.1,548,87,315,207,29,14,548,11,10,90.9,1,9.1,294,1206,538,4,2,1,4,0,334,1
222,Edoardo Goldaniga,ITA,DF,Cagliari,27,1993,10.4,587,51,257,265,68,8,587,6,3,50.0,3,50.0,272,1234,521,3,6,0,7,0,279,12
223,Edoardo Goldaniga,ITA,DF|MF,Sassuolo,27,1993,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0
224,Cedric Gondo,CIV,FW,Salernitana,24,1996,7.8,281,6,32,103,151,41,281,20,11,55.0,9,45.0,197,1037,385,15,9,7,39,19,227,74
225,Nicolás González,ARG,FW,Fiorentina,23,1998,26.2,1313,7,111,572,657,137,1310,115,57,49.6,57,49.6,867,6278,2785,97,80,37,97,39,1055,210
226,Robin Gosens,GER,DF,Atalanta,27,1994,5.1,310,9,62,143,105,22,310,3,0,0.0,3,100.0,161,509,319,8,5,3,6,1,196,24
227,Robin Gosens,GER,DF,Inter,27,1994,1.9,128,8,30,55,45,9,128,1,0,0.0,1,100.0,55,197,101,4,3,3,3,0,82,19
228,Alberto Grassi,ITA,MF,Cagliari,26,1995,24.2,1331,77,355,802,185,22,1331,27,18,66.7,9,33.3,682,3341,1194,13,13,0,27,16,751,25
229,Koray Günter,GER,DF,Hellas Verona,26,1994,26.8,1576,236,821,727,38,16,1576,5,3,60.0,2,40.0,736,4249,2321,10,7,1,15,2,722,3
230,Albert Guðmundsson,ISL,FW|MF,Genoa,24,1997,6.7,308,10,35,121,156,27,308,14,7,50.0,7,50.0,164,944,373,14,8,6,27,10,190,45
231,Emmanuel Gyasi,GHA,FW|MF,Spezia,27,1994,33.7,1272,67,296,522,471,87,1272,55,33,60.0,22,40.0,767,4002,1567,44,38,17,81,52,865,145
232,Norbert Gyömbér,SVK,DF,Salernitana,29,1992,28.5,1359,206,701,572,92,18,1359,3,2,66.7,1,33.3,619,2881,1273,5,2,0,13,6,678,12
233,Nicolas Haas,SUI,MF,Empoli,25,1996,11.1,594,27,126,293,179,17,594,9,2,22.2,7,77.8,325,1374,527,8,9,3,18,8,374,49
234,Samir Handanović,SVN,GK,Inter,37,1984,37.0,1331,1193,1330,0,1,1,1331,0,0,,0,,866,4090,2876,0,0,0,1,0,815,0
235,Ridgeciano Haps,SUR,DF,Venezia,28,1993,22.8,1120,94,453,442,233,15,1120,22,16,72.7,6,27.3,522,2761,1421,30,35,2,34,4,534,69
236,Abdou Harroui,NED,MF,Sassuolo,23,1998,5.0,365,8,64,209,99,15,365,6,3,50.0,3,50.0,235,1027,409,9,9,1,12,5,251,15
237,Hans Hateboer,NED,DF|MF,Atalanta,27,1994,15.4,973,33,172,396,408,39,973,10,5,50.0,5,50.0,582,2933,1596,37,27,6,21,9,681,121
238,Silvan Hefti,SUI,DF,Genoa,23,1997,14.3,732,42,225,310,212,15,732,27,13,48.1,14,51.9,298,1849,985,30,23,3,18,14,273,43
239,Liam Henderson,SCO,MF,Empoli,25,1996,22.4,1019,33,128,418,482,60,1019,13,5,38.5,8,61.5,566,2585,1123,22,19,1,27,14,681,133
240,Dalbert Henrique,BRA,DF|MF,Cagliari,27,1993,23.1,1110,48,250,508,363,21,1110,29,10,34.5,19,65.5,487,2352,1114,33,30,4,38,19,525,96
241,Matheus Henrique,BRA,MF,Sassuolo,23,1997,12.0,703,27,135,414,160,8,703,31,20,64.5,11,35.5,490,2686,1178,17,30,3,11,18,554,21
242,Thomas Henry,FRA,FW,Venezia,26,1994,23.5,716,34,59,352,311,97,716,38,12,31.6,26,68.4,427,1798,588,20,12,9,91,35,605,99
243,Theo Hernández,FRA,DF,Milan,23,1997,30.1,2060,65,515,983,605,56,2058,85,49,57.6,36,42.4,1138,8263,5294,120,88,27,55,24,1262,140
244,Hernani,BRA,MF|FW,Genoa,27,1994,7.6,343,15,68,191,88,13,343,11,5,45.5,6,54.5,161,884,318,7,8,4,16,11,200,20
245,Daan Heymans,BEL,MF|FW,Venezia,22,1999,2.8,129,8,29,65,36,6,129,3,2,66.7,1,33.3,58,253,85,2,2,0,7,0,85,13
246,Aaron Hickey,SCO,DF,Bologna,19,2002,31.3,1602,80,483,671,458,25,1602,49,30,61.2,19,38.8,831,4703,2261,57,43,8,48,27,961,156
247,Martin Hongla,CMR,MF,Hellas Verona,23,1998,7.2,380,20,81,227,76,5,380,5,1,20.0,4,80.0,222,1083,374,6,10,2,12,8,222,12
248,Sydney van Hooijdonk,NED,FW|MF,Bologna,21,2000,0.4,23,0,0,11,13,1,23,1,1,100.0,0,0.0,13,62,7,0,1,0,2,1,20,3
249,Petko Hristov,BUL,DF,Spezia,22,1999,13.9,760,113,449,299,13,4,760,2,2,100.0,0,0.0,363,1491,747,3,4,1,3,2,421,2
250,Elseid Hysaj,ALB,DF,Lazio,27,1994,22.5,1599,59,472,861,286,17,1599,33,16,48.5,17,51.5,927,3662,1719,26,22,4,14,9,1087,69
251,Roger Ibanez,BRA,DF,Roma,22,1998,32.1,2275,195,1102,1088,110,37,2275,16,10,62.5,6,37.5,1359,7928,4376,33,29,2,33,12,1507,15
252,Zlatan Ibrahimović,SWE,FW,Milan,39,1981,11.3,537,12,16,209,316,89,536,9,5,55.6,4,44.4,267,1012,529,13,14,5,22,9,443,99
253,Igor,BRA,DF,Fiorentina,23,1998,24.9,1905,134,947,935,39,15,1905,12,12,100.0,0,0.0,1206,6111,3553,20,8,0,18,3,1350,1
254,Jonathan Ikone,FRA,FW,Fiorentina,23,1998,7.2,369,6,31,159,183,28,369,23,13,56.5,10,43.5,244,1623,758,13,14,7,27,10,273,57
255,Ivan Ilić,SRB,MF,Hellas Verona,20,2001,28.1,1679,85,358,990,346,27,1679,43,26,60.5,17,39.5,969,5271,2229,39,47,5,48,22,1057,67
256,Josip Iličić,SVN,MF|FW,Atalanta,33,1988,9.3,618,4,40,242,344,53,617,40,27,67.5,13,32.5,455,2528,1146,43,20,18,39,10,516,98
257,Ciro Immobile,ITA,FW,Lazio,31,1990,30.1,1199,20,91,496,622,190,1190,40,19,47.5,20,50.0,725,3351,1497,52,31,31,77,44,995,204
258,Lorenzo Insigne,ITA,FW,Napoli,30,1991,25.4,1790,13,177,791,847,116,1777,80,41,51.3,39,48.8,1203,6540,3388,104,78,46,52,28,1383,208
259,Ardian Ismajli,ALB,DF,Empoli,24,1996,14.1,894,149,487,387,26,9,894,3,1,33.3,2,66.7,470,2876,1912,18,7,0,5,0,531,3
260,Armando Izzo,ITA,DF,Torino,29,1992,5.8,371,35,153,175,44,8,371,0,0,,0,,200,1036,583,6,7,0,3,2,219,8
261,Mato Jajalo,BIH,MF,Udinese,33,1988,7.0,399,21,108,225,68,4,399,4,3,75.0,1,25.0,184,744,321,3,3,1,10,5,223,7
262,Paweł Jaroszyński,POL,DF,Salernitana,26,1994,5.7,284,29,122,106,58,2,284,4,1,25.0,3,75.0,138,561,300,4,7,0,2,1,124,11
263,Juan Jesus,BRA,DF,Napoli,30,1991,14.2,950,103,442,497,17,10,950,2,1,50.0,1,50.0,586,2569,1282,1,2,1,3,0,643,0
264,Dennis Johnsen,NOR,FW|MF,Venezia,23,1998,16.1,508,8,75,176,271,59,508,66,20,30.3,46,69.7,346,2237,1077,36,23,19,61,23,369,140
265,Kaio Jorge,BRA,MF|FW,Juventus,19,2002,1.3,56,2,8,23,26,7,56,1,1,100.0,0,0.0,41,145,41,2,1,1,4,2,47,12
266,Flavio Junior Bianchi,ITA,FW|MF,Genoa,21,2000,3.5,114,0,10,71,35,9,114,3,3,100.0,0,0.0,68,272,74,2,2,1,15,6,81,18
267,Hamed Junior Traorè,CIV,FW|MF,Sassuolo,21,2000,19.7,1104,10,169,492,460,88,1104,104,61,58.7,43,41.3,743,5120,2733,90,56,46,45,43,779,134
268,Nikola Kalinić,CRO,FW,Hellas Verona,33,1988,4.5,158,1,5,61,92,33,158,4,2,50.0,2,50.0,112,333,83,3,2,3,19,21,143,49
269,Yayah Kallon,SLE,FW|MF,Genoa,20,2001,7.1,265,3,31,93,146,32,265,28,18,64.3,10,35.7,171,1207,565,24,11,12,27,11,174,61
270,Pierre Kalulu,FRA,DF,Milan,21,2000,21.6,1384,98,591,642,169,13,1384,11,6,54.5,5,45.5,788,4814,2454,21,19,0,22,6,860,35
271,Dimitrije Kamenović,SRB,DF,Lazio,21,2000,0.5,25,3,13,11,1,1,25,0,0,,0,,9,61,1,0,1,0,0,1,10,0
272,Rick Karsdorp,NED,DF|FW,Roma,26,1995,32.0,2008,59,538,923,571,40,2008,23,13,56.5,10,43.5,1082,4702,2273,46,45,10,31,8,1303,210
273,Denso Kasius,NED,DF|FW,Bologna,18,2002,2.0,161,4,40,73,48,2,161,8,3,37.5,5,62.5,89,619,271,6,4,2,6,0,97,20
274,Grigoris Kastanos,CYP,MF|FW,Salernitana,23,1998,15.0,772,27,138,361,289,28,772,46,22,47.8,24,52.2,441,2105,1101,27,29,7,27,14,473,54
275,Moise Kean,ITA,FW,Juventus,21,2000,12.2,381,10,48,158,182,58,381,44,18,40.9,26,59.1,227,1400,519,20,9,10,43,21,289,77
276,Wajdi Kechrida,TUN,DF|MF,Salernitana,25,1995,10.6,411,23,100,182,133,15,411,5,2,40.0,3,60.0,219,1061,589,16,14,2,10,10,234,30
277,Dimitrios Keramitsis,GRE,MF,Roma,17,2004,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
278,Franck Kessié,CIV,MF,Milan,24,1996,25.6,1600,52,337,919,361,58,1597,45,33,73.3,12,26.7,888,4510,2010,36,33,4,38,27,1101,61
279,Jakub Kiwior,POL,MF,Spezia,21,2000,21.8,937,94,360,497,92,17,937,14,9,64.3,5,35.7,380,1607,667,5,3,1,14,9,467,13
280,Sofian Kiyine,MAR,MF|FW,Venezia,23,1997,13.8,710,22,149,362,217,17,710,80,55,68.8,25,31.3,424,3264,1699,48,33,10,38,32,447,44
281,Simon Kjær,DEN,DF,Milan,32,1989,8.9,559,86,256,292,14,6,559,0,0,,0,,298,1364,887,3,1,0,2,1,369,1
282,Aleksandr Kokorin,RUS,FW|MF,Fiorentina,30,1991,0.6,33,0,2,18,13,1,33,0,0,,0,,19,102,19,2,1,0,5,0,25,8
283,Aleksandar Kolarov,SRB,DF,Inter,35,1985,0.5,44,5,15,23,6,0,44,2,1,50.0,1,50.0,32,122,88,1,1,0,0,0,37,0
284,Teun Koopmeiners,NED,MF,Atalanta,23,1998,23.6,1715,35,333,854,550,39,1715,36,21,58.3,15,41.7,976,4381,2183,38,37,11,43,19,1180,81
285,Kalidou Koulibaly,SEN,DF,Napoli,30,1991,26.7,1915,247,902,980,58,22,1915,22,20,90.9,2,9.1,1163,5156,2986,21,12,1,15,3,1305,10
286,Christos Kourfalidis,GRE,MF|FW,Cagliari,18,2002,0.2,16,1,1,8,7,1,16,0,0,,0,,6,17,11,0,1,0,1,0,6,2
287,Viktor Kovalenko,UKR,MF,Spezia,25,1996,14.7,723,14,138,408,180,14,723,14,4,28.6,10,71.4,416,2070,904,15,18,2,28,17,487,35
288,Julian Kristoffersen,NOR,FW,Salernitana,24,1997,0.1,3,0,0,1,2,1,3,0,0,,0,,0,0,0,0,0,0,0,0,2,0
289,Rade Krunić,BIH,MF|FW,Milan,27,1993,15.7,710,31,126,369,226,25,710,15,12,80.0,3,20.0,340,1794,770,20,18,3,27,7,461,54
290,Dejan Kulusevski,SWE,FW|MF,Juventus,21,2000,8.6,379,7,52,151,184,47,379,32,18,56.3,14,43.8,243,1522,709,24,15,7,41,23,266,89
291,Marash Kumbulla,ALB,DF,Roma,21,2000,11.4,737,48,348,368,24,9,737,1,1,100.0,0,0.0,453,2036,1147,5,1,0,6,2,503,0
292,Giorgos Kyriakopoulos,GRE,DF|FW,Sassuolo,25,1996,21.9,1510,83,516,586,425,26,1510,54,35,64.8,19,35.2,923,5116,2836,78,46,11,23,19,1020,114
293,Andrea La Mantia,ITA,FW|MF,Empoli,30,1991,5.4,158,6,14,64,80,31,158,0,0,,0,,74,200,51,3,2,2,12,7,112,30
294,Sam Lammers,NED,FW|MF,Atalanta,24,1997,0.4,31,0,0,14,17,3,31,2,0,0.0,2,100.0,18,53,23,0,0,0,6,0,28,8
295,Kevin Lasagna,ITA,MF|FW,Hellas Verona,28,1992,13.2,447,11,42,181,237,63,447,19,10,52.6,9,47.4,226,1519,700,26,13,7,55,27,315,104
296,Darko Lazović,SRB,DF,Hellas Verona,30,1990,30.7,1812,72,369,759,700,120,1812,55,26,47.3,29,52.7,883,4848,3070,101,54,38,34,8,1075,243
297,Manuel Lazzari,ITA,DF,Lazio,27,1993,18.5,1179,35,283,571,345,38,1179,58,29,50.0,29,50.0,693,4764,2960,80,64,15,24,6,775,107
298,Patrick Leal,USA,FW,Venezia,18,2003,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
299,Rafael Leão,POR,FW,Milan,22,1999,28.9,1166,12,58,434,707,172,1166,163,98,60.1,65,39.9,808,7959,4496,161,109,69,71,50,914,218
300,Lucas Leiva,BRA,MF,Lazio,34,1987,18.9,1412,71,359,953,108,0,1412,4,3,75.0,1,25.0,640,2009,832,10,6,0,4,8,974,4
301,Luca Lezzerini,ITA,GK,Venezia,26,1995,5.5,215,193,214,1,0,0,215,0,0,,0,,115,600,392,0,0,0,0,0,80,0
302,Ben Lhassine Kone,CIV,MF,Torino,21,2000,0.9,41,2,10,28,3,0,41,0,0,,0,,21,71,25,1,0,0,1,0,23,0
303,Matthijs de Ligt,NED,DF,Juventus,21,1999,29.7,1967,262,934,947,93,36,1967,6,4,66.7,2,33.3,1125,5170,2561,18,10,0,12,3,1356,6
304,Anderson Lima,BRA,MF,Lazio,21,1999,0.7,47,3,15,26,7,1,47,1,1,100.0,0,0.0,27,97,30,0,0,0,3,2,38,3
305,Karol Linetty,POL,MF|FW,Torino,26,1995,10.0,386,3,42,178,169,25,386,9,5,55.6,4,44.4,192,885,386,10,14,5,28,7,241,37
306,Stanislav Lobotka,SVK,MF,Napoli,26,1994,18.7,1541,48,277,1095,185,3,1541,16,13,81.3,3,18.8,1130,5428,2400,25,35,0,13,12,1249,13
307,Manuel Locatelli,ITA,MF,Juventus,23,1998,24.0,1676,86,445,976,268,28,1676,28,19,67.9,9,32.1,920,3468,1276,15,21,4,26,16,1183,32
308,Maxime Lopez,FRA,MF,Sassuolo,23,1997,32.6,2895,128,746,1784,394,24,2895,46,30,65.2,16,34.8,1878,10544,5193,77,67,9,37,28,2231,41
309,Matteo Lovato,ITA,DF,Atalanta,21,2000,3.4,230,17,80,127,24,3,230,1,0,0.0,1,100.0,115,451,265,2,3,1,6,2,158,4
310,Matteo Lovato,ITA,DF,Cagliari,21,2000,13.8,729,110,418,305,15,6,729,4,3,75.0,1,25.0,319,1425,790,3,4,0,7,5,332,2
311,Hirving Lozano,MEX,FW,Napoli,26,1995,17.9,813,12,109,311,406,85,813,44,29,65.9,15,34.1,532,3785,1958,82,37,31,52,32,621,179
312,José Luis Palomino,ARG,DF,Atalanta,31,1990,29.7,2013,173,885,1051,103,35,2013,8,6,75.0,2,25.0,1029,5952,2746,15,14,1,15,7,1070,8
313,Saša Lukić,SRB,MF,Torino,24,1996,33.1,2039,59,340,1254,469,36,2036,38,28,73.7,10,26.3,1222,6785,3735,68,72,12,43,8,1348,57
314,Sebastiano Luperto,ITA,DF,Empoli,24,1996,21.8,1256,273,717,503,40,13,1256,2,1,50.0,1,50.0,691,3629,2228,21,14,0,8,2,699,3
315,Charalambos Lykogiannis,GRE,DF|FW,Cagliari,27,1993,20.2,1003,89,364,386,269,18,1003,20,8,40.0,12,60.0,409,2063,973,28,22,3,34,9,487,57
316,Niki Mäenpää,FIN,GK,Venezia,36,1985,16.5,568,493,565,3,0,0,568,0,0,,0,,264,1435,950,0,0,0,0,2,212,0
317,Giulio Maggiore,ITA,MF,Spezia,23,1998,31.3,1481,54,358,802,343,45,1481,43,16,37.2,27,62.8,833,3652,1680,39,36,10,72,28,971,68
318,Francesco Magnanelli,ITA,MF,Sassuolo,36,1984,3.0,274,18,66,186,24,0,274,0,0,,0,,130,544,270,1,1,0,1,1,183,3
319,Giangiacomo Magnani,ITA,DF,Hellas Verona,25,1995,5.9,318,49,147,160,13,5,318,0,0,,0,,158,752,425,5,1,0,4,0,157,1
320,Giangiacomo Magnani,ITA,DF,Sampdoria,25,1995,2.7,185,30,126,59,0,0,185,0,0,,0,,117,562,339,2,0,0,1,0,132,0
321,Mike Maignan,FRA,GK,Milan,26,1995,32.0,1207,867,1195,13,0,0,1207,0,0,,0,,798,4871,3506,0,0,0,2,1,660,0
322,Ainsley Maitland-Niles,ENG,DF,Roma,23,1997,5.4,376,9,100,157,120,7,376,10,6,60.0,4,40.0,175,851,477,13,7,1,6,3,216,33
323,Jean-Victor Makengo,FRA,MF,Udinese,23,1998,26.1,1073,29,207,598,293,37,1073,53,39,73.6,14,26.4,658,4297,2246,55,51,11,41,19,706,61
324,Nikola Maksimović,SRB,DF,Genoa,29,1991,12.4,634,121,369,248,23,9,634,3,1,33.3,2,66.7,291,1503,845,3,3,0,4,3,318,1
325,Kévin Malcuit,MAR,DF|MF,Napoli,30,1991,3.2,193,10,72,72,49,4,193,6,3,50.0,3,50.0,99,545,280,8,3,1,5,2,115,19
326,Daniel Maldini,ITA,MF,Milan,19,2001,1.6,75,0,9,36,31,9,75,3,2,66.7,1,33.3,42,248,143,7,4,1,8,1,50,8
327,Youssef Maleh,MAR,MF,Fiorentina,22,1998,11.3,545,1,75,266,207,40,545,8,4,50.0,4,50.0,288,1265,620,12,9,3,27,8,391,74
328,Ruslan Malinovskyi,UKR,MF|FW,Atalanta,28,1993,17.7,1161,4,81,516,588,47,1161,65,47,72.3,18,27.7,731,4534,2212,59,54,10,70,48,883,141
329,Rey Manaj,ALB,FW,Spezia,24,1997,19.6,724,14,53,383,298,65,721,49,22,44.9,27,55.1,404,2121,841,32,21,13,73,59,540,93
