Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
137,Boulaye Dia,SEN,FW,Reims,21,1996,8.3,3,20,9,45.0,2.41,1.08,0.15,0.33,14.3,0,0,0,3.7,3.7,0.18,-0.7,-0.7
138,Moussa Diaby,FRA,MF|DF,Paris S-G,19,1999,12.7,2,23,7,30.4,1.81,0.55,0.09,0.29,17.7,0,0,0,2.2,2.2,0.10,-0.2,-0.2
139,Bafodé Diakité,FRA,DF,Toulouse,17,2001,7.0,1,1,1,100.0,0.14,0.14,1.00,1.00,16.6,0,0,0,0.1,0.1,0.06,+0.9,+0.9
140,Abdoulaye Diallo,SEN,GK,Rennes,26,1992,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
141,Mustapha Diallo,SEN,MF,Nîmes,32,1986,5.1,0,6,0,0.0,1.19,0.00,0.00,,18.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
142,Lassana Diarra,FRA,MF,Paris S-G,33,1985,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
143,Bakaye Dibassy,MLI,DF,Amiens,28,1989,32.7,1,11,2,18.2,0.34,0.06,0.09,0.50,17.3,0,0,0,1.3,1.3,0.12,-0.3,-0.3
144,Étienne Didot,FRA,MF,Guingamp,35,1983,23.4,1,24,2,8.3,1.03,0.09,0.04,0.50,26.9,1,0,0,0.8,0.8,0.03,+0.2,+0.2
145,Tristan Dingomé,CMR,MF,Reims,27,1991,14.9,1,8,3,37.5,0.54,0.20,0.13,0.33,20.4,0,0,0,0.4,0.4,0.05,+0.6,+0.6
146,Ismaël Diomandé,CIV,MF|DF,Caen,25,1992,14.4,0,9,0,0.0,0.63,0.00,0.00,,32.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
147,Lois Diony,FRA,FW,Saint-Étienne,25,1992,17.7,5,39,18,46.2,2.21,1.02,0.13,0.28,11.4,0,0,0,8.1,8.1,0.21,-3.1,-3.1
148,Sofiane Diop,FRA,MF|FW,Monaco,18,2000,8.2,0,10,2,20.0,1.21,0.24,0.00,0.00,22.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6
149,Assane Dioussé,SEN,MF,Saint-Étienne,20,1997,2.4,0,2,0,0.0,0.83,0.00,0.00,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0
150,Axel Disasi,FRA,DF,Reims,20,1998,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
