Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
21,Ibrahim Amadou,FRA,DF|MF,Metz,28,1993,9.0,16,8,10,6,0,8,15,53.3,7,4,2,2,14,30,26,0
22,Jordan Amavi,FRA,DF,Nice,27,1994,4.6,16,10,8,7,1,10,17,58.8,7,3,1,2,15,31,7,0
23,Jordan Amavi,FRA,DF|FW,Marseille,27,1994,1.4,6,5,3,1,2,5,10,50.0,5,1,0,1,1,7,3,0
24,Benjamin André,FRA,MF,Lille,30,1990,30.6,123,69,49,65,9,51,113,45.1,62,49,11,38,50,173,56,0
25,Houssem Aouar,ALG,MF|FW,Lyon,23,1998,27.8,46,30,9,25,12,27,54,50.0,27,26,1,25,20,66,5,0
26,Adil Aouchiche,FRA,MF|FW,Saint-Étienne,19,2002,12.0,13,6,5,5,3,5,33,15.2,28,18,1,17,17,30,4,0
27,Dennis Appiah,FRA,DF,Nantes,29,1992,23.3,55,34,35,18,2,28,48,58.3,20,30,13,17,27,82,74,0
28,Lorenz Assignon,TOG,DF,Rennes,21,2000,6.8,15,10,11,3,1,5,9,55.6,4,3,1,2,11,26,19,0
29,Youcef Atal,ALG,DF,Nice,25,1996,12.7,29,19,17,10,2,14,25,56.0,11,13,2,11,32,61,21,0
30,Jean-Kévin Augustin,FRA,FW|MF,Nantes,24,1997,0.9,1,0,0,0,1,0,3,0.0,3,1,0,1,0,1,0,0
31,Karim Azamoum,FRA,DF,Troyes,31,1990,4.3,6,5,4,2,0,3,5,60.0,2,4,2,2,1,7,10,0
