Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
329,Grejohn Kyei,FRA,FW,Clermont Foot,25,1995,4.4,155,1,5,80,71,23,155,9,7,77.8,2,22.2,102,454,133,0,2,1,25,9,123,32
330,Gaëtan Laborde,FRA,FW,Montpellier,27,1994,3.8,144,7,19,60,65,18,144,4,1,25.0,3,75.0,85,369,192,7,5,2,8,3,98,25
331,Gaëtan Laborde,FRA,FW,Rennes,27,1994,30.3,994,20,69,437,499,164,992,34,10,29.4,24,70.6,512,2685,1035,38,22,12,92,21,686,211
332,Tom Lacoux,FRA,DF|MF,Bordeaux,19,2002,10.1,527,36,180,280,71,1,527,14,8,57.1,6,42.9,278,1181,491,8,7,0,18,8,281,14
333,Lenny Lacroix,FRA,DF,Metz,18,2003,2.2,113,13,59,52,4,2,113,0,0,,0,,61,305,157,0,0,0,1,1,51,1
334,Alban Lafont,FRA,GK,Nantes,22,1999,38.0,1233,1017,1227,6,0,0,1233,0,0,,0,,615,3123,1539,0,0,0,0,0,462,0
335,Mohamed Lamine Bayo,GUI,FW,Clermont Foot,23,1998,26.8,782,17,46,388,359,109,779,55,29,52.7,26,47.3,439,2224,856,28,14,14,59,37,546,147
336,Didier Lamkel Zé,CMR,FW,Metz,24,1996,6.7,267,6,18,133,120,33,267,15,8,53.3,7,46.7,204,1417,462,21,11,13,30,23,225,63
337,Julien Laporte,FRA,DF,Lorient,27,1993,32.1,1825,257,1032,755,48,24,1825,7,5,71.4,2,28.6,1057,5122,2725,12,11,1,6,2,1074,2
338,Yasser Larouci,ALG,DF,Troyes,20,2001,3.8,214,3,48,95,77,6,214,21,8,38.1,13,61.9,144,1126,644,23,22,6,8,3,130,16
339,Paul Lasne,FRA,MF,Brest,32,1989,9.4,523,20,103,319,103,8,523,8,6,75.0,2,25.0,360,1749,583,8,7,3,9,10,346,11
340,Armand Lauriente,FRA,FW|MF,Lorient,22,1998,27.5,1053,8,80,460,534,89,1052,92,44,47.8,48,52.2,728,4867,2679,89,64,25,98,52,761,194
341,Théo Le Bris,FRA,MF,Lorient,18,2002,0.7,26,1,7,16,3,0,26,0,0,,0,,9,58,38,1,1,0,2,1,13,1
342,Jérémy Le Douaron,FRA,FW|MF,Brest,23,1998,16.1,527,14,51,204,279,55,527,36,9,25.0,27,75.0,342,2112,701,39,20,9,69,32,384,127
343,Enzo Le Fée,FRA,MF|FW,Lorient,21,2000,24.4,1563,32,263,826,501,24,1563,94,43,45.7,51,54.3,1014,6104,2799,63,52,8,70,45,1066,105
344,Vincent Le Goff,FRA,DF,Lorient,31,1989,34.0,2099,100,579,1035,504,49,2099,23,14,60.9,9,39.1,1162,5913,3076,62,49,12,34,17,1237,147
345,Maxime Le Marchand,FRA,DF,Strasbourg,31,1989,9.6,642,93,340,275,29,4,642,3,3,100.0,0,0.0,381,1899,1095,2,5,0,4,0,444,1
346,Jean-Louis Leca,FRA,GK,Lens,35,1985,25.7,795,719,793,0,2,2,795,0,0,,0,,422,2162,1239,0,0,0,0,0,299,0
347,Félix Lemaréchal,FRA,MF,Monaco,17,2003,0.1,16,0,0,14,2,0,16,2,2,100.0,0,0.0,8,37,13,0,1,0,0,0,13,0
348,Mario Lemina,GAB,MF,Nice,27,1993,21.9,1431,67,366,944,130,23,1431,36,27,75.0,9,25.0,922,5692,2761,35,21,3,21,14,987,30
349,Fabien Lemoine,FRA,MF,Lorient,34,1987,12.4,1009,42,275,615,125,10,1009,12,8,66.7,4,33.3,630,2658,1168,13,19,1,9,8,722,12
350,Léo Leroy,FRA,MF,Montpellier,21,2000,7.0,435,16,120,249,69,7,435,17,8,47.1,9,52.9,280,1269,502,4,6,2,13,8,278,8
351,Alexandre Letellier,FRA,GK,Paris S-G,30,1990,0.1,3,3,3,0,0,0,3,0,0,,0,,2,3,0,0,0,0,0,0,2,0
352,Yanis Lhery,FRA,FW|MF,Saint-Étienne,18,2003,0.8,23,0,5,11,8,2,23,1,1,100.0,0,0.0,11,88,50,2,1,1,1,1,11,3
353,Dimitri Liénard,FRA,DF|MF,Strasbourg,33,1988,22.7,1652,50,352,737,579,24,1652,17,10,58.8,7,41.2,883,4395,2178,44,39,1,30,9,971,166
354,Isaac Lihadji,FRA,MF|FW,Lille,19,2002,2.6,129,1,12,55,64,4,129,15,7,46.7,8,53.3,94,864,508,15,8,4,9,11,93,23
355,Pol Lirola,ESP,DF|FW,Marseille,23,1997,19.7,1301,30,249,590,476,60,1301,46,25,54.3,21,45.7,843,4943,2629,74,33,13,38,17,891,205
356,Bradley Locko,FRA,MF|DF,Reims,19,2002,11.2,580,23,176,277,140,8,580,22,15,68.2,7,31.8,332,2211,1346,30,22,3,13,22,322,40
357,Anthony Lopes,POR,GK,Lyon,30,1990,33.1,1209,1012,1198,11,0,0,1209,0,0,,0,,732,3530,2275,0,0,0,1,0,608,0
358,Pau López,ESP,GK,Marseille,26,1994,29.0,1384,801,1323,63,0,0,1384,0,0,,0,,962,4043,2367,0,0,0,1,0,842,0
359,Dion Lopy,SEN,MF,Reims,19,2002,18.2,828,37,226,478,144,17,828,30,18,60.0,12,40.0,546,3315,1384,16,16,1,38,27,531,31
360,Samuel Loric,FRA,DF,Lorient,21,2000,3.0,173,9,48,66,59,2,173,11,3,27.3,8,72.7,79,534,206,7,6,0,5,1,82,20
361,Jordan Lotomba,SUI,DF,Nice,22,1998,19.8,1193,50,324,543,339,26,1193,41,22,53.7,19,46.3,725,4305,2263,50,39,8,30,17,725,101
362,Johaneko Louisjean,FRA,DF,Bordeaux,17,2004,0.1,9,1,3,5,1,1,9,0,0,,0,,8,32,4,0,0,0,1,1,7,2
363,Jean Lucas,BRA,MF,Monaco,23,1998,16.1,1017,12,141,555,335,33,1017,43,28,65.1,15,34.9,649,3453,1532,42,37,7,45,24,705,71
364,Castello Lukeba,FRA,DF,Lyon,18,2002,23.3,1883,148,875,984,36,13,1883,14,13,92.9,1,7.1,1383,6495,2993,12,8,1,16,6,1343,0
365,Levi Lumeka,ENG,MF|FW,Troyes,22,1998,0.7,25,2,10,5,12,2,25,3,2,66.7,1,33.3,16,96,57,2,1,1,4,1,18,4
366,Yannis M'Bemba,FRA,DF|FW,Nantes,20,2001,0.1,8,1,3,2,3,2,8,0,0,,0,,2,7,0,0,0,0,1,0,5,0
367,Deiver Machado,COL,DF|MF,Lens,27,1993,5.8,333,16,85,139,111,10,333,16,8,50.0,8,50.0,180,988,466,13,13,4,12,9,186,33
368,Yvann Macon,FRA,DF,Saint-Étienne,22,1998,17.0,1220,39,338,601,297,9,1220,49,19,38.8,30,61.2,613,3740,1872,51,26,4,40,13,688,91
369,Louis Mafouta,CTA,FW,Metz,27,1994,5.8,190,5,18,108,65,13,190,4,2,50.0,2,50.0,127,524,109,3,1,0,23,6,151,31
370,Hugo Magnetti,FRA,MF,Brest,23,1998,16.3,862,29,207,528,144,11,862,25,14,56.0,11,44.0,541,2900,1279,16,17,4,26,14,503,15
371,Yohann Magnin,FRA,MF|DF,Clermont Foot,24,1997,19.1,1125,57,347,605,180,31,1125,15,8,53.3,7,46.7,721,3248,1224,8,9,1,27,14,756,35
372,Habib Maïga,CIV,MF,Metz,25,1996,14.1,734,35,194,409,140,13,734,16,13,81.3,3,18.8,390,1634,733,14,10,0,19,20,439,28
373,Josh Maja,NGA,FW,Bordeaux,22,1998,0.1,9,0,0,4,5,1,9,0,0,,0,,4,9,1,0,0,0,3,0,5,1
374,Abdul Majeed Waris,GHA,FW|MF,Strasbourg,29,1991,3.6,171,1,15,72,87,15,171,18,12,66.7,6,33.3,127,783,422,17,15,6,10,4,141,47
375,Lovro Majer,CRO,MF|FW,Rennes,23,1998,20.4,1304,16,145,621,562,64,1304,56,29,51.8,27,48.2,877,5607,2779,77,73,8,47,27,937,126
376,Béni Makouana,CGO,FW|MF,Montpellier,18,2002,3.6,123,4,15,45,63,16,123,6,2,33.3,4,66.7,82,551,276,10,5,1,15,7,89,24
377,Hianga Mananga Mbock,FRA,MF,Brest,21,1999,8.9,342,8,67,218,60,6,342,14,10,71.4,4,28.6,214,1286,553,10,3,1,6,9,220,14
378,Vincent Manceau,FRA,DF,Angers,32,1989,26.2,1807,132,907,845,66,3,1807,4,3,75.0,1,25.0,1214,5206,2689,19,18,1,12,6,1290,16
379,Steve Mandanda,FRA,GK,Marseille,36,1985,9.0,417,255,413,4,0,0,417,0,0,,0,,282,1215,701,0,0,0,0,0,245,0
380,Reinildo Mandava,MOZ,DF,Lille,27,1994,16.9,1157,65,371,587,213,19,1157,27,14,51.9,13,48.1,619,3362,1954,38,31,7,16,9,665,64
381,Anthony Mandrea,ALG,GK,Angers,24,1996,10.0,303,273,302,1,0,0,303,0,0,,0,,159,980,431,0,0,0,0,0,84,0
382,Eliaquim Mangala,FRA,DF,Saint-Étienne,30,1991,13.1,719,90,357,350,13,6,719,4,4,100.0,0,0.0,449,2381,1162,3,2,1,10,3,441,1
383,Thomas Mangani,FRA,MF,Angers,34,1987,24.4,1716,60,408,1020,304,18,1710,8,4,50.0,4,50.0,933,3519,1400,8,22,1,21,13,1056,31
384,Ricardo Mangas,POR,DF,Bordeaux,23,1998,26.1,1308,85,460,546,317,43,1308,43,21,48.8,22,51.2,727,4461,2450,55,33,4,34,13,719,110
385,Myziane Maolida,COM,MF,Nice,22,1999,0.4,13,0,2,6,5,1,13,3,2,66.7,1,33.3,4,55,31,2,0,1,1,0,6,2
386,Sekou Mara,FRA,FW|MF,Bordeaux,19,2002,10.1,346,6,25,165,162,46,345,31,10,32.3,21,67.7,207,1042,330,7,5,4,35,16,227,47
387,Marcelo,BRA,DF,Bordeaux,34,1987,10.0,769,91,403,355,15,11,769,2,2,100.0,0,0.0,540,2897,1618,4,0,0,8,1,526,1
388,Marcelo,BRA,DF,Lyon,34,1987,2.0,195,17,69,122,4,4,195,1,1,100.0,0,0.0,125,481,234,1,0,0,0,1,134,1
389,Guillermo Maripán,CHI,DF,Monaco,27,1994,20.4,1535,153,750,751,40,17,1535,5,4,80.0,1,20.0,921,4222,2481,11,5,2,10,1,1084,2
390,Marquinhos,BRA,DF,Paris S-G,27,1994,31.8,2666,342,1137,1410,130,33,2666,6,4,66.7,2,33.3,1950,9993,5823,9,19,2,10,4,2047,8
391,Jonas Martin,FRA,MF,Rennes,31,1990,23.4,1875,56,372,1319,192,22,1875,11,8,72.7,3,27.3,1165,4946,2258,8,16,0,18,10,1382,14
392,Gelson Martins,POR,MF|FW,Monaco,26,1995,21.2,964,12,89,394,502,96,964,113,62,54.9,51,45.1,639,4411,2089,67,40,29,77,23,681,236
393,Pape Matar Sarr,SEN,MF,Metz,18,2002,23.7,1296,39,280,793,253,14,1296,55,30,54.5,25,45.5,898,5482,2163,37,51,0,46,25,854,49
394,Eliot Matazo,BEL,MF,Monaco,19,2002,8.8,480,15,80,335,69,4,480,17,9,52.9,8,47.1,292,1717,735,14,8,0,13,5,323,11
395,Chrislain Matsima,FRA,DF,Monaco,19,2002,1.5,105,16,50,50,5,1,105,0,0,,0,,56,242,168,1,0,0,2,1,62,0
396,Azor Matusiwa,NED,MF,Reims,23,1998,27.4,1475,75,472,868,153,5,1475,17,14,82.4,3,17.6,832,3711,1517,11,16,1,27,9,854,13
397,Stephy Mavididi,ENG,FW|MF,Montpellier,23,1998,25.5,896,17,108,398,409,87,896,96,40,41.7,56,58.3,641,4463,1998,74,46,22,77,61,693,182
398,Derek Mazou-Sacko,FRA,FW|DF,Troyes,16,2004,0.0,3,1,1,0,2,0,3,0,0,,0,,1,9,0,0,0,0,0,0,1,0
399,Kylian Mbappé,FRA,FW,Paris S-G,22,1998,33.6,1902,17,48,631,1247,299,1898,205,112,54.6,92,44.9,1416,9443,5202,210,122,103,112,57,1623,449
400,Amadou Mbengue,SEN,DF|MF,Metz,19,2002,6.8,367,30,165,192,13,1,367,6,2,33.3,4,66.7,231,1083,487,2,1,0,5,2,222,1
401,Jason Mbock,FRA,FW,Angers,21,1999,0.2,8,0,0,5,3,0,8,0,0,,0,,5,19,1,0,0,0,0,1,6,3
402,Moustapha Mbow,SEN,DF,Reims,21,2000,1.0,41,8,35,5,1,0,41,1,1,100.0,0,0.0,23,93,31,0,1,0,0,0,18,0
403,Nathanael Mbuku,FRA,FW|MF,Reims,19,2002,15.8,543,12,68,260,230,36,543,42,26,61.9,16,38.1,375,2882,1420,57,31,8,37,25,384,78
404,Facundo Medina,ARG,DF,Lens,22,1999,28.8,2516,197,942,1485,113,21,2516,21,16,76.2,5,23.8,1783,9955,6430,52,21,1,24,13,1829,12
405,Farid El Melali,ALG,FW,Angers,24,1997,0.2,8,1,1,3,4,1,8,0,0,,0,,2,23,6,0,0,0,0,1,2,0
406,Birger Meling,NOR,DF,Rennes,26,1994,20.3,1305,53,357,624,330,16,1305,10,5,50.0,5,50.0,714,3908,1966,37,32,1,26,5,782,92
407,Houboulang Mendes,GNB,DF,Lorient,23,1998,35.8,1852,158,726,828,309,29,1852,38,13,34.2,25,65.8,1015,5452,3015,56,42,5,43,8,1038,75
408,Nuno Mendes,POR,DF,Paris S-G,19,2002,18.4,1352,45,308,668,396,25,1352,59,28,47.5,31,52.5,827,3856,1960,41,43,7,26,19,869,128
409,Pedro Mendes,POR,DF,Montpellier,30,1990,0.2,11,3,6,5,0,0,11,0,0,,0,,6,38,24,0,0,0,0,0,6,0
410,Thiago Mendes,BRA,MF|DF,Lyon,29,1992,20.7,1779,94,545,1079,165,12,1779,8,4,50.0,4,50.0,1224,5138,2404,8,18,2,18,14,1286,21
411,Arial Mendy,SEN,DF|FW,Clermont Foot,26,1994,8.8,492,25,125,209,163,16,492,20,5,25.0,15,75.0,327,1924,869,30,21,9,16,4,318,54
412,Batista Mendy,FRA,MF|DF,Angers,21,2000,26.8,1478,73,547,785,162,12,1478,29,20,69.0,9,31.0,979,4593,2319,20,22,1,18,21,1009,23
413,Gideon Mensah,GHA,DF,Bordeaux,23,1998,13.4,928,29,248,451,244,12,928,34,22,64.7,12,35.3,558,3526,1903,40,27,1,23,15,541,79
414,Quentin Merlin,FRA,DF|MF,Nantes,19,2002,21.4,1553,44,351,755,463,14,1553,29,18,62.1,11,37.9,913,5222,2754,49,40,2,26,10,920,99
415,Lionel Messi,ARG,FW|MF,Paris S-G,34,1987,23.9,1888,1,72,960,869,105,1888,99,64,64.6,35,35.4,1467,8651,4466,113,120,25,47,41,1667,125
416,Mexer,MOZ,DF,Bordeaux,32,1988,13.6,811,108,469,328,20,4,811,5,3,60.0,2,40.0,503,2457,1158,1,2,0,6,4,517,0
417,Edouard Michut,FRA,MF,Paris S-G,18,2003,0.8,65,1,13,36,16,2,65,1,0,0.0,1,100.0,58,329,135,1,1,0,1,1,55,2
418,Georges Mikautadze,GEO,FW,Metz,20,2000,0.0,4,0,1,1,2,1,4,0,0,,0,,3,17,10,1,0,1,0,0,3,1
419,William Mikelbrencis,FRA,DF,Metz,17,2004,6.8,391,18,113,188,95,4,391,15,4,26.7,11,73.3,246,1570,686,12,15,2,14,5,221,26
420,Arkadiusz Milik,POL,FW,Marseille,27,1994,15.7,536,11,21,233,283,89,535,9,2,22.2,7,77.8,309,1243,449,15,8,13,36,14,401,111
421,Terem Moffi,NGA,FW,Lorient,22,1999,30.1,881,30,70,427,394,139,879,63,33,52.4,30,47.6,520,2931,1368,50,34,33,100,43,644,154
422,Dion Moise Sahi,CIV,FW|MF,Strasbourg,19,2001,1.4,61,0,2,31,30,10,61,7,3,42.9,4,57.1,46,296,143,5,0,1,5,2,48,10
423,Florent Mollet,FRA,FW|MF,Montpellier,29,1991,29.2,1489,34,256,664,576,57,1489,42,15,35.7,27,64.3,1005,5279,2014,48,38,8,61,30,1056,162
424,Thomas Monconduit,FRA,MF,Lorient,30,1991,25.0,1548,78,353,951,269,11,1548,44,26,59.1,18,40.9,941,4333,2210,27,32,2,32,13,1027,32
425,Jérémy Morel,MAD,DF,Lorient,37,1984,6.7,366,49,195,160,14,3,366,4,2,50.0,2,50.0,236,1373,695,2,2,0,4,2,221,3
426,Lebo Mothiba,RSA,FW|MF,Troyes,25,1996,5.8,190,2,15,104,75,20,189,5,2,40.0,3,60.0,140,719,220,7,5,4,20,8,150,39
427,Lebo Mothiba,RSA,FW,Strasbourg,25,1996,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
428,Baptiste Mouazan,FRA,MF,Lorient,19,2001,1.1,44,1,8,23,13,1,44,0,0,,0,,20,98,41,1,1,0,2,0,23,3
429,Aimen Moueffek,FRA,MF,Saint-Étienne,20,2001,4.8,288,6,45,191,59,3,288,18,8,44.4,10,55.6,181,1066,568,18,10,2,13,6,203,11
430,Harold Moukoudi,CMR,DF,Saint-Étienne,23,1997,18.5,1106,117,526,557,29,10,1106,11,9,81.8,2,18.2,666,3215,1866,7,6,1,7,4,718,3
431,Jessy Moulin,FRA,GK,Troyes,35,1986,7.0,260,233,260,0,0,0,260,0,0,,0,,134,649,336,0,0,0,1,0,73,0
432,Steve Mounié,BEN,FW,Brest,26,1994,25.7,1020,16,85,550,396,115,1018,25,8,32.0,17,68.0,540,2709,898,29,28,6,89,22,806,106
433,Samuel Moutoussamy,COD,MF,Nantes,24,1996,16.8,863,38,193,524,149,15,863,20,10,50.0,10,50.0,544,2399,1090,13,14,1,22,8,546,16
434,Marshall Munetsi,ZIM,MF|DF,Reims,25,1996,20.9,991,119,407,472,121,37,991,18,8,44.4,10,55.6,525,2773,1266,12,13,2,43,10,534,21
435,Junior Mwanga,FRA,DF,Bordeaux,18,2003,1.0,65,5,24,41,1,0,65,1,1,100.0,0,0.0,48,293,201,0,0,0,0,0,43,0
436,Kévin N'Doram,FRA,MF,Metz,25,1996,13.7,647,33,161,435,54,7,647,10,5,50.0,5,50.0,419,1887,860,3,1,1,14,7,423,6
437,Eric N'Jo,FRA,DF,Troyes,17,2004,1.1,35,6,18,16,1,0,35,1,1,100.0,0,0.0,28,151,84,0,1,0,2,1,24,0
438,Vital N'Simba,COD,DF,Clermont Foot,28,1993,31.0,2130,62,626,1016,525,20,2130,62,43,69.4,19,30.6,1309,7274,3983,74,56,4,49,40,1341,138
439,Mickael Nade,FRA,DF,Saint-Étienne,22,1999,28.5,1517,139,698,789,46,8,1517,15,10,66.7,5,33.3,882,4179,2279,10,17,1,14,10,887,4
440,Paul Nardi,FRA,GK,Lorient,27,1994,22.0,583,492,580,3,0,0,583,1,1,100.0,0,0.0,260,1248,631,0,0,0,1,0,170,0
441,Keylor Navas,CRC,GK,Paris S-G,34,1986,20.6,579,531,577,2,0,0,579,0,0,,0,,343,1730,1126,0,0,0,0,0,243,0
442,Papa Ndiaga Yade,SEN,DF|FW,Metz,21,2000,7.7,420,16,113,208,108,6,420,31,18,58.1,13,41.9,266,2135,1227,39,20,4,27,7,251,32
443,Tanguy Ndombele,FRA,MF,Lyon,24,1996,7.8,616,19,110,397,114,14,616,24,16,66.7,8,33.3,455,2332,1108,13,16,3,20,12,465,10
444,Dan Ndoye,SUI,FW|MF,Nice,20,2000,2.3,77,0,3,36,39,12,77,7,6,85.7,1,14.3,48,237,80,3,1,1,10,3,57,17
445,Neymar,BRA,FW|MF,Paris S-G,29,1992,20.6,1634,7,114,731,813,98,1630,126,58,46.0,68,54.0,1279,7815,3508,96,99,28,81,65,1391,244
446,Yvan Neyou,CMR,MF,Saint-Étienne,24,1997,10.4,613,24,161,390,69,1,613,11,7,63.6,4,36.4,335,1577,682,8,8,0,10,8,403,14
447,Opa Nguette,SEN,FW|MF,Metz,27,1994,11.6,446,20,71,194,190,35,446,48,25,52.1,23,47.9,305,2067,1014,32,21,12,56,39,329,76
448,Sikou Niakaté,MLI,DF,Metz,22,1999,7.3,319,43,191,125,7,4,319,6,4,66.7,2,33.3,174,772,281,3,7,0,2,4,151,0
449,Ibrahima Niane,SEN,FW,Metz,22,1999,17.6,606,18,56,297,260,58,605,21,9,42.9,12,57.1,337,1693,432,14,26,8,63,15,453,89
450,M'Baye Niang,SEN,FW,Bordeaux,26,1994,8.6,294,5,13,147,135,43,294,15,5,33.3,10,66.7,184,928,218,8,4,4,38,15,229,63
451,Cheikh Niasse,SEN,FW|MF,Lille,21,2000,0.5,34,6,12,22,1,0,34,1,0,0.0,1,100.0,15,44,18,0,1,1,1,3,12,0
452,Casimir Ninga,CHA,FW,Angers,28,1993,4.5,145,0,7,80,66,17,145,13,6,46.2,7,53.8,103,602,263,6,11,1,27,11,95,27
453,Arnaud Nordin,FRA,FW|MF,Saint-Étienne,23,1998,20.8,859,5,98,346,427,82,859,60,27,45.0,33,55.0,523,3894,1948,73,41,32,66,29,594,163
454,Alexander Nübel,GER,GK,Monaco,24,1996,38.0,1188,1018,1174,15,0,0,1188,0,0,,0,,672,3276,2049,0,0,0,1,0,482,0
455,Gerzino Nyamsi,FRA,DF,Strasbourg,24,1997,33.2,1733,240,874,810,58,46,1733,7,6,85.7,1,14.3,1125,6879,4061,11,2,1,19,7,1119,5
456,Florent Ogier,FRA,DF,Clermont Foot,32,1989,27.0,1764,207,1057,681,36,17,1764,4,3,75.0,1,25.0,1088,5281,2881,2,4,1,9,0,1172,2
457,Warmed Omari,FRA,DF,Rennes,21,2000,31.1,2224,187,939,1247,49,16,2224,6,5,83.3,1,16.7,1566,8423,4550,23,14,2,18,8,1659,4
458,Jonas Omlin,SUI,GK,Montpellier,27,1994,28.7,1163,1002,1156,8,0,0,1163,1,1,100.0,0,0.0,663,3308,2104,0,0,0,1,1,470,0
459,Amadou Onana,BEL,MF,Lille,19,2001,15.1,805,31,172,513,132,20,805,21,13,61.9,8,38.1,525,2752,1341,24,15,3,18,9,512,21
460,Jean Onana,CMR,MF,Bordeaux,21,2000,20.4,1353,41,327,846,194,14,1353,23,17,73.9,6,26.1,848,3903,1680,18,15,1,45,21,879,46
461,Otávio,BRA,MF,Bordeaux,27,1994,12.7,812,24,199,565,56,1,812,10,6,60.0,4,40.0,499,2114,943,4,8,0,9,3,580,5
462,Dango Ouattara,BFA,MF|FW,Lorient,19,2002,9.0,414,18,84,175,161,42,414,20,8,40.0,12,60.0,218,1418,575,18,10,10,19,9,252,76
463,Remi Oudin,FRA,MF|FW,Bordeaux,24,1996,19.3,903,33,194,390,328,45,903,30,19,63.3,11,36.7,513,2777,1104,31,21,8,31,14,534,96
464,Alexandre Oukidja,ALG,GK,Metz,33,1988,20.8,657,557,651,7,0,0,657,0,0,,0,,328,2037,1419,0,0,0,1,1,152,0
465,Azzedine Ounahi,MAR,MF,Angers,21,2000,18.1,1143,19,192,669,302,26,1143,56,26,46.4,30,53.6,812,4611,2266,50,46,5,52,33,870,79
466,Ambroise Oyongo,CMR,DF,Montpellier,30,1991,7.3,430,29,134,180,119,8,430,4,4,100.0,0,0.0,268,1165,496,11,6,1,11,4,247,26
467,Vincent Pajot,FRA,MF,Metz,30,1990,25.7,1372,55,343,899,150,10,1372,19,13,68.4,6,31.6,821,3716,1442,12,25,2,30,7,839,25
468,Nicolas Pallois,FRA,DF,Nantes,33,1987,27.2,1424,159,662,722,54,16,1424,9,9,100.0,0,0.0,771,3734,1944,16,9,0,10,1,764,7
469,Erik Palmer-Brown,USA,DF,Troyes,24,1997,19.3,864,177,545,308,17,6,864,7,4,57.1,3,42.9,526,2752,1329,4,3,1,9,5,473,1
470,Emerson Palmieri,ITA,DF,Lyon,26,1994,25.2,2103,90,595,1054,475,35,2103,47,30,63.8,17,36.2,1251,6711,3608,74,56,12,40,6,1380,115
471,Lucas Paquetá,BRA,MF|FW,Lyon,23,1997,30.0,2047,35,219,1092,766,106,2046,118,81,68.6,37,31.4,1378,6271,2494,59,55,20,111,78,1530,219
472,Rubén Pardo,ESP,MF,Bordeaux,28,1992,0.1,1,0,0,1,0,0,1,0,0,,0,,1,1,0,0,0,0,0,0,1,0
473,Leandro Paredes,ARG,MF,Paris S-G,27,1994,9.3,997,37,251,666,85,2,997,7,6,85.7,1,14.3,707,3055,1447,6,8,0,5,2,800,3
474,Strahinja Pavlović,SRB,DF,Monaco,20,2001,5.0,467,24,176,268,26,6,467,3,3,100.0,0,0.0,303,1621,1028,10,9,0,6,1,336,1
475,Dimitri Payet,FRA,FW|MF,Marseille,34,1987,28.8,1859,1,87,737,1047,77,1852,54,29,53.7,25,46.3,1248,6231,3177,76,86,24,43,34,1455,212
476,Timothee Pembele,FRA,DF,Bordeaux,18,2002,15.7,859,30,206,380,296,53,859,81,41,50.6,40,49.4,476,3374,1927,71,38,19,65,20,461,97
477,Brayann Pereira,FRA,DF|MF,Lens,18,2003,0.2,20,0,5,8,7,1,20,0,0,,0,,16,89,58,2,1,1,0,0,15,3
478,Danilo Pereira,POR,MF,Paris S-G,29,1991,22.6,1743,61,382,1198,177,20,1743,14,7,50.0,7,50.0,1304,5700,2592,18,21,1,18,6,1366,15
479,Mathias Pereira Lage,POR,DF,Angers,24,1996,11.6,676,28,163,332,193,19,676,20,13,65.0,7,35.0,365,2219,901,22,16,5,21,8,362,73
480,Luan Peres Petroni,BRA,DF,Marseille,27,1994,29.8,2241,101,655,1282,316,15,2241,18,13,72.2,5,27.8,1445,7358,4282,52,58,1,26,12,1535,50
481,Lucas Perrin,FRA,DF,Strasbourg,22,1998,27.8,1691,110,598,1008,99,13,1691,10,6,60.0,4,40.0,1092,5983,3781,33,20,1,15,5,1110,12
482,Danijel Petković,MNE,GK,Angers,28,1993,15.0,496,460,496,0,0,0,496,0,0,,0,,261,1394,884,0,0,0,1,0,185,0
483,Léo Pétrot,FRA,DF,Lorient,24,1997,20.2,1150,155,650,483,22,9,1150,2,1,50.0,1,50.0,752,3710,2013,6,6,0,9,2,750,4
484,Romain Philippoteaux,FRA,MF,Brest,33,1988,0.3,9,0,0,5,4,0,9,0,0,,0,,6,22,14,1,0,0,2,0,6,0
485,Jérôme Phojo,FRA,DF,Clermont Foot,28,1993,0.1,5,1,2,2,1,0,5,0,0,,0,,2,0,0,0,0,0,0,0,1,1
486,Jérémy Pied,FRA,DF|FW,Lille,32,1989,0.1,26,1,3,7,16,1,26,0,0,,0,,17,157,123,3,7,0,0,0,17,4
487,Ronaël Pierre-Gabriel,FRA,DF,Brest,23,1998,28.3,1742,101,526,824,406,25,1742,56,33,58.9,23,41.1,905,4935,2801,65,46,4,30,20,965,71
488,Julian Pollersbeck,GER,GK,Lyon,26,1994,4.8,185,159,185,0,0,0,185,0,0,,0,,138,595,296,0,0,0,0,0,99,0
489,Gaëtan Poussin,FRA,GK,Bordeaux,22,1999,13.0,528,431,524,4,0,0,528,0,0,,0,,292,1503,859,0,0,0,1,0,223,0
490,Sanjin Prcić,BIH,MF,Strasbourg,27,1993,24.3,1630,45,359,955,328,10,1630,15,8,53.3,7,46.7,1000,4450,1988,19,34,2,20,9,1067,18
491,Nicolas de Préville,FRA,FW|MF,Metz,30,1991,21.9,858,14,91,445,348,48,858,80,45,56.3,35,43.8,569,4046,1750,55,43,11,78,51,606,109
492,Nemanja Radonjić,SRB,FW,Marseille,25,1996,0.2,14,0,2,4,8,1,14,3,1,33.3,2,66.7,12,78,60,1,0,1,1,0,13,7
493,Rafinha,BRA,FW|MF,Paris S-G,28,1993,2.4,229,1,13,135,82,4,229,9,6,66.7,3,33.3,140,697,342,6,14,1,5,2,177,16
494,Predrag Rajković,SRB,GK,Reims,25,1995,38.0,1366,1141,1352,12,3,1,1366,1,1,100.0,0,0.0,789,4674,2841,0,0,0,3,0,525,1
