Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP
143,Wylan Cyprien,FRA,MF,Nantes,26,1995,16.6,750,933,80.4,13716,4030,317,354,89.5,296,352,84.1,104,165,63.0,3,2.9,2.5,+0.1,31,82,16,1,96
144,Lucas Da Cunha,FRA,MF,Nice,20,2001,4.4,114,162,70.4,1777,527,64,74,86.5,31,46,67.4,13,26,50.0,1,1.3,1.3,-0.3,13,9,5,3,11
145,Lucas Da Cunha,FRA,FW|MF,Clermont Foot,20,2001,9.3,267,330,80.9,4200,1132,142,166,85.5,76,92,82.6,27,42,64.3,0,0.8,1.4,-0.8,13,26,7,3,30
146,Damien Da Silva,FRA,DF,Lyon,33,1988,12.5,786,896,87.7,15979,5409,228,249,91.6,457,488,93.6,97,142,68.3,0,0.5,0.5,-0.5,2,46,6,0,59
147,Colin Dagba,FRA,DF,Paris S-G,22,1998,1.8,125,139,89.9,1582,308,86,91,94.5,32,38,84.2,1,1,100.0,0,0.1,0.2,-0.1,2,7,3,2,6
148,Flavius Daniliuc,AUT,DF,Nice,20,2001,14.4,771,877,87.9,13635,4959,302,335,90.1,401,441,90.9,56,77,72.7,0,0.1,0.2,-0.1,3,38,3,2,63
149,Kevin Danso,AUT,DF,Lens,22,1998,31.0,1615,1875,86.1,31405,12726,528,598,88.3,908,989,91.8,163,252,64.7,2,0.5,0.3,+1.5,10,58,2,0,91
150,Dante,BRA,DF,Nice,37,1983,31.9,2175,2406,90.4,42091,16106,742,784,94.6,1198,1259,95.2,218,327,66.7,0,1.0,2.4,-1.0,6,114,7,1,131
151,Jonathan David,CAN,FW,Lille,21,2000,31.2,504,658,76.6,6632,1465,300,354,84.7,141,179,78.8,19,30,63.3,0,3.5,2.4,-3.5,34,43,21,2,67
152,Konrad De La Fuente,USA,FW|MF,Marseille,20,2001,8.7,180,230,78.3,2549,474,117,132,88.6,49,62,79.0,6,15,40.0,2,1.4,1.3,+0.6,10,7,10,2,16
153,Romain Del Castillo,FRA,MF|FW,Rennes,25,1996,0.3,12,16,75.0,241,116,4,5,80.0,5,5,100.0,2,3,66.7,0,0.1,0.3,-0.1,1,0,2,0,5
154,Romain Del Castillo,FRA,MF|FW,Brest,25,1996,10.8,312,434,71.9,4633,1377,186,219,84.9,92,129,71.3,24,54,44.4,6,1.3,1.8,+4.7,15,30,11,4,45
155,Thomas Delaine,FRA,DF,Metz,29,1992,25.7,849,1156,73.4,13290,5302,457,523,87.4,325,429,75.8,54,147,36.7,2,2.1,2.3,-0.1,28,62,24,14,73
156,Sacha Delaye,FRA,MF|FW,Montpellier,19,2002,2.9,62,85,72.9,962,310,31,42,73.8,13,16,81.3,9,16,56.3,1,1.1,0.8,-0.1,3,5,4,0,8
157,Andy Delort,ALG,FW,Nice,29,1991,27.2,402,694,57.9,5681,1242,240,360,66.7,101,186,54.3,29,65,44.6,2,3.9,3.7,-1.9,31,33,23,9,54
158,Andy Delort,ALG,FW,Montpellier,29,1991,3.0,54,96,56.3,755,201,28,39,71.8,10,24,41.7,7,11,63.6,1,0.8,0.7,+0.2,9,3,6,4,7
159,Moussa Dembélé,FRA,FW,Lyon,25,1996,24.5,291,442,65.8,3387,482,175,232,75.4,68,104,65.4,5,18,27.8,4,4.0,2.5,0.0,27,13,8,0,23
160,Jason Denayer,BEL,DF,Lyon,26,1995,11.1,690,738,93.5,13534,4733,206,217,94.9,411,423,97.2,65,85,76.5,0,0.0,0.1,0.0,1,22,0,0,26
161,Arthur Desmas,FRA,GK,Clermont Foot,27,1994,14.5,299,414,72.2,6524,4557,109,109,100.0,122,128,95.3,63,172,36.6,0,0.0,0.0,0.0,0,5,0,0,1
162,Ángel Di María,ARG,FW,Paris S-G,33,1988,18.3,881,1182,74.5,14089,3752,473,548,86.3,277,365,75.9,84,157,53.5,7,7.0,7.7,0.0,54,69,43,14,112
163,Yadaly Diaby,GUI,FW|MF,Clermont Foot,20,2000,0.7,12,18,66.7,132,18,9,13,69.2,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
164,Ibrahim Diakité,GUI,MF,Reims,17,2003,0.0,1,2,50.0,22,23,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
165,Abdou Diallo,SEN,DF,Paris S-G,25,1996,9.7,623,704,88.5,10061,3871,302,320,94.4,263,290,90.7,42,63,66.7,1,0.7,1.1,+0.3,4,41,6,4,47
166,Habib Diallo,SEN,FW,Strasbourg,26,1995,17.1,249,360,69.2,3226,559,160,205,78.0,56,83,67.5,11,15,73.3,1,2.8,1.2,-1.8,14,13,6,1,27
167,Mouhamadou Diarra,FRA,MF,Strasbourg,17,2004,1.2,52,61,85.2,1040,176,21,26,80.8,22,25,88.0,9,9,100.0,0,0.0,0.0,0.0,0,6,0,0,5
168,Stéphane Diarra,FRA,MF|FW,Lorient,22,1998,5.8,148,204,72.5,2164,471,84,105,80.0,47,56,83.9,9,19,47.4,0,1.4,1.3,-1.4,12,10,6,1,16
169,Krépin Diatta,SEN,MF|DF,Monaco,22,1999,3.2,79,106,74.5,1061,310,51,65,78.5,21,24,87.5,4,4,100.0,0,0.2,0.4,-0.2,3,6,4,1,14
170,Bamba Dieng,SEN,FW,Marseille,21,2000,10.8,144,193,74.6,1799,302,84,105,80.0,39,47,83.0,2,4,50.0,1,1.9,1.4,-0.9,8,6,7,1,15
171,Elhadji Dieye,SEN,FW|MF,Saint-Étienne,19,2002,0.4,3,9,33.3,42,19,2,7,28.6,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
172,Javairô Dilrosun,NED,MF|FW,Bordeaux,23,1998,19.2,445,602,73.9,7039,2176,231,276,83.7,139,186,74.7,46,80,57.5,6,3.2,2.9,+2.8,31,43,18,4,76
173,Junior Dina Ebimbe,FRA,MF,Paris S-G,20,2000,3.5,192,215,89.3,3250,740,92,102,90.2,76,80,95.0,17,20,85.0,0,0.1,0.1,-0.1,1,21,1,0,21
174,Tristan Dingomé,CMR,MF|FW,Troyes,30,1991,12.0,413,552,74.8,6577,2162,208,247,84.2,137,180,76.1,39,71,54.9,4,2.4,2.0,+1.6,24,39,14,5,61
175,Sinaly Diomande,CIV,DF,Lyon,20,2001,6.4,436,477,91.4,9306,3418,105,116,90.5,271,286,94.8,59,74,79.7,0,0.0,0.1,0.0,1,12,0,0,29
176,Sofiane Diop,FRA,MF|FW,Monaco,21,2000,21.6,708,977,72.5,11934,3228,355,452,78.5,233,294,79.3,84,151,55.6,4,3.6,3.9,+0.4,38,68,37,5,130
177,Andy Diouf,FRA,MF,Rennes,18,2003,0.2,7,10,70.0,115,8,4,6,66.7,3,4,75.0,0,0,,0,0.3,0.3,-0.3,1,0,0,0,0
178,Assane Dioussé,SEN,MF,Saint-Étienne,23,1997,0.3,33,35,94.3,599,139,15,15,100.0,12,12,100.0,4,6,66.7,0,0.0,0.0,0.0,0,4,0,0,2
179,Axel Disasi,FRA,DF,Monaco,23,1998,30.2,1542,1773,87.0,31409,12168,433,480,90.2,910,977,93.1,185,283,65.4,0,1.0,1.1,-1.0,7,113,5,1,120
180,Tiago Djaló,POR,DF,Lille,21,2000,25.9,1312,1519,86.4,22396,7986,594,643,92.4,574,653,87.9,108,145,74.5,1,0.4,0.6,+0.6,6,65,5,2,84
181,Alexander Djiku,GHA,DF,Strasbourg,26,1994,29.9,1357,1650,82.2,28085,11345,427,492,86.8,681,771,88.3,229,339,67.6,0,0.6,1.7,-0.6,9,149,18,5,156
182,Bryan Djile Nokoué,CMR,DF|MF,Saint-Étienne,19,2002,0.6,21,29,72.4,367,61,10,11,90.9,8,11,72.7,2,5,40.0,0,0.0,0.0,0.0,0,1,0,0,1
183,Ouparine Djoco,GNB,GK,Clermont Foot,23,1998,23.5,498,738,67.5,13010,9504,113,113,100.0,216,225,96.0,148,378,39.2,0,0.0,0.0,0.0,0,3,0,0,0
184,Jeremy Doku,BEL,FW|MF,Rennes,19,2002,5.2,115,156,73.7,1729,450,59,78,75.6,44,56,78.6,6,10,60.0,2,1.7,1.0,+0.3,9,9,11,0,30
185,Kasper Dolberg,DEN,FW,Nice,23,1997,16.6,172,243,70.8,2142,405,112,146,76.7,35,54,64.8,7,9,77.8,2,1.2,0.8,+0.8,15,7,9,3,16
186,Brandon Domingues,FRA,MF|FW,Troyes,21,2000,2.6,59,87,67.8,882,245,35,43,81.4,19,29,65.5,3,6,50.0,0,0.2,0.3,-0.2,5,0,2,1,6
187,Anastasios Donis,GRE,FW|MF,Reims,24,1996,4.1,51,93,54.8,757,170,29,41,70.7,15,28,53.6,4,13,30.8,0,0.3,0.2,-0.3,5,4,4,2,4
188,Gianluigi Donnarumma,ITA,GK,Paris S-G,22,1999,17.0,424,469,90.4,8442,5460,152,154,98.7,200,206,97.1,70,106,66.0,0,0.0,0.0,0.0,0,1,0,0,0
189,Jodel Dossou,BEN,FW,Clermont Foot,29,1992,22.3,401,576,69.6,5416,1594,252,301,83.7,101,158,63.9,19,34,55.9,1,2.2,2.8,-1.2,22,45,25,10,75
190,Lohann Doucet,FRA,MF|DF,Nantes,18,2002,0.1,7,10,70.0,183,39,1,3,33.3,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,2
191,Cheick Doucouré,MLI,MF,Lens,21,2000,32.7,1656,1904,87.0,27773,8109,750,832,90.1,719,803,89.5,127,162,78.4,4,3.6,2.9,+0.4,41,212,23,0,266
192,Fodé Doucouré,MLI,DF|FW,Reims,20,2001,1.7,55,79,69.6,950,421,20,28,71.4,26,30,86.7,4,12,33.3,0,0.0,0.0,0.0,1,2,1,1,2
193,Ismaël Doukouré,FRA,DF,Strasbourg,18,2003,0.2,1,3,33.3,19,0,0,1,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
194,Kamory Doumbia,MLI,MF|FW,Reims,18,2003,3.9,131,166,78.9,2264,689,68,76,89.5,45,56,80.4,14,22,63.6,1,0.4,0.4,+0.6,6,19,2,1,23
195,Moussa Doumbia,MLI,FW,Reims,26,1994,1.0,28,35,80.0,401,105,17,18,94.4,9,12,75.0,1,2,50.0,0,0.0,0.1,0.0,0,1,3,0,4
196,Souleyman Doumbia,CIV,DF|FW,Angers,24,1996,24.7,886,1083,81.8,13708,3696,468,517,90.5,361,420,86.0,38,82,46.3,1,2.1,2.3,-1.1,14,43,18,13,54
197,Julian Draxler,GER,FW|MF,Paris S-G,27,1993,6.1,275,306,89.9,4059,769,157,168,93.5,91,98,92.9,15,20,75.0,1,2.3,0.8,-1.3,9,22,7,1,33
198,Matthieu Dreyer,FRA,GK,Lorient,32,1989,16.0,267,416,64.2,8418,6209,25,26,96.2,130,131,99.2,112,257,43.6,0,0.0,0.0,0.0,0,1,0,0,0
199,Leo Dubois,FRA,DF,Lyon,26,1994,19.4,1125,1366,82.4,19088,5768,546,595,91.8,455,533,85.4,102,183,55.7,0,1.0,1.9,-1.0,17,86,25,8,108
200,Jean-Kevin Duverne,HAI,DF,Brest,24,1997,33.4,1326,1782,74.4,24090,10768,624,743,84.0,504,661,76.2,171,306,55.9,3,2.2,1.9,+0.8,25,151,27,17,169
201,Enzo Ebosse,CMR,DF,Angers,22,1999,21.0,911,1086,83.9,16592,5963,359,407,88.2,439,491,89.4,96,149,64.4,0,0.6,0.5,-0.6,9,45,5,3,55
202,Hugo Ekitike,FRA,FW,Reims,19,2002,14.1,277,393,70.5,3455,416,187,244,76.6,63,86,73.3,8,16,50.0,3,1.5,1.0,+1.5,16,6,9,1,18
203,Alberth Elis,HON,FW|MF,Bordeaux,25,1996,15.7,185,309,59.9,2474,795,115,162,71.0,47,75,62.7,10,20,50.0,1,1.3,1.3,-0.3,15,16,7,3,27
204,Renaud Emond,BEL,FW|MF,Nantes,29,1991,2.1,20,32,62.5,279,76,10,15,66.7,7,12,58.3,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1
205,Maxime Estève,FRA,DF,Montpellier,19,2002,20.6,688,814,84.5,13062,3570,216,254,85.0,409,448,91.3,55,91,60.4,0,0.2,0.3,-0.2,2,26,2,0,29
206,Fábio,BRA,DF,Nantes,31,1990,18.5,618,853,72.5,10139,4205,300,364,82.4,253,337,75.1,47,107,43.9,2,1.0,0.9,+1.0,10,40,10,5,64
207,Cesc Fàbregas,ESP,MF,Monaco,34,1987,0.4,42,54,77.8,833,317,12,15,80.0,23,26,88.5,6,10,60.0,0,0.2,0.4,-0.2,2,9,3,1,12
208,Wout Faes,BEL,DF,Reims,23,1998,37.0,1254,1472,85.2,25891,10091,351,391,89.8,728,775,93.9,164,262,62.6,0,0.2,0.7,-0.2,3,64,2,0,83
209,Romain Faivre,FRA,FW|MF,Lyon,23,1998,9.9,492,597,82.4,7686,2472,274,311,88.1,162,185,87.6,38,66,57.6,0,2.3,2.5,-2.3,27,58,17,2,84
210,Romain Faivre,FRA,MF,Brest,23,1998,19.9,656,862,76.1,10545,3564,333,395,84.3,218,272,80.1,69,126,54.8,5,2.8,3.5,+2.2,38,68,26,5,118
211,Wuilker Faríñez,VEN,GK,Lens,23,1998,12.3,236,304,77.6,5282,3844,76,77,98.7,110,114,96.5,45,107,42.1,0,0.0,0.0,0.0,0,2,0,0,0
212,Noah Fatar,FRA,DF|MF,Angers,19,2002,0.1,5,8,62.5,85,18,2,4,50.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
213,Julien Faussurier,FRA,MF|DF,Brest,34,1987,5.4,197,275,71.6,3563,1269,104,123,84.6,60,85,70.6,29,50,58.0,1,0.8,1.2,+0.2,13,11,12,9,22
214,Jordan Ferri,FRA,MF,Montpellier,29,1992,32.3,2136,2558,83.5,39888,14656,870,960,90.6,886,1002,88.4,305,457,66.7,2,3.4,3.0,-1.4,30,221,27,7,290
215,Karol Fila,POL,DF,Strasbourg,23,1998,6.2,294,377,78.0,4658,1891,156,171,91.2,123,159,77.4,12,31,38.7,0,0.5,0.8,-0.5,2,19,10,3,39
216,Alexis Flips,FRA,MF|DF,Reims,21,2000,11.7,310,508,61.0,5434,2092,141,167,84.4,124,188,66.0,33,105,31.4,4,3.0,3.1,+1.0,29,19,18,10,29
217,Mamadou Fofana,MLI,DF,Metz,23,1998,0.4,3,5,60.0,70,50,1,1,100.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0
218,Seko Fofana,CIV,MF,Lens,26,1995,37.3,1574,1786,88.1,23818,4758,870,945,92.1,542,607,89.3,97,131,74.0,1,3.1,2.7,-2.1,40,99,39,6,178
219,Youssouf Fofana,FRA,MF,Monaco,22,1999,24.3,895,1187,75.4,15117,4697,424,517,82.0,369,439,84.1,76,162,46.9,4,2.6,2.3,+1.4,20,142,23,2,146
220,Thomas Foket,BEL,DF|FW,Reims,26,1994,24.8,834,1076,77.5,13826,4823,434,479,90.6,300,390,76.9,80,145,55.2,0,1.6,2.0,-1.6,19,42,24,13,72
221,Thomas Fontaine,MAD,DF,Lorient,30,1991,1.9,49,57,86.0,1002,408,18,18,100.0,21,25,84.0,8,9,88.9,0,0.0,0.0,0.0,0,4,1,0,4
222,José Fonte,POR,DF,Lille,37,1983,38.0,1821,2097,86.8,37156,12895,576,646,89.2,946,1013,93.4,266,369,72.1,2,1.1,0.7,+0.9,10,118,5,2,117
223,Steven Fortes,CPV,DF,Lens,29,1992,1.0,27,28,96.4,602,188,8,8,100.0,11,11,100.0,8,9,88.9,0,0.0,0.0,0.0,0,0,0,0,2
224,Przemysław Frankowski,POL,DF,Lens,26,1995,27.2,1156,1449,79.8,17885,4839,604,677,89.2,435,534,81.5,70,116,60.3,5,3.7,3.5,+1.3,37,60,33,10,89
225,Fransérgio,BRA,MF,Bordeaux,30,1990,14.0,379,533,71.1,7089,1936,157,208,75.5,146,185,78.9,59,96,61.5,1,0.4,0.2,+0.6,8,46,2,0,46
226,Angelo Fulgini,FRA,MF|FW,Angers,24,1996,32.5,1108,1376,80.5,16460,4014,574,638,90.0,382,468,81.6,72,134,53.7,4,4.0,3.1,0.0,48,91,26,8,147
227,Gauthier Gallon,FRA,GK,Troyes,28,1993,31.0,755,1062,71.1,21393,15894,155,157,98.7,314,321,97.8,277,573,48.3,0,0.0,0.0,0.0,0,13,0,0,0
228,Kévin Gameiro,FRA,FW,Strasbourg,34,1987,26.5,628,802,78.3,7763,1157,403,468,86.1,154,192,80.2,20,35,57.1,3,3.0,3.4,0.0,28,20,23,1,62
229,Idrissa Gana Gueye,SEN,MF,Paris S-G,31,1989,18.2,1298,1394,93.1,19520,5530,697,734,95.0,469,494,94.9,68,76,89.5,1,1.7,1.3,-0.7,15,138,7,0,132
230,Ignatius Ganago,CMR,FW,Lens,22,1999,11.4,142,196,72.4,1845,236,78,100,78.0,43,57,75.4,5,9,55.6,1,1.1,0.5,-0.1,11,8,4,0,14
231,Djeidi Gassama,FRA,FW,Paris S-G,17,2003,0.0,2,2,100.0,23,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
232,Johan Gastien,FRA,MF,Clermont Foot,33,1988,30.5,2160,2635,82.0,44870,16624,780,895,87.2,919,1032,89.1,413,598,69.1,1,1.8,2.6,-0.8,25,233,22,5,227
233,Valère Germain,FRA,FW,Montpellier,31,1990,21.9,369,490,75.3,4430,790,230,286,80.4,79,103,76.7,12,22,54.5,3,2.9,2.2,+0.1,19,18,14,4,36
234,Gerson,BRA,MF|FW,Marseille,24,1997,28.3,1184,1326,89.3,17408,2930,663,708,93.6,389,428,90.9,70,90,77.8,4,3.1,2.5,+0.9,30,72,25,3,94
235,Willem Geubbels,FRA,FW|MF,Nantes,19,2001,6.0,95,137,69.3,1358,241,54,69,78.3,31,40,77.5,4,12,33.3,1,1.2,0.9,-0.2,3,3,1,0,5
236,Ismaël Gharbi,ESP,FW,Paris S-G,17,2004,0.0,4,4,100.0,73,15,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1
237,Lamine Ghezali,FRA,DF,Saint-Étienne,22,1999,0.0,4,6,66.7,57,23,3,3,100.0,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,1,0,0,0,0
238,Nicholas Gioacchini,USA,FW|MF,Montpellier,21,2000,5.5,93,146,63.7,1201,309,64,85,75.3,21,37,56.8,4,7,57.1,2,0.8,0.4,+1.2,6,3,7,2,9
239,Jimmy Giraudon,FRA,DF,Troyes,29,1992,18.0,755,882,85.6,14082,6928,294,317,92.7,363,398,91.2,85,147,57.8,0,0.3,0.1,-0.3,3,28,2,0,34
240,Andrei Girotto,BRA,DF|MF,Nantes,29,1992,35.0,1356,1676,80.9,25515,8979,532,612,86.9,635,740,85.8,155,257,60.3,1,1.2,0.6,-0.2,9,94,3,1,108
241,Aleksandr Golovin,RUS,FW|MF,Monaco,25,1996,16.7,548,759,72.2,8761,2569,275,322,85.4,195,244,79.9,50,124,40.3,4,3.1,3.5,+0.9,44,44,36,8,87
242,Angel Gomes,ENG,MF|FW,Lille,20,2000,10.6,306,400,76.5,5124,1281,155,182,85.2,103,126,81.7,31,53,58.5,1,1.1,1.0,-0.1,14,25,17,1,43
243,Alfred Gomis,SEN,GK,Rennes,27,1993,25.0,594,778,76.3,16899,12376,101,102,99.0,296,299,99.0,196,376,52.1,0,0.0,0.0,0.0,0,4,0,0,0
244,Vagner Gonçalves,CPV,FW,Metz,25,1996,1.0,24,41,58.5,333,117,16,18,88.9,5,10,50.0,2,7,28.6,0,0.1,0.1,-0.1,2,1,1,0,2
245,Álvaro González,ESP,DF,Marseille,31,1990,5.0,356,373,95.4,6701,2099,140,143,97.9,178,184,96.7,38,44,86.4,0,0.0,0.0,0.0,0,8,0,0,12
246,Amine Gouiri,ALG,FW|MF,Nice,21,2000,30.6,786,1044,75.3,11948,2753,449,525,85.5,232,290,80.0,69,127,54.3,9,5.9,6.1,+3.1,49,56,33,8,104
247,Lucas Gourna-Douath,FRA,MF,Saint-Étienne,17,2003,20.0,751,852,88.1,12807,2930,345,389,88.7,303,328,92.4,72,90,80.0,0,0.2,0.4,-0.2,9,74,2,1,69
248,Jonathan Gradit,FRA,DF,Lens,28,1992,34.1,1840,2072,88.8,33549,11497,746,802,93.0,901,977,92.2,166,235,70.6,0,1.8,1.1,-1.8,15,207,13,3,210
249,Andrew Gravillon,GLP,DF,Reims,23,1998,23.7,718,950,75.6,14232,6063,269,321,83.8,341,417,81.8,98,179,54.7,0,0.6,0.9,-0.6,10,66,8,6,64
250,Adrian Grbić,AUT,FW|MF,Lorient,24,1996,5.8,68,109,62.4,699,120,51,76,67.1,8,13,61.5,0,1,0.0,0,0.4,0.3,-0.4,4,3,0,0,3
251,Ivo Grbić,CRO,GK,Lille,25,1996,21.0,397,585,67.9,11507,9011,96,96,100.0,156,158,98.7,143,329,43.5,0,0.0,0.0,0.0,0,5,0,0,0
252,Etienne Green,ENG,GK,Saint-Étienne,21,2000,13.3,287,402,71.4,8355,6213,57,57,100.0,123,123,100.0,106,219,48.4,0,0.0,0.0,0.0,1,3,0,0,0
253,Gabriel Gudmundsson,SWE,DF|MF,Lille,22,1999,14.9,512,719,71.2,8113,2483,270,308,87.7,194,255,76.1,37,94,39.4,0,1.0,0.8,-1.0,11,36,6,4,51
254,Noah Guede-Nadje,FRA,MF,Angers,17,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
255,Mattéo Guendouzi,FRA,MF,Marseille,22,1999,35.0,1882,2178,86.4,31940,8136,893,966,92.4,750,836,89.7,177,227,78.0,6,3.6,3.5,+2.4,35,214,53,4,286
256,Yanis Guermouche,FRA,MF|FW,Montpellier,20,2001,0.1,4,4,100.0,51,30,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1
257,Evann Guessand,FRA,FW,Nice,20,2001,4.9,51,76,67.1,700,190,28,42,66.7,12,14,85.7,4,6,66.7,2,1.2,0.7,+0.8,5,5,0,0,7
258,Lamine Gueye,SEN,FW|MF,Metz,23,1998,6.2,140,210,66.7,2040,498,82,95,86.3,36,52,69.2,13,33,39.4,3,1.2,1.0,+1.8,15,6,6,6,5
259,Pape Gueye,SEN,MF,Marseille,22,1999,17.0,854,971,88.0,14719,3230,428,464,92.2,319,348,91.7,88,119,73.9,1,0.6,0.5,+0.4,9,93,7,0,88
260,Josuha Guilavogui,FRA,MF|DF,Bordeaux,30,1990,14.8,676,827,81.7,13135,5141,261,298,87.6,301,352,85.5,100,147,68.0,1,0.8,0.8,+0.2,13,80,8,2,76
261,Frederic Guilbert,FRA,DF,Strasbourg,26,1994,28.0,1014,1498,67.7,18470,7103,468,538,87.0,376,537,70.0,140,334,41.9,4,3.8,5.1,+0.2,47,74,40,22,110
262,Bruno Guimarães,BRA,MF,Lyon,23,1997,18.2,1179,1367,86.2,20887,5756,530,576,92.0,476,536,88.8,135,187,72.2,3,3.7,4.3,-0.7,36,171,30,2,165
263,Serhou Guirassy,GUI,FW,Rennes,25,1996,11.3,235,294,79.9,3270,427,149,174,85.6,51,68,75.0,19,22,86.4,0,0.4,0.6,-0.4,5,10,5,0,23
264,Malo Gusto,FRA,DF,Lyon,18,2003,20.9,1290,1503,85.8,19876,5460,685,760,90.1,508,567,89.6,60,105,57.1,4,4.2,4.8,-0.2,25,65,24,15,87
265,Massadio Haïdara,MLI,DF,Lens,28,1992,12.0,539,646,83.4,8138,2649,274,311,88.1,215,250,86.0,24,41,58.5,1,0.1,0.2,+0.9,3,28,4,1,40
266,Oualid El Hajjam,MAR,DF,Troyes,30,1991,11.9,461,596,77.3,7531,2878,242,268,90.3,174,215,80.9,38,80,47.5,1,0.8,1.0,+0.2,5,22,6,5,22
267,Achraf Hakimi,MAR,DF,Paris S-G,22,1998,27.5,1626,1830,88.9,22142,5722,991,1064,93.1,505,564,89.5,45,59,76.3,6,4.1,5.0,+1.9,31,61,34,7,99
268,Pierre-Yves Hamel,FRA,FW|MF,Lorient,27,1994,0.3,4,7,57.1,50,12,3,4,75.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,0
269,Pierre-Yves Hamel,FRA,FW,Clermont Foot,27,1994,5.8,71,99,71.7,907,122,51,63,81.0,18,25,72.0,1,2,50.0,0,0.2,0.2,-0.2,3,5,2,0,10
270,Romain Hamouma,FRA,FW|MF,Saint-Étienne,34,1987,9.8,215,312,68.9,2872,611,131,154,85.1,53,81,65.4,10,29,34.5,1,1.4,1.7,-0.4,14,13,5,2,23
271,Amine Harit,MAR,FW|MF,Marseille,24,1997,12.9,611,703,86.9,8305,1882,381,415,91.8,161,182,88.5,28,47,59.6,4,2.8,2.4,+1.2,26,51,15,1,65
272,Henrique,BRA,DF,Lyon,27,1994,12.3,689,796,86.6,9739,2665,415,450,92.2,233,266,87.6,21,40,52.5,1,0.4,1.2,+0.6,8,28,7,4,35
273,Luis Henrique,BRA,FW|MF,Marseille,19,2001,7.8,166,214,77.6,2595,479,92,106,86.8,52,68,76.5,12,20,60.0,1,0.3,0.3,+0.7,8,8,6,2,19
274,Christophe Hérelle,MTQ,DF,Brest,28,1992,21.5,702,821,85.5,15661,5130,158,184,85.9,402,438,91.8,139,186,74.7,0,0.1,0.3,-0.1,3,51,2,1,59
275,Jérôme Hergault,FRA,DF,Lorient,35,1986,3.9,160,213,75.1,2433,928,88,108,81.5,59,77,76.6,6,14,42.9,0,0.2,0.3,-0.2,1,8,5,2,16
276,Ander Herrera,ESP,MF,Paris S-G,31,1989,12.1,970,1060,91.5,14459,3847,542,573,94.6,308,332,92.8,67,84,79.8,2,1.4,2.5,+0.6,18,102,18,0,97
277,Franck Honorat,FRA,FW|MF,Brest,24,1996,32.2,829,1225,67.7,13982,4061,437,544,80.3,258,383,67.4,95,204,46.6,4,6.6,5.8,-2.6,59,49,48,22,84
278,Fraser Hornby,SCO,FW|MF,Reims,21,1999,3.9,50,89,56.2,690,123,25,43,58.1,19,27,70.4,3,6,50.0,0,0.2,0.2,-0.2,4,3,2,1,4
279,Cédric Hountondji,BEN,DF,Clermont Foot,27,1994,22.6,836,988,84.6,13868,5156,414,459,90.2,347,393,88.3,55,100,55.0,0,0.0,0.1,0.0,1,24,1,0,43
280,Suk Hyun-jun,KOR,FW|MF,Troyes,30,1991,1.7,32,38,84.2,382,98,24,27,88.9,5,5,100.0,0,0,,0,0.3,0.4,-0.3,2,4,2,1,3
281,Mauro Icardi,ARG,FW,Paris S-G,28,1993,11.4,120,153,78.4,1530,152,68,86,79.1,36,41,87.8,2,3,66.7,0,0.7,0.5,-0.7,9,3,6,0,10
282,Jonathan Iglesias,URU,MF,Clermont Foot,32,1988,6.4,320,362,88.4,4724,1218,188,206,91.3,106,113,93.8,16,25,64.0,0,0.3,0.3,-0.3,4,11,2,0,12
283,Juan Ignacio Ramírez,URU,FW,Saint-Étienne,24,1997,1.4,7,10,70.0,89,44,3,5,60.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,1
284,Danylo Ihnatenko,UKR,MF,Bordeaux,24,1997,7.7,303,375,80.8,5880,1404,127,154,82.5,127,154,82.5,42,53,79.2,3,1.2,1.5,+1.8,13,36,8,1,48
285,Jonathan Ikone,FRA,MF|FW,Lille,23,1998,11.8,331,424,78.1,5487,1330,161,191,84.3,117,141,83.0,34,51,66.7,0,2.2,1.4,-2.2,15,26,18,1,50
