Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
109,Hicham Boudaoui,ALG,MF,Nice,21,1999,29,1621,56,47.4,18.0,21,71,3,8,17,5,2.00,25,15,+10,+0.56,+0.26,24.8,23.4,+1.4,+0.08,-0.51
110,Ryad Boudebouz,ALG,MF|FW,Saint-Étienne,31,1990,30,2252,75,65.8,25.0,27,81,11,3,20,1,0.97,29,50,-21,-0.84,+0.24,23.7,36.0,-12.3,-0.49,+0.09
111,Sofiane Boufal,MAR,FW|MF,Angers,27,1993,29,2330,80,68.1,25.9,28,82,13,1,24,0,1.00,29,42,-13,-0.50,-0.67,30.7,34.2,-3.5,-0.13,-0.13
112,Farid Boulaya,ALG,MF|FW,Metz,28,1993,24,1526,64,44.6,17.0,18,75,7,6,31,4,0.83,16,34,-18,-1.06,-0.30,13.6,26.9,-13.4,-0.79,+0.16
113,Teddy Boulhendi,FRA,GK,Nice,20,2001,0,,,,,0,,0,0,,7,,,,,,,,,,,
114,Ismaëlben Boura,FRA,DF,Lens,20,2000,5,95,19,2.8,1.1,1,90,1,4,1,4,1.80,2,1,+1,+0.95,+0.60,2.5,0.7,+1.8,+1.68,+1.53
115,Benjamin Bourigeaud,FRA,FW|MF,Rennes,27,1994,38,3193,84,93.4,35.5,38,84,15,0,,0,1.74,70,34,+36,+1.01,-1.36,56.7,37.7,+19.0,+0.54,+0.22
116,Redwan Bourles,FRA,MF|FW,Lorient,18,2003,4,16,4,0.5,0.2,0,,0,4,4,9,1.00,1,0,+1,+5.63,+6.39,0.6,0.6,0.0,+0.08,+0.32
117,Julien Boyer,FRA,DF,Clermont Foot,23,1998,0,,,,,0,,0,0,,10,,,,,,,,,,,
118,Domagoj Bradarić,CRO,DF,Lille,21,1999,15,417,28,12.2,4.6,2,90,2,13,18,16,1.40,7,6,+1,+0.22,+0.25,8.1,5.2,+2.9,+0.62,+0.38
119,Bilal Brahimi,ALG,MF,Nice,21,2000,11,378,34,11.1,4.2,2,75,0,9,25,4,1.45,9,6,+3,+0.71,+0.33,7.5,7.1,+0.5,+0.11,-0.27
120,Bilal Brahimi,ALG,FW,Angers,21,2000,9,338,38,9.9,3.8,3,78,1,6,17,1,1.11,4,5,-1,-0.27,+0.03,4.7,5.2,-0.4,-0.12,-0.03
121,Bilal Brahimi,ALG,FW,Reims,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
122,Lilian Brassier,FRA,DF,Brest,21,1999,31,2263,73,66.2,25.1,23,90,23,8,24,6,1.26,34,41,-7,-0.28,-0.20,28.8,35.1,-6.3,-0.25,+0.26
123,Jimmy Briand,FRA,FW|MF,Bordeaux,35,1985,17,226,13,6.6,2.5,1,62,0,16,10,8,0.88,6,2,+4,+1.59,+2.80,6.4,5.4,+1.0,+0.41,+1.06
124,Dylan Bronn,TUN,DF,Metz,26,1995,30,2545,85,74.4,28.3,28,90,27,2,13,0,0.80,28,55,-27,-0.95,-0.23,21.8,45.9,-24.1,-0.85,+0.09
125,Osman Bukari,GHA,FW|MF,Nantes,22,1998,24,1012,42,29.6,11.2,10,67,0,14,25,9,1.25,20,17,+3,+0.27,+0.12,14.6,19.4,-4.8,-0.43,-0.34
126,Maxime Busi,BEL,DF,Reims,21,1999,18,1296,72,37.9,14.4,13,86,10,5,35,1,1.28,15,19,-4,-0.28,-0.40,14.9,19.5,-4.6,-0.32,-0.15
127,Oriol Busquets,ESP,MF,Clermont Foot,22,1999,9,201,22,5.9,2.2,2,65,0,7,10,18,0.44,0,6,-6,-2.69,-1.99,1.8,3.7,-1.9,-0.87,-0.70
128,Marcin Bułka,POL,GK,Nice,21,1999,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,0,1,-1,-1.00,-1.46,1.0,1.5,-0.6,-0.58,-0.95
129,Rémy Cabella,FRA,MF|FW,Montpellier,31,1990,5,313,63,9.2,3.5,3,84,1,2,31,0,0.40,4,8,-4,-1.15,-0.92,5.2,6.0,-0.7,-0.21,+0.18
130,Jimmy Cabot,FRA,DF,Angers,27,1994,24,2008,84,58.7,22.3,24,84,20,0,,0,1.21,29,27,+2,+0.09,+0.92,27.4,26.4,+1.1,+0.05,+0.34
131,Anthony Caci,FRA,DF,Strasbourg,24,1997,37,2395,65,70.0,26.6,26,85,19,11,16,0,1.68,39,24,+15,+0.56,+0.39,38.6,28.9,+9.7,+0.36,+0.15
132,Mathieu Cafaro,FRA,MF|FW,Reims,24,1997,4,192,48,5.6,2.1,3,53,0,1,34,3,1.00,3,4,-1,-0.47,-0.47,1.5,3.7,-2.1,-1.01,-0.82
133,Yannick Cahuzac,FRA,MF,Lens,36,1985,17,618,36,18.1,6.9,6,85,2,11,10,19,1.67,14,15,-1,-0.15,-0.63,10.2,8.6,+1.5,+0.22,+0.03
134,Marc-Aurèle Caillard,FRA,GK,Metz,27,1994,19,1542,81,45.1,17.1,17,90,17,2,6,15,0.89,16,30,-14,-0.82,+0.14,12.9,31.1,-18.2,-1.06,-0.34
135,Jens Cajuste,SWE,MF|FW,Reims,21,1999,8,364,46,10.6,4.0,4,64,0,4,28,0,0.63,4,8,-4,-0.99,-1.08,6.1,5.4,+0.6,+0.16,+0.43
136,Duje Ćaleta-Car,CRO,DF,Marseille,24,1996,26,2057,79,60.1,22.9,24,84,17,2,17,9,1.65,33,25,+8,+0.35,-0.77,32.3,26.3,+6.0,+0.26,-0.61
137,Lucas Calodat,FRA,DF,Saint-Étienne,19,2002,1,4,4,0.1,0.0,0,,0,1,4,0,0.00,0,1,-1,-22.50,-21.60,0.0,0.3,-0.2,-4.38,-3.86
138,Mahdi Camara,FRA,MF|DF,Saint-Étienne,23,1998,35,3073,88,89.9,34.1,34,89,30,1,46,0,0.74,36,68,-32,-0.94,-0.16,33.4,51.2,-17.7,-0.52,+0.05
139,Mamadou Camara,FRA,FW,Troyes,20,2001,3,40,13,1.2,0.4,0,,0,3,13,5,1.00,1,1,0,0.00,+0.43,0.3,0.6,-0.4,-0.82,-0.52
140,Mamadou Camara,SEN,MF,Lens,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
141,Eduardo Camavinga,FRA,MF,Rennes,18,2002,4,143,36,4.2,1.6,1,68,0,3,25,0,1.25,2,4,-2,-1.26,-2.47,1.3,3.5,-2.2,-1.38,-1.99
142,Axel Camblan,FRA,FW,Brest,17,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
143,Fali Candé,GNB,DF,Metz,23,1998,11,973,88,28.5,10.8,11,88,9,0,,0,0.64,5,18,-13,-1.20,-0.43,6.7,17.9,-11.3,-1.04,-0.23
144,Pierrick Capelle,FRA,MF|DF,Angers,34,1987,30,1193,40,34.9,13.3,12,77,2,18,15,5,1.10,16,15,+1,+0.08,+0.56,17.2,16.7,+0.5,+0.04,+0.20
145,Capita,ANG,FW,Lille,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
146,Amay Caprice,FRA,DF,Marseille,16,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
147,Maxence Caqueret,FRA,MF,Lyon,21,2000,31,2335,75,68.3,25.9,26,85,22,5,27,0,1.58,40,35,+5,+0.19,-0.64,44.7,35.3,+9.4,+0.36,+0.12
148,Irvin Cardona,FRA,FW|MF,Brest,23,1997,32,1334,42,39.0,14.8,13,68,0,19,24,3,1.09,18,30,-12,-0.81,-0.98,17.6,24.1,-6.5,-0.44,-0.17
149,Igor Carioca,BRA,DF,Lorient,24,1996,28,1578,56,46.1,17.5,17,86,13,11,11,10,0.86,16,33,-17,-0.97,-0.43,17.7,25.8,-8.1,-0.46,-0.41
150,Matis Carvalho,POR,GK,Montpellier,22,1999,0,,,,,0,,0,0,,11,,,,,,,,,,,
