Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def
192,Jonas Hofmann,GER,FW|MF,M'Gladbach,30,1992,29.8,163,5.47,83,64,2,7,6,1,16,0.54,9,4,1,1,1,0
193,Philipp Hofmann,GER,FW,Bochum,29,1993,29.2,59,2.02,46,0,2,3,7,1,7,0.24,6,0,1,0,0,0
194,Lucas Höler,GER,FW|MF,Freiburg,28,1994,16.7,41,2.45,27,0,2,6,6,0,3,0.18,3,0,0,0,0,0
195,Gerrit Holtmann,PHI,FW|MF,Bochum,27,1995,10.5,22,2.10,16,0,2,3,1,0,1,0.10,1,0,0,0,0,0
196,Jannes Horn,GER,DF|FW,Bochum,25,1997,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
197,Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,33.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
198,Timo Hübers,GER,DF,Köln,26,1996,28.4,13,0.46,13,0,0,0,0,0,1,0.04,1,0,0,0,0,0
199,Callum Hudson-Odoi,ENG,FW|MF,Leverkusen,21,2000,6.7,26,3.86,19,4,1,2,0,0,2,0.30,2,0,0,0,0,0
200,Mats Hummels,GER,DF,Dortmund,33,1988,22.4,41,1.83,35,1,0,4,0,1,3,0.13,2,0,0,0,0,1
201,Denis Huseinbasic,GER,MF|FW,Köln,21,2001,8.8,15,1.70,8,1,2,1,3,0,1,0.11,1,0,0,0,0,0
202,Iago,BRA,DF|MF,Augsburg,25,1997,17.8,40,2.25,27,8,4,0,1,0,6,0.34,6,0,0,0,0,0
203,Arijon Ibrahimović,GER,MF,Bayern Munich,16,2005,0.2,1,6.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
204,Marcus Ingvartsen,DEN,FW|MF,Mainz 05,26,1996,14.6,21,1.44,14,0,3,2,2,0,3,0.21,3,0,0,0,0,0
205,Ko Itakura,JPN,DF,M'Gladbach,25,1997,22.0,18,0.82,13,0,1,3,1,0,4,0.18,3,0,0,1,0,0
206,Hiroki Ito,JPN,DF,Stuttgart,23,1999,28.5,49,1.72,32,15,0,1,0,1,4,0.14,4,0,0,0,0,0
207,Andreas Ivan,ROU,MF,Schalke 04,27,1995,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
208,Lee Jae-sung,KOR,MF,Mainz 05,29,1992,21.0,58,2.76,47,0,2,6,2,1,11,0.52,8,0,0,2,0,1
209,Paul Jaeckel,GER,DF,Union Berlin,24,1998,13.3,11,0.83,8,3,0,0,0,0,0,0.00,0,0,0,0,0,0
210,Kristijan Jakić,CRO,DF|MF,Eint Frankfurt,25,1997,16.2,18,1.11,15,2,0,0,0,1,0,0.00,0,0,0,0,0,0
211,Saidy Janko,GAM,DF,Bochum,26,1995,12.6,5,0.40,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
212,Tony Jantschke,GER,DF|MF,M'Gladbach,32,1990,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
213,Fredrik Jensen,FIN,FW|MF,Augsburg,24,1997,10.3,20,1.95,17,3,0,0,0,0,1,0.10,1,0,0,0,0,0
214,Moritz Jenz,GER,DF,Schalke 04,23,1999,10.5,12,1.14,8,2,0,0,0,2,0,0.00,0,0,0,0,0,0
215,Stevan Jovetić,MNE,FW|MF,Hertha BSC,32,1989,9.9,32,3.23,24,0,4,1,3,0,6,0.61,5,0,1,0,0,0
216,Anthony Jung,GER,DF|FW,Werder Bremen,30,1991,29.1,40,1.38,37,1,1,0,1,0,7,0.24,7,0,0,0,0,0
217,Josip Juranović,CRO,DF,Union Berlin,26,1995,10.4,30,2.89,14,14,0,2,0,0,3,0.29,1,2,0,0,0,0
218,Ozan Kabak,TUR,DF,Hoffenheim,22,2000,26.5,15,0.57,7,0,1,3,1,3,4,0.15,1,0,1,1,0,1
219,Pavel Kadeřábek,CZE,DF,Hoffenheim,30,1992,18.5,38,2.05,33,3,1,0,1,0,3,0.16,3,0,0,0,0,0
220,Florian Kainz,AUT,MF|FW,Köln,29,1992,26.0,127,4.87,67,44,6,4,5,1,17,0.65,13,2,0,1,1,0
221,Sasa Kalajdzic,AUT,FW,Stuttgart,25,1997,2.6,9,3.48,9,0,0,0,0,0,3,1.16,3,0,0,0,0,0
222,Daichi Kamada,JPN,MF,Eint Frankfurt,25,1996,25.2,85,3.38,67,4,5,3,5,1,17,0.68,13,1,0,1,2,0
223,Jakub Kamiński,POL,FW|DF,Wolfsburg,20,2002,22.9,69,3.02,61,0,4,1,1,2,14,0.61,14,0,0,0,0,0
224,Marcin Kamiński,POL,DF,Schalke 04,30,1992,7.0,12,1.71,11,0,1,0,0,0,1,0.14,1,0,0,0,0,0
225,Kevin Kampl,SVN,MF,RB Leipzig,31,1990,15.2,41,2.69,39,0,0,1,0,1,5,0.33,5,0,0,0,0,0
226,Wilfried Kanga,CIV,FW,Hertha BSC,24,1998,15.7,34,2.16,28,0,3,1,2,0,1,0.06,1,0,0,0,0,0
227,Kenan Karaman,TUR,FW,Schalke 04,28,1994,10.8,21,1.94,15,0,1,2,3,0,5,0.46,3,0,1,0,1,0
228,Atakan Karazor,GER,MF,Stuttgart,25,1996,21.8,25,1.15,21,1,0,1,1,1,3,0.14,3,0,0,0,0,0
229,Thomas Kastanaras,GRE,FW|DF,Stuttgart,19,2003,0.8,2,2.50,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
230,Silas Katompa,COD,FW|MF,Stuttgart,23,1998,22.1,62,2.80,35,0,13,10,4,0,6,0.27,3,0,2,0,1,0
231,Yannik Keitel,GER,MF,Freiburg,22,2000,7.6,11,1.45,11,0,0,0,0,0,3,0.40,3,0,0,0,0,0
232,Marc-Oliver Kempf,GER,DF,Hertha BSC,27,1995,30.1,27,0.90,22,1,1,2,0,1,0,0.00,0,0,0,0,0,0
233,Jonjoe Kenny,ENG,DF,Hertha BSC,25,1997,24.9,44,1.76,34,5,0,2,1,2,3,0.12,2,0,0,0,1,0
234,Rani Khedira,GER,MF,Union Berlin,28,1994,32.0,34,1.06,27,0,1,0,1,5,3,0.09,2,0,0,0,0,1
235,Luca Kilian,GER,DF,Köln,22,1999,12.5,10,0.80,10,0,0,0,0,0,1,0.08,1,0,0,0,0,0
236,Joshua Kimmich,GER,MF,Bayern Munich,27,1995,31.2,142,4.55,82,55,1,2,1,1,15,0.48,12,2,0,1,0,0
237,Pascal Klemens,GER,DF,Hertha BSC,17,2005,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
238,Lukas Klostermann,GER,DF,RB Leipzig,26,1996,10.1,4,0.40,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
239,Ansgar Knauff,GER,DF,Eint Frankfurt,20,2002,14.3,24,1.68,18,0,1,0,5,0,4,0.28,2,0,0,0,2,0
240,Robin Knoche,GER,DF,Union Berlin,30,1992,31.9,23,0.72,18,2,0,3,0,0,4,0.13,3,0,0,1,0,0
241,Gregor Kobel,SUI,GK,Dortmund,24,1997,27.0,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
242,Dominik Kohr,GER,MF,Mainz 05,28,1994,25.5,54,2.12,42,0,2,6,4,0,4,0.16,2,0,0,1,1,0
243,Randal Kolo Muani,FRA,FW,Eint Frankfurt,23,1998,29.2,105,3.59,60,0,20,12,13,0,22,0.75,13,0,4,2,3,0
244,Timothée Kolodziejczak,FRA,DF,Schalke 04,30,1991,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
245,Kouadio Koné,FRA,MF,M'Gladbach,21,2001,29.0,61,2.10,44,0,5,3,6,3,5,0.17,5,0,0,0,0,0
246,Odilon Kossonou,CIV,DF,Leverkusen,21,2001,16.9,16,0.95,14,1,0,0,0,1,3,0.18,3,0,0,0,0,0
247,Filip Kostić,SRB,DF|MF,Eint Frankfurt,29,1992,0.8,1,1.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
248,Tomáš Koubek,CZE,GK,Augsburg,29,1992,11.0,4,0.36,3,1,0,0,0,0,1,0.09,1,0,0,0,0,0
249,Soichiro Kozuki,JPN,FW|MF,Schalke 04,21,2000,4.2,10,2.37,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
250,Alex Král,CZE,MF,Schalke 04,24,1998,26.2,53,2.02,45,0,2,2,3,1,2,0.08,2,0,0,0,0,0
251,Andrej Kramarić,CRO,MF|FW,Hoffenheim,31,1991,26.5,89,3.35,71,3,3,7,5,0,12,0.45,9,0,0,2,1,0
252,Christoph Kramer,GER,MF,M'Gladbach,31,1991,24.7,39,1.58,34,0,2,1,2,0,2,0.08,2,0,0,0,0,0
253,Tom Krauß,GER,MF,Schalke 04,21,2001,27.9,44,1.58,37,0,3,1,2,1,4,0.14,3,0,0,0,1,0
254,Max Kruse,GER,MF|FW,Wolfsburg,34,1988,3.0,10,3.31,8,0,1,1,0,0,1,0.33,1,0,0,0,0,0
255,Lukas Kübler,GER,DF,Freiburg,29,1992,18.2,18,0.99,13,4,0,0,1,0,1,0.05,1,0,0,0,0,0
256,Pierre Kunde,CMR,MF|FW,Bochum,27,1995,4.2,7,1.67,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0
257,Alou Kuol,AUS,FW,Stuttgart,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
258,Daniel Kyereh,GHA,MF|FW,Freiburg,26,1996,6.2,10,1.60,9,0,0,0,1,0,1,0.16,1,0,0,0,0,0
259,Maxence Lacroix,FRA,DF,Wolfsburg,22,2000,18.1,13,0.72,12,1,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Aïssa Laïdouni,TUN,MF,Union Berlin,25,1996,9.7,20,2.07,9,0,1,2,8,0,3,0.31,0,0,0,0,3,0
261,Konrad Laimer,AUT,MF,RB Leipzig,25,1997,16.3,41,2.52,34,0,2,1,1,3,5,0.31,4,0,0,0,0,1
262,Stefan Lainer,AUT,DF,M'Gladbach,29,1992,9.1,13,1.43,11,1,0,0,1,0,0,0.00,0,0,0,0,0,0
263,Vassilis Lambropoulos,GRE,DF,Bochum,32,1990,7.0,5,0.72,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
264,Jordan Larsson,SWE,FW|MF,Schalke 04,25,1997,5.1,11,2.13,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0
265,Danny Latza,GER,MF,Schalke 04,32,1989,9.5,15,1.58,6,4,0,3,2,0,0,0.00,0,0,0,0,0,0
266,Diogo Leite,POR,DF,Union Berlin,23,1999,25.0,20,0.80,15,0,0,1,3,1,4,0.16,3,0,0,0,1,0
267,Maxim Leitsch,GER,DF,Mainz 05,24,1998,7.4,5,0.68,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0
268,Tim Lemperle,GER,FW|MF,Köln,20,2002,1.5,7,4.81,4,0,2,1,0,0,0,0.00,0,0,0,0,0,0
269,Christopher Lenz,GER,DF,Eint Frankfurt,27,1994,14.3,41,2.86,25,14,1,1,0,0,5,0.35,4,1,0,0,0,0
270,Jamie Leweling,GER,FW|MF,Union Berlin,21,2001,2.9,10,3.42,5,0,2,2,1,0,2,0.68,1,0,0,1,0,0
271,Philipp Lienhart,AUT,DF,Freiburg,26,1996,27.8,20,0.72,16,0,1,3,0,0,2,0.07,2,0,0,0,0,0
272,Matthijs de Ligt,NED,DF,Bayern Munich,22,1999,26.7,25,0.94,21,0,0,4,0,0,3,0.11,0,0,0,3,0,0
273,Dimitris Limnios,GRE,FW,Köln,24,1998,0.4,2,4.62,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
274,Jesper Lindstrøm,DEN,MF|FW,Eint Frankfurt,22,2000,18.7,55,2.94,25,7,8,10,4,1,10,0.54,2,0,4,3,1,0
275,Dejan Ljubicic,AUT,MF|FW,Köln,24,1997,19.0,56,2.95,47,1,2,5,1,0,6,0.32,6,0,0,0,0,0
276,Anthony Losilla,FRA,MF,Bochum,36,1986,30.2,41,1.36,32,0,0,4,2,3,6,0.20,5,0,0,1,0,0
277,Dodi Lukebakio,BEL,FW|MF,Hertha BSC,24,1997,26.6,85,3.19,48,10,16,2,7,2,9,0.34,5,1,1,1,1,0
278,Andrey Lunyov,RUS,GK,Leverkusen,30,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
279,Arne Maier,GER,MF,Augsburg,23,1999,21.8,42,1.93,25,8,0,3,3,3,5,0.23,2,0,0,2,0,1
280,Linton Maina,GER,FW|MF,Köln,23,1999,24.9,71,2.85,54,5,5,5,1,1,12,0.48,9,0,2,0,1,0
281,Donyell Malen,NED,FW,Dortmund,23,1999,19.0,80,4.22,50,9,12,4,5,0,14,0.74,9,0,3,1,1,0
282,Sadio Mané,SEN,FW|MF,Bayern Munich,30,1992,15.8,61,3.85,44,0,4,9,4,0,11,0.69,8,0,1,2,0,0
283,Myziane Maolida,COM,FW|MF,Hertha BSC,23,1999,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
284,Omar Marmoush,EGY,FW,Wolfsburg,23,1999,16.4,43,2.62,26,1,9,3,4,0,5,0.30,3,0,2,0,0,0
285,Eric Martel,GER,MF,Köln,20,2002,22.4,30,1.34,23,0,3,3,1,0,1,0.04,1,0,0,0,0,0
286,Aarón Martín,ESP,DF,Mainz 05,25,1997,20.5,59,2.87,39,18,1,1,0,0,5,0.24,4,1,0,0,0,0
287,Erhan Mašović,SRB,DF|MF,Bochum,23,1998,24.2,18,0.74,15,0,0,2,0,1,0,0.00,0,0,0,0,0,0
288,Henning Matriciani,GER,DF,Schalke 04,22,2000,20.7,21,1.01,16,2,1,1,0,1,4,0.19,3,0,0,0,0,1
289,Konstantinos Mavropanos,GRE,DF,Stuttgart,24,1997,25.4,37,1.46,26,2,2,5,1,1,4,0.16,3,0,0,0,0,1
290,Philipp Max,GER,DF,Eint Frankfurt,28,1993,7.7,31,4.02,17,11,1,2,0,0,1,0.13,1,0,0,0,0,0
291,Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,33,1989,12.4,42,3.40,33,0,4,4,0,1,5,0.40,5,0,0,0,0,0
292,Keke Maximilian Topp,GER,FW,Schalke 04,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
293,Ibrahim Maza,GER,MF|FW,Hertha BSC,16,2005,0.8,1,1.27,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
294,Noussair Mazraoui,MAR,DF,Bayern Munich,24,1997,11.9,33,2.77,29,0,0,2,1,1,5,0.42,4,0,0,0,0,1
295,Noah Mbamba,BEL,MF,Leverkusen,17,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
296,Jean-Manuel Mbom,GER,MF,Werder Bremen,22,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
297,Nathanael Mbuku,FRA,MF|FW,Augsburg,20,2002,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
298,Thomas Meunier,BEL,DF,Dortmund,30,1991,6.5,17,2.62,15,1,0,0,1,0,0,0.00,0,0,0,0,0,0
299,Alexander Meyer,GER,GK,Dortmund,31,1991,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
300,Sven Michel,GER,FW|MF,Union Berlin,32,1990,5.5,13,2.36,12,0,1,0,0,0,2,0.36,2,0,0,0,0,0
301,Enzo Millot,FRA,MF,Stuttgart,20,2002,9.9,34,3.43,21,2,4,2,3,2,3,0.30,2,0,1,0,0,0
302,Maximilian Mittelstädt,GER,DF|MF,Hertha BSC,25,1997,9.4,23,2.44,15,2,2,2,1,1,0,0.00,0,0,0,0,0,0
303,Anthony Modeste,FRA,FW,Dortmund,34,1988,9.0,12,1.33,10,0,0,2,0,0,1,0.11,1,0,0,0,0,0
304,Tobias Mohr,GER,DF|MF,Schalke 04,26,1995,9.3,29,3.11,17,8,1,2,1,0,4,0.43,3,1,0,0,0,0
305,Clinton Mola,ENG,DF,Stuttgart,21,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
306,Florent Mollet,FRA,MF,Schalke 04,30,1991,4.6,14,3.07,11,0,0,2,1,0,0,0.00,0,0,0,0,0,0
307,Youssoufa Moukoko,GER,FW,Dortmund,17,2004,12.7,29,2.29,19,0,7,2,1,0,7,0.55,5,0,2,0,0,0
308,Florian Müller,GER,GK,Stuttgart,24,1997,19.0,4,0.21,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
309,Thomas Müller,GER,FW|MF,Bayern Munich,32,1989,18.5,86,4.65,74,2,4,5,0,1,12,0.65,10,0,0,2,0,0
310,Jamal Musiala,GER,MF|FW,Bayern Munich,19,2003,24.4,120,4.91,90,0,17,8,3,2,26,1.06,18,0,3,2,1,2
311,Marlon Mustapha,AUT,FW|MF,Mainz 05,21,2001,0.8,3,3.91,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
312,Obite N'Dicka,CIV,DF,Eint Frankfurt,22,1999,29.9,13,0.43,12,0,1,0,0,0,1,0.03,1,0,0,0,0,0
313,Nathan N'Goumou,FRA,FW,M'Gladbach,22,2000,7.7,9,1.17,8,1,0,0,0,0,1,0.13,1,0,0,0,0,0
314,Stanley N'Soki,FRA,DF,Hoffenheim,23,1999,14.3,15,1.05,12,1,0,1,1,0,1,0.07,0,1,0,0,0,0
315,Nikolas Nartey,DEN,DF|MF,Stuttgart,22,2000,5.3,9,1.72,8,0,1,0,0,0,1,0.19,1,0,0,0,0,0
316,Luca Netz,GER,DF,M'Gladbach,19,2003,7.8,15,1.92,12,2,0,0,1,0,3,0.38,2,1,0,0,0,0
317,Manuel Neuer,GER,GK,Bayern Munich,36,1986,12.0,2,0.17,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
318,Florian Neuhaus,GER,MF,M'Gladbach,25,1997,15.6,46,2.95,40,0,1,2,2,1,4,0.26,4,0,0,0,0,0
319,Jessic Ngankam,GER,FW|MF,Hertha BSC,22,2000,9.2,19,2.07,10,0,1,3,4,1,3,0.33,1,0,0,1,1,0
320,Florian Niederlechner,GER,FW|MF,Augsburg,31,1990,10.1,15,1.48,11,0,1,3,0,0,2,0.20,2,0,0,0,0,0
321,Florian Niederlechner,GER,FW,Hertha BSC,31,1990,8.7,18,2.07,10,0,2,2,2,2,3,0.35,2,0,0,0,1,0
322,Justin Njinmah,GER,FW,Dortmund,21,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
323,Christopher Nkunku,FRA,FW|MF,RB Leipzig,24,1997,21.1,98,4.65,62,3,16,10,7,0,14,0.66,7,0,3,1,3,0
324,Felix Nmecha,GER,MF,Wolfsburg,21,2000,20.4,50,2.45,38,0,3,3,4,2,7,0.34,6,0,0,0,1,0
325,Lukas Nmecha,GER,FW,Wolfsburg,23,1998,10.0,27,2.70,15,1,1,3,7,0,2,0.20,0,0,0,1,1,0
326,Hugo Novoa,ESP,DF|FW,RB Leipzig,19,2003,2.0,2,0.97,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
327,Ørjan Nyland,NOR,GK,RB Leipzig,31,1990,2.0,2,1.00,2,0,0,0,0,0,2,1.00,2,0,0,0,0,0
328,Tim Oermann,GER,DF,Bochum,18,2003,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
329,Finn Ole Becker,GER,MF,Hoffenheim,22,2000,5.7,11,1.93,8,1,0,1,1,0,2,0.35,2,0,0,0,0,0
330,Mathias Olesen,LUX,MF,Köln,21,2001,5.3,4,0.75,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
331,Dani Olmo,ESP,MF|FW,RB Leipzig,24,1998,14.2,64,4.50,51,3,4,4,2,0,11,0.77,5,0,2,3,1,0
332,Jan Olschowsky,GER,GK,M'Gladbach,20,2001,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
333,Jonas Omlin,SUI,GK,M'Gladbach,28,1994,14.3,3,0.21,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
334,Karim Onisiwo,AUT,FW|MF,Mainz 05,30,1992,28.2,85,3.01,58,0,9,9,8,1,11,0.39,4,0,1,3,3,0
335,Willi Orban,HUN,DF,RB Leipzig,29,1992,32.8,24,0.73,16,0,0,5,3,0,2,0.06,1,0,0,0,1,0
336,Ivan Ordets,UKR,DF,Bochum,30,1992,27.2,22,0.81,15,0,1,4,2,0,2,0.07,0,0,0,1,1,0
337,Jordi Osei-Tutu,ENG,DF|FW,Bochum,23,1998,8.3,16,1.91,7,2,2,2,3,0,1,0.12,0,0,0,1,0,0
338,Patrick Osterhage,GER,MF,Bochum,22,2000,11.4,11,0.96,7,1,0,1,1,1,0,0.00,0,0,0,0,0,0
339,Paulo Otávio,BRA,DF,Wolfsburg,27,1994,22.7,39,1.72,33,2,1,3,0,0,7,0.31,7,0,0,0,0,0
340,Thomas Ouwejan,NED,DF,Schalke 04,25,1996,10.0,29,2.89,12,16,0,0,0,1,2,0.20,0,2,0,0,0,0
341,Reece Oxford,ENG,DF,Augsburg,23,1998,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
342,Salih Özcan,TUR,MF,Dortmund,24,1998,17.5,24,1.37,21,2,0,0,0,1,1,0.06,1,0,0,0,0,0
343,Levin Öztunalı,GER,MF,Union Berlin,26,1996,0.1,1,10.00,1,0,0,0,0,0,1,10.00,1,0,0,0,0,0
344,Exequiel Palacios,ARG,MF,Leverkusen,23,1998,18.4,51,2.78,44,0,1,1,3,2,5,0.27,5,0,0,0,0,0
345,Miloš Pantović,SRB,MF,Union Berlin,26,1996,2.3,3,1.32,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
346,Antonios Papadopoulos,GER,DF,Dortmund,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
347,Kevin Paredes,USA,FW|MF,Wolfsburg,19,2003,5.9,25,4.24,22,0,1,0,2,0,4,0.68,4,0,0,0,0,0
348,Marco Pašalić,CRO,MF,Dortmund,21,2000,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
349,Felix Passlack,GER,DF,Dortmund,24,1998,0.7,6,8.44,4,0,0,0,1,1,1,1.41,1,0,0,0,0,0
350,Paulinho,BRA,FW,Leverkusen,22,2000,0.9,1,1.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
351,Benjamin Pavard,FRA,DF,Bayern Munich,26,1996,27.0,45,1.67,37,0,0,4,0,4,3,0.11,2,0,0,0,0,1
352,Jiří Pavlenka,CZE,GK,Werder Bremen,30,1992,32.3,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
353,Kristian Pedersen,DEN,DF,Köln,27,1994,3.1,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
354,Mads Pedersen,DEN,DF|MF,Augsburg,25,1996,20.4,43,2.11,27,7,3,3,3,0,4,0.20,2,0,0,1,1,0
355,Jordan Pefok,USA,FW,Union Berlin,26,1996,15.1,29,1.92,24,0,0,3,2,0,5,0.33,5,0,0,0,0,0
356,Dženan Pejčinović,GER,FW,Wolfsburg,17,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
357,Peter Pekarík,SVK,DF,Hertha BSC,35,1986,2.3,1,0.44,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
358,Luca Pellegrini,ITA,DF,Eint Frankfurt,23,1999,6.2,14,2.27,6,5,1,0,2,0,0,0.00,0,0,0,0,0,0
359,Ricardo Pepi,USA,FW,Augsburg,19,2003,1.1,2,1.89,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
360,Juan Perea,COL,FW,Stuttgart,22,2000,4.6,9,1.93,5,0,1,0,3,0,1,0.21,1,0,0,0,0,0
361,Nils Petersen,GER,FW,Freiburg,33,1988,3.1,5,1.62,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0
362,Lukas Petkov,BUL,MF|FW,Augsburg,21,2000,1.6,3,1.86,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
363,Luca Pfeiffer,GER,FW,Stuttgart,25,1996,7.8,24,3.09,20,0,0,2,2,0,0,0.00,0,0,0,0,0,0
364,Maximilian Philipp,GER,FW,Wolfsburg,28,1994,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
365,Maximilian Philipp,GER,FW|MF,Werder Bremen,28,1994,4.9,13,2.64,7,1,1,2,2,0,3,0.61,2,1,0,0,0,0
366,Amos Pieper,GER,DF,Werder Bremen,24,1998,21.7,19,0.87,17,0,0,1,1,0,2,0.09,2,0,0,0,0,0
367,Marvin Plattenhardt,GER,DF,Hertha BSC,30,1992,26.7,59,2.21,25,30,1,0,3,0,6,0.22,3,1,1,0,1,0
368,Alassane Pléa,FRA,FW,M'Gladbach,29,1993,19.7,67,3.40,56,2,2,3,3,1,12,0.61,11,0,1,0,0,0
369,Joel Pohjanpalo,FIN,FW|MF,Leverkusen,27,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
370,Sebastian Polter,GER,FW,Schalke 04,31,1991,7.0,16,2.29,13,0,0,2,1,0,4,0.57,3,0,0,0,1,0
371,Stefan Posch,AUT,DF,Hoffenheim,25,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
372,Yussuf Poulsen,DEN,FW,RB Leipzig,28,1994,4.6,13,2.84,7,0,3,2,1,0,2,0.44,1,0,0,0,1,0
373,Grischa Prömel,GER,MF,Hoffenheim,27,1995,16.2,20,1.24,12,1,0,2,3,2,1,0.06,1,0,0,0,0,0
374,Tymoteusz Puchacz,POL,DF,Union Berlin,23,1999,0.6,2,3.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
375,Eduardo Quaresma,POR,DF,Hoffenheim,20,2002,1.0,2,2.05,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
376,Joshua Quarshie,GER,MF,Hoffenheim,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
377,Diant Ramaj,GER,GK,Eint Frankfurt,20,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
378,Nicolai Rapp,GER,MF|DF,Werder Bremen,25,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
379,David Raum,GER,DF|MF,RB Leipzig,24,1998,18.7,57,3.04,28,22,3,3,1,0,3,0.16,2,1,0,0,0,0
380,Rocco Reitz,GER,MF,M'Gladbach,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
381,Marco Reus,GER,MF|FW,Dortmund,33,1989,15.0,52,3.46,36,4,1,9,2,0,7,0.47,3,1,0,2,1,0
382,Elvis Rexhbeçaj,GER,MF,Augsburg,24,1997,28.0,39,1.39,31,1,0,2,5,0,0,0.00,0,0,0,0,0,0
383,Gio Reyna,USA,FW|MF,Dortmund,19,2002,6.9,28,4.04,24,0,0,3,1,0,5,0.72,3,0,0,1,1,0
384,Marco Richter,GER,MF|FW,Hertha BSC,24,1997,20.4,58,2.84,37,7,5,7,1,1,11,0.54,8,1,0,1,1,0
385,Manuel Riemann,GER,GK,Bochum,33,1988,34.0,21,0.62,17,4,0,0,0,0,0,0.00,0,0,0,0,0,0
