Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
195,Wayne Hennessey,WAL,GK,Crystal Palace,31,1987,17.5,0,0,0,0,1,0,0,0,0,0,0,0,15,10,0,100.0
196,Javier Hernández,MEX,FW,West Ham,30,1988,14.8,2,0,0,9,34,11,9,1,0,2,0,0,32,12,26,31.6
197,Ander Herrera,ESP,MF,Manchester Utd,28,1989,15.6,4,0,0,21,20,0,6,37,28,0,1,0,114,5,14,26.3
198,Son Heung-min,KOR,FW|MF,Tottenham,26,1992,22.7,2,1,0,12,19,22,25,8,12,1,0,0,95,4,31,11.4
199,Gonzalo Higuaín,ARG,FW,Chelsea,30,1987,12.1,0,0,0,6,2,11,2,1,7,0,0,0,28,7,13,35.0
200,Wesley Hoedt,NED,DF,Southampton,24,1994,13.0,2,0,0,15,15,0,2,23,12,0,0,2,80,33,24,57.9
201,Jonathan Hogg,ENG,MF,Huddersfield,29,1988,26.3,8,1,0,58,35,1,6,73,41,0,0,0,234,31,33,48.4
202,Junior Hoilett,CAN,MF|FW,Cardiff City,28,1990,23.8,4,0,0,35,38,8,85,32,27,1,0,0,114,19,51,27.1
203,Rob Holding,ENG,DF,Arsenal,22,1995,9.0,1,0,0,6,2,0,1,12,7,0,1,0,54,21,9,70.0
204,José Holebas,GRE,DF,Watford,34,1984,26.6,12,1,0,34,14,2,209,21,40,0,0,0,134,61,40,60.4
205,Mason Holgate,ENG,DF,Everton,21,1996,4.5,1,0,0,2,7,1,0,3,4,0,0,0,21,14,16,46.7
206,Callum Hudson-Odoi,ENG,FW,Chelsea,17,2000,4.4,0,0,0,1,6,3,22,3,6,0,0,0,27,2,2,50.0
207,Will Hughes,ENG,MF,Watford,23,1995,26.9,5,0,0,54,71,0,21,25,43,0,0,0,160,22,37,37.3
208,Emerson Hyndman,USA,MF,Bournemouth,22,1996,0.4,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0.0
209,Pierre Højbjerg,DEN,MF,Southampton,22,1995,30.7,8,2,1,47,48,0,29,60,49,0,0,0,269,47,29,61.8
210,Jordon Ibe,ENG,MF|DF,Bournemouth,22,1995,8.9,1,0,0,8,10,0,27,4,5,0,0,0,33,2,6,25.0
211,Vicente Iborra,ESP,MF,Leicester City,30,1988,2.5,0,0,0,6,1,0,0,8,1,0,0,0,22,8,3,72.7
212,Kelechi Iheanacho,NGA,FW|MF,Leicester City,21,1996,10.5,2,0,0,14,7,8,6,2,5,1,0,0,34,14,36,28.0
213,Danny Ings,ENG,FW,Southampton,26,1992,18.3,1,0,0,16,22,6,14,5,14,3,0,0,74,19,58,24.7
214,Alex Iwobi,NGA,FW|MF,Arsenal,22,1996,21.9,0,0,0,8,13,2,57,12,14,0,0,0,90,4,21,16.0
215,José Izquierdo,COL,MF|FW,Brighton,26,1992,8.8,1,0,0,6,5,4,6,5,9,1,0,0,46,3,15,16.7
216,Phil Jagielka,ENG,DF,Everton,35,1982,3.7,0,1,0,2,3,0,0,2,5,0,0,0,14,14,15,48.3
217,Alireza Jahanbakhsh,IRN,FW|MF,Brighton,24,1993,11.3,2,0,0,19,8,6,23,11,18,0,1,0,76,11,18,37.9
218,Daryl Janmaat,NED,DF,Watford,29,1989,16.9,3,0,0,16,1,1,61,33,24,0,0,0,103,20,13,60.6
219,Vincent Janssen,NED,FW,Tottenham,24,1994,0.4,0,0,0,2,0,1,1,0,1,0,0,0,1,3,2,60.0
220,Carl Jenkinson,ENG,DF,Arsenal,26,1992,1.8,0,0,0,1,0,0,3,0,2,0,0,0,8,1,2,33.3
221,Gabriel Jesus,BRA,FW,Manchester City,21,1997,11.5,1,0,0,12,18,13,4,3,3,0,0,0,39,15,39,27.8
222,Raúl Jiménez,MEX,FW,Wolves,27,1991,34.6,4,0,0,42,38,33,27,26,18,1,0,0,139,77,104,42.5
223,Stefan Johansen,NOR,MF,Fulham,27,1991,4.6,4,0,0,6,2,0,9,3,3,0,0,0,35,3,6,33.3
224,Ben Johnson,ENG,DF,West Ham,18,2000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
225,Tyreke Johnson,ENG,MF,Southampton,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
226,Phil Jones,ENG,DF,Manchester Utd,26,1992,14.0,1,0,0,8,10,0,1,23,13,0,0,0,92,46,18,71.9
227,Jorginho,ITA,MF,Chelsea,26,1991,35.1,8,0,0,33,22,0,2,64,38,0,0,0,274,12,21,36.4
228,Joselu,ESP,FW,Newcastle Utd,28,1990,6.6,1,0,0,5,7,4,3,3,8,0,0,0,22,43,40,51.8
229,Diogo Jota,POR,FW|MF,Wolves,21,1996,26.2,11,0,0,42,55,6,36,13,16,0,0,0,138,27,68,28.4
230,Mathias Jørgensen,DEN,DF,Huddersfield,28,1990,23.9,6,0,0,33,14,0,4,69,31,0,1,0,152,36,51,41.4
231,Christian Kabasele,BEL,DF,Watford,27,1991,17.6,4,1,1,22,14,0,1,38,14,0,2,0,60,60,43,58.3
232,Elias Kachunga,COD,FW|MF,Huddersfield,26,1992,13.1,2,0,0,24,21,9,15,4,9,0,1,0,43,23,29,44.2
233,Aboubakar Kamara,MTN,FW,Fulham,23,1995,7.7,2,0,0,24,4,7,18,1,4,1,0,0,28,12,14,46.2
234,Harry Kane,ENG,FW,Tottenham,25,1993,26.9,5,0,0,31,52,10,12,1,6,1,0,0,58,47,67,41.2
235,N'Golo Kanté,FRA,MF,Chelsea,27,1991,34.4,3,0,0,35,13,6,19,44,41,0,0,0,238,27,41,39.7
236,Beram Kayal,ISR,MF,Brighton,30,1988,10.4,4,0,0,18,7,0,10,15,17,0,1,0,56,15,26,36.6
237,Michael Keane,ENG,DF,Everton,25,1993,33.0,2,0,0,22,7,0,4,43,25,0,0,0,161,191,122,61.0
238,Neeskens Kebano,COD,FW|MF,Fulham,26,1992,1.2,0,0,0,0,1,0,2,0,1,0,0,0,5,4,3,57.1
239,Naby Keïta,GUI,MF|FW,Liverpool,23,1995,15.4,0,0,0,25,16,0,5,12,15,0,0,0,113,8,20,28.6
240,Martin Kelly,ENG,DF,Crystal Palace,28,1990,12.3,2,0,0,6,1,0,2,11,13,0,0,1,42,35,26,57.4
241,Kenedy,BRA,MF|DF,Newcastle Utd,22,1996,15.0,1,0,0,19,22,5,28,32,22,0,0,0,110,7,15,31.8
242,Jonjoe Kenny,ENG,DF,Everton,21,1997,8.8,1,0,0,10,1,0,17,17,16,0,0,0,52,23,11,67.6
243,Max Kilman,ENG,DF,Wolves,21,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244,Joshua King,NOR,FW|MF,Bournemouth,26,1992,32.9,3,0,0,53,45,7,43,7,19,2,0,0,148,88,116,43.1
245,Anthony Knockaert,FRA,MF|FW,Brighton,26,1991,20.4,4,1,0,22,19,3,107,29,21,0,0,0,120,16,8,66.7
246,Sead Kolašinac,BIH,DF|MF,Arsenal,25,1993,21.0,5,0,0,21,10,10,51,20,21,1,1,0,126,19,28,40.4
247,Vincent Kompany,BEL,DF,Manchester City,32,1986,13.6,6,0,0,17,0,1,0,16,10,0,0,0,68,36,15,70.6
248,Terence Kongolo,NED,DF,Huddersfield,24,1994,30.2,4,0,0,20,25,2,28,65,46,0,1,1,121,53,35,60.2
249,Laurent Koscielny,FRA,DF,Arsenal,32,1985,14.8,1,0,0,9,14,0,0,30,11,0,0,0,80,25,28,47.2
250,Cheikhou Kouyaté,SEN,MF,Crystal Palace,28,1989,21.1,3,0,0,34,17,3,8,16,33,1,0,0,113,62,71,46.6
251,Mateo Kovačić,CRO,MF,Chelsea,24,1994,19.3,3,0,0,19,33,0,8,8,29,0,0,0,122,10,9,52.6
252,Rajiv van La Parra,NED,FW|MF,Huddersfield,27,1991,4.5,0,0,0,4,14,0,6,4,5,0,0,0,33,1,7,12.5
253,Alexandre Lacazette,FRA,FW,Arsenal,27,1991,27.8,2,0,0,51,54,24,29,15,16,1,0,0,73,46,93,33.1
254,Adam Lallana,ENG,MF|FW,Liverpool,30,1988,5.2,1,0,0,4,11,0,8,5,9,0,0,0,25,8,13,38.1
255,Érik Lamela,ARG,MF|FW,Tottenham,26,1992,10.8,2,0,0,23,18,1,28,7,13,0,0,0,59,3,15,16.7
256,Manuel Lanzini,ARG,MF,West Ham,25,1993,7.6,2,0,0,5,7,0,16,9,7,1,0,0,48,3,11,21.4
257,Aymeric Laporte,ESP,DF,Manchester City,24,1994,34.0,3,0,0,21,18,2,6,39,20,0,0,0,182,76,55,58.0
258,Jamaal Lascelles,ENG,DF,Newcastle Utd,24,1993,30.5,4,0,0,16,9,1,2,39,21,0,0,0,180,92,45,67.2
259,Maxime Le Marchand,FRA,DF,Fulham,28,1989,25.0,5,0,0,28,7,3,17,54,36,0,1,0,164,56,44,56.0
260,Florian Lejeune,FRA,DF,Newcastle Utd,27,1991,11.7,0,0,0,11,5,0,7,21,15,0,1,0,74,31,17,64.6
261,Mario Lemina,GAB,MF,Southampton,24,1993,17.9,5,0,0,31,23,1,9,43,32,0,0,0,118,29,15,65.9
262,Aaron Lennon,ENG,MF,Burnley,31,1987,13.5,1,0,0,12,16,0,23,10,16,0,1,0,44,1,12,7.7
263,Bernd Leno,GER,GK,Arsenal,26,1992,31.5,0,0,0,0,5,0,0,4,0,0,0,0,59,7,1,87.5
264,Jefferson Lerma,COL,MF,Bournemouth,23,1994,27.8,12,0,0,43,51,3,4,54,31,1,0,1,233,75,67,52.8
265,Stephan Lichtsteiner,SUI,DF,Arsenal,34,1984,10.4,3,0,0,11,10,2,30,9,9,0,0,0,41,21,20,51.2
266,Victor Lindelöf,SWE,DF,Manchester Utd,24,1994,28.9,1,0,0,19,15,0,1,24,27,0,0,1,147,68,40,63.0
267,Jesse Lingard,ENG,FW|MF,Manchester Utd,25,1992,18.5,3,0,0,27,25,7,18,10,18,2,0,0,66,5,27,15.6
268,Fernando Llorente,ESP,FW,Tottenham,33,1985,7.7,2,0,0,12,6,5,1,1,2,0,0,1,14,53,50,51.5
269,Hugo Lloris,FRA,GK,Tottenham,31,1986,33.0,0,0,0,0,2,0,0,0,0,0,0,0,35,9,0,100.0
270,Jürgen Locadia,NED,FW|MF,Brighton,24,1993,13.7,1,0,0,22,11,11,12,9,10,0,0,0,56,23,42,35.4
271,Ruben Loftus-Cheek,ENG,MF|FW,Chelsea,22,1996,11.1,0,0,0,10,23,2,2,11,12,0,0,0,74,21,20,51.2
272,Kevin Long,IRL,DF,Burnley,27,1990,5.7,0,0,0,3,5,0,0,7,10,0,0,0,24,20,17,54.1
273,Shane Long,IRL,FW|MF,Southampton,31,1987,14.1,3,0,0,26,23,12,14,7,8,1,0,0,39,72,100,41.9
274,Sean Longstaff,ENG,MF,Newcastle Utd,20,1997,7.6,2,0,0,7,8,0,3,10,13,1,0,0,46,8,12,40.0
275,Ademola Lookman,NGA,FW|MF,Everton,20,1997,6.9,0,0,0,8,21,2,15,7,7,0,0,0,41,6,5,54.5
276,Jonas Lössl,DEN,GK,Huddersfield,29,1989,30.9,1,0,0,0,3,0,0,2,0,0,0,0,41,13,5,72.2
277,Dejan Lovren,CRO,DF,Liverpool,29,1989,11.0,1,0,0,3,10,0,4,11,9,1,0,0,44,53,25,67.9
278,Chris Löwe,GER,DF|MF,Huddersfield,29,1989,22.9,2,0,0,14,13,2,140,23,18,0,1,0,98,23,33,41.1
279,Matthew Lowton,ENG,DF,Burnley,29,1989,19.4,7,0,0,22,12,0,58,30,35,0,0,0,127,25,13,65.8
280,David Luiz,BRA,DF,Chelsea,31,1987,36.0,3,0,0,34,29,0,4,35,31,0,0,0,203,82,71,53.6
281,Romelu Lukaku,BEL,FW,Manchester Utd,25,1993,23.7,4,0,0,18,3,23,46,2,4,1,0,0,31,92,84,52.3
282,James Maddison,ENG,MF|FW,Leicester City,21,1996,31.5,4,1,1,25,78,2,205,12,32,2,0,0,126,11,34,24.4
283,Gary Madine,ENG,FW|MF,Cardiff City,27,1990,0.4,0,0,0,2,1,0,0,0,1,0,0,0,2,3,3,50.0
284,Harry Maguire,ENG,DF,Leicester City,25,1993,28.8,6,1,0,20,16,4,1,36,17,0,0,0,195,118,33,78.1
285,Riyad Mahrez,ALG,FW|MF,Manchester City,27,1991,14.9,0,0,0,10,15,9,73,9,7,0,0,0,83,19,24,44.2
286,Ainsley Maitland-Niles,ENG,DF,Arsenal,20,1997,11.0,2,1,1,8,12,1,18,19,22,0,0,0,59,6,12,33.3
287,Sadio Mané,SEN,FW,Liverpool,26,1992,34.2,2,0,0,34,64,25,39,15,29,1,0,0,152,35,74,32.1
288,Javier Manquillo,ESP,DF,Newcastle Utd,24,1994,12.2,2,0,0,13,8,1,28,17,19,0,0,0,59,19,20,48.7
289,Solly March,ENG,FW|MF,Brighton,24,1994,27.4,1,0,0,29,30,6,152,27,24,1,0,0,140,17,61,21.8
290,Adrian Mariappa,JAM,DF,Watford,31,1986,21.4,3,0,0,19,4,1,1,26,22,0,0,0,77,61,55,52.6
291,Lazar Marković,SRB,MF,Fulham,24,1994,0.5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
292,Anthony Martial,FRA,FW,Manchester Utd,22,1995,18.0,2,0,0,14,28,6,34,3,7,2,0,0,67,18,18,50.0
293,Adam Masina,MAR,DF,Watford,24,1994,11.2,5,0,0,17,10,1,31,17,17,0,0,0,52,22,15,59.5
294,Arthur Masuaku,COD,DF,West Ham,24,1993,19.5,2,0,0,16,5,0,37,36,25,0,0,0,146,21,20,51.2
295,Juan Mata,ESP,FW|MF,Manchester Utd,30,1988,14.3,3,0,0,10,9,8,67,6,4,2,0,0,71,2,6,25.0
296,Nemanja Matić,SRB,MF,Manchester Utd,29,1988,27.1,7,1,1,27,20,1,9,31,30,0,0,0,207,54,32,62.8
297,Joël Matip,CMR,DF,Liverpool,26,1991,17.1,3,0,0,12,17,0,0,32,26,0,0,0,95,65,28,69.9
298,Konstantinos Mavropanos,GRE,DF,Arsenal,20,1997,1.6,1,0,0,2,0,0,0,7,0,0,0,0,5,2,3,40.0
299,Alfie Mawson,ENG,DF,Fulham,24,1994,12.6,2,0,0,6,5,0,3,19,7,0,0,0,64,32,21,60.4
300,Isaac Mbenza,BEL,FW|MF,Huddersfield,22,1996,11.0,1,0,0,8,5,5,34,5,9,0,0,0,52,2,10,16.7
301,James McArthur,SCO,MF,Crystal Palace,30,1987,34.0,7,0,0,61,39,2,15,39,51,0,1,0,216,47,56,45.6
302,Alex McCarthy,ENG,GK,Southampton,28,1989,25.0,1,0,0,0,3,0,0,0,0,0,0,0,23,16,0,100.0
303,James McCarthy,IRL,MF,Everton,27,1990,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
304,Kevin McDonald,SCO,MF,Fulham,29,1988,9.3,5,1,1,12,6,0,1,9,11,0,0,0,47,19,4,82.6
305,Dwight McNeil,ENG,MF,Burnley,18,1999,17.7,2,0,0,15,10,1,117,13,22,0,0,0,102,21,23,47.7
306,Scott McTominay,SCO,MF|DF,Manchester Utd,21,1996,9.6,1,0,0,11,16,1,2,15,9,0,0,0,52,34,26,56.7
307,Ben Mee,ENG,DF,Burnley,28,1989,38.0,9,0,0,27,18,0,4,48,24,0,1,2,246,148,102,59.2
308,Nathaniel Mendez-Laing,GUA,MF|FW,Cardiff City,26,1992,10.9,0,0,0,7,3,3,27,13,25,1,0,0,58,23,43,34.8
309,Benjamin Mendy,FRA,DF,Manchester City,24,1994,10.0,1,0,0,12,2,0,51,10,10,0,0,0,65,8,22,26.7
310,Nampalys Mendy,SEN,MF,Leicester City,26,1992,23.2,5,0,0,22,36,0,3,26,18,0,1,0,145,8,15,34.8
311,Chris Mepham,WAL,DF,Bournemouth,20,1997,9.4,1,0,0,7,4,0,1,14,3,0,0,0,47,31,17,64.6
312,Max Meyer,GER,MF,Crystal Palace,22,1995,15.7,3,0,0,10,18,1,24,15,18,1,0,0,89,4,16,20.0
313,Luka Milivojević,SRB,MF,Crystal Palace,27,1991,38.0,10,0,0,60,37,0,185,72,69,0,0,0,194,54,37,59.3
314,James Milner,ENG,MF|DF,Liverpool,32,1986,19.9,6,1,1,28,27,0,134,18,23,0,0,0,143,19,28,40.4
315,Yerry Mina,COL,DF,Everton,23,1994,9.9,3,0,0,13,5,1,0,8,7,1,0,0,41,38,26,59.4
316,Tyrone Mings,ENG,DF,Bournemouth,25,1993,1.6,0,0,0,0,1,0,1,6,3,0,0,0,9,3,3,50.0
317,Aleksandar Mitrović,SRB,FW,Fulham,23,1994,36.4,7,0,0,61,59,34,6,6,9,1,1,0,83,235,239,49.6
318,Henrikh Mkhitaryan,ARM,FW|MF,Arsenal,29,1989,18.2,1,0,0,27,10,3,63,16,22,0,0,0,124,21,25,45.7
319,Nacho Monreal,ESP,DF,Arsenal,32,1986,20.7,5,0,0,17,21,1,28,31,17,1,0,0,101,36,38,48.6
320,Martín Montoya,ESP,DF,Brighton,27,1991,24.1,4,0,0,29,16,0,36,48,35,0,0,0,98,22,27,44.9
321,Aaron Mooy,AUS,MF|FW,Huddersfield,27,1990,25.9,4,0,0,26,12,1,137,14,42,0,0,0,203,14,26,35.0
322,Álvaro Morata,ESP,FW,Chelsea,25,1992,10.5,3,0,0,19,16,20,3,0,5,0,0,0,18,18,27,40.0
323,Alberto Moreno,ESP,DF,Liverpool,26,1992,1.7,0,0,0,1,1,0,3,2,2,0,0,0,5,0,1,0.0
324,Wes Morgan,JAM,DF,Leicester City,34,1984,21.4,3,2,2,18,6,3,0,32,15,0,0,0,79,93,42,68.9
325,Sean Morrison,ENG,DF,Cardiff City,27,1991,33.8,6,0,0,32,20,9,5,52,17,0,3,0,152,225,113,66.6
326,Victor Moses,NGA,FW,Chelsea,27,1990,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
327,Steve Mounié,BEN,FW,Huddersfield,23,1994,19.8,1,1,0,32,15,15,9,5,6,0,0,0,56,210,131,61.6
328,Lucas Moura,BRA,FW|MF,Tottenham,25,1992,23.6,3,0,0,25,48,14,19,24,18,0,0,0,94,34,56,37.8
329,Lys Mousset,FRA,FW,Bournemouth,22,1996,4.1,1,0,0,7,5,4,3,1,1,0,0,0,11,9,13,40.9
330,João Moutinho,POR,MF,Wolves,31,1986,33.7,4,0,0,53,37,0,196,40,58,0,1,0,264,19,40,32.2
331,Jacob Murphy,ENG,MF|DF,Newcastle Utd,23,1995,3.4,0,0,0,4,0,1,16,1,2,0,0,0,15,4,3,57.1
332,Josh Murphy,ENG,MF|FW,Cardiff City,23,1995,20.2,2,0,0,14,54,10,74,11,17,0,0,0,89,11,33,25.0
333,Glenn Murray,ENG,FW,Brighton,34,1983,27.9,5,0,0,80,54,38,8,2,7,1,1,0,46,170,176,49.1
334,Shkodran Mustafi,GER,DF,Arsenal,26,1992,29.0,9,0,0,42,8,4,11,58,45,0,2,0,116,122,59,67.4
335,Yoshinori Mutō,JPN,FW|MF,Newcastle Utd,26,1992,5.8,1,0,0,13,10,2,4,5,4,0,0,0,29,10,27,27.0
336,Georges-Kévin N'Koudou,CMR,FW,Tottenham,23,1995,0.1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
337,Samir Nasri,FRA,MF,West Ham,31,1987,2.7,0,0,0,3,2,3,3,1,0,0,0,0,9,0,1,0.0
338,Marc Navarro,ESP,DF,Watford,23,1995,0.9,0,0,0,1,0,0,5,0,2,0,0,0,4,0,2,0.0
339,Wilfred Ndidi,NGA,MF,Leicester City,21,1996,36.6,8,0,0,46,22,2,12,83,98,0,0,0,324,128,107,54.5
340,Rúben Neves,POR,MF,Wolves,21,1997,33.4,8,0,0,37,18,0,26,73,32,0,0,0,286,28,35,44.4
341,Oumar Niasse,SEN,FW,Cardiff City,28,1990,10.3,0,0,0,8,17,9,4,2,3,0,0,0,33,35,71,33.0
342,Oumar Niasse,SEN,FW,Everton,28,1990,0.7,0,0,0,3,1,1,1,0,0,0,0,0,3,3,3,50.0
343,Eddie Nketiah,ENG,MF|FW,Arsenal,19,1999,0.7,0,0,0,1,2,2,0,0,1,0,0,0,3,0,2,0.0
344,Mark Noble,ENG,MF,West Ham,31,1987,25.5,6,1,0,23,38,1,23,21,26,0,0,0,189,8,8,50.0
345,Håvard Nordtveit,NOR,DF,Fulham,28,1990,4.0,0,0,0,5,2,0,0,8,4,0,0,0,25,4,2,66.7
346,Will Norris,ENG,GK,Wolves,24,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
347,Michael Obafemi,IRL,FW,Southampton,18,2000,1.5,1,0,0,2,3,1,1,1,1,0,0,0,5,0,4,0.0
348,Pedro Obiang,EQG,MF,West Ham,26,1992,12.5,0,0,0,13,11,2,7,12,23,0,0,0,73,15,20,42.9
349,Denis Odoi,GHA,DF,Fulham,30,1988,28.8,4,0,0,37,31,0,13,42,34,0,1,1,191,55,51,51.9
350,Angelo Ogbonna,ITA,DF,West Ham,30,1988,20.8,2,0,0,15,7,0,0,35,13,0,0,0,93,79,36,68.7
351,Stefano Okaka,ITA,FW|MF,Watford,28,1989,0.3,1,0,0,1,1,0,0,0,0,0,0,0,2,1,2,33.3
352,Shinji Okazaki,JPN,MF|FW,Leicester City,32,1986,3.2,0,0,0,6,5,3,0,2,5,0,0,0,8,8,13,38.1
353,Divock Origi,BEL,FW,Liverpool,23,1995,4.1,0,0,0,2,5,3,5,0,1,0,0,0,15,4,12,25.0
354,Nicolás Otamendi,ARG,DF,Manchester City,30,1988,13.7,1,0,0,8,3,0,1,29,14,0,0,0,70,41,24,63.1
355,Alex Oxlade-Chamberlain,ENG,MF,Liverpool,24,1993,0.2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,
356,Mesut Özil,GER,MF|FW,Arsenal,29,1988,19.3,2,0,0,10,22,10,42,4,5,0,0,0,82,5,12,29.4
357,Emerson Palmieri,ITA,DF,Chelsea,23,1994,7.4,0,0,0,8,6,0,28,8,9,0,0,0,28,5,9,35.7
358,Sokratis Papastathopoulos,GRE,DF,Arsenal,30,1988,24.4,12,0,0,37,25,0,0,26,25,0,1,0,102,54,44,55.1
359,Callum Paterson,SCO,FW|MF,Cardiff City,23,1994,22.2,4,0,0,41,30,10,23,8,14,0,0,0,65,200,213,48.4
360,Rui Patrício,POR,GK,Wolves,30,1988,37.0,1,0,0,0,1,0,0,1,0,0,0,0,36,6,1,85.7
361,Pedro,ESP,FW,Chelsea,31,1987,19.8,2,0,0,17,26,8,61,18,14,0,0,0,94,8,14,36.4
362,Lee Peltier,ENG,DF,Cardiff City,31,1986,17.2,4,0,0,15,6,0,6,18,25,0,0,0,70,30,24,55.6
363,Andreas Pereira,BRA,MF,Manchester Utd,22,1996,6.7,5,0,0,12,5,1,12,11,6,0,0,0,46,3,13,18.8
364,Ricardo Pereira,POR,DF|FW,Leicester City,24,1993,34.7,7,0,0,41,48,2,104,60,66,1,1,0,216,66,73,47.5
365,Roberto Pereyra,ARG,MF,Watford,27,1991,31.3,3,0,0,27,36,3,40,24,12,1,0,0,185,4,19,17.4
366,Ayoze Pérez,ESP,MF|FW,Newcastle Utd,25,1993,32.4,2,0,0,46,42,9,22,42,22,0,0,0,169,26,78,25.0
367,Lucas Pérez,ESP,FW|MF,West Ham,29,1988,5.3,0,0,0,5,3,3,2,2,4,0,0,0,22,3,14,17.6
368,Jordan Pickford,ENG,GK,Everton,24,1994,38.0,1,0,0,1,4,0,0,0,0,0,1,0,19,11,1,91.7
369,Paul Pogba,FRA,MF,Manchester Utd,25,1993,33.4,6,0,0,54,69,5,28,18,30,1,0,0,218,58,59,49.6
370,Alex Pritchard,ENG,MF|FW,Huddersfield,25,1993,23.1,2,0,0,13,51,7,78,17,24,0,0,0,127,14,35,28.6
371,Sebastian Prödl,AUT,DF,Watford,31,1987,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
372,Davy Pröpper,NED,MF,Brighton,26,1991,28.3,2,0,0,33,18,1,16,53,28,0,1,0,191,36,26,58.1
373,Jason Puncheon,ENG,MF,Crystal Palace,32,1986,0.1,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,
374,Jason Puncheon,ENG,MF,Huddersfield,32,1986,4.2,1,0,0,9,2,1,9,3,4,0,0,0,21,6,6,50.0
375,Collin Quaner,GER,FW,Huddersfield,27,1991,0.4,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0.0
376,Domingos Quina,POR,MF,Watford,18,1999,3.8,0,0,0,7,6,0,2,3,7,0,0,0,30,2,8,20.0
377,Joe Ralls,ENG,MF,Cardiff City,24,1993,21.8,4,1,0,29,10,1,77,29,23,0,0,0,141,33,40,45.2
378,Aaron Ramsey,WAL,MF,Arsenal,27,1990,14.8,0,0,0,21,20,4,15,9,18,0,0,0,89,13,20,39.4
379,Kayne Ramsey,ENG,DF,Southampton,17,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
380,Marcus Rashford,ENG,FW,Manchester Utd,20,1997,25.9,3,1,0,26,52,15,55,3,12,2,1,0,61,28,44,38.9
381,Tim Ream,USA,DF,Fulham,30,1987,22.7,1,0,0,12,8,0,1,25,14,0,0,0,111,47,43,52.2
382,Nathan Redmond,ENG,MF|FW,Southampton,24,1994,36.3,3,0,0,29,28,15,76,20,22,0,0,0,171,25,64,28.1
383,Bobby Reid,JAM,FW|MF,Cardiff City,25,1993,15.8,0,0,0,5,27,11,6,3,9,0,0,0,62,10,36,21.7
384,Declan Rice,ENG,MF,West Ham,19,1999,33.4,4,0,0,17,7,1,3,52,60,0,0,0,287,54,41,56.8
385,Jazz Richards,WAL,DF|MF,Cardiff City,27,1991,1.5,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0.0
386,Richarlison,BRA,FW|MF,Everton,21,1997,29.6,5,1,0,32,73,17,47,16,34,2,0,0,162,66,150,30.6
387,Diego Rico,ESP,DF|MF,Bournemouth,25,1993,6.8,1,0,0,10,11,0,39,14,9,0,1,0,47,7,8,46.7
388,Sergio Rico,ESP,GK,Fulham,24,1993,29.0,1,0,0,1,5,0,0,1,1,0,1,0,26,13,1,92.9
389,Matt Ritchie,SCO,DF|MF,Newcastle Utd,28,1989,32.5,9,0,0,55,38,1,259,51,44,0,0,0,171,32,65,33.0
390,Andrew Robertson,SCO,DF,Liverpool,24,1994,35.7,4,0,0,18,16,1,135,29,49,0,0,0,223,24,28,46.2
391,Marcos Rojo,ARG,DF,Manchester Utd,28,1990,2.4,2,0,0,3,1,0,3,6,3,0,0,1,8,3,1,75.0
392,Oriol Romeu,ESP,MF,Southampton,26,1991,23.7,11,0,0,46,17,0,3,52,46,0,0,0,185,47,37,56.0
393,Salomón Rondón,VEN,FW,Newcastle Utd,28,1989,28.9,1,0,0,22,26,20,14,5,3,1,0,0,108,146,232,38.6
394,Danny Rose,ENG,DF,Tottenham,28,1990,20.0,5,0,0,26,47,1,89,24,31,1,0,0,105,26,17,60.5
395,Aaron Rowe,ENG,FW,Huddersfield,17,2000,0.8,0,0,0,2,0,0,0,1,0,0,1,0,3,0,2,0.0
396,John Ruddy,ENG,GK,Wolves,31,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
397,Antonio Rüdiger,GER,DF,Chelsea,25,1993,31.9,7,0,0,28,15,1,1,32,16,0,0,0,206,81,71,53.3
398,Mathew Ryan,AUS,GK,Brighton,26,1992,34.0,2,0,0,1,3,0,0,0,0,0,1,0,25,8,1,88.9
399,Abdelhamid Sabiri,MAR,FW,Huddersfield,21,1996,0.5,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0.0
