Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
317,Lukas Nmecha,GER,MF|FW,Wolfsburg,20,1998,1.5,50,0,2,25,24,3,50,8,4,50.0,4,50.0,32,231,146,7,4,2,6,3,37,11
318,Håvard Nordtveit,NOR,DF,Hoffenheim,29,1990,7.8,597,79,303,282,15,5,597,4,4,100.0,0,0.0,342,1350,788,2,5,2,1,2,390,2
319,Alexander Nübel,GER,GK,Schalke 04,22,1996,25.7,1068,883,1065,3,0,0,1068,0,0,,0,,557,2691,1652,0,1,1,2,0,535,0
320,Kasim Nuhu,GHA,DF,Düsseldorf,24,1995,11.1,663,79,347,298,22,7,663,11,9,81.8,2,18.2,398,2126,1141,8,7,1,7,6,407,4
321,Bastian Oczipka,GER,DF,Schalke 04,30,1989,33.5,2118,106,636,973,544,26,2118,68,38,55.9,30,44.1,1118,7499,4226,102,72,11,29,9,1153,95
322,Álvaro Odriozola,ESP,DF,Bayern Munich,23,1995,1.7,127,1,19,52,56,4,127,4,2,50.0,2,50.0,82,597,297,11,9,2,5,0,96,30
323,Kelvin Ofori,GHA,MF,Düsseldorf,18,2001,0.4,30,0,1,8,21,1,30,4,0,0.0,4,100.0,22,191,45,0,1,0,1,1,24,9
324,Kwasi Okyere Wriedt,GHA,FW,Bayern Munich,25,1994,0.2,4,0,0,0,4,0,4,0,0,,0,,3,19,3,1,0,0,0,0,4,2
325,Cauly Oliveira Souza,BRA,MF|FW,Paderborn 07,23,1995,8.0,359,2,43,162,164,13,359,30,18,60.0,12,40.0,214,1260,527,16,24,3,28,17,215,34
326,Dani Olmo,ESP,MF|FW,RB Leipzig,21,1998,8.3,469,8,46,232,195,24,469,15,6,40.0,9,60.0,280,1060,502,15,11,6,18,25,340,57
327,Karim Onisiwo,AUT,FW,Mainz 05,27,1992,19.2,628,17,72,246,330,96,628,73,46,63.0,27,37.0,396,2841,1302,41,29,21,79,46,439,123
328,Willi Orban,HUN,DF,RB Leipzig,26,1992,9.5,708,79,348,342,19,8,708,2,2,100.0,0,0.0,339,1695,1030,4,4,0,2,1,433,0
329,Yuya Osako,JPN,FW|MF,Werder Bremen,29,1990,20.5,875,14,79,479,330,74,875,44,27,61.4,17,38.6,636,2692,995,29,29,10,68,52,712,135
330,Paulo Otávio,BRA,DF,Wolfsburg,24,1994,4.2,262,10,85,121,65,10,262,14,7,50.0,7,50.0,103,687,379,16,10,4,10,0,114,18
331,Reece Oxford,ENG,MF,Augsburg,20,1998,4.2,138,14,45,81,13,2,138,2,1,50.0,1,50.0,55,179,76,1,1,0,3,0,64,1
332,Levin Öztunalı,GER,MF|FW,Mainz 05,23,1996,19.8,792,28,137,295,387,65,792,66,40,60.6,26,39.4,441,3212,1774,65,62,17,51,19,447,118
333,Gonçalo Paciência,POR,FW,Eint Frankfurt,24,1994,14.3,529,11,33,219,281,85,528,41,27,65.9,14,34.1,325,1580,572,26,17,13,63,50,418,98
334,Exequiel Palacios,ARG,MF,Leverkusen,20,1998,2.0,167,0,20,110,39,2,167,3,2,66.7,1,33.3,100,405,177,3,2,0,1,2,137,6
335,Michael Parensen,GER,DF,Union Berlin,33,1986,7.0,386,31,209,160,19,3,386,4,2,50.0,2,50.0,201,1014,451,3,6,0,3,1,219,2
336,Paulinho,BRA,MF|FW,Leverkusen,19,2000,3.4,180,3,13,79,95,11,180,16,12,75.0,4,25.0,131,1011,559,18,18,6,9,5,141,32
337,Benjamin Pavard,FRA,DF,Bayern Munich,23,1996,31.0,2791,104,730,1527,547,41,2791,26,13,50.0,13,50.0,1605,7629,4377,70,47,5,22,7,2022,145
338,Jiří Pavlenka,CZE,GK,Werder Bremen,27,1992,33.0,1292,1135,1287,5,0,0,1292,0,0,,0,,700,3370,1999,0,0,0,0,0,527,0
339,Mads Pedersen,DEN,DF,Augsburg,22,1996,1.1,50,4,16,18,16,2,50,2,0,0.0,2,100.0,16,113,39,3,1,1,1,1,18,7
340,Peter Pekarík,SVK,DF|FW,Hertha BSC,32,1986,8.5,509,36,174,220,115,6,509,6,4,66.7,2,33.3,222,1101,512,14,7,1,6,1,273,38
341,Philipp Pentke,GER,GK,Hoffenheim,34,1985,4.0,179,131,176,3,0,0,179,0,0,,0,,94,501,300,0,0,0,0,0,72,0
342,Ivan Perišić,CRO,FW|MF,Bayern Munich,30,1989,13.4,779,14,72,281,430,106,779,20,12,60.0,8,40.0,446,2450,1289,55,17,22,27,14,572,191
343,Pavao Pervan,AUT,GK,Wolfsburg,31,1987,8.0,283,251,282,1,0,0,283,0,0,,0,,135,731,507,0,0,0,0,0,122,0
344,Nils Petersen,GER,FW|MF,Freiburg,30,1988,27.1,828,66,159,333,343,113,827,21,7,33.3,14,66.7,351,1357,455,12,10,6,47,20,512,85
345,Krzysztof Piątek,POL,FW,Hertha BSC,24,1995,10.1,316,4,20,155,147,42,314,14,9,64.3,5,35.7,176,1013,303,10,6,7,34,12,238,65
346,Ronaël Pierre-Gabriel,FRA,DF,Mainz 05,21,1998,6.4,353,21,140,168,50,3,353,14,11,78.6,3,21.4,156,786,407,6,5,2,4,0,168,9
347,Łukasz Piszczek,POL,DF,Dortmund,34,1985,23.4,2205,88,793,1141,279,20,2205,19,12,63.2,7,36.8,1285,6114,2991,30,22,1,17,8,1614,53
348,Claudio Pizarro,PER,FW|MF,Werder Bremen,40,1978,2.6,122,2,7,54,62,18,122,6,3,50.0,3,50.0,74,305,102,2,1,0,12,8,87,21
349,Marvin Plattenhardt,GER,DF,Hertha BSC,27,1992,15.5,881,57,323,401,174,3,881,7,3,42.9,4,57.1,349,1805,958,21,18,2,11,14,405,35
350,Alassane Pléa,FRA,FW,M'Gladbach,26,1993,23.8,1016,10,54,463,515,120,1015,78,45,57.7,33,42.3,662,3570,1702,61,39,29,62,37,791,186
351,Thomas Pledl,GER,MF|FW,Düsseldorf,25,1994,1.0,55,1,8,21,28,5,55,2,2,100.0,0,0.0,25,187,109,6,3,1,3,2,33,13
352,Joel Pohjanpalo,FIN,MF,Leverkusen,24,1994,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
353,Sebastian Polter,GER,FW,Union Berlin,28,1991,3.7,127,0,7,44,76,27,125,4,3,75.0,1,25.0,64,208,76,2,1,2,8,5,102,36
354,Marin Pongračić,CRO,DF,Wolfsburg,21,1997,10.3,684,49,318,365,14,5,684,13,11,84.6,2,15.4,435,2630,1596,10,6,0,7,4,421,0
355,Stefan Posch,AUT,DF,Hoffenheim,22,1997,25.6,1859,178,833,892,154,26,1859,13,9,69.2,4,30.8,980,5126,2711,28,17,5,17,10,1110,17
356,Yussuf Poulsen,DEN,FW,RB Leipzig,25,1994,13.6,512,15,34,247,235,66,512,24,15,62.5,9,37.5,277,1302,580,23,14,8,55,25,385,120
357,Kai Pröger,GER,MF|FW,Paderborn 07,27,1992,23.1,959,27,182,330,477,70,959,120,67,55.8,53,44.2,531,4609,2215,77,40,33,64,32,499,129
358,Grischa Prömel,GER,MF,Union Berlin,24,1995,10.3,440,15,92,273,83,8,440,12,7,58.3,5,41.7,255,1227,522,13,11,2,20,8,265,22
359,Robin Quaison,SWE,FW|MF,Mainz 05,25,1993,28.9,852,9,105,390,371,89,851,66,44,66.7,22,33.3,521,2873,1141,36,37,17,54,50,565,155
360,Raffael,BRA,MF|FW,M'Gladbach,34,1985,0.7,66,0,4,36,28,6,66,3,2,66.7,1,33.3,38,145,65,1,3,0,4,1,40,7
361,Benito Raman,BEL,FW,Schalke 04,24,1994,17.8,516,5,61,209,257,63,516,40,24,60.0,16,40.0,278,1827,752,32,19,15,44,19,311,89
362,Tobias Raschl,GER,MF,Dortmund,19,2000,0.3,19,1,4,8,7,0,19,0,0,,0,,9,46,9,0,0,0,1,0,12,0
363,Milot Rashica,KVX,FW,Werder Bremen,23,1996,25.2,1032,12,125,413,522,77,1029,100,55,55.0,45,45.0,725,4952,2276,81,58,36,87,53,700,196
364,Ante Rebić,CRO,FW|MF,Eint Frankfurt,25,1993,1.0,31,1,1,9,21,6,31,2,1,50.0,1,50.0,19,91,62,2,1,2,7,0,22,4
365,Daishawn Redan,NED,MF,Hertha BSC,18,2001,0.2,9,0,2,7,1,1,9,0,0,,0,,7,88,73,1,0,0,0,0,7,1
366,Fabian Reese,GER,FW,Schalke 04,21,1997,1.0,36,2,8,8,20,4,36,6,0,0.0,6,100.0,23,155,61,2,1,1,4,0,24,11
367,Ken Reichel,GER,DF,Union Berlin,32,1986,5.9,320,14,116,136,70,7,320,4,2,50.0,2,50.0,131,666,367,8,5,1,7,2,144,15
368,Karim Rekik,NED,DF,Hertha BSC,24,1994,14.0,848,83,390,433,30,10,848,5,4,80.0,1,20.0,469,2383,1359,15,8,0,6,3,556,5
369,Panagiotis Retsos,GRE,DF,Leverkusen,20,1998,1.3,111,5,28,74,9,0,111,1,1,100.0,0,0.0,50,291,180,3,2,0,0,1,73,1
370,Marco Reus,GER,MF|FW,Dortmund,30,1989,16.6,872,16,76,371,439,96,871,46,26,56.5,20,43.5,521,2427,1093,37,30,9,31,21,647,98
371,Elvis Rexhbeçaj,GER,MF,Köln,21,1997,6.9,304,7,62,164,85,12,304,12,10,83.3,2,16.7,183,960,457,9,5,2,16,6,185,17
372,Gio Reyna,USA,MF|FW,Dortmund,16,2002,3.9,261,3,28,153,85,14,261,21,14,66.7,7,33.3,163,884,451,11,7,6,7,8,216,24
373,Lucas Ribeiro,BRA,MF,Hoffenheim,20,1999,0.7,34,2,13,19,2,1,34,5,3,60.0,2,40.0,16,77,42,1,0,0,1,2,15,0
374,Chris Richards,USA,DF,Bayern Munich,19,2000,0.1,5,0,1,4,0,0,5,0,0,,0,,3,29,1,0,0,0,0,0,4,0
375,Marco Richter,GER,MF|FW,Augsburg,21,1997,25.3,954,16,153,411,412,56,954,107,44,41.1,63,58.9,628,3265,1406,40,42,20,105,53,628,110
376,Marcel Risse,GER,MF|FW,Köln,29,1989,1.5,85,2,18,34,34,5,85,3,1,33.3,2,66.7,38,191,76,4,2,2,0,1,40,9
377,Marlon Ritter,GER,MF,Paderborn 07,24,1994,4.8,259,7,64,120,80,7,259,4,2,50.0,2,50.0,134,752,352,6,5,3,9,4,153,15
378,Sebastian Rode,GER,MF,Eint Frankfurt,28,1990,21.5,1412,39,299,864,259,15,1412,14,13,92.9,1,7.1,704,3999,2206,37,30,3,25,11,888,41
379,Jérôme Roussillon,FRA,DF,Wolfsburg,26,1993,26.3,1416,74,402,622,420,44,1416,88,47,53.4,41,46.6,703,4296,2385,77,54,22,45,28,707,120
380,Sebastian Rudy,GER,MF|DF,Hoffenheim,29,1990,30.4,1800,58,401,996,416,19,1800,26,18,69.2,8,30.8,903,3729,1929,35,33,0,34,18,1141,72
381,Lukas Rupp,GER,MF,Hoffenheim,28,1991,3.8,213,8,37,119,60,10,213,9,2,22.2,7,77.8,110,602,213,7,4,2,12,8,144,18
382,Julian Ryerson,NOR,DF|MF,Union Berlin,21,1997,4.1,219,16,68,95,60,5,219,12,7,58.3,5,41.7,126,580,256,10,8,1,5,7,101,9
383,Frederik Rønnow,DEN,GK,Eint Frankfurt,26,1992,9.0,372,310,369,3,0,0,372,0,0,,0,,201,894,602,0,0,0,1,0,178,0
384,João Victor Santos Sá,BRA,MF|FW,Wolfsburg,25,1994,18.1,669,8,80,292,312,54,669,48,30,62.5,18,37.5,394,2448,1274,48,31,20,45,27,415,100
385,Abdelhamid Sabiri,MAR,MF,Paderborn 07,22,1996,11.6,598,39,137,337,131,16,597,40,25,62.5,15,37.5,361,1716,737,15,10,1,28,27,413,16
386,Marcel Sabitzer,AUT,MF|FW,RB Leipzig,25,1994,27.8,1818,34,238,952,649,68,1818,31,16,51.6,15,48.4,911,4435,2347,68,56,12,36,28,1274,169
387,Nuri Şahin,TUR,MF,Werder Bremen,30,1988,13.9,928,57,222,546,169,4,928,16,10,62.5,6,37.5,487,1858,1006,9,18,1,8,5,512,14
388,Roland Sallai,HUN,MF|FW,Freiburg,22,1997,12.9,506,7,58,202,255,44,506,49,26,53.1,23,46.9,336,2358,1093,47,24,8,35,15,384,89
389,Lazar Samardzic,SRB,MF|FW,Hertha BSC,17,2002,0.4,15,1,5,7,3,0,15,2,1,50.0,1,50.0,5,66,28,2,1,0,1,0,7,0
390,Diadie Samassékou,MLI,MF,Hoffenheim,23,1996,14.6,763,48,212,441,118,8,763,23,16,69.6,7,30.4,399,1615,723,6,13,1,15,7,430,23
391,Renato Sanches,POR,MF,Bayern Munich,21,1997,0.1,10,0,1,4,5,1,10,0,0,,0,,9,38,25,0,0,0,0,0,8,1
392,Jadon Sancho,ENG,FW|MF,Dortmund,19,2000,25.4,1889,8,144,791,984,122,1889,138,77,55.8,61,44.2,1286,8217,4153,135,106,48,61,33,1579,298
393,Salif Sané,SEN,DF,Schalke 04,28,1990,12.5,831,70,365,437,35,17,831,11,8,72.7,3,27.3,456,2413,1289,11,3,1,7,8,511,10
394,Marcelo Saracchi,URU,DF,RB Leipzig,21,1998,2.0,162,7,45,84,38,3,162,3,3,100.0,0,0.0,70,486,290,6,3,0,4,1,88,7
395,Josh Sargent,USA,FW,Werder Bremen,19,2000,15.7,544,25,77,262,210,53,544,30,18,60.0,12,40.0,358,1646,524,17,12,5,52,32,404,79
396,Louis Schaub,AUT,MF,Köln,24,1994,6.9,374,3,41,183,154,17,374,32,20,62.5,12,37.5,214,1416,658,23,16,6,23,14,247,49
397,Patrik Schick,CZE,FW,RB Leipzig,23,1996,14.4,521,16,38,231,256,107,521,41,18,43.9,23,56.1,252,1042,347,14,8,10,53,13,388,118
398,Julian Schieber,GER,FW,Augsburg,30,1989,0.5,17,0,0,11,6,2,17,0,0,,0,,9,45,34,2,2,0,1,0,12,2
399,Kingsley Schindler,GHA,FW|MF,Köln,26,1993,9.4,368,25,72,141,162,33,368,18,10,55.6,8,44.4,182,1007,500,18,8,6,32,12,231,79
400,Xaver Schlager,AUT,MF,Wolfsburg,21,1997,19.1,894,21,153,539,224,31,894,27,21,77.8,6,22.2,549,3086,1629,39,34,7,33,45,537,41
401,Keven Schlotterbeck,GER,DF,Union Berlin,22,1997,21.5,1138,151,679,444,28,12,1138,11,10,90.9,1,9.1,539,2984,1490,5,4,0,7,3,517,1
402,Nico Schlotterbeck,GER,DF,Freiburg,19,1999,4.1,255,32,129,106,21,7,255,3,3,100.0,0,0.0,121,772,432,6,7,1,2,3,139,3
403,Marcel Schmelzer,GER,DF,Dortmund,31,1988,0.7,60,2,10,35,16,2,60,0,0,,0,,36,142,56,1,2,0,1,1,37,4
404,Jonathan Schmid,FRA,DF,Freiburg,29,1990,31.5,1892,92,538,799,568,41,1892,33,14,42.4,19,57.6,873,4193,2176,51,46,9,29,24,989,142
405,Manuel Schmiedebach,GER,MF,Union Berlin,30,1988,2.0,69,3,25,38,7,0,69,1,0,0.0,1,100.0,26,77,24,0,0,0,6,2,27,0
406,Benno Schmitz,GER,DF,Köln,24,1994,12.9,883,32,242,444,201,4,883,5,1,20.0,4,80.0,368,1672,990,19,19,2,12,3,472,47
407,Sebastian Schonlau,GER,DF,Paderborn 07,24,1994,23.0,1785,254,1073,694,37,14,1785,10,9,90.0,1,10.0,1107,7028,4056,14,4,0,21,2,1125,3
408,Alessandro Schöpf,AUT,MF,Schalke 04,25,1994,15.9,872,16,173,406,306,33,872,39,23,59.0,16,41.0,505,2720,1204,34,26,7,46,40,576,85
409,Markus Schubert,GER,GK,Schalke 04,21,1998,8.2,345,299,343,2,0,0,345,0,0,,0,,186,1073,733,0,0,0,0,0,161,0
410,Nico Schulz,GER,DF|MF,Dortmund,26,1993,6.6,518,16,121,249,152,14,518,14,9,64.3,5,35.7,295,1401,749,24,14,7,5,7,362,60
411,Alexander Schwolow,GER,GK,Freiburg,27,1992,23.2,1056,897,1052,4,0,0,1056,0,0,,0,,576,3057,1655,0,0,0,2,0,496,0
412,Davie Selke,GER,FW,Hertha BSC,24,1995,10.7,352,13,26,196,134,43,352,12,5,41.7,7,58.3,151,931,439,16,14,9,37,14,279,58
413,Davie Selke,GER,FW,Werder Bremen,24,1995,5.1,194,2,15,104,80,23,194,8,2,25.0,6,75.0,118,500,142,8,4,5,17,12,160,44
414,Suat Serdar,GER,MF,Schalke 04,22,1997,17.8,761,22,144,467,184,31,761,82,53,64.6,29,35.4,462,3028,1552,32,29,7,42,44,426,52
415,Khiry Shelton,USA,FW,Paderborn 07,26,1993,0.4,9,0,2,3,4,2,9,1,1,100.0,0,0.0,8,39,8,0,2,0,3,1,8,1
416,André Silva,POR,FW,Eint Frankfurt,23,1995,17.5,677,5,27,292,369,93,676,35,17,48.6,18,51.4,384,1935,958,43,30,12,52,33,515,141
417,Sarpreet Singh,NZL,FW|MF,Bayern Munich,20,1999,0.8,33,0,2,16,15,4,33,0,0,,0,,25,117,29,1,0,0,1,1,28,5
418,Daley Sinkgraven,NED,DF|MF,Leverkusen,24,1995,10.1,838,36,218,505,120,4,838,19,13,68.4,6,31.6,449,2139,1026,18,15,1,11,6,563,29
419,Ellyes Skhiri,TUN,MF,Köln,24,1995,29.7,1744,69,451,1045,265,31,1744,32,22,68.8,10,31.3,909,4718,2189,27,22,2,44,39,997,49
420,Robert Skov,DEN,DF|FW,Hoffenheim,23,1996,29.0,1653,66,399,694,581,70,1653,74,40,54.1,34,45.9,870,5226,2978,112,57,27,59,16,1014,159
421,Steven Skrzybski,GER,FW|MF,Düsseldorf,26,1992,5.9,203,4,22,80,104,16,203,13,5,38.5,8,61.5,113,730,234,10,6,3,12,14,137,48
422,Dennis Smarsch,GER,GK,Hertha BSC,20,1999,1.7,75,62,75,0,0,0,75,0,0,,0,,32,211,122,0,0,0,0,0,38,0
423,Lasse Sobiech,GER,DF,Köln,28,1991,1.0,52,6,24,21,7,2,52,0,0,,0,,16,74,19,0,0,0,0,0,16,1
424,Marcel Sobottka,GER,MF,Düsseldorf,25,1994,7.8,297,16,93,174,33,6,297,6,3,50.0,3,50.0,145,589,166,2,4,0,15,4,164,10
425,Yann Sommer,SUI,GK,M'Gladbach,30,1988,34.0,1616,1252,1609,8,0,0,1616,1,1,100.0,0,0.0,1025,5164,2974,0,0,0,1,1,895,0
426,Djibril Sow,SUI,MF,Eint Frankfurt,22,1997,19.4,1106,23,210,621,284,28,1106,16,7,43.8,9,56.3,544,2985,1445,37,27,5,36,13,682,61
427,Dennis Srbeny,GER,FW|MF,Paderborn 07,25,1994,12.4,393,11,38,213,147,36,393,22,13,59.1,9,40.9,220,1045,460,14,16,4,46,14,276,42
428,Jerry St. Juste,NED,DF,Mainz 05,22,1996,23.5,1295,180,732,528,51,15,1295,12,10,83.3,2,16.7,734,3884,2124,12,10,1,20,7,727,5
429,Kostas Stafylidis,GRE,DF,Hoffenheim,25,1993,4.4,250,22,90,114,48,1,250,6,4,66.7,2,33.3,94,468,185,4,3,1,3,4,125,17
430,Benjamin Stambouli,FRA,DF,Schalke 04,28,1990,9.0,559,68,262,294,11,0,559,8,6,75.0,2,25.0,311,1830,1046,9,3,0,4,2,325,2
431,Niklas Stark,GER,DF,Hertha BSC,24,1995,19.2,1101,123,531,539,37,18,1101,4,2,50.0,2,50.0,567,3127,1780,11,6,0,4,6,683,3
432,Renato Steffen,SUI,MF|FW,Wolfsburg,27,1991,17.6,887,22,140,418,341,41,887,47,31,66.0,16,34.0,507,2751,1423,43,31,8,31,25,571,109
433,Zack Steffen,USA,GK,Düsseldorf,24,1995,17.0,667,566,661,6,0,0,667,0,0,,0,,301,1752,1144,0,0,0,0,0,238,0
434,Lars Stindl,GER,MF|FW,M'Gladbach,30,1988,15.9,916,10,91,538,288,56,914,23,11,47.8,12,52.2,558,1925,748,15,5,6,24,32,694,94
435,Kevin Stöger,AUT,MF,Düsseldorf,25,1993,14.1,1111,9,183,641,296,10,1111,24,21,87.5,3,12.5,521,2896,1192,21,18,4,24,19,743,42
436,Tobias Strobl,GER,MF|DF,M'Gladbach,29,1990,6.8,436,26,167,256,15,0,436,5,4,80.0,1,20.0,268,1171,485,1,1,0,3,2,306,3
437,Christian Strohdiek,GER,DF,Paderborn 07,31,1988,15.1,870,136,531,301,40,19,870,2,2,100.0,0,0.0,404,2131,1189,5,5,0,5,2,454,2
438,Neven Subotić,SRB,DF,Union Berlin,30,1988,21.8,1015,102,458,501,64,14,1015,4,3,75.0,1,25.0,493,2433,1205,12,8,0,17,5,496,5
439,Marek Suchý,CZE,DF,Augsburg,31,1988,4.4,232,25,147,83,4,2,232,1,1,100.0,0,0.0,128,626,321,1,0,0,0,0,146,0
440,Niklas Süle,GER,DF,Bayern Munich,23,1995,7.1,677,68,350,309,21,5,677,2,2,100.0,0,0.0,448,2011,1152,5,5,0,2,0,542,0
441,Markus Suttner,AUT,DF,Düsseldorf,32,1987,14.9,1012,49,269,485,266,8,1012,12,8,66.7,4,33.3,467,2187,1188,18,24,1,19,7,575,61
442,Ádám Szalai,HUN,FW,Mainz 05,31,1987,12.7,455,17,40,192,225,73,455,17,12,70.6,5,29.4,282,938,328,10,6,4,41,37,358,69
443,Jonathan Tah,GER,DF,Leverkusen,23,1996,23.2,2321,164,1012,1260,55,10,2321,16,14,87.5,2,12.5,1439,7412,4116,14,6,1,8,4,1681,2
444,Edmond Tapsoba,BFA,DF,Leverkusen,20,1999,11.8,1229,88,596,623,20,5,1229,10,6,60.0,4,40.0,792,3969,2278,4,3,0,6,0,911,0
445,Georg Teigl,AUT,DF|MF,Augsburg,28,1991,1.2,43,4,15,25,4,1,43,2,2,100.0,0,0.0,25,120,71,1,1,0,4,1,24,1
446,Bernard Tekpetey,GHA,FW|MF,Düsseldorf,21,1997,5.0,188,0,13,71,108,13,188,25,9,36.0,16,64.0,122,934,470,21,11,5,20,10,128,35
447,Lino Tempelmann,GER,MF,Freiburg,20,1999,0.4,14,2,4,7,3,0,14,1,1,100.0,0,0.0,6,54,43,1,1,0,1,0,9,0
448,Simon Terodde,GER,FW,Köln,31,1988,9.0,289,19,40,118,133,58,289,5,3,60.0,2,40.0,99,444,164,9,3,1,12,6,162,45
449,Malick Thiaw,GER,DF,Schalke 04,17,2001,0.8,50,7,30,19,1,0,50,0,0,,0,,30,142,74,2,1,0,0,0,31,0
450,Niclas Thiede,GER,GK,Freiburg,20,1999,0.8,43,35,42,1,0,0,43,0,0,,0,,29,163,113,0,0,0,0,0,19,0
451,Jan Thielmann,GER,FW|MF,Köln,17,2002,6.2,246,4,46,106,97,5,246,7,1,14.3,6,85.7,143,660,203,9,6,0,20,9,140,37
452,Erik Thommy,GER,MF|FW,Düsseldorf,24,1994,25.1,1174,22,178,453,567,60,1174,67,45,67.2,22,32.8,665,5050,2745,108,65,26,43,44,760,177
453,Marcus Thuram,FRA,FW,M'Gladbach,21,1997,24.5,1007,20,109,409,514,140,1007,107,63,58.9,44,41.1,676,4839,2356,96,63,49,80,41,763,217
454,Marcel Tisserand,COD,DF,Wolfsburg,26,1993,13.4,912,75,429,433,57,16,912,16,9,56.3,7,43.8,509,2813,1476,19,7,1,10,4,511,0
455,Jean-Clair Todibo,FRA,DF,Schalke 04,19,1999,4.1,339,41,178,153,10,4,339,14,11,78.6,3,21.4,209,1371,855,6,2,0,4,2,210,2
456,Corentin Tolisso,FRA,MF,Bayern Munich,24,1994,7.1,630,11,94,386,153,26,630,11,7,63.6,4,36.4,405,1831,841,13,11,2,8,13,500,41
457,Ömer Toprak,TUR,DF,Werder Bremen,30,1989,7.9,565,67,243,296,31,7,565,7,6,85.7,1,14.3,389,1862,844,8,6,2,7,8,374,5
458,Lucas Torró,ESP,MF,Eint Frankfurt,25,1994,3.7,224,10,56,136,35,8,224,4,2,50.0,2,50.0,82,404,223,4,2,0,6,0,105,4
459,Jordan Torunarigha,GER,DF,Hertha BSC,21,1997,16.2,1022,126,545,431,51,11,1022,22,14,63.6,8,36.4,595,3179,1801,15,12,3,9,5,649,8
460,Almamy Touré,MLI,DF,Eint Frankfurt,23,1996,16.6,922,69,294,403,232,24,922,30,24,80.0,6,20.0,394,1889,1082,32,16,4,21,8,474,70
461,Ibrahima Traoré,GUI,FW|MF,M'Gladbach,31,1988,1.7,88,3,10,34,44,4,88,11,4,36.4,7,63.6,61,347,178,8,5,4,5,2,66,18
462,Kevin Trapp,GER,GK,Eint Frankfurt,29,1990,22.0,988,727,984,4,0,0,988,0,0,,0,,526,2725,1889,0,1,1,0,0,496,0
463,Christopher Trimmel,AUT,DF|MF,Union Berlin,32,1987,31.8,1904,110,572,825,530,15,1904,31,22,71.0,9,29.0,699,4049,2073,47,41,3,26,9,725,69
464,Anthony Ujah,NGA,FW|MF,Union Berlin,28,1990,10.5,363,11,34,167,168,35,363,15,8,53.3,7,46.7,177,898,382,12,9,6,18,10,254,65
465,Sven Ulreich,GER,GK,Bayern Munich,30,1988,1.0,54,48,54,0,0,0,54,0,0,,0,,38,101,50,0,0,0,0,0,35,0
466,Dayot Upamecano,FRA,DF,RB Leipzig,20,1998,26.2,2253,191,913,1294,74,27,2253,38,29,76.3,9,23.7,1548,9983,5830,38,25,0,23,14,1575,6
467,Mark Uth,GER,MF|FW,Köln,27,1991,12.9,678,4,58,338,292,43,675,27,14,51.9,13,48.1,396,2357,847,24,27,3,44,18,408,67
468,Mark Uth,GER,FW|MF,Schalke 04,27,1991,3.9,162,0,12,85,69,14,162,6,4,66.7,2,33.3,83,403,143,3,5,2,16,5,119,23
469,Ruben Vargas,SUI,FW|MF,Augsburg,20,1998,28.1,1026,32,195,445,414,91,1026,110,54,49.1,56,50.9,652,4720,2523,91,59,31,74,49,660,152
470,Sebastian Vasiliadis,GRE,MF,Paderborn 07,21,1997,31.2,1470,69,410,783,315,31,1470,79,51,64.6,28,35.4,830,4555,2374,48,36,8,57,39,835,53
471,Miloš Veljković,SRB,DF,Werder Bremen,23,1995,22.8,1409,145,667,698,51,20,1409,1,1,100.0,0,0.0,859,3632,2352,23,6,0,2,1,876,6
472,Birger Verstraete,BEL,MF,Köln,25,1994,7.4,333,13,70,189,76,6,333,8,5,62.5,3,37.5,148,835,227,4,3,1,11,6,160,7
473,Kevin Vogt,GER,DF,Hoffenheim,27,1991,10.7,952,97,571,380,8,0,952,4,4,100.0,0,0.0,521,1960,974,0,2,0,5,2,693,0
474,Kevin Vogt,GER,DF|MF,Werder Bremen,27,1991,12.3,898,84,426,447,30,8,898,4,4,100.0,0,0.0,582,2184,1032,8,3,1,4,0,583,3
475,Kevin Volland,GER,FW,Leverkusen,27,1992,22.7,856,10,48,407,406,136,856,35,22,62.9,13,37.1,480,2161,970,39,21,24,62,40,627,175
476,Luca Waldschmidt,GER,FW|MF,Freiburg,23,1996,14.1,535,5,59,269,211,58,532,33,14,42.4,19,57.6,313,1586,690,17,25,8,32,15,407,71
477,Wout Weghorst,NED,FW,Wolfsburg,26,1992,30.4,1135,36,80,540,524,158,1131,36,18,50.0,18,50.0,605,2148,840,22,21,11,83,41,886,173
478,Julian Weigl,GER,MF|DF,Dortmund,23,1995,11.3,921,52,267,553,105,6,921,7,5,71.4,2,28.6,591,2729,1313,11,8,1,6,6,715,5
479,Mitchell Weiser,GER,DF|MF,Leverkusen,25,1994,13.0,1234,32,289,674,278,22,1234,28,18,64.3,10,35.7,595,2778,1495,39,38,4,28,13,781,54
480,Wendell,BRA,DF|MF,Leverkusen,26,1993,21.1,2137,58,575,1291,292,9,2137,17,14,82.4,3,17.6,1092,4953,2621,39,36,3,28,7,1384,43
