,Player,Nation,Pos,Squad,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Medium Cmp,Medium Att,Long Cmp,Long Att,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Standard Gls,Standard Sh,Standard SoT,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Cluster
377,Ricardo Pereira,POR,DF,Leicester City,1993,11.0,37,20,19,13,5,21,40,19,13,1,12,17,54,39,0,32,2.91,24,1,3,1,2,1,6,0.54,4,0,1,0,1,0,3,0,0,6,16,0,14,17,20,0,0,0,64,15,14,519,655,79.2,7167,2380,329,370,162,206,18,38,3,1.3,1.2,1.7,10,19,17,2,43,816,39,247,379,198,18,816,19,11,8,372,1735,1059,28,18,5,12,6,470,34,1,10,2,0.91,0.18,0.1,0.5,16.6,0,0,0,0.7,0.7,0.07,0.3,0.3,2
378,Ayoze Pérez,ESP,MF|FW,Leicester City,1993,4.9,4,2,0,3,1,0,13,13,11,1,10,2,6,5,0,20,4.04,16,0,3,1,0,0,2,0.4,2,0,0,0,0,0,0,1,0,6,7,0,3,2,2,0,0,0,21,6,13,123,156,78.8,1552,421,75,89,29,35,5,8,3,1.6,0.6,1.4,11,12,5,0,18,233,5,39,117,83,18,233,16,10,6,128,656,365,16,10,5,16,12,156,30,2,11,6,2.22,1.21,0.18,0.33,15.3,0,0,0,1.6,1.6,0.15,0.4,0.4,2
382,Jaden Philogene Bidace,ENG,FW,Aston Villa,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,0,3,20,0,0,1,0,0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
384,Erik Pieters,NED,DF,Burnley,1988,8.1,28,15,15,11,2,17,28,11,18,7,11,10,38,38,0,12,1.48,8,2,0,1,1,0,1,0.12,1,0,0,0,0,0,1,0,0,14,5,0,14,10,15,0,0,0,53,12,7,242,348,69.5,3727,1517,131,160,85,112,15,43,1,1.0,0.3,0.0,2,16,1,1,15,475,53,163,226,91,5,475,5,3,2,170,678,413,7,6,1,14,2,178,11,0,7,0,0.86,0.0,0.0,0.0,24.9,0,0,0,0.2,0.2,0.02,-0.2,-0.2,2
389,Isaac Price,NIR,MF,Everton,2003,0.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50.0,16,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,5,0,1,2,2,2,5,0,0,0,3,10,2,0,0,0,0,1,3,1,0,1,0,6.43,0.0,0.0,0.0,8.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1,2
391,Christian Pulisic,USA,MF|FW,Chelsea,1998,14.3,10,7,6,3,1,3,17,14,12,0,12,5,15,10,0,36,2.51,24,0,1,4,6,1,5,0.35,4,0,0,1,0,0,2,0,0,15,31,4,14,5,7,0,0,0,53,12,28,362,464,78.0,4638,921,240,279,100,121,7,13,2,1.3,1.1,0.7,15,19,6,0,38,664,7,73,258,346,69,664,57,25,32,439,2805,1233,44,31,18,50,25,511,108,6,28,11,1.95,0.77,0.21,0.55,13.2,0,0,0,4.9,4.9,0.18,1.1,1.1,2
392,Przemysław Płacheta,POL,FW|MF,Norwich City,1998,5.6,4,3,3,1,0,2,7,5,3,1,2,2,6,5,1,16,2.85,6,2,4,0,4,0,0,0.0,0,0,0,0,0,0,1,0,0,1,6,0,23,2,3,0,0,0,25,1,8,109,163,66.9,1640,469,65,77,30,44,8,19,0,0.8,0.6,-0.8,4,6,5,2,10,223,7,50,79,99,14,223,19,10,9,136,1070,520,19,7,6,7,11,139,35,0,8,7,1.43,1.25,0.0,0.0,16.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2
393,Jesuran Rak Sakyi,ENG,FW|MF,Crystal Palace,2002,0.9,0,0,0,0,0,0,1,1,3,0,3,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0,6,0,1,22,26,84.6,246,32,17,17,2,2,1,1,0,0.0,0.0,0.0,0,1,0,0,0,41,1,6,21,14,1,41,2,0,2,25,160,81,2,1,0,3,2,27,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
397,Marcus Rashford,ENG,FW|MF,Manchester Utd,1997,13.7,6,5,1,4,1,2,13,11,10,1,9,5,11,5,1,27,1.97,16,0,5,2,4,0,3,0.22,3,0,0,0,0,0,2,0,0,13,18,15,22,5,5,0,0,0,44,10,27,304,424,71.7,3973,706,199,252,82,110,7,20,2,2.1,2.0,-0.1,9,18,10,1,28,570,6,50,219,310,69,570,53,22,31,359,2401,1184,50,30,26,39,26,463,118,4,22,12,1.6,0.87,0.18,0.33,17.7,1,0,0,2.9,2.9,0.13,1.1,1.1,2
403,Taylor Richards,ENG,MF,Brighton,2000,0.3,1,0,0,1,0,1,2,1,0,0,0,0,1,0,0,1,3.6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,21,27,77.8,346,81,11,14,8,9,2,2,0,0.0,0.0,0.0,1,2,0,0,3,32,0,0,17,15,0,32,1,0,1,26,108,48,1,1,0,0,0,26,7,0,1,0,3.6,0.0,0.0,0.0,24.0,0,0,0,0.0,0.0,0.02,0.0,0.0,2
405,Jaïro Riedewald,NED,MF,Crystal Palace,1996,1.3,1,1,0,1,0,1,2,1,1,0,1,1,2,2,0,4,3.08,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,10,0,2,47,56,83.9,795,204,27,31,16,16,4,7,0,0.1,0.0,-0.1,2,4,0,0,4,65,3,19,37,12,1,65,2,1,1,39,155,74,1,4,0,1,1,43,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
406,Matt Ritchie,SCO,DF,Newcastle Utd,1989,14.9,22,15,10,10,2,10,27,17,10,2,8,13,35,26,0,47,3.16,22,22,0,2,0,1,3,0.2,2,1,0,0,0,0,5,0,0,13,9,0,104,13,15,0,0,0,70,14,17,510,714,71.4,9145,4445,262,288,156,207,79,181,2,2.0,2.5,0.0,28,42,16,8,48,828,43,257,341,237,7,828,6,4,2,372,1353,584,8,8,1,11,5,409,40,0,10,1,0.67,0.07,0.0,0.0,22.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7,2
407,Connor Roberts,WAL,DF,Burnley,1995,18.8,20,13,10,7,3,10,15,5,25,5,20,22,42,62,1,29,1.54,24,1,0,1,2,1,1,0.05,1,0,0,0,0,0,2,0,0,7,29,1,29,22,13,0,0,0,82,13,17,579,863,67.1,9841,4321,271,314,232,355,55,138,1,1.2,1.5,-0.2,13,46,17,5,61,1045,76,297,482,274,18,1045,12,6,6,443,2347,1324,23,20,4,10,6,502,44,1,6,4,0.32,0.21,0.17,0.25,21.7,0,0,0,0.4,0.4,0.06,0.6,0.6,2
408,Tyler Roberts,WAL,MF|FW,Leeds United,1999,11.0,16,7,6,7,3,9,16,7,11,1,10,5,21,11,0,30,2.74,23,1,1,3,2,0,1,0.09,1,0,0,0,0,0,5,0,0,14,20,3,14,5,7,0,0,0,47,8,23,214,300,71.3,3004,771,124,154,61,81,13,29,1,1.0,0.7,0.0,15,17,10,2,29,430,13,62,196,177,38,430,22,12,10,252,1552,675,17,18,5,26,14,293,63,1,30,12,2.74,1.09,0.03,0.08,19.7,0,0,0,2.4,2.4,0.08,-1.4,-1.4,2
410,Joe Rodon,WAL,DF,Tottenham,1997,1.0,0,0,0,0,0,0,0,0,2,1,1,0,0,7,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,29,35,82.9,509,133,9,11,15,17,3,4,0,0.0,0.0,0.0,0,0,0,0,0,46,12,19,27,0,0,46,0,0,0,22,50,11,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
413,Jay Rodriguez,ENG,FW,Burnley,1989,15.4,20,12,8,8,4,4,14,10,19,1,18,4,24,12,0,29,1.89,18,1,1,6,3,0,4,0.26,2,1,0,1,0,0,3,0,0,31,16,17,7,4,12,0,0,0,37,55,67,185,313,59.1,2439,672,127,185,39,78,9,19,2,2.1,0.5,-0.1,12,16,3,1,19,492,16,74,202,220,54,492,15,8,7,230,1132,445,18,18,3,29,13,336,60,2,41,11,2.67,0.72,0.05,0.18,15.1,0,0,0,4.8,4.8,0.12,-2.8,-2.8,2
414,Mads Roerslev,DEN,DF,Brentford,1999,13.8,23,12,19,2,2,14,32,18,14,5,9,16,39,29,0,15,1.09,11,0,1,1,2,0,3,0.22,2,0,0,1,0,0,1,0,0,18,8,2,35,16,12,0,1,0,54,12,25,230,358,64.2,3857,1221,107,138,100,149,17,45,1,0.6,0.8,0.4,7,16,8,7,22,493,45,187,181,127,12,493,15,4,11,244,1011,394,14,12,1,9,4,259,54,1,5,2,0.36,0.15,0.2,0.5,17.4,0,0,0,0.4,0.4,0.08,0.6,0.6,2
418,Salomón Rondón,VEN,FW,Everton,1989,8.8,6,1,1,2,3,4,14,10,5,0,5,0,6,10,0,18,2.05,13,0,2,3,0,0,0,0.0,0,0,0,0,0,0,3,1,0,12,4,5,6,0,1,0,0,0,20,38,56,117,193,60.6,1410,190,77,116,23,41,5,5,1,0.7,0.7,0.3,8,4,1,0,9,285,12,30,113,143,42,285,10,4,6,129,492,140,5,4,1,25,10,205,41,1,21,6,2.39,0.68,0.05,0.17,12.0,0,0,0,1.8,1.8,0.09,-0.8,-0.8,2
419,Danny Rose,ENG,DF,Watford,1990,7.7,16,10,11,4,1,10,24,14,8,5,3,14,30,11,1,15,1.96,11,3,0,0,1,0,1,0.13,0,1,0,0,0,0,4,0,0,10,14,1,24,14,10,0,1,0,41,4,7,227,340,66.8,4251,2344,104,118,90,128,29,71,0,0.8,0.5,-0.8,5,29,7,1,33,409,30,138,178,98,3,409,15,9,6,176,986,414,12,8,1,10,1,174,19,0,4,1,0.52,0.13,0.0,0.0,20.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2
420,Jon Rowe,ENG,FW|MF,Norwich City,2003,2.5,3,2,2,1,0,2,3,1,7,0,7,3,6,1,0,8,3.24,4,1,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,7,1,4,3,2,0,0,0,13,1,8,48,72,66.7,534,142,34,42,8,10,1,7,1,0.5,0.2,0.5,5,4,2,0,3,112,2,17,47,49,8,112,13,4,9,76,485,211,4,2,3,6,10,77,21,0,3,2,1.21,0.81,0.0,0.0,16.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,2
421,John Ruddy,ENG,GK,Wolves,1986,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,33,66.7,458,296,11,12,6,6,4,14,0,0.0,0.0,0.0,0,1,0,0,0,39,37,39,0,0,0,39,0,0,0,13,99,45,0,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
423,Lukas Rupp,GER,MF,Norwich City,1991,8.5,9,4,5,3,1,4,15,11,11,1,10,9,18,7,0,25,2.93,20,0,3,1,1,0,1,0.12,1,0,0,0,0,0,0,0,0,7,8,0,3,9,4,0,0,0,55,5,10,322,391,82.4,4884,1244,170,191,116,129,22,35,0,1.4,1.1,-1.4,9,24,5,1,35,488,21,99,264,132,16,488,27,18,9,309,1521,686,17,14,1,20,19,349,23,0,12,2,1.4,0.23,0.0,0.0,21.2,0,0,0,0.7,0.7,0.06,-0.7,-0.7,2
430,Albert Sambi Lokonga,BEL,MF,Arsenal,1999,12.6,22,18,11,9,2,12,14,2,12,7,5,13,35,12,4,39,3.09,36,0,0,1,1,1,0,0.0,0,0,0,0,0,0,5,0,0,12,15,0,2,13,18,0,0,0,72,15,20,727,824,88.2,12262,3171,331,367,324,352,54,78,0,1.0,1.1,-1.0,18,68,14,1,84,929,33,217,534,185,4,929,4,3,1,606,3394,1921,28,20,1,13,8,696,16,0,20,8,1.59,0.63,0.0,0.0,26.8,0,0,0,0.6,0.6,0.03,-0.6,-0.6,2
434,Morgan Sanson,FRA,MF,Aston Villa,1994,4.0,12,8,7,2,3,3,7,4,13,0,13,10,22,2,1,2,0.51,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,13,0,8,10,8,0,0,0,33,3,6,123,162,75.9,1851,506,72,78,40,53,6,15,0,0.0,0.1,0.0,1,18,1,1,21,223,6,45,140,47,1,223,16,13,3,146,971,489,16,10,1,5,10,141,10,0,1,0,0.25,0.0,0.0,0.0,33.2,0,0,0,0.0,0.0,0.02,0.0,0.0,2
435,Samir Santos,BRA,DF,Watford,1994,18.6,24,11,18,6,0,8,19,11,21,11,10,43,67,85,3,7,0.38,4,0,0,2,1,0,0,0.0,0,0,0,0,0,0,4,0,0,17,16,0,0,43,11,0,0,0,103,47,34,538,669,80.4,10401,3673,185,202,292,328,55,125,0,0.1,0.1,-0.1,2,27,2,0,24,872,118,549,311,18,10,872,3,2,1,405,1676,843,1,4,1,6,3,452,2,0,8,2,0.43,0.11,0.0,0.0,13.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,2
436,Josh Sargent,USA,FW|MF,Norwich City,2000,17.5,26,14,15,7,4,14,39,25,29,2,27,11,37,18,2,25,1.43,17,0,1,3,4,0,3,0.17,2,0,1,0,0,0,1,0,0,9,23,4,11,11,14,0,0,0,70,40,48,292,410,71.2,3577,820,208,258,63,96,8,16,1,0.9,1.2,0.1,11,8,5,0,12,634,32,126,248,272,56,634,32,16,16,312,1723,663,21,14,6,52,25,388,88,2,24,2,1.37,0.11,0.08,1.0,17.1,0,0,0,2.5,2.5,0.1,-0.5,-0.5,2
437,Jeremy Sarmiento,ECU,FW|MF,Brighton,2002,0.5,1,1,0,0,1,0,2,2,2,0,2,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1,2,14,20,70.0,156,37,8,12,5,5,0,0,0,0.0,0.0,0.0,0,1,1,0,1,31,0,2,9,21,1,31,4,1,3,18,195,103,4,1,1,4,1,19,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
439,Malang Sarr,FRA,DF,Chelsea,1999,6.1,14,7,10,2,2,7,12,5,6,3,3,11,25,20,0,6,0.99,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,8,1,0,4,11,7,0,0,0,36,13,7,432,493,87.6,7202,2241,191,206,211,226,26,48,0,0.4,0.3,-0.4,3,36,2,1,23,555,31,208,300,48,0,555,0,0,0,350,1458,744,9,13,1,6,2,391,15,0,1,0,0.16,0.0,0.0,0.0,21.6,0,0,0,0.0,0.0,0.04,0.0,0.0,2
444,Ken Sema,SWE,MF|FW,Watford,1993,9.5,16,6,11,4,1,9,20,11,10,0,10,5,21,11,0,22,2.32,7,9,1,0,4,1,1,0.11,0,1,0,0,0,0,1,0,0,15,7,0,31,5,6,0,0,0,53,12,23,140,224,62.5,2280,758,84,108,35,53,15,39,0,1.3,1.1,-1.3,12,7,3,2,8,325,19,88,133,111,15,325,27,12,15,182,1221,444,19,8,4,18,25,187,36,0,3,1,0.32,0.11,0.0,0.0,20.5,1,0,0,0.1,0.1,0.04,-0.1,-0.1,2
446,Ryan Sessegnon,ENG,DF|MF,Tottenham,2000,11.6,25,19,14,7,4,11,22,11,18,3,15,7,32,26,0,20,1.72,19,1,0,0,0,0,4,0.34,4,0,0,0,0,0,2,0,0,19,7,5,38,7,19,0,0,0,40,11,15,315,428,73.6,4537,1156,185,218,96,132,20,41,2,2.7,2.4,-0.7,14,13,12,4,22,574,38,166,188,223,39,574,19,6,13,302,1779,931,30,7,10,33,12,325,80,0,6,1,0.52,0.09,0.0,0.0,13.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,2
447,Jamie Shackleton,ENG,DF|MF,Leeds United,1999,7.9,27,16,19,7,1,13,25,12,11,7,4,8,35,12,1,10,1.27,8,1,0,1,0,0,1,0.13,0,0,0,1,0,0,4,0,0,13,6,0,4,8,16,0,0,0,50,5,15,353,409,86.3,5216,1417,180,194,151,166,9,18,0,0.0,0.1,0.0,1,23,2,0,36,499,26,190,225,91,14,499,17,11,6,246,1329,719,20,13,4,5,2,276,20,0,4,1,0.51,0.13,0.0,0.0,18.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2
450,Shola Shoretire,ENG,MF,Manchester Utd,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,5,100.0,69,14,2,2,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,6,1,2,0,4,0,6,0,0,0,3,17,3,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
451,Francisco Sierralta,CHI,DF,Watford,1997,4.7,7,3,7,0,0,5,8,3,7,2,5,6,13,35,0,2,0.42,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,3,0,0,1,17,15,1,142,183,77.6,3070,927,16,26,111,121,13,30,0,0.0,0.0,0.0,0,1,0,0,2,248,60,187,59,2,2,248,2,2,0,118,587,299,1,0,0,1,0,137,0,0,1,1,0.21,0.21,0.0,0.0,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2
453,Fábio Silva,POR,FW,Wolves,2002,6.4,3,2,0,2,1,0,8,8,2,0,2,1,4,1,0,16,2.51,9,0,4,3,0,0,2,0.31,1,0,0,1,0,0,0,0,0,13,7,4,2,1,2,0,0,0,18,9,27,93,138,67.4,1117,264,64,84,18,27,2,4,0,0.2,0.7,-0.2,3,5,6,0,14,201,1,11,92,102,37,201,19,7,12,97,668,417,14,13,4,18,14,143,41,0,19,5,2.99,0.79,0.0,0.0,13.7,0,0,0,1.8,1.8,0.09,-1.8,-1.8,2
455,Ellis Simms,ENG,FW,Everton,2001,0.7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,12,58.3,66,19,5,9,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,18,2,3,10,5,0,18,0,0,0,3,9,3,0,0,0,1,1,13,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
458,William Smallbone,IRL,MF|FW,Southampton,2000,1.5,4,4,2,2,0,1,3,2,4,0,4,2,6,0,0,2,1.35,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,4,0,0,0,12,1,3,20,39,51.3,284,86,9,14,10,16,1,4,0,0.0,0.0,0.0,1,0,0,0,2,54,2,11,22,22,3,54,0,0,0,23,145,84,4,3,0,3,0,27,7,0,1,0,0.68,0.0,0.0,0.0,17.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2
462,Boubakary Soumaré,FRA,MF,Leicester City,1999,12.2,19,13,10,8,1,8,17,9,13,1,12,14,33,18,0,18,1.47,14,0,2,0,1,1,2,0.16,2,0,0,0,0,0,0,0,0,16,17,0,4,14,13,0,0,0,62,27,11,444,542,81.9,6701,1678,241,280,156,184,31,46,1,0.4,0.3,0.6,6,38,5,1,45,664,28,174,396,101,7,664,24,14,10,359,1772,585,10,16,1,25,13,475,16,0,6,2,0.49,0.16,0.0,0.0,18.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2
464,Tony Springett,IRL,MF|FW,Norwich City,2002,1.6,2,1,1,1,0,1,4,3,0,0,0,0,2,2,0,3,1.91,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,4,0,2,0,1,0,0,0,6,1,6,25,38,65.8,348,78,16,22,9,10,0,2,0,0.5,0.0,-0.5,2,1,1,1,2,52,2,15,22,18,5,52,2,1,1,39,324,203,8,2,3,2,3,39,11,0,1,1,0.64,0.64,0.0,0.0,12.9,0,0,0,0.2,0.2,0.17,-0.2,-0.2,2
465,Jason Steele,ENG,GK,Brighton,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,34,38,89.5,744,408,9,9,21,21,4,8,0,0.0,0.0,0.0,0,0,0,0,0,41,37,41,1,0,0,41,0,0,0,19,98,28,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
466,Jed Steer,ENG,GK,Aston Villa,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,38,78.9,700,558,8,8,17,17,5,13,0,0.0,0.0,0.0,0,0,0,0,0,38,34,37,1,0,0,38,0,0,0,19,123,70,0,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
467,Zack Steffen,USA,GK,Manchester City,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,39,87.2,567,330,17,17,15,15,2,7,0,0.0,0.0,0.0,0,0,0,0,0,42,38,42,0,0,0,42,0,0,0,19,86,40,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
468,Dale Stephens,ENG,MF,Burnley,1989,1.4,4,1,0,3,1,3,8,5,4,1,3,1,5,1,0,1,0.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,1,0,0,0,7,0,2,46,57,80.7,812,228,20,27,17,20,7,7,0,0.0,0.1,0.0,1,4,2,0,5,71,3,10,54,7,0,71,0,0,0,25,102,26,0,1,0,2,0,35,1,0,1,0,0.73,0.0,0.0,0.0,22.8,0,0,0,0.0,0.0,0.03,0.0,0.0,2
469,Jack Stephens,ENG,DF,Southampton,1994,9.0,19,12,13,5,1,6,16,10,12,7,5,19,38,42,0,6,0.67,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,0,8,2,0,0,19,12,0,0,0,68,13,12,361,474,76.2,6659,2565,143,158,184,219,29,79,0,0.3,0.2,-0.3,4,24,1,0,28,566,77,288,260,21,3,566,2,2,0,307,1542,991,7,9,0,2,1,318,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
471,Finley Stevens,WAL,DF,Brentford,2003,0.2,3,1,0,3,0,1,1,0,0,0,0,0,3,0,0,1,6.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,7,71.4,82,39,3,3,1,2,1,2,0,0.1,0.0,-0.1,1,0,1,0,2,9,1,1,5,3,1,9,0,0,0,5,17,4,0,0,0,0,0,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2
472,John Stones,ENG,DF,Manchester City,1994,12.4,5,3,3,2,0,2,3,1,3,3,0,11,16,27,1,13,1.05,12,0,0,1,0,0,1,0.08,0,0,0,1,0,0,0,0,0,3,6,0,3,11,3,0,0,0,52,47,10,911,1001,91.0,16544,4754,391,420,426,455,83,102,0,0.2,0.3,-0.2,4,82,4,0,63,1072,82,356,631,91,10,1072,9,8,1,768,4519,2638,28,23,0,4,1,846,7,1,9,5,0.72,0.4,0.11,0.2,13.2,0,0,0,0.9,0.9,0.1,0.1,0.1,2
474,Crysencio Summerville,NED,MF|FW,Leeds United,2001,1.4,5,3,1,1,3,2,3,1,2,0,2,2,7,0,0,3,2.08,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,0,0,0,11,0,6,51,70,72.9,638,142,32,37,14,21,1,3,0,0.0,0.1,0.0,2,2,4,0,7,93,1,16,26,51,9,93,7,4,3,56,309,159,5,0,0,4,2,62,16,0,2,0,1.38,0.0,0.0,0.0,12.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2,2
475,Jakob Sørensen,DEN,MF|DF,Norwich City,1998,6.7,22,11,6,14,2,10,20,10,7,3,4,10,32,19,0,5,0.75,3,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,7,1,0,2,10,11,0,1,0,48,11,9,251,309,81.2,4615,1347,98,111,117,132,29,50,0,0.0,0.1,0.0,0,21,2,1,20,381,33,154,195,37,8,381,4,3,1,219,1063,524,4,1,0,2,2,233,4,0,5,1,0.75,0.15,0.0,0.0,16.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5,2
476,Japhet Tanganga,ENG,DF,Tottenham,1999,8.2,14,8,7,6,1,9,19,10,13,5,8,9,23,31,0,3,0.37,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,4,1,1,19,8,1,11,9,8,0,0,0,24,15,9,333,407,81.8,4995,1531,175,191,124,158,19,36,0,0.2,0.4,-0.2,2,9,4,1,20,493,45,163,241,94,10,493,7,5,2,275,1388,782,13,11,2,7,5,315,21,0,7,2,0.86,0.24,0.0,0.0,13.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2
