Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
338,Miguel,ESP,FW,Valladolid,19,1999,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
339,Éder Militão,BRA,DF,Real Madrid,21,1998,11.4,0,2,1,50.0,0.18,0.09,0.00,0.00,13.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
340,Santi Mina,ESP,FW|MF,Celta Vigo,23,1995,21.6,6,47,14,29.8,2.18,0.65,0.13,0.43,15.3,1,0,0,6.1,6.1,0.13,-0.1,-0.1
341,Jorge Miramón,ESP,DF,Levante,30,1989,27.0,0,10,3,30.0,0.37,0.11,0.00,0.00,22.5,0,0,0,0.7,0.7,0.07,-0.7,-0.7
342,Luka Modrić,CRO,MF,Real Madrid,33,1985,22.2,3,30,13,43.3,1.35,0.59,0.10,0.23,23.1,0,0,0,1.5,1.5,0.05,+1.5,+1.5
343,Jorge Molina,ESP,FW,Getafe,37,1982,21.0,5,30,9,30.0,1.43,0.43,0.10,0.33,14.1,0,2,2,6.3,4.7,0.16,-1.3,-1.7
344,Jon Moncayola,ESP,MF|DF,Osasuna,21,1998,16.6,1,13,4,30.8,0.78,0.24,0.08,0.25,26.3,0,0,0,0.5,0.5,0.04,+0.5,+0.5
345,Nacho Monreal,ESP,DF,Real Sociedad,33,1986,26.6,2,19,6,31.6,0.72,0.23,0.11,0.33,11.6,0,0,0,3.1,3.1,0.19,-1.1,-1.1
346,Joan Monterde,ESP,MF,Levante,21,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
347,Ángel Montoro,ESP,MF,Granada,31,1988,10.8,2,14,5,35.7,1.29,0.46,0.14,0.40,26.9,1,0,0,0.9,0.9,0.07,+1.1,+1.1
348,Álvaro Morata,ESP,FW,Atlético Madrid,26,1992,23.3,12,66,27,40.9,2.83,1.16,0.15,0.37,12.3,0,2,3,16.0,13.6,0.21,-4.0,-3.6
349,Alberto Moreno,ESP,DF,Villarreal,27,1992,16.3,0,9,3,33.3,0.55,0.18,0.00,0.00,18.9,0,0,0,0.9,0.9,0.10,-0.9,-0.9
350,Álex Moreno,ESP,DF,Betis,26,1993,25.2,0,24,8,33.3,0.95,0.32,0.00,0.00,15.9,0,0,0,2.7,2.7,0.11,-2.7,-2.7
351,Gerard Moreno,ESP,FW|MF,Villarreal,27,1992,30.5,18,87,32,36.8,2.85,1.05,0.20,0.53,14.3,0,1,2,15.3,13.7,0.16,+2.7,+3.3
352,Manu Morlanes,ESP,MF,Villarreal,20,1999,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
353,Loren Morón,ESP,FW,Betis,25,1993,22.6,10,52,18,34.6,2.30,0.80,0.19,0.56,15.1,0,0,0,8.0,8.0,0.16,+2.0,+2.0
354,Toni Moya,ESP,MF,Atlético Madrid,21,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
355,Javi Moyano,ESP,DF,Valladolid,33,1986,24.7,0,6,0,0.0,0.24,0.00,0.00,,14.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5
356,Iker Muniain,ESP,FW|MF,Athletic Club,26,1992,26.5,5,27,13,48.1,1.02,0.49,0.19,0.38,16.1,1,0,0,3.7,3.7,0.14,+1.3,+1.3
357,Aihen Muñoz,ESP,DF,Real Sociedad,21,1997,10.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
358,Javier Muñoz,ESP,FW|MF,Alavés,24,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
359,Jeison Murillo,COL,DF,Celta Vigo,27,1992,17.0,1,9,5,55.6,0.53,0.29,0.11,0.20,15.1,0,0,0,0.5,0.5,0.06,+0.5,+0.5
360,Nacho,ESP,DF,Valladolid,30,1989,21.0,0,9,2,22.2,0.43,0.10,0.00,0.00,23.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
361,Nacho,ESP,DF,Real Madrid,29,1990,4.9,1,6,1,16.7,1.23,0.21,0.17,1.00,22.8,0,0,0,0.4,0.4,0.06,+0.6,+0.6
362,Naldo,BRA,DF,Espanyol,30,1988,14.8,0,9,0,0.0,0.61,0.00,0.00,,12.3,0,0,0,0.6,0.6,0.07,-0.6,-0.6
363,Marc Navarro,ESP,FW|DF,Leganés,24,1995,2.4,0,5,0,0.0,2.05,0.00,0.00,,18.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
364,Ximo Navarro,ESP,DF,Alavés,29,1990,21.1,0,7,2,28.6,0.33,0.09,0.00,0.00,22.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4
365,Jesús Navas,ESP,DF,Sevilla,33,1985,37.4,0,11,2,18.2,0.29,0.05,0.00,0.00,22.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3
366,Raúl Navas,ESP,DF,Osasuna,31,1988,7.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
367,Neto,BRA,GK,Barcelona,30,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
368,Carlos Neva,ESP,DF,Granada,23,1996,24.5,0,8,4,50.0,0.33,0.16,0.00,0.00,15.9,0,0,0,0.9,0.9,0.11,-0.9,-0.9
369,Saúl Ñíguez,ESP,MF|DF,Atlético Madrid,24,1994,34.1,6,42,10,23.8,1.23,0.29,0.10,0.40,19.2,3,2,2,4.7,3.1,0.07,+1.3,+0.9
370,Fernando Niño,ESP,FW,Villarreal,18,2000,0.9,1,1,1,100.0,1.08,1.08,1.00,1.00,17.4,0,0,0,0.1,0.1,0.07,+0.9,+0.9
371,Nolito,ESP,FW,Sevilla,32,1986,10.0,3,30,12,40.0,3.01,1.20,0.10,0.25,15.8,0,0,0,2.2,2.2,0.07,+0.8,+0.8
