Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
155,Bernardo Espinosa,COL,DF,Espanyol,30,1989,25.1,24,16,18,4,2,16,28,57.1,12,19,11,8,24,48,108,2
156,Vicente Esquerdo,ESP,MF|FW,Valencia,20,1999,0.2,1,0,1,0,0,0,0,,0,1,0,1,0,1,1,0
157,Pervis Estupiñán,ECU,DF,Osasuna,21,1998,33.1,84,45,53,27,4,42,77,54.5,35,30,7,23,58,142,61,6
158,Oghenekaro Etebo,NGA,MF,Getafe,23,1995,6.4,12,4,5,7,0,7,12,58.3,5,10,1,9,11,23,4,1
159,Beñat Etxebarria,ESP,MF,Athletic Club,32,1987,4.4,6,1,2,3,1,2,13,15.4,11,6,1,5,4,10,6,0
160,Xabier Etxeita,ESP,DF,Getafe,31,1987,16.1,20,11,11,9,0,12,23,52.2,11,9,5,4,17,37,68,0
161,Edu Expósito,ESP,MF,Eibar,22,1996,25.7,52,28,12,31,9,18,49,36.7,31,20,6,14,31,83,18,1
162,Fabricio,ESP,GK,Mallorca,31,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
163,Fayçal Fajr,MAR,MF,Getafe,30,1988,4.5,1,1,0,1,0,0,3,0.0,3,4,0,4,4,5,1,0
164,Eliseo Falcon,ESP,DF,Levante,22,1997,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
165,Ansu Fati,ESP,FW,Barcelona,16,2002,11.4,16,8,4,7,5,5,15,33.3,10,14,1,13,8,24,3,0
166,Aleix Febas,ESP,MF|FW,Mallorca,23,1996,18.8,36,24,13,19,4,12,36,33.3,24,15,0,15,17,53,6,0
167,Zouhair Feddal,MAR,DF,Betis,30,1989,15.9,20,13,14,5,1,10,14,71.4,4,15,9,6,23,43,74,0
168,Ljubomir Fejsa,SRB,MF,Alavés,30,1988,8.7,19,13,8,10,1,6,23,26.1,17,8,1,7,6,25,13,0
169,Nabil Fekir,FRA,MF|FW,Betis,26,1993,29.3,41,26,14,19,8,12,37,32.4,25,27,3,24,10,51,3,0
170,Felipe,BRA,DF,Atlético Madrid,30,1989,23.4,27,19,21,6,0,14,24,58.3,10,18,13,5,40,67,130,0
171,João Félix,POR,FW|MF,Atlético Madrid,19,1999,19.4,9,3,3,3,3,4,14,28.6,10,4,0,4,10,19,4,1
172,Matheus Fernandes,BRA,MF|FW,Valladolid,21,1998,1.8,6,2,2,2,2,3,5,60.0,2,4,0,4,2,8,2,0
173,Aitor Fernández,ESP,GK,Levante,28,1991,36.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,18,3
174,Andrés Fernández,ESP,GK,Villarreal,32,1986,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
175,Carlos Fernández,ESP,FW|MF,Granada,23,1996,24.5,24,15,7,11,6,3,32,9.4,29,25,2,23,11,35,30,0
176,Gabriel Fernández,URU,FW|MF,Celta Vigo,25,1994,6.2,1,0,0,1,0,1,3,33.3,2,5,1,4,2,3,2,0
177,Joaquín Fernández,ESP,MF|DF,Valladolid,23,1996,18.4,30,24,17,10,3,9,30,30.0,21,14,10,4,32,62,57,0
178,Fernando,BRA,MF,Sevilla,32,1987,29.5,62,33,37,24,1,34,58,58.6,24,38,15,23,67,129,73,1
179,Facundo Ferreyra,ARG,FW|MF,Espanyol,28,1991,6.4,9,4,4,5,0,3,10,30.0,7,4,0,4,2,11,5,0
180,Junior Firpo,ESP,DF,Barcelona,22,1996,11.3,23,15,12,8,3,11,17,64.7,6,15,3,12,17,40,12,1
181,Alessandro Florenzi,ITA,DF,Valencia,28,1991,8.4,13,9,9,4,0,8,18,44.4,10,11,1,10,14,27,21,0
182,Hernâni Fortes,POR,MF|FW,Levante,27,1991,7.3,5,2,4,0,1,1,3,33.3,2,3,0,3,4,9,9,0
183,Dimitri Foulquier,FRA,DF|MF,Granada,26,1993,12.4,25,11,13,9,3,11,20,55.0,9,8,3,5,16,41,32,0
184,Jorge de Frutos,ESP,MF|DF,Valladolid,22,1997,0.7,2,2,2,0,0,1,2,50.0,1,0,0,0,0,2,1,0
185,Ramiro Funes Mori,ARG,DF,Villarreal,28,1991,5.0,5,2,2,3,0,0,2,0.0,2,8,2,6,3,8,9,1
186,Enric Gallego,ESP,FW,Osasuna,32,1986,9.8,9,5,1,5,3,0,4,0.0,4,10,2,8,4,13,8,0
187,Enric Gallego,ESP,FW,Getafe,32,1986,1.8,3,1,1,1,1,2,4,50.0,2,2,0,2,2,5,1,0
188,Kévin Gameiro,FRA,FW,Valencia,32,1987,17.6,17,9,7,6,4,5,21,23.8,16,10,1,9,5,22,5,0
189,Fran Gámez,ESP,DF,Mallorca,28,1991,19.6,64,42,32,27,5,33,74,44.6,41,31,11,20,29,93,41,0
190,Ezequiel Garay,ARG,DF,Valencia,32,1986,16.0,12,8,9,2,1,7,11,63.6,4,19,17,2,14,26,71,0
