Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
145,Ivane Chegra,FRA,MF|FW,Ajaccio,18,2004,6,193,32,5.6,2.1,1,45,0,5,30,1,0.67,1,5,-4,-1.87,-0.55,1.1,2.5,-1.3,-0.61,-0.15
146,Rayan Cherki,FRA,MF|FW,Lyon,18,2003,34,1872,55,54.7,20.8,21,79,9,13,16,4,1.56,38,22,+16,+0.77,+0.65,36.4,28.0,+8.3,+0.40,+0.33
147,Ilyes Cheti,ALG,DF,Angers,27,1995,6,207,35,6.1,2.3,2,55,0,4,24,13,0.50,1,7,-6,-2.61,-1.43,3.2,5.3,-2.2,-0.94,-0.42
148,Lucas Chevalier,FRA,GK,Lille,20,2001,32,2880,90,84.2,32.0,32,90,32,0,,6,1.78,52,31,+21,+0.66,+0.66,58.4,31.8,+26.5,+0.83,+0.55
149,Pedro Chirivella,ESP,MF,Nantes,25,1997,26,2028,78,59.3,22.5,25,80,10,1,28,2,0.96,20,29,-9,-0.40,+0.18,25.7,30.5,-4.7,-0.21,+0.11
150,Joris Chotard,FRA,MF,Montpellier,20,2001,35,2461,70,72.0,27.3,26,87,17,9,24,2,1.40,51,44,+7,+0.26,+0.63,39.6,45.4,-5.8,-0.21,+0.18
151,Yanis Cimignani,FRA,MF|DF,Ajaccio,20,2002,8,279,35,8.2,3.1,3,68,1,5,15,4,0.63,3,2,+1,+0.32,+1.81,4.3,2.5,+1.8,+0.58,+1.14
152,Souleymane Cissé,FRA,DF,Clermont Foot,19,2002,2,36,18,1.1,0.4,0,,0,2,18,18,0.00,0,1,-1,-2.50,-2.42,0.2,1.2,-1.0,-2.40,-2.14
153,Alexis Claude-Maurice,FRA,FW,Nice,24,1998,2,64,32,1.9,0.7,1,45,0,1,19,2,0.00,0,3,-3,-4.22,-4.59,0.9,1.2,-0.3,-0.36,-0.70
154,Alexis Claude-Maurice,FRA,MF|FW,Lens,24,1998,20,604,30,17.7,6.7,5,66,0,15,18,6,2.45,13,6,+7,+1.04,+0.02,11.9,7.2,+4.8,+0.71,+0.12
155,Jonathan Clauss,FRA,DF,Marseille,29,1992,34,2590,76,75.7,28.8,32,79,16,2,30,0,1.94,52,27,+25,+0.87,+0.65,48.3,32.1,+16.2,+0.56,-0.15
156,Marcus Coco,FRA,FW|MF,Nantes,26,1996,26,641,25,18.7,7.1,6,62,0,20,14,10,1.08,8,7,+1,+0.14,+0.76,9.9,10.8,-0.9,-0.13,+0.16
157,Alexandre Coeff,FRA,DF,Auxerre,30,1992,7,586,84,17.1,6.5,6,90,6,1,46,6,0.86,6,14,-8,-1.23,-0.59,7.0,11.3,-4.3,-0.66,-0.29
158,Abdu Conté,POR,DF,Troyes,24,1998,19,1315,69,38.5,14.6,15,81,9,4,26,1,0.68,21,26,-5,-0.34,+0.98,13.3,30.1,-16.8,-1.15,-0.20
159,Sébastien Corchia,FRA,DF,Nantes,31,1990,22,786,36,23.0,8.7,6,77,2,16,20,12,1.14,10,16,-6,-0.69,-0.28,7.3,14.0,-6.7,-0.77,-0.67
160,David Pereira da Costa,POR,MF|FW,Lens,21,2001,31,1407,45,41.1,15.6,16,70,1,15,19,4,2.10,24,8,+16,+1.02,0.00,30.8,15.9,+14.9,+0.95,+0.58
161,Logan Costa,CPV,DF,Toulouse,21,2001,6,415,69,12.1,4.6,4,90,4,2,28,30,1.17,3,6,-3,-0.65,-0.56,5.8,10.0,-4.3,-0.93,-0.92
162,Nuno da Costa,CPV,FW|MF,Auxerre,31,1991,33,2003,61,58.6,22.3,23,73,1,10,33,0,0.85,23,32,-9,-0.40,+0.80,24.2,29.0,-4.7,-0.21,+0.49
163,Benoît Costil,FRA,GK,Auxerre,35,1987,19,1710,90,50.0,19.0,19,90,19,0,,0,0.68,16,41,-25,-1.32,-1.16,18.6,31.0,-12.4,-0.65,-0.47
164,Benoît Costil,FRA,GK,Lille,35,1987,0,,,,,0,,0,0,,19,,,,,,,,,,,
165,Grégoire Coudert,FRA,GK,Brest,23,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,
166,Gaëtan Courtet,FRA,FW,Ajaccio,33,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,
167,Mathieu Coutadeur,FRA,MF,Ajaccio,36,1986,27,1947,72,56.9,21.6,22,85,14,5,14,3,0.78,14,36,-22,-1.02,+0.75,22.3,30.0,-7.7,-0.36,+0.26
168,Nicolas Cozza,FRA,DF,Montpellier,23,1999,17,1277,75,37.3,14.2,14,87,13,3,18,1,0.82,21,29,-8,-0.56,-1.03,17.4,25.7,-8.4,-0.59,-0.52
169,Vincenzo Cozzella,ITA,GK,Auxerre,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
170,Damien Da Silva,FRA,DF,Lyon,34,1988,7,338,48,9.9,3.8,3,75,2,4,28,11,1.71,6,6,0,0.00,-0.53,7.4,4.1,+3.3,+0.87,+0.69
171,Andréa Dacourt,FRA,MF,Nice,17,2005,1,1,1,0.0,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-0.29,0.0,0.0,0.0,0.00,-0.33
172,Colin Dagba,FRA,DF|MF,Strasbourg,23,1998,21,958,46,28.0,10.6,12,61,0,9,25,6,1.33,10,13,-3,-0.28,-0.10,13.5,13.3,+0.3,+0.03,+0.29
173,Thijs Dallinga,NED,FW,Toulouse,21,2000,36,2353,65,68.8,26.1,28,75,5,8,33,1,1.22,32,36,-4,-0.15,+0.02,35.6,36.6,-1.0,-0.04,+0.26
174,Elias Damergy,TUN,GK,Rennes,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
175,Flavius Daniliuc,AUT,DF,Nice,21,2001,2,91,46,2.7,1.0,1,90,1,1,1,0,0.50,0,1,-1,-0.99,-1.31,1.4,0.9,+0.5,+0.48,+0.16
176,Kévin Danois,FRA,MF,Auxerre,18,2004,1,2,2,0.1,0.0,0,,0,1,2,12,3.00,0,0,0,0.00,+0.74,0.0,0.0,0.0,0.00,+0.42
177,Kevin Danso,AUT,DF,Lens,23,1998,37,3232,87,94.5,35.9,37,87,35,0,,0,2.19,62,26,+36,+1.00,-0.43,63.0,38.4,+24.6,+0.68,+1.34
178,Dante,BRA,DF,Nice,38,1983,37,3299,89,96.5,36.7,37,89,36,0,,0,1.54,47,36,+11,+0.30,+0.30,55.4,43.4,+12.0,+0.33,-0.10
179,Achraf Dari,MAR,DF,Brest,23,1999,18,1317,73,38.5,14.6,15,83,12,3,24,15,0.72,20,30,-10,-0.68,-0.68,15.8,22.6,-6.8,-0.46,-0.21
180,Jonathan David,CAN,FW,Lille,22,2000,37,3166,86,92.6,35.2,36,87,22,1,22,0,1.78,61,42,+19,+0.54,-0.17,63.5,37.0,+26.5,+0.75,+0.15
181,Théo De Percin,MTQ,GK,Auxerre,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
182,Thibault De Smet,BEL,DF,Reims,24,1998,22,1758,80,51.4,19.5,20,86,14,2,20,4,1.64,26,14,+12,+0.61,+1.26,34.8,27.0,+7.7,+0.40,+0.34
183,Brecht Dejaegere,BEL,MF,Toulouse,31,1991,30,1809,60,52.9,20.1,25,67,0,5,26,3,1.17,33,29,+4,+0.20,+0.76,29.4,29.5,0.0,0.00,+0.25
184,Romain Del Castillo,FRA,MF|FW,Brest,26,1996,27,1422,53,41.6,15.8,16,72,0,11,25,0,1.22,24,23,+1,+0.06,+0.56,23.1,24.6,-1.5,-0.10,+0.41
185,Thomas Delaine,FRA,DF|MF,Strasbourg,30,1992,17,1069,63,31.3,11.9,13,72,2,4,34,4,0.94,18,19,-1,-0.08,+0.18,15.5,17.7,-2.2,-0.18,0.00
186,Sacha Delaye,FRA,FW|MF,Montpellier,20,2002,3,20,7,0.6,0.2,0,,0,3,7,7,1.33,2,1,+1,+4.50,+4.45,1.7,0.7,+0.9,+4.27,+4.56
187,Andy Delort,ALG,FW,Nice,30,1991,14,781,56,22.8,8.7,9,78,4,5,16,0,1.36,12,9,+3,+0.35,+0.07,13.1,8.8,+4.3,+0.50,+0.22
188,Andy Delort,ALG,FW,Nantes,30,1991,12,469,39,13.7,5.2,6,56,0,6,22,0,0.75,2,9,-7,-1.34,-1.01,8.1,7.1,+0.9,+0.17,+0.50
189,Karamoko Dembele,SCO,FW|MF,Brest,19,2003,15,179,12,5.2,2.0,0,,0,15,12,16,0.93,1,4,-3,-1.51,-1.31,2.1,2.3,-0.2,-0.12,+0.22
190,Moussa Dembélé,FRA,FW|MF,Lyon,26,1996,23,877,38,25.6,9.7,8,72,3,15,20,10,1.35,11,11,0,0.00,-0.64,14.7,11.7,+3.0,+0.30,+0.07
191,Siriki Dembélé,CIV,MF|FW,Auxerre,25,1996,12,372,31,10.9,4.1,4,59,0,8,17,3,1.33,3,4,-1,-0.24,+0.56,6.0,7.5,-1.5,-0.36,+0.07
192,Branco van den Boomen,NED,MF,Toulouse,27,1995,35,2888,83,84.4,32.1,32,88,25,3,29,0,1.17,44,54,-10,-0.31,-0.99,44.4,49.6,-5.2,-0.16,-0.28
193,Rémy Descamps,FRA,GK,Nantes,26,1996,1,90,90,2.6,1.0,1,90,1,0,,31,1.00,2,2,0,0.00,+0.49,1.7,0.7,+1.1,+1.06,+1.35
194,Mikkel Desler,DEN,DF,Toulouse,27,1995,27,2257,84,66.0,25.1,26,86,18,1,29,2,1.37,36,35,+1,+0.04,+0.58,36.1,35.1,+1.0,+0.04,+0.47
195,Mamadou Diakhon,FRA,FW,Reims,16,2005,2,21,11,0.6,0.2,0,,0,2,11,0,0.00,0,1,-1,-4.29,-4.31,0.2,1.4,-1.2,-5.32,-5.59
196,Bafodé Diakité,FRA,DF,Lille,21,2001,33,2653,80,77.6,29.5,29,87,25,4,31,1,1.79,48,33,+15,+0.51,-0.20,52.9,32.7,+20.2,+0.68,-0.26
197,Ibrahim Diakité,GUI,DF,Reims,18,2003,3,131,44,3.8,1.5,1,77,0,2,27,10,0.67,0,2,-2,-1.37,-1.43,1.9,3.1,-1.2,-0.84,-1.11
198,Abdou Diallo,SEN,DF,Paris S-G,26,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,
199,Baila Diallo,FRA,DF|MF,Clermont Foot,21,2001,6,89,15,2.6,1.0,0,,0,6,15,13,0.67,1,1,0,0.00,+0.11,1.5,1.7,-0.2,-0.15,+0.13
200,Habib Diallo,SEN,FW,Strasbourg,27,1995,37,2879,78,84.2,32.0,32,87,25,5,21,0,1.00,43,49,-6,-0.19,+0.15,42.2,48.0,-5.8,-0.18,0.00
201,Ismael Diallo,CIV,DF,Ajaccio,25,1997,28,2176,78,63.6,24.2,25,83,17,3,31,1,0.86,18,43,-25,-1.03,+0.85,28.1,32.7,-4.6,-0.19,+0.76
202,Mouhamadou Diarra,FRA,MF|FW,Strasbourg,18,2004,29,1626,56,47.5,18.1,18,76,6,11,24,6,1.14,27,27,0,0.00,+0.40,24.1,22.2,+1.9,+0.10,+0.54
203,Moussa Diarra,MLI,DF,Toulouse,21,2000,23,1225,53,35.8,13.6,12,85,8,11,18,13,1.61,18,20,-2,-0.15,+0.02,15.8,22.6,-6.8,-0.50,-0.59
204,Stéphane Diarra,FRA,FW|MF,Lorient,23,1998,28,1066,38,31.2,11.8,14,62,0,14,14,9,1.46,21,22,-1,-0.08,-0.08,14.3,20.8,-6.4,-0.54,-0.26
205,Krépin Diatta,SEN,MF|FW,Monaco,23,1999,31,2072,67,60.6,23.0,22,81,8,9,32,3,1.65,44,36,+8,+0.35,+0.08,39.3,29.1,+10.2,+0.44,+0.53
206,Mory Diaw,SEN,GK,Clermont Foot,29,1993,37,3330,90,97.4,37.0,37,90,37,0,,0,1.59,44,47,-3,-0.08,+0.92,46.9,56.9,-10.0,-0.27,+0.50
207,Junior Diaz,CIV,DF,Nantes,19,2003,0,,,,,0,,0,0,,9,,,,,,,,,,,
208,Djibrail Dib,FRA,MF,Lyon,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
209,Thomas Didillon,FRA,GK,Monaco,26,1995,0,,,,,0,,0,0,,38,,,,,,,,,,,
210,Bamba Dieng,SEN,FW|MF,Marseille,22,2000,10,194,19,5.7,2.2,1,78,0,9,13,1,1.90,6,3,+3,+1.39,+0.72,5.1,2.4,+2.7,+1.25,+0.69
211,Bamba Dieng,SEN,FW,Lorient,22,2000,15,747,50,21.8,8.3,9,69,0,6,21,0,1.07,7,7,0,0.00,+0.03,10.9,10.8,+0.1,+0.01,+0.47
212,Tristan Dingomé,CMR,MF,Troyes,31,1991,8,99,12,2.9,1.1,0,,0,8,12,8,1.25,2,2,0,0.00,+0.98,2.1,2.1,0.0,+0.02,+1.08
213,Sinaly Diomande,CIV,DF,Lyon,21,2001,24,1957,82,57.2,21.7,22,87,18,2,25,6,1.67,38,29,+9,+0.41,-0.14,33.1,32.1,+1.0,+0.05,-0.47
214,Lois Diony,FRA,FW,Angers,29,1992,11,506,46,14.8,5.6,5,74,2,6,23,0,1.09,5,12,-7,-1.25,+0.02,7.0,7.6,-0.5,-0.09,+0.53
215,Edan Diop,FRA,DF|FW,Monaco,17,2004,7,223,32,6.5,2.5,1,45,0,6,30,7,1.00,6,5,+1,+0.40,+0.09,6.6,5.9,+0.7,+0.28,+0.05
216,Sofiane Diop,FRA,MF|FW,Nice,22,2000,22,1228,56,35.9,13.6,14,73,3,8,26,0,1.77,21,10,+11,+0.81,+0.81,22.8,16.7,+6.1,+0.45,+0.19
217,Sofiane Diop,FRA,MF,Monaco,22,2000,1,65,65,1.9,0.7,1,65,0,0,,2,3.00,2,1,+1,+1.38,+1.09,2.0,0.5,+1.4,+2.00,+1.80
218,Yehvann Diouf,FRA,GK,Reims,22,1999,31,2790,90,81.6,31.0,31,90,31,0,,4,1.45,35,31,+4,+0.13,+0.70,50.1,41.5,+8.6,+0.28,+0.25
219,Axel Disasi,FRA,DF,Monaco,24,1998,38,3330,88,97.4,37.0,37,89,36,1,20,0,1.71,67,56,+11,+0.30,-0.70,60.0,52.1,+7.9,+0.21,-0.72
220,Tiago Djaló,POR,DF,Lille,22,2000,25,2017,81,59.0,22.4,24,83,18,1,20,0,1.68,41,24,+17,+0.76,+0.50,41.6,22.2,+19.4,+0.86,+0.30
221,Alexander Djiku,GHA,DF,Strasbourg,27,1994,31,2677,86,78.3,29.7,31,86,27,0,,2,1.13,40,44,-4,-0.13,+0.35,38.4,43.7,-5.3,-0.18,0.00
222,Moussa Djitte,SEN,FW,Ajaccio,22,1999,6,136,23,4.0,1.5,1,53,0,5,17,1,0.50,0,3,-3,-1.99,-0.67,0.6,2.4,-1.8,-1.15,-0.71
223,Ouparine Djoco,GNB,GK,Clermont Foot,24,1998,1,90,90,2.6,1.0,1,90,1,0,,30,0.00,1,2,-1,-1.00,-0.92,0.5,1.3,-0.8,-0.77,-0.50
224,Alan Do Marcolino,GAB,FW,Rennes,20,2002,3,19,6,0.6,0.2,0,,0,3,6,1,2.33,0,0,0,0.00,-0.79,0.0,0.1,-0.1,-0.55,-1.01
225,Jeremy Doku,BEL,MF|FW,Rennes,20,2002,29,1291,45,37.7,14.3,13,72,3,16,22,1,1.62,24,13,+11,+0.77,-0.04,23.3,17.5,+5.8,+0.40,-0.08
226,Kyliane Dong,FRA,MF|FW,Troyes,17,2004,6,213,36,6.2,2.4,2,73,0,4,17,2,0.17,2,4,-2,-0.85,+0.11,1.2,4.2,-3.0,-1.26,-0.25
227,Jordan Dongmo,CMR,MF,Troyes,21,2001,2,20,10,0.6,0.2,0,,0,2,10,7,0.50,0,1,-1,-4.50,-3.57,0.0,0.4,-0.4,-1.69,-0.67
228,Gianluigi Donnarumma,ITA,GK,Paris S-G,23,1999,38,3409,90,99.7,37.9,38,90,37,0,,0,2.24,89,40,+49,+1.29,+1.29,78.1,48.3,+29.8,+0.79,-0.05
229,Jodel Dossou,BEN,MF|DF,Clermont Foot,30,1992,9,258,29,7.5,2.9,2,77,0,7,15,8,1.00,5,3,+2,+0.70,+0.87,4.7,5.6,-0.9,-0.32,-0.04
230,Lohann Doucet,FRA,MF|FW,Nantes,19,2002,9,91,10,2.7,1.0,0,,0,9,10,12,0.89,2,0,+2,+1.98,+2.52,1.1,1.3,-0.2,-0.16,+0.10
231,Ckene Doucouré,COM,FW|MF,Lorient,20,2002,12,136,11,4.0,1.5,0,,0,12,11,16,1.25,4,1,+3,+1.99,+2.09,4.0,2.3,+1.7,+1.14,+1.56
232,Désiré Doué,FRA,MF|FW,Rennes,17,2005,26,1115,43,32.6,12.4,11,68,0,15,25,3,1.73,22,14,+8,+0.65,-0.21,17.8,15.5,+2.3,+0.19,-0.40
233,Guela Doué,FRA,FW|MF,Rennes,19,2002,2,12,6,0.4,0.1,0,,0,2,6,15,1.50,0,0,0,0.00,-0.79,0.4,0.1,+0.3,+2.32,+1.87
234,Ismaël Doukouré,FRA,DF|MF,Strasbourg,19,2003,28,2297,82,67.2,25.5,25,87,20,3,40,9,1.11,33,34,-1,-0.04,+0.52,30.5,29.9,+0.6,+0.02,+0.62
235,Kamory Doumbia,MLI,MF,Reims,19,2003,26,1155,44,33.8,12.8,13,66,0,13,23,9,1.35,17,12,+5,+0.39,+0.59,23.6,16.5,+7.1,+0.55,+0.48
236,Souleyman Doumbia,CIV,DF|FW,Angers,25,1996,24,1790,75,52.3,19.9,21,82,15,3,25,0,0.38,14,42,-28,-1.41,-0.30,22.6,29.4,-6.7,-0.34,+0.44
237,Rémy Dugimont,FRA,FW|MF,Auxerre,36,1986,11,113,10,3.3,1.3,0,,0,11,10,11,0.82,5,2,+3,+2.39,+3.23,3.8,2.7,+1.1,+0.88,+1.34
238,Florent Duparchy,FRA,GK,Reims,22,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
239,Maxime Dupé,FRA,GK,Toulouse,29,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,1.26,51,57,-6,-0.16,,52.5,57.0,-4.5,-0.12,
240,Jean-Kevin Duverne,HAI,DF,Brest,25,1997,34,2515,74,73.5,27.9,27,88,22,7,20,4,1.24,34,39,-5,-0.18,+0.32,33.8,38.4,-4.6,-0.16,+0.64
241,Hugo Ekitike,FRA,FW,Paris S-G,20,2002,25,1155,46,33.8,12.8,12,71,0,13,24,12,2.16,31,18,+13,+1.01,-0.42,25.5,16.0,+9.5,+0.74,-0.07
242,Alberth Elis,HON,MF|FW,Brest,26,1996,10,257,26,7.5,2.9,2,62,0,8,17,6,1.30,1,6,-5,-1.75,-1.61,3.6,6.1,-2.4,-0.85,-0.56
243,Bartuğ Elmaz,TUR,MF,Marseille,19,2003,0,,,,,0,,0,0,,23,,,,,,,,,,,
244,Breel Embolo,SUI,FW,Monaco,25,1997,32,1859,58,54.4,20.7,19,80,11,13,26,0,1.72,39,32,+7,+0.34,+0.05,33.0,29.7,+3.3,+0.16,-0.16
245,Maxime Estève,FRA,DF,Montpellier,20,2002,23,1646,72,48.1,18.3,18,86,15,5,21,4,1.17,24,29,-5,-0.27,-0.68,23.0,34.8,-11.8,-0.65,-0.74
246,Fábio,BRA,DF|MF,Nantes,32,1990,6,224,37,6.5,2.5,3,47,0,3,27,1,1.00,3,3,0,0.00,+0.51,3.2,2.5,+0.7,+0.29,+0.58
247,Noah Fadiga,SEN,DF,Brest,22,1999,21,1308,62,38.2,14.5,16,77,7,5,15,2,0.86,14,23,-9,-0.62,-0.58,16.6,22.5,-5.9,-0.41,-0.12
248,Wout Faes,BEL,DF,Reims,24,1998,3,270,90,7.9,3.0,3,90,3,0,,0,0.67,3,6,-3,-1.00,-1.09,3.4,4.4,-1.1,-0.35,-0.63
249,Ryan Fage,FRA,MF,Troyes,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
250,Romain Faivre,FRA,MF|FW,Lorient,24,1998,16,1246,78,36.4,13.8,14,83,6,2,40,0,1.19,14,15,-1,-0.07,-0.07,15.2,17.6,-2.4,-0.17,+0.29
251,Romain Faivre,FRA,MF,Lyon,24,1998,10,300,30,8.8,3.3,3,67,1,7,14,5,1.60,9,5,+4,+1.20,+0.80,7.6,3.5,+4.1,+1.22,+1.06
252,Fallou Fall,SEN,DF,Reims,18,2004,1,32,32,0.9,0.4,0,,0,1,32,4,0.00,0,1,-1,-2.81,-2.84,0.2,1.7,-1.5,-4.09,-4.36
253,Khalil Fayad,FRA,MF,Montpellier,18,2004,24,718,30,21.0,8.0,7,67,2,17,15,8,1.21,17,15,+2,+0.25,+0.22,10.4,14.3,-3.9,-0.49,-0.29
254,Cheikh Faye,SEN,FW,Montpellier,23,1999,2,37,19,1.1,0.4,0,,0,2,19,1,1.50,1,2,-1,-2.43,-2.54,0.3,2.8,-2.5,-6.10,-5.91
255,Nehemiah Fernandez,FRA,DF,Paris S-G,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
256,Ichem Ferrah,FRA,MF,Lille,16,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
257,Jordan Ferri,FRA,MF,Montpellier,30,1992,34,2738,81,80.1,30.4,32,84,20,2,28,0,1.26,52,50,+2,+0.07,-0.07,42.3,45.5,-3.2,-0.11,+0.79
258,Karol Fila,POL,DF,Strasbourg,24,1998,2,47,24,1.4,0.5,0,,0,2,24,1,0.50,2,0,+2,+3.83,+4.10,1.9,0.4,+1.5,+2.81,+3.03
259,Junior Flemmings,JAM,FW|MF,Toulouse,26,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
260,Alexis Flips,FRA,FW|MF,Reims,22,2000,33,1978,60,57.8,22.0,28,68,4,5,17,3,1.45,28,23,+5,+0.23,+0.54,37.4,29.3,+8.0,+0.37,+0.32
261,Seko Fofana,CIV,MF,Lens,27,1995,35,3073,88,89.9,34.1,34,89,28,1,45,1,2.20,58,25,+33,+0.97,-0.59,57.5,36.5,+21.0,+0.62,+0.05
262,Yahia Fofana,CIV,GK,Angers,21,2000,11,990,90,28.9,11.0,11,90,11,0,,16,0.91,12,19,-7,-0.64,+0.88,12.8,15.4,-2.6,-0.23,+0.44
263,Youssouf Fofana,FRA,MF,Monaco,23,1999,36,3086,86,90.2,34.3,35,87,32,1,45,0,1.78,65,48,+17,+0.50,+1.84,56.5,45.3,+11.2,+0.33,+0.95
264,Thomas Foket,BEL,DF,Reims,27,1994,24,1976,82,57.8,22.0,23,85,16,1,13,0,1.46,28,25,+3,+0.14,+0.32,34.8,30.8,+4.0,+0.18,-0.12
265,José Fonte,POR,DF,Lille,38,1983,31,2592,84,75.8,28.8,30,86,28,1,14,2,1.61,41,30,+11,+0.38,-0.71,50.6,32.7,+17.9,+0.62,-0.50
266,Steven Fortes,CPV,DF,Lens,30,1992,1,7,7,0.2,0.1,0,,0,1,7,10,3.00,2,0,+2,+25.71,+24.74,0.4,0.0,+0.4,+4.67,+4.07
267,Noah Francoise,FRA,MF,Rennes,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
268,Przemysław Frankowski,POL,DF|MF,Lens,27,1995,37,2833,77,82.8,31.5,31,85,18,6,32,0,2.19,57,21,+36,+1.14,+0.68,52.8,35.6,+17.1,+0.54,-0.39
269,Angelo Fulgini,FRA,MF|FW,Lens,25,1996,17,858,50,25.1,9.5,12,65,0,5,15,0,2.29,22,6,+16,+1.68,+0.87,16.9,7.9,+9.0,+0.95,+0.45
270,Gauthier Gallon,FRA,GK,Troyes,29,1993,30,2667,89,78.0,29.6,30,89,29,0,,5,0.60,35,65,-30,-1.01,-0.30,33.4,61.8,-28.4,-0.96,+0.30
271,Kévin Gameiro,FRA,FW,Strasbourg,35,1987,34,2098,62,61.3,23.3,23,80,8,11,24,1,1.00,29,34,-5,-0.21,-0.01,29.1,37.3,-8.2,-0.35,-0.45
272,Ignatius Ganago,CMR,FW|MF,Nantes,23,1999,28,1520,54,44.4,16.9,16,77,5,12,25,1,0.89,20,28,-8,-0.47,0.00,20.6,21.4,-0.8,-0.05,+0.37
273,Ignatius Ganago,CMR,FW,Lens,23,1999,4,59,15,1.7,0.7,0,,0,4,15,0,2.50,1,2,-1,-1.53,-2.60,0.5,1.9,-1.4,-2.09,-2.75
274,Pierre Ganiou,FRA,DF,Lens,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
275,Johan Gastien,FRA,MF,Clermont Foot,34,1988,31,2603,84,76.1,28.9,29,88,23,2,25,0,1.77,40,37,+3,+0.10,+0.87,38.6,44.9,-6.3,-0.22,+0.28
276,Yacine Gaya,ALG,DF,Angers,17,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
277,Denis Genreau,AUS,MF,Toulouse,23,1999,20,657,33,19.2,7.3,7,69,0,13,13,10,1.50,5,6,-1,-0.14,+0.03,8.8,9.8,-1.0,-0.14,-0.03
278,Valère Germain,FRA,FW|MF,Montpellier,32,1990,31,688,22,20.1,7.6,5,57,0,26,15,5,1.23,14,13,+1,+0.13,+0.06,10.7,13.3,-2.6,-0.34,-0.10
279,Gerson,BRA,MF,Marseille,25,1997,10,417,42,12.2,4.6,6,63,0,4,10,3,2.30,9,5,+4,+0.86,+0.17,6.2,4.3,+1.9,+0.42,-0.21
280,Ismaël Gharbi,ESP,MF|FW,Paris S-G,18,2004,6,58,10,1.7,0.6,0,,0,6,10,20,1.00,0,0,0,0.00,-1.31,0.7,1.1,-0.4,-0.66,-1.47
281,Faouzi Ghoulam,ALG,DF,Angers,31,1991,7,479,68,14.0,5.3,6,76,1,1,25,0,0.86,4,7,-3,-0.56,+0.81,4.3,8.7,-4.5,-0.84,-0.34
282,Samuel Gigot,FRA,DF,Marseille,28,1993,26,1879,72,54.9,20.9,24,76,14,2,30,1,2.04,38,20,+18,+0.86,+0.34,38.3,21.9,+16.4,+0.79,+0.41
283,Andrei Girotto,BRA,DF|MF,Nantes,30,1992,36,3149,87,92.1,35.0,36,87,30,0,,1,0.97,34,50,-16,-0.46,+0.21,39.1,48.3,-9.2,-0.26,-0.11
284,Aleksandr Golovin,RUS,MF|FW,Monaco,26,1996,34,2464,72,72.0,27.4,29,78,7,5,41,0,1.74,55,35,+20,+0.73,+1.48,45.0,33.0,+12.0,+0.44,+0.73
285,André Gomes,POR,MF,Lille,29,1993,26,1629,63,47.6,18.1,18,82,11,8,20,0,1.81,35,20,+15,+0.83,+0.53,33.2,17.6,+15.6,+0.86,+0.23
286,Angel Gomes,ENG,MF,Lille,21,2000,36,2816,78,82.3,31.3,34,81,11,2,25,0,1.69,52,36,+16,+0.51,-0.23,55.0,34.0,+21.1,+0.67,-0.39
287,Maxime Gonalons,FRA,MF,Clermont Foot,33,1989,25,1449,58,42.4,16.1,19,72,2,6,14,0,1.60,22,21,+1,+0.06,+0.29,19.2,26.7,-7.5,-0.47,-0.32
288,Oumar Gonzalez,CMR,DF,Ajaccio,24,1998,30,2578,86,75.4,28.6,29,88,26,1,12,2,0.67,15,58,-43,-1.50,-0.65,26.1,40.2,-14.1,-0.49,-0.10
289,Amine Gouiri,ALG,FW|MF,Nice,22,2000,3,226,75,6.6,2.5,3,75,1,0,,1,0.67,1,3,-2,-0.80,-1.16,3.5,2.3,+1.2,+0.48,+0.16
290,Amine Gouiri,ALG,FW|MF,Rennes,22,2000,33,2523,76,73.8,28.0,29,83,17,4,27,0,1.85,55,29,+26,+0.93,+0.53,46.0,29.0,+17.0,+0.61,+0.58
291,Jonathan Gradit,FRA,DF,Lens,29,1992,33,2823,86,82.5,31.4,33,86,26,0,,0,2.24,61,27,+34,+1.08,+0.33,56.4,34.7,+21.7,+0.69,+0.46
