Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
164,Siriki Dembélé,CIV,MF|FW,Auxerre,25,1996,4.1,159,0,25,57,82,13,159,31,19,61.3,9,29.0,127,995,405,14,9,8,13,16,114,29
165,Branco van den Boomen,NED,MF,Toulouse,27,1995,32.1,2457,43,385,1362,726,38,2453,38,19,50.0,14,36.8,1758,8854,3811,48,54,7,32,12,1682,102
166,Rémy Descamps,FRA,GK,Nantes,26,1996,1.0,28,26,28,0,0,0,28,0,0,,0,,18,149,124,0,0,0,0,0,5,0
167,Mikkel Desler,DEN,DF,Toulouse,27,1995,25.1,1855,94,457,936,477,33,1855,51,27,52.9,16,31.4,1269,6952,3217,59,56,9,40,17,1146,127
168,Mamadou Diakhon,FRA,FW,Reims,16,2005,0.2,10,0,2,4,4,1,10,2,1,50.0,1,50.0,6,35,24,1,0,0,2,0,4,1
169,Bafodé Diakité,FRA,DF,Lille,21,2001,29.5,2189,84,545,1252,411,39,2189,30,19,63.3,8,26.7,1569,7572,3718,43,44,7,28,15,1460,67
170,Ibrahim Diakité,GUI,DF,Reims,18,2003,1.5,83,4,30,32,23,1,83,3,1,33.3,1,33.3,46,264,96,0,1,0,1,1,37,6
171,Baila Diallo,FRA,DF|MF,Clermont Foot,21,2001,1.0,55,3,13,18,24,4,55,1,0,0.0,1,100.0,25,160,59,3,2,2,1,1,26,9
172,Habib Diallo,SEN,FW,Strasbourg,27,1995,32.0,1007,34,90,430,494,192,1003,71,29,40.8,39,54.9,665,3878,1285,40,28,20,118,35,768,203
173,Ismael Diallo,CIV,DF,Ajaccio,25,1997,24.2,1309,95,517,633,177,3,1309,34,14,41.2,14,41.2,832,4820,2213,36,33,0,35,10,682,36
174,Mouhamadou Diarra,FRA,MF|FW,Strasbourg,18,2004,18.1,867,12,132,413,336,41,867,62,25,40.3,25,40.3,649,4270,2145,68,44,18,37,21,574,89
175,Moussa Diarra,MLI,DF,Toulouse,21,2000,13.6,789,56,296,344,153,8,789,24,9,37.5,13,54.2,546,3188,1480,21,22,1,23,5,489,43
176,Stéphane Diarra,FRA,FW|MF,Lorient,23,1998,11.8,525,19,123,204,218,40,525,78,24,30.8,45,57.7,381,2900,1516,40,25,20,32,14,306,85
177,Krépin Diatta,SEN,MF|FW,Monaco,23,1999,23.0,1011,13,93,367,560,88,1011,61,32,52.5,18,29.5,745,4532,2035,80,51,28,45,20,720,229
178,Mory Diaw,SEN,GK,Clermont Foot,29,1993,37.0,1561,1266,1549,12,0,0,1561,1,1,100.0,0,0.0,1064,5707,3786,0,0,0,0,0,698,0
179,Bamba Dieng,SEN,FW|MF,Marseille,22,2000,2.2,76,1,4,39,34,15,76,3,2,66.7,1,33.3,54,303,112,5,1,2,7,4,58,23
180,Bamba Dieng,SEN,FW,Lorient,22,2000,8.3,259,6,26,131,105,36,258,31,9,29.0,14,45.2,193,989,291,4,5,4,21,15,195,48
181,Tristan Dingomé,CMR,MF,Troyes,31,1991,1.1,88,0,9,41,38,5,88,2,1,50.0,1,50.0,66,263,123,1,1,1,1,1,61,4
182,Sinaly Diomande,CIV,DF,Lyon,21,2001,21.7,1711,120,693,902,120,14,1711,20,10,50.0,5,25.0,1241,6376,3326,10,20,0,20,5,1147,8
183,Lois Diony,FRA,FW,Angers,29,1992,5.6,196,1,4,85,110,30,196,11,3,27.3,6,54.5,141,747,224,14,8,3,16,8,163,64
184,Edan Diop,FRA,DF|FW,Monaco,17,2004,2.5,167,2,20,68,83,16,167,11,3,27.3,8,72.7,119,636,275,8,11,2,4,3,111,29
185,Sofiane Diop,FRA,MF|FW,Nice,22,2000,13.6,876,14,133,431,324,34,876,49,22,44.9,24,49.0,695,4490,1888,55,35,10,39,21,638,91
186,Sofiane Diop,FRA,MF,Monaco,22,2000,0.7,48,0,0,14,35,5,48,5,1,20.0,3,60.0,33,255,127,5,5,3,3,3,32,10
187,Yehvann Diouf,FRA,GK,Reims,22,1999,31.0,1138,914,1131,7,0,0,1138,2,2,100.0,0,0.0,843,4099,2346,0,0,0,2,0,543,0
188,Axel Disasi,FRA,DF,Monaco,24,1998,37.0,2293,234,832,1326,161,51,2292,29,21,72.4,8,27.6,1662,11330,6779,64,45,5,18,17,1484,17
189,Tiago Djaló,POR,DF,Lille,22,2000,22.4,1780,173,763,976,57,18,1780,14,5,35.7,6,42.9,1409,7349,3933,9,15,1,5,8,1272,4
190,Alexander Djiku,GHA,DF,Strasbourg,27,1994,29.7,1873,241,878,932,74,26,1873,6,4,66.7,2,33.3,1173,6156,2955,4,9,1,8,7,1035,4
191,Moussa Djitte,SEN,FW,Ajaccio,22,1999,1.5,50,1,5,25,21,2,50,4,0,0.0,2,50.0,36,206,38,0,0,0,8,2,38,12
192,Ouparine Djoco,GNB,GK,Clermont Foot,24,1998,1.0,41,26,39,2,0,0,41,0,0,,0,,27,159,114,0,0,0,0,0,22,0
193,Alan Do Marcolino,GAB,FW,Rennes,20,2002,0.2,3,1,1,2,0,0,3,0,0,,0,,4,15,2,0,0,0,0,1,4,0
194,Jeremy Doku,BEL,MF|FW,Rennes,20,2002,14.3,744,5,71,292,419,89,744,159,96,60.4,49,30.8,643,5774,3010,101,70,47,44,24,576,156
195,Kyliane Dong,FRA,MF|FW,Troyes,17,2004,2.4,77,0,7,32,41,8,77,11,5,45.5,4,36.4,61,541,280,12,8,4,9,4,60,18
196,Jordan Dongmo,CMR,MF,Troyes,21,2001,0.2,13,0,0,9,4,0,13,1,0,0.0,1,100.0,11,37,7,0,0,0,1,1,11,0
197,Gianluigi Donnarumma,ITA,GK,Paris S-G,23,1999,37.9,1021,909,1016,6,0,0,1021,1,1,100.0,0,0.0,695,3076,1895,0,0,0,0,0,447,0
198,Jodel Dossou,BEN,MF|DF,Clermont Foot,30,1992,2.9,101,1,13,40,51,9,101,21,8,38.1,10,47.6,67,446,214,8,4,2,8,5,64,23
199,Lohann Doucet,FRA,MF|FW,Nantes,19,2002,1.0,92,5,20,59,14,1,92,2,1,50.0,1,50.0,63,355,201,2,3,0,0,0,54,1
200,Ckene Doucouré,COM,FW|MF,Lorient,20,2002,1.5,86,0,8,35,44,12,86,15,7,46.7,6,40.0,65,511,194,5,2,1,14,6,71,20
201,Désiré Doué,FRA,MF|FW,Rennes,17,2005,12.4,651,10,61,351,254,34,651,79,48,60.8,23,29.1,502,3396,1508,39,33,9,33,32,463,83
202,Guela Doué,FRA,FW|MF,Rennes,19,2002,0.1,11,0,2,6,3,0,11,0,0,,0,,8,36,9,0,0,0,0,0,8,0
203,Ismaël Doukouré,FRA,DF|MF,Strasbourg,19,2003,25.5,1340,85,467,784,108,3,1340,45,29,64.4,12,26.7,953,5737,2683,27,25,2,21,20,830,20
204,Kamory Doumbia,MLI,MF,Reims,19,2003,12.8,708,14,93,368,254,37,707,36,18,50.0,16,44.4,536,3098,1318,29,21,3,34,20,486,82
205,Souleyman Doumbia,CIV,DF|FW,Angers,25,1996,19.9,1183,52,341,586,276,20,1183,77,27,35.1,38,49.4,786,5076,2556,52,43,11,28,10,703,95
206,Rémy Dugimont,FRA,FW|MF,Auxerre,36,1986,1.3,82,5,14,27,42,4,82,1,0,0.0,1,100.0,60,333,130,2,2,0,2,1,60,12
207,Maxime Dupé,FRA,GK,Toulouse,29,1993,38.0,1372,1064,1364,7,1,1,1372,2,2,100.0,0,0.0,941,5150,3364,0,0,0,2,0,686,0
208,Jean-Kevin Duverne,HAI,DF,Brest,25,1997,27.9,1775,96,486,887,434,18,1775,65,26,40.0,30,46.2,1099,7192,3960,80,71,10,39,20,979,134
209,Hugo Ekitike,FRA,FW,Paris S-G,20,2002,12.8,473,5,32,202,250,63,473,39,16,41.0,18,46.2,353,2225,764,23,19,7,28,18,337,84
210,Alberth Elis,HON,MF|FW,Brest,26,1996,2.9,81,5,18,32,37,6,81,11,2,18.2,7,63.6,60,603,275,8,9,3,4,5,49,19
211,Breel Embolo,SUI,FW,Monaco,25,1997,20.7,708,20,42,299,378,100,707,73,32,43.8,35,47.9,522,2799,906,24,27,13,66,46,553,159
212,Maxime Estève,FRA,DF,Montpellier,20,2002,18.3,944,146,515,408,27,12,944,6,4,66.7,2,33.3,607,3154,1667,9,4,0,4,4,522,1
213,Fábio,BRA,DF|MF,Nantes,32,1990,2.5,149,10,32,64,53,4,149,4,1,25.0,3,75.0,87,409,191,4,6,0,4,1,80,18
214,Noah Fadiga,SEN,DF,Brest,22,1999,14.5,790,39,218,403,175,19,790,40,18,45.0,21,52.5,488,3212,1755,43,30,8,23,6,423,36
215,Wout Faes,BEL,DF,Reims,24,1998,3.0,150,38,85,64,2,1,150,2,1,50.0,1,50.0,91,402,210,1,0,0,1,1,76,1
216,Romain Faivre,FRA,MF|FW,Lorient,24,1998,13.8,688,5,71,342,289,43,688,88,48,54.5,27,30.7,557,4523,2310,77,56,17,30,9,520,66
217,Romain Faivre,FRA,MF,Lyon,24,1998,3.3,216,1,15,112,95,6,216,20,3,15.0,16,80.0,160,1198,543,14,12,1,4,3,153,16
218,Fallou Fall,SEN,DF,Reims,18,2004,0.4,20,6,18,2,0,0,20,0,0,,0,,12,126,19,0,1,0,0,0,11,0
219,Khalil Fayad,FRA,MF,Montpellier,18,2004,8.0,438,11,99,274,73,5,438,16,8,50.0,4,25.0,318,1724,659,9,12,1,15,7,278,11
220,Cheikh Faye,SEN,FW,Montpellier,23,1999,0.4,15,0,1,9,5,1,15,1,0,0.0,1,100.0,10,55,5,0,0,0,2,3,12,3
221,Jordan Ferri,FRA,MF,Montpellier,30,1992,30.4,2237,59,542,1401,321,10,2237,55,20,36.4,22,40.0,1785,9143,4174,37,47,2,43,44,1610,42
222,Karol Fila,POL,DF,Strasbourg,24,1998,0.5,46,1,3,19,25,5,46,0,0,,0,,36,237,191,4,1,2,1,0,32,4
223,Alexis Flips,FRA,FW|MF,Reims,22,2000,22.0,1331,32,233,590,525,54,1331,42,12,28.6,24,57.1,906,4374,1784,23,44,3,58,23,803,162
224,Seko Fofana,CIV,MF,Lens,27,1995,34.1,2163,32,242,1237,709,108,2161,109,59,54.1,40,36.7,1873,11603,4763,117,95,32,61,42,1763,233
225,Yahia Fofana,CIV,GK,Angers,21,2000,11.0,353,309,351,2,0,0,353,1,1,100.0,0,0.0,239,1386,989,0,1,1,0,0,124,0
226,Youssouf Fofana,FRA,MF,Monaco,23,1999,34.3,2116,59,352,1340,454,37,2116,91,46,50.5,40,44.0,1600,9328,4753,81,90,9,48,41,1416,71
227,Thomas Foket,BEL,DF,Reims,27,1994,22.0,1442,61,368,657,429,35,1442,21,9,42.9,9,42.9,965,5402,2400,56,38,4,29,20,858,154
228,José Fonte,POR,DF,Lille,38,1983,28.8,2205,260,977,1141,95,29,2205,4,3,75.0,0,0.0,1667,8544,4564,7,18,0,8,2,1572,8
229,Steven Fortes,CPV,DF,Lens,30,1992,0.1,3,0,2,1,0,0,3,0,0,,0,,1,2,2,0,0,0,0,0,1,0
230,Przemysław Frankowski,POL,DF|MF,Lens,27,1995,31.5,2129,79,428,815,904,57,2126,32,13,40.6,15,46.9,1364,7257,2684,51,49,10,30,15,1242,237
231,Angelo Fulgini,FRA,MF|FW,Lens,25,1996,9.5,600,6,52,280,276,19,600,32,13,40.6,16,50.0,471,2562,1039,20,33,5,18,11,445,70
232,Gauthier Gallon,FRA,GK,Troyes,29,1993,29.6,1055,954,1053,2,0,0,1055,0,0,,0,,620,3049,1706,0,1,1,0,0,386,0
233,Kévin Gameiro,FRA,FW,Strasbourg,35,1987,23.3,946,7,71,431,454,102,944,49,19,38.8,24,49.0,723,4243,1691,48,51,17,47,27,693,158
234,Ignatius Ganago,CMR,FW|MF,Nantes,23,1999,16.9,507,13,53,227,237,80,507,30,10,33.3,18,60.0,342,2040,670,27,9,10,40,19,359,101
235,Ignatius Ganago,CMR,FW,Lens,23,1999,0.7,17,0,2,13,3,0,17,1,0,0.0,1,100.0,13,120,30,0,1,0,2,2,11,3
236,Johan Gastien,FRA,MF,Clermont Foot,34,1988,28.9,2358,80,628,1426,325,6,2358,25,9,36.0,14,56.0,1799,8404,3491,13,30,1,26,12,1646,27
237,Denis Genreau,AUS,MF,Toulouse,23,1999,7.3,435,18,106,208,126,16,435,23,8,34.8,14,60.9,289,1596,677,9,14,2,14,6,263,34
238,Valère Germain,FRA,FW|MF,Montpellier,32,1990,7.6,313,11,33,147,135,35,313,2,1,50.0,1,50.0,183,745,196,6,7,2,21,9,202,46
239,Gerson,BRA,MF,Marseille,25,1997,4.6,244,4,31,113,103,11,244,7,2,28.6,3,42.9,199,1052,408,9,7,3,14,15,199,29
240,Ismaël Gharbi,ESP,MF|FW,Paris S-G,18,2004,0.6,47,1,3,25,20,2,47,6,5,83.3,1,16.7,42,298,160,3,1,0,1,1,39,8
241,Faouzi Ghoulam,ALG,DF,Angers,31,1991,5.3,364,27,114,162,89,1,364,5,3,60.0,0,0.0,221,1093,526,4,6,0,1,2,218,20
242,Samuel Gigot,FRA,DF,Marseille,28,1993,20.9,1374,159,573,704,107,30,1374,9,4,44.4,4,44.4,938,5796,3346,33,29,0,11,3,855,19
243,Andrei Girotto,BRA,DF|MF,Nantes,30,1992,35.0,2260,303,982,1157,131,31,2260,10,3,30.0,6,60.0,1474,7367,3598,14,13,0,11,6,1341,7
244,Aleksandr Golovin,RUS,MF|FW,Monaco,26,1996,27.4,1382,22,184,574,660,85,1382,49,27,55.1,14,28.6,983,6704,3271,89,61,28,48,32,889,210
245,André Gomes,POR,MF,Lille,29,1993,18.1,1520,37,261,1010,270,17,1520,42,29,69.0,10,23.8,1254,5944,2291,26,35,4,30,26,1172,33
246,Angel Gomes,ENG,MF,Lille,21,2000,31.3,2015,29,315,1185,527,49,2014,56,30,53.6,16,28.6,1705,8195,3493,39,57,10,41,26,1645,115
247,Maxime Gonalons,FRA,MF,Clermont Foot,33,1989,16.1,997,27,259,657,97,3,997,28,15,53.6,11,39.3,742,3943,1651,10,16,0,20,10,667,3
248,Oumar Gonzalez,CMR,DF,Ajaccio,24,1998,28.6,1381,158,682,655,54,26,1381,15,6,40.0,5,33.3,898,5452,2707,12,6,1,20,10,755,5
249,Amine Gouiri,ALG,FW|MF,Nice,22,2000,2.5,99,3,12,35,52,7,99,3,0,0.0,2,66.7,75,470,179,8,3,2,7,5,79,18
250,Amine Gouiri,ALG,FW|MF,Rennes,22,2000,28.0,1071,12,74,439,576,145,1071,80,33,41.3,44,55.0,805,4749,1815,63,40,26,72,36,784,205
251,Jonathan Gradit,FRA,DF,Lens,29,1992,31.4,2369,159,749,1452,183,7,2369,26,12,46.2,12,46.2,1860,10993,6399,41,68,2,18,9,1756,9
252,Andrew Gravillon,GLP,DF,Reims,24,1998,11.5,566,58,236,260,80,6,566,12,7,58.3,3,25.0,370,2213,1183,18,12,1,11,4,307,14
253,Adrian Grbić,AUT,MF|FW,Lorient,25,1996,0.3,11,0,1,3,7,0,11,0,0,,0,,6,31,17,1,1,0,0,0,6,2
254,Gabriel Gudmundsson,SWE,DF|FW,Lille,23,1999,9.3,563,26,142,247,180,24,563,32,18,56.3,9,28.1,355,2508,1298,44,25,10,13,7,323,57
255,Axel Gueguin,FRA,FW|MF,Montpellier,17,2005,0.3,13,0,1,1,11,0,13,0,0,,0,,8,25,11,0,1,0,1,0,9,6
256,Mattéo Guendouzi,FRA,MF,Marseille,23,1999,23.4,1441,32,193,817,455,63,1440,29,14,48.3,11,37.9,1165,7373,3862,50,61,9,25,14,1074,100
257,Evann Guessand,FRA,FW|MF,Nantes,21,2001,14.0,510,10,73,233,219,48,510,77,37,48.1,33,42.9,381,3091,1313,46,24,8,49,31,354,97
258,Pape Gueye,SEN,MF|DF,Marseille,23,1999,5.5,388,9,72,246,73,7,388,7,1,14.3,4,57.1,297,1687,881,9,4,1,7,6,271,13
259,Frederic Guilbert,FRA,DF,Strasbourg,27,1994,16.2,1065,51,251,571,264,8,1065,35,15,42.9,16,45.7,618,3388,1483,21,25,1,23,6,528,52
260,Serhou Guirassy,GUI,MF,Rennes,26,1996,0.3,13,1,1,3,9,5,13,0,0,,0,,9,43,0,0,0,0,0,1,8,6
261,Rafik Guitane,FRA,FW,Reims,23,1999,0.0,3,1,2,1,0,0,3,0,0,,0,,1,7,0,0,0,0,0,1,0,0
262,Malo Gusto,FRA,DF,Lyon,19,2003,17.7,1617,49,351,772,513,26,1617,50,20,40.0,20,40.0,1195,6746,3120,66,73,10,17,12,1074,147
263,Jaouen Hadjam,ALG,DF,Nantes,19,2003,8.9,593,30,161,303,141,13,593,44,29,65.9,12,27.3,380,2697,1302,22,20,6,15,14,329,39
264,Massadio Haïdara,MLI,DF|MF,Lens,29,1992,18.6,1188,76,345,611,237,29,1188,20,8,40.0,6,30.0,823,4538,2253,23,29,5,25,5,751,58
265,Achraf Hakimi,MAR,DF|MF,Paris S-G,23,1998,22.8,1772,49,361,716,713,82,1772,74,29,39.2,32,43.2,1414,7700,4281,85,66,22,29,23,1326,229
266,Mathis Hamdi,FRA,DF,Troyes,18,2003,0.8,44,2,14,16,14,0,44,1,0,0.0,1,100.0,28,186,28,0,0,0,2,0,27,7
267,Ben Hamed Touré,CIV,FW,Ajaccio,18,2003,2.3,62,4,12,32,19,0,62,4,3,75.0,1,25.0,36,263,79,2,2,0,6,3,36,8
268,Romain Hamouma,FRA,FW|MF,Ajaccio,35,1987,12.0,490,4,23,229,244,42,490,38,16,42.1,21,55.3,360,2325,918,29,16,11,38,14,355,110
269,Saïd Hamulic,BIH,FW,Toulouse,21,2000,1.2,24,0,0,15,10,1,24,5,3,60.0,2,40.0,22,188,27,1,1,0,3,4,20,3
270,Amine Harit,MAR,MF|FW,Marseille,25,1997,5.7,341,10,33,139,176,30,341,36,13,36.1,18,50.0,284,1842,791,19,13,9,18,17,273,54
271,Rhys Healey,WAL,FW,Toulouse,27,1994,0.7,24,0,2,7,15,8,24,0,0,,0,,19,94,21,1,0,1,3,2,23,7
272,Gauthier Hein,FRA,MF|FW,Auxerre,25,1996,20.8,951,14,124,460,383,56,951,49,19,38.8,28,57.1,723,4963,2152,61,36,24,35,24,667,142
273,Henrique,BRA,DF|FW,Lyon,28,1994,4.0,260,7,66,150,46,1,260,6,1,16.7,3,50.0,177,887,285,3,4,0,3,2,168,4
274,Christophe Hérelle,MTQ,DF,Brest,29,1992,11.8,552,85,323,210,25,5,552,2,1,50.0,1,50.0,378,1879,787,2,2,0,3,1,322,2
275,Noah Holm,NOR,FW|MF,Reims,21,2001,2.2,86,6,17,49,21,5,86,9,3,33.3,6,66.7,60,325,109,1,2,0,5,6,58,8
276,Franck Honorat,FRA,FW|MF,Brest,25,1996,28.2,1317,20,172,466,704,98,1317,55,15,27.3,35,63.6,919,6109,2757,98,63,30,56,21,850,261
277,Cédric Hountondji,BEN,DF,Angers,28,1994,34.4,1774,235,925,814,39,23,1774,2,1,50.0,1,50.0,1217,6039,2978,5,9,2,8,3,1075,1
278,Ilyes Housni,FRA,FW,Paris S-G,17,2005,0.1,5,0,1,2,2,0,5,0,0,,0,,6,25,13,0,0,0,1,2,6,1
279,Adrien Hunou,FRA,MF|FW,Angers,28,1994,24.8,1008,10,138,508,374,69,1008,34,13,38.2,16,47.1,769,4108,1515,34,36,10,58,23,717,149
280,Mounaim El Idrissy,FRA,FW,Ajaccio,23,1999,27.7,926,26,72,482,379,98,926,27,11,40.7,12,44.4,580,3101,751,21,18,4,90,36,637,173
281,Rareş Ilie,ROU,MF|FW,Nice,19,2003,1.6,75,1,13,28,36,5,75,6,5,83.3,1,16.7,58,378,165,7,11,1,3,10,54,6
282,Bonke Innocent,NGA,MF,Lorient,26,1996,13.1,718,60,252,424,47,2,718,8,6,75.0,0,0.0,503,2178,742,3,8,0,7,4,442,0
283,Ismaily,BRA,DF,Lille,32,1990,19.8,1359,53,325,668,379,46,1359,39,17,43.6,17,43.6,901,4750,2254,40,45,9,25,29,825,116
284,Junya Ito,JPN,FW,Reims,29,1993,32.4,1471,8,130,538,832,112,1471,141,62,44.0,62,44.0,1123,8281,4060,133,89,43,89,44,1076,338
285,Ismail Jakobs,SEN,DF|FW,Monaco,22,1999,12.4,749,24,145,311,299,41,749,12,5,41.7,6,50.0,483,2986,1332,39,31,8,17,7,493,109
286,Marin Jakoliš,CRO,FW,Angers,25,1996,0.3,14,0,1,3,10,3,14,2,0,0.0,2,100.0,11,79,34,2,0,1,1,1,11,2
287,Léo Jardim,BRA,GK,Lille,27,1995,6.0,159,136,159,0,0,0,159,0,0,,0,,130,557,279,0,0,0,0,0,97,0
288,Luis Javier Suárez,COL,FW,Marseille,24,1997,3.3,119,7,15,53,53,20,119,4,4,100.0,0,0.0,78,440,181,5,5,0,7,1,80,17
289,Dany Jean,HAI,DF|MF,Strasbourg,19,2002,0.1,13,0,1,4,8,0,13,1,0,0.0,1,100.0,9,74,21,1,1,0,1,1,8,2
290,Julian Jeanvier,GUI,DF,Auxerre,30,1992,19.6,1002,168,558,423,23,12,1002,3,2,66.7,1,33.3,674,3508,1755,4,4,0,8,2,607,6
291,Jefferson,BRA,FW,Lyon,22,1999,5.0,258,3,21,100,147,32,258,37,15,40.5,18,48.6,207,1616,877,27,28,14,21,12,201,52
292,Paul Joly,FRA,DF,Auxerre,22,2000,9.6,783,54,283,328,179,4,783,28,13,46.4,8,28.6,519,3094,1511,19,27,1,9,12,445,48
293,Jubal,BRA,DF,Auxerre,28,1993,35.7,1774,305,979,749,57,31,1773,7,2,28.6,2,28.6,1106,5884,2794,7,11,0,23,4,972,1
294,Christopher Jullien,FRA,DF,Montpellier,29,1993,29.9,1360,239,746,574,47,32,1360,5,5,100.0,0,0.0,850,4177,1890,2,4,1,15,4,755,6
295,Eli Junior Kroupi,FRA,FW|MF,Lorient,16,2006,0.1,5,0,1,4,0,0,5,0,0,,0,,3,27,6,0,0,0,0,0,3,0
296,Issa Kaboré,BFA,DF,Marseille,21,2001,11.4,734,29,155,290,299,39,734,54,23,42.6,23,42.6,510,3205,1531,39,27,10,33,13,464,130
297,Abdoul Kader Bamba,FRA,FW|MF,Nantes,28,1994,0.9,54,0,8,23,23,2,54,1,0,0.0,0,0.0,42,236,79,1,1,1,1,4,40,12
298,Gaël Kakuta,COD,FW,Lens,31,1991,0.2,18,0,4,11,4,0,18,0,0,,0,,16,103,53,2,2,0,0,0,16,1
299,Arnaud Kalimuendo,FRA,FW,Rennes,20,2002,20.5,659,12,48,278,343,104,659,55,25,45.5,26,47.3,490,2803,825,36,21,25,58,37,490,193
300,Gedeon Kalulu,COD,DF,Lorient,24,1997,27.1,1653,140,609,745,314,40,1653,41,21,51.2,15,36.6,1091,7029,3264,58,48,6,31,18,964,82
301,Justin-Noël Kalumba,FRA,DF,Angers,17,2004,6.1,220,9,50,93,82,6,220,19,10,52.6,7,36.8,173,1093,500,9,10,1,14,7,154,31
302,Waren Kamanzi,NOR,DF,Toulouse,21,2000,7.4,431,28,138,187,109,7,431,18,10,55.6,5,27.8,293,1715,1007,22,22,4,6,6,252,28
303,Bingourou Kamara,SEN,GK,Montpellier,25,1996,4.5,143,120,143,0,0,0,143,0,0,,0,,86,416,244,0,0,0,0,0,57,0
304,Nordine Kandil,FRA,MF|FW,Strasbourg,20,2001,1.1,87,1,11,33,46,5,87,13,6,46.2,7,53.8,69,536,294,9,10,3,5,3,61,9
305,Ayman Kari,FRA,MF|DF,Lorient,17,2004,1.1,94,0,32,38,27,6,94,7,4,57.1,2,28.6,70,401,215,5,4,1,3,1,64,3
306,Kévin Keben Biakolo,CMR,DF,Toulouse,18,2004,4.0,198,13,69,84,49,3,198,10,1,10.0,7,70.0,118,619,225,5,10,1,8,5,96,18
307,Check Keita,FRA,DF,Reims,19,2003,7.6,372,32,171,190,14,5,372,3,2,66.7,0,0.0,268,1881,994,8,5,0,4,1,237,0
308,Saîf-Eddine Khaoui,TUN,MF,Clermont Foot,27,1995,22.5,963,16,147,511,330,48,963,52,24,46.2,21,40.4,665,3607,1536,23,28,4,43,23,592,88
309,Wahbi Khazri,TUN,FW|MF,Montpellier,31,1991,18.2,713,23,101,361,271,64,713,61,28,45.9,24,39.3,516,3522,1530,40,17,22,49,30,472,91
310,Anthony Khelifa,FRA,DF,Ajaccio,16,2005,0.1,12,0,4,8,0,0,12,0,0,,0,,10,43,15,1,0,0,0,0,8,0
311,Presnel Kimpembe,FRA,DF,Paris S-G,26,1995,8.1,567,59,203,327,39,7,567,3,2,66.7,0,0.0,430,2001,1090,4,8,0,4,5,407,4
312,Samuel Koeberlé,FRA,MF,Reims,17,2004,0.0,9,0,8,0,1,0,9,2,1,50.0,1,50.0,7,12,3,0,0,0,1,0,3,1
313,Rudy Kohon,FRA,DF,Troyes,18,2004,0.7,39,6,28,11,0,0,39,1,0,0.0,1,100.0,25,196,72,0,0,0,1,0,23,0
314,Sead Kolašinac,BIH,DF,Marseille,29,1993,24.6,1547,67,408,831,322,48,1547,12,3,25.0,7,58.3,1140,6231,3393,49,37,6,25,6,994,86
315,Cheick Konaté,CIV,DF,Clermont Foot,18,2004,6.4,377,17,156,188,46,5,377,31,25,80.6,5,16.1,252,1643,882,12,15,2,5,8,222,9
316,Ibrahima Koné,MLI,FW,Lorient,23,1999,17.5,565,17,59,262,247,68,562,22,14,63.6,6,27.3,380,1873,577,15,13,10,65,27,421,109
317,Youssouf Koné,MLI,DF,Ajaccio,27,1995,10.2,531,52,218,265,54,1,531,19,8,42.1,4,21.1,345,1727,813,14,10,1,14,4,291,16
318,Rominigue Kouamé,MLI,MF,Troyes,25,1996,29.6,1698,113,505,1002,230,19,1698,71,50,70.4,15,21.1,1340,8361,3627,59,47,4,38,25,1180,36
319,Boubakar Kouyaté,MLI,DF,Montpellier,25,1997,14.0,796,114,440,334,30,21,796,4,3,75.0,0,0.0,513,3101,1519,3,3,1,3,0,459,1
320,Sael Kumbedi,FRA,DF,Lyon,17,2005,14.7,991,36,271,463,262,22,991,42,16,38.1,24,57.1,644,3390,1567,16,31,3,16,14,570,84
321,Grejohn Kyei,FRA,FW,Clermont Foot,26,1995,24.8,840,28,60,457,333,98,834,73,39,53.4,31,42.5,617,3373,1004,27,20,13,95,48,670,160
322,Rémy Labeau Lascary,GLP,FW|MF,Lens,19,2003,1.4,55,1,9,15,31,12,55,7,2,28.6,5,71.4,40,294,98,3,1,0,8,3,40,16
323,Gaëtan Laborde,FRA,FW,Nice,28,1994,27.8,1031,21,109,423,507,153,1030,55,26,47.3,27,49.1,700,4021,1723,54,40,21,69,29,696,196
324,Gaëtan Laborde,FRA,FW,Rennes,28,1994,2.8,92,2,3,41,51,24,92,2,2,100.0,0,0.0,61,349,150,8,4,4,11,4,59,20
325,Alexandre Lacazette,FRA,FW,Lyon,31,1991,32.5,1272,13,81,495,704,210,1264,76,38,50.0,28,36.8,948,4339,1466,40,25,18,65,46,929,227
326,Qazim Laçi,ALB,MF,Ajaccio,26,1996,2.4,171,3,20,109,44,1,171,4,2,50.0,1,25.0,118,585,207,0,3,0,1,0,109,4
327,Alban Lafont,FRA,GK,Nantes,23,1999,37.0,1312,1112,1309,4,0,0,1312,3,1,33.3,2,66.7,864,4528,2496,1,0,0,2,0,547,0
328,Kenny Lala,FRA,DF,Brest,30,1991,15.7,1029,62,368,463,215,8,1029,25,12,48.0,12,48.0,623,3493,1612,24,22,0,12,10,520,30
