Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
204,Angus Gunn,SCO,GK,Norwich City,25,1996,9.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,66.7
205,Grant Hanley,SCO,DF,Norwich City,29,1991,32.2,2,0,0,22,22,2,0,56,25,0,0,0,121,102,33,75.6
206,Jack Harrison,ENG,FW|MF,Leeds United,24,1996,29.3,3,0,0,29,23,4,142,21,37,0,0,0,170,19,54,26.0
207,Kortney Hause,ENG,DF,Aston Villa,26,1995,4.4,0,0,0,6,2,1,0,6,3,0,1,0,41,20,8,71.4
208,Kai Havertz,GER,FW|MF,Chelsea,22,1999,20.1,3,0,0,40,25,12,8,4,8,1,0,0,62,38,52,42.2
209,Isaac Hayden,ENG,MF|DF,Newcastle Utd,26,1995,11.1,5,0,0,14,8,0,8,14,14,0,0,0,46,19,15,55.9
210,Hwang Hee-chan,KOR,FW|MF,Wolves,25,1996,20.2,2,0,0,29,42,3,7,13,13,0,0,0,92,7,21,25.0
211,Jordan Henderson,ENG,MF,Liverpool,31,1990,28.9,3,0,0,23,7,3,56,23,20,0,0,0,228,18,13,58.1
212,Jeff Hendrick,IRL,MF,Newcastle Utd,29,1992,0.8,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,50.0
213,Wayne Hennessey,WAL,GK,Burnley,34,1987,2.0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,100.0
214,Rico Henry,ENG,DF,Brentford,24,1997,30.8,2,0,0,20,27,1,74,26,20,0,1,0,189,27,40,40.3
215,Son Heung-min,KOR,MF|FW,Tottenham,29,1992,33.4,2,0,0,14,36,17,192,13,6,2,0,0,144,16,35,31.4
216,Ki-Jana Hoever,NED,DF|MF,Wolves,19,2002,3.4,1,0,0,5,4,1,8,6,6,0,0,0,13,3,2,60.0
217,Rob Holding,ENG,DF,Arsenal,25,1995,9.4,4,1,1,9,3,0,0,10,9,0,0,0,49,28,22,56.0
218,Mason Holgate,ENG,DF,Everton,24,1996,23.7,7,1,0,26,15,0,4,26,18,0,0,1,105,61,31,66.3
219,Callum Hudson-Odoi,ENG,MF|FW,Chelsea,20,2000,10.7,1,0,0,10,17,4,32,2,10,1,0,0,39,4,8,33.3
220,Will Hughes,ENG,MF,Crystal Palace,26,1995,11.7,6,0,0,18,17,0,35,8,14,1,1,0,84,11,20,35.5
221,Pierre Højbjerg,DEN,MF,Tottenham,25,1995,35.5,3,0,0,28,39,0,18,48,45,0,0,0,281,23,19,54.8
222,Adam Idah,IRL,FW|MF,Norwich City,20,2001,6.9,0,0,0,7,10,10,13,3,6,0,0,0,29,16,27,37.2
223,Kelechi Iheanacho,NGA,FW,Leicester City,24,1996,14.0,1,0,0,17,11,7,6,4,7,0,0,0,42,16,38,29.6
224,Danny Ings,ENG,FW,Aston Villa,29,1992,21.1,4,0,0,16,12,11,13,6,16,0,0,0,47,27,40,40.3
225,Tim Iroegbunam,ENG,MF,Aston Villa,18,2003,1.0,1,0,0,2,0,0,0,2,4,0,0,0,9,3,0,100.0
226,Alex Iwobi,NGA,MF|DF,Everton,25,1996,22.6,1,0,0,16,6,3,32,20,19,0,1,0,130,9,21,30.0
227,Daniel James,WAL,FW,Manchester Utd,23,1997,1.4,0,0,0,1,0,2,5,0,1,0,0,0,4,1,1,50.0
228,Daniel James,WAL,FW|MF,Leeds United,23,1997,26.3,7,1,0,30,38,13,60,8,14,1,0,0,82,13,53,19.7
229,Reece James,ENG,DF,Chelsea,21,1999,20.7,4,1,0,20,31,4,108,17,25,0,1,1,99,17,21,44.7
230,Vitaly Janelt,GER,MF,Brentford,23,1998,25.5,3,0,0,26,25,3,40,28,32,0,0,0,143,33,25,56.9
231,Pontus Jansson,SWE,DF,Brentford,30,1991,36.9,7,0,0,15,8,5,1,52,21,1,0,0,166,102,81,55.7
232,Mathias Jensen,DEN,MF,Brentford,25,1996,17.8,0,0,0,19,6,3,79,22,18,0,0,0,100,7,16,30.4
233,Gabriel Jesus,BRA,FW,Manchester City,24,1997,20.9,1,0,0,26,26,10,24,15,12,2,0,0,76,21,36,36.8
234,Raúl Jiménez,MEX,FW,Wolves,30,1991,29.2,9,2,2,43,48,23,10,13,14,0,0,0,88,63,85,42.6
235,João Pedro,BRA,FW|MF,Watford,19,2001,18.3,1,0,0,13,30,6,24,15,14,0,0,0,78,55,90,37.9
236,Joelinton,BRA,MF|FW,Newcastle Utd,24,1996,28.4,8,0,0,64,33,3,22,34,38,0,0,0,181,99,97,50.5
237,Ben Johnson,ENG,DF,West Ham,21,2000,15.5,1,0,0,10,4,0,55,22,16,0,0,0,78,15,19,44.1
238,Curtis Jones,ENG,MF,Liverpool,20,2001,9.5,0,0,0,11,19,1,6,6,9,0,0,0,54,7,7,50.0
239,Phil Jones,ENG,DF,Manchester Utd,29,1992,1.8,0,0,0,0,2,0,0,3,5,0,0,0,9,2,0,100.0
240,Jorginho,ITA,MF,Chelsea,29,1991,25.3,5,0,0,30,38,0,3,36,33,0,0,0,208,13,26,33.3
241,Diogo Jota,POR,FW,Liverpool,24,1996,26.3,3,0,0,41,40,5,21,6,18,2,0,0,100,37,83,30.8
242,James Justin,ENG,DF,Leicester City,23,1998,11.1,0,0,0,7,12,1,15,17,13,0,0,0,62,13,16,44.8
243,Mathias Jørgensen,DEN,DF,Brentford,31,1990,5.8,2,0,0,10,1,0,7,10,4,0,0,0,20,10,9,52.6
244,Ozan Kabak,TUR,DF,Norwich City,21,2000,10.2,2,0,0,10,10,1,1,16,5,0,2,0,50,22,27,44.9
245,Christian Kabasele,BEL,DF,Watford,30,1991,13.3,0,0,0,5,3,0,1,14,5,0,0,0,58,47,12,79.7
246,Samuel Kalu,NGA,FW,Watford,23,1997,2.5,0,0,0,0,4,3,8,3,2,0,0,0,9,0,3,0.0
247,Hassane Kamara,CIV,DF,Watford,27,1994,18.0,5,1,1,24,16,0,23,69,34,0,1,0,153,30,15,66.7
248,Harry Kane,ENG,FW,Tottenham,28,1993,35.9,5,0,0,42,54,16,42,3,5,0,0,0,92,75,81,48.1
249,N'Golo Kanté,FRA,MF,Chelsea,30,1991,19.7,2,0,0,22,11,0,11,31,31,0,0,0,153,14,14,50.0
250,Edo Kayembe,COD,MF,Watford,23,1998,8.9,0,0,0,4,5,1,8,9,13,0,0,0,77,13,19,40.6
251,Moise Kean,ITA,FW,Everton,21,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
252,Michael Keane,ENG,DF,Everton,28,1993,31.0,4,1,1,16,7,1,1,62,25,0,0,2,149,96,59,61.9
253,Naby Keïta,GUI,MF,Liverpool,26,1995,13.0,3,0,0,21,9,0,8,14,23,0,0,0,68,6,15,28.6
254,Caoimhín Kelleher,IRL,GK,Liverpool,22,1998,2.0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,100.0
255,Kenedy,BRA,DF,Chelsea,25,1996,0.6,0,0,0,0,0,0,1,0,2,0,0,0,8,0,1,0.0
256,Jonjoe Kenny,ENG,DF,Everton,24,1997,11.3,3,1,1,9,6,1,23,20,7,0,0,0,58,9,11,45.0
257,Max Kilman,ENG,DF,Wolves,24,1997,29.9,3,0,0,17,11,0,2,45,26,0,1,0,155,66,39,62.9
258,Joshua King,NOR,FW,Watford,29,1992,25.0,5,0,0,43,21,8,13,8,15,1,0,0,83,100,119,45.7
259,Kristoffer Klaesson,NOR,GK,Leeds United,20,2000,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
260,Mateusz Klich,POL,MF,Leeds United,31,1990,23.0,5,0,0,40,15,2,30,11,25,0,1,0,171,7,13,35.0
261,Robin Koch,GER,MF|DF,Leeds United,25,1996,17.5,3,0,0,22,10,0,4,20,13,0,0,0,104,45,44,50.6
262,Sead Kolašinac,BIH,DF,Arsenal,28,1993,1.0,1,0,0,2,0,0,0,4,0,0,0,0,2,0,0,
263,Ibrahima Konaté,FRA,DF,Liverpool,22,1999,11.0,2,0,0,10,3,0,0,16,10,0,0,0,64,34,19,64.2
264,Ezri Konsa,ENG,DF,Aston Villa,23,1997,27.5,6,2,1,18,36,1,1,15,15,0,1,0,105,58,42,58.0
265,Cheikhou Kouyaté,SEN,MF,Crystal Palace,31,1989,21.9,3,0,0,30,21,0,4,38,38,0,0,0,136,50,29,63.3
266,Mateo Kovačić,CRO,MF,Chelsea,27,1994,17.3,4,0,0,24,20,0,6,7,31,0,0,0,111,5,5,50.0
267,Emil Krafth,SWE,DF,Newcastle Utd,26,1994,18.2,5,0,0,22,11,0,21,25,16,0,0,0,94,22,29,43.1
268,Alex Král,CZE,MF,West Ham,23,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
269,Tim Krul,NED,GK,Norwich City,33,1988,29.0,1,0,0,0,0,0,0,0,1,0,0,1,19,7,3,70.0
270,Juraj Kucka,SVK,MF,Watford,34,1987,21.3,5,1,1,46,49,2,16,27,39,0,1,1,158,56,47,54.4
271,Dejan Kulusevski,SWE,MF|FW,Tottenham,21,2000,14.0,3,0,0,20,15,4,25,13,13,0,0,0,75,3,8,27.3
272,Alexandre Lacazette,FRA,FW,Arsenal,30,1991,19.8,0,0,0,32,29,6,7,5,10,4,0,0,52,21,47,30.9
273,Adam Lallana,ENG,MF,Brighton,33,1988,17.3,4,0,0,11,17,0,3,16,17,0,0,0,126,15,8,65.2
274,Tariq Lamptey,GHA,DF|FW,Brighton,20,2000,17.3,4,0,0,27,50,3,93,21,25,0,0,0,100,7,27,20.6
275,Manuel Lanzini,ARG,MF|FW,West Ham,28,1993,19.8,2,0,0,11,18,1,28,19,15,0,0,0,124,5,17,22.7
276,Aymeric Laporte,ESP,DF,Manchester City,27,1994,31.4,5,1,0,14,10,2,5,20,15,1,0,0,182,52,32,61.9
277,Jamaal Lascelles,ENG,DF,Newcastle Utd,27,1993,22.9,5,0,0,17,4,0,0,22,7,0,3,2,86,89,31,74.2
278,Pierre Lees-Melou,FRA,MF,Norwich City,28,1993,25.2,5,0,0,35,23,2,33,25,36,1,0,0,181,14,15,48.3
279,Aaron Lennon,ENG,MF|FW,Burnley,34,1987,17.2,2,0,0,19,20,4,40,9,17,0,1,0,73,7,21,25.0
280,Bernd Leno,GER,GK,Arsenal,29,1992,4.0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,75.0
281,Jamal Lewis,NIR,DF,Newcastle Utd,23,1998,2.9,1,0,0,2,2,0,3,3,6,0,0,0,13,1,4,20.0
282,Victor Lindelöf,SWE,DF,Manchester Utd,27,1994,26.2,4,0,0,19,6,2,0,25,11,0,0,0,161,52,33,61.2
283,Jesse Lingard,ENG,FW|MF,Manchester Utd,28,1992,4.1,1,0,0,5,4,1,8,0,7,0,0,0,19,0,1,0.0
284,Valentino Livramento,ENG,DF,Southampton,18,2002,24.5,2,0,0,12,36,1,62,47,28,1,0,0,176,24,25,49.0
285,Diego Llorente,ESP,DF,Leeds United,27,1993,26.0,7,0,0,23,21,0,2,40,31,0,0,0,171,49,64,43.4
286,Hugo Lloris,FRA,GK,Tottenham,34,1986,38.0,2,0,0,0,2,0,0,1,1,0,0,0,28,12,2,85.7
287,Giovani Lo Celso,ARG,MF|FW,Tottenham,25,1996,2.6,0,0,0,2,6,1,10,1,4,0,0,0,11,0,3,0.0
288,Jürgen Locadia,NED,MF|FW,Brighton,27,1993,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
289,Ruben Loftus-Cheek,ENG,MF|DF,Chelsea,25,1996,15.5,1,0,0,18,41,2,7,11,10,0,0,0,109,36,18,66.7
290,Kevin Long,IRL,DF,Burnley,30,1990,4.6,1,0,0,4,3,1,0,1,2,0,0,0,11,12,7,63.2
291,Shane Long,IRL,FW,Southampton,34,1987,3.4,1,0,0,9,8,3,1,0,5,0,0,0,9,24,19,55.8
292,Sean Longstaff,ENG,MF,Newcastle Utd,23,1997,16.3,1,0,0,14,17,0,11,9,34,0,0,0,95,13,18,41.9
293,Ademola Lookman,NGA,FW|MF,Leicester City,23,1997,16.1,2,0,0,27,33,6,18,10,14,0,0,0,102,3,11,21.4
294,Jonas Lössl,DEN,GK,Brentford,32,1989,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
295,Imran Louza,MAR,MF,Watford,22,1999,15.7,6,0,0,24,13,0,54,42,21,0,0,0,129,12,19,38.7
296,Matthew Lowton,ENG,DF,Burnley,32,1989,19.7,3,1,0,13,6,0,51,26,24,0,0,0,118,25,16,61.0
297,Douglas Luiz,BRA,MF,Aston Villa,23,1998,30.2,7,0,0,37,41,0,83,34,39,0,0,0,183,26,32,44.8
298,Romelu Lukaku,BEL,FW,Chelsea,28,1993,17.7,1,0,0,8,12,14,7,0,1,3,0,0,33,51,47,52.0
299,Lyanco,BRA,DF,Southampton,24,1997,10.1,2,0,0,13,7,0,4,13,15,0,0,0,73,19,14,57.6
300,Alexis Mac Allister,ARG,MF|FW,Brighton,22,1998,23.6,4,0,0,30,39,4,66,13,40,0,0,0,149,24,23,51.1
301,James Maddison,ENG,MF|FW,Leicester City,24,1996,27.3,3,0,0,22,64,4,124,11,20,1,0,0,107,5,12,29.4
302,Harry Maguire,ENG,DF,Manchester Utd,28,1993,27.9,9,1,1,21,19,1,2,32,21,0,0,1,148,75,28,72.8
303,Riyad Mahrez,ALG,FW,Manchester City,30,1991,16.6,0,0,0,10,15,3,97,6,3,0,0,0,70,8,14,36.4
304,Ainsley Maitland-Niles,ENG,MF,Arsenal,23,1997,3.0,0,0,0,4,3,0,2,4,4,0,0,0,23,3,3,50.0
305,Sadio Mané,SEN,FW,Liverpool,29,1992,31.3,5,0,0,50,50,19,50,8,20,1,0,0,109,30,50,37.5
306,Javier Manquillo,ESP,DF,Newcastle Utd,27,1994,14.0,5,0,0,9,17,1,9,10,29,0,0,0,57,16,13,55.2
307,Fernando Marçal,BRA,MF|DF,Wolves,32,1989,16.1,3,0,0,29,9,1,60,28,22,0,1,0,94,26,18,59.1
308,Solly March,ENG,DF|FW,Brighton,27,1994,19.4,1,0,0,31,20,12,94,17,17,0,0,0,92,17,26,39.5
309,Pablo Marí,ESP,DF,Arsenal,27,1993,2.0,1,0,0,1,1,0,0,3,3,0,0,0,10,5,3,62.5
310,Anthony Martial,FRA,FW,Manchester Utd,25,1995,2.4,0,0,0,0,4,2,4,0,0,0,0,0,5,4,4,50.0
311,Gabriel Martinelli,BRA,FW|MF,Arsenal,20,2001,20.7,3,1,1,24,20,10,74,20,19,0,0,0,86,18,44,29.0
312,Emiliano Martínez,ARG,GK,Aston Villa,28,1992,36.0,4,0,0,0,6,0,0,0,1,0,0,0,32,8,1,88.9
313,Adam Masina,MAR,DF,Watford,27,1994,12.0,0,0,0,14,4,0,30,18,13,0,1,0,70,29,17,63.0
314,Arthur Masuaku,COD,DF|FW,West Ham,27,1993,7.2,1,0,0,8,4,0,23,9,23,0,0,0,50,16,6,72.7
315,Juan Mata,ESP,MF,Manchester Utd,33,1988,2.6,0,0,0,2,4,2,6,1,4,0,0,0,22,0,0,
316,Jean-Philippe Mateta,FRA,FW,Crystal Palace,24,1997,12.7,2,0,0,16,7,13,6,4,4,0,0,0,30,39,43,47.6
317,Nemanja Matić,SRB,MF,Manchester Utd,32,1988,15.4,3,0,0,26,3,0,6,31,18,0,0,0,124,28,17,62.2
318,Joël Matip,CMR,DF,Liverpool,29,1991,31.0,2,0,0,13,11,0,1,44,34,0,0,0,185,108,50,68.4
319,Neal Maupay,FRA,FW,Brighton,24,1996,25.3,7,0,0,33,31,6,8,2,10,0,0,0,76,21,56,27.3
320,Bryan Mbeumo,CMR,FW,Brentford,21,1999,32.3,4,0,0,20,38,13,75,11,16,0,0,0,130,29,103,22.0
321,James McArthur,SCO,MF,Crystal Palace,33,1987,16.0,4,0,0,24,20,3,18,30,23,0,0,0,135,22,31,41.5
322,James Mcatee,ENG,MF|FW,Manchester City,18,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
323,Kasey McAteer,ENG,FW,Leicester City,19,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
324,Liam McCarron,SCO,FW,Leeds United,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
325,Alex McCarthy,ENG,GK,Southampton,31,1989,17.0,1,0,0,0,1,0,0,0,0,0,0,0,9,6,0,100.0
326,John McGinn,SCO,MF,Aston Villa,26,1994,34.3,8,0,0,57,81,0,110,35,64,0,0,0,200,22,17,56.4
327,Stuart McKinstry,SCO,MF,Leeds United,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
328,Kenny McLean,SCO,MF,Norwich City,29,1992,30.1,3,0,0,16,38,3,37,34,22,0,1,0,149,68,72,48.6
329,Dwight McNeil,ENG,MF,Burnley,21,1999,34.5,1,0,0,16,36,1,199,35,49,0,0,0,223,13,16,44.8
330,Scott McTominay,SCO,MF,Manchester Utd,24,1996,26.5,9,0,0,55,33,1,13,31,33,0,1,0,171,67,34,66.3
331,Ben Mee,ENG,DF,Burnley,31,1989,20.4,3,0,0,9,7,2,4,24,12,0,0,1,132,68,41,62.4
332,Hannibal Mejbri,TUN,FW,Manchester Utd,18,2003,0.8,2,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0.0
333,Benjamin Mendy,FRA,DF,Manchester City,27,1994,0.9,0,0,0,2,0,0,9,0,2,0,0,0,5,0,3,0.0
334,Edouard Mendy,SEN,GK,Chelsea,29,1992,34.0,3,0,0,1,3,0,0,0,0,0,1,0,42,11,1,91.7
335,Nampalys Mendy,SEN,MF,Leicester City,29,1992,11.5,3,0,0,17,18,0,0,11,6,0,0,0,72,5,9,35.7
336,Illan Meslier,FRA,GK,Leeds United,21,2000,37.6,2,0,0,0,8,0,0,0,1,0,0,0,25,13,2,86.7
337,Luka Milivojević,SRB,MF,Crystal Palace,30,1991,8.6,1,0,0,15,10,0,43,11,9,0,1,1,58,13,6,68.4
338,James Milner,ENG,MF|DF,Liverpool,35,1986,9.5,2,0,0,17,14,0,43,17,16,0,0,0,72,13,10,56.5
339,Yerry Mina,COL,DF,Everton,26,1994,9.4,3,0,0,5,9,1,3,11,10,0,0,0,45,30,16,65.2
340,Takumi Minamino,JPN,FW|MF,Liverpool,26,1995,2.1,1,0,0,4,4,0,0,1,2,0,0,0,13,1,5,16.7
341,Tyrone Mings,ENG,DF,Aston Villa,28,1993,35.4,11,0,0,27,24,1,4,46,12,0,1,0,191,81,47,63.3
342,Tyrick Mitchell,ENG,DF,Crystal Palace,21,1999,34.5,1,0,0,15,14,2,62,41,57,1,0,0,237,29,32,47.5
343,Jakub Moder,POL,MF,Brighton,22,1999,18.9,1,0,0,19,11,0,45,10,25,0,0,0,107,25,37,40.3
344,Wesley Moraes,BRA,FW,Aston Villa,24,1996,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,33.3
345,Tyler Morton,ENG,MF,Liverpool,18,2002,0.7,1,0,0,1,0,0,0,3,0,0,0,0,5,2,3,40.0
346,Mason Mount,ENG,MF,Chelsea,22,1999,26.3,4,0,0,30,23,5,153,13,16,0,0,0,107,6,31,16.2
347,Lucas Moura,BRA,FW|MF,Tottenham,28,1992,19.7,4,0,0,20,37,3,33,18,10,0,0,0,95,48,32,60.0
348,João Moutinho,POR,MF,Wolves,34,1986,33.0,4,0,0,36,15,0,108,34,39,0,1,0,254,15,23,39.5
349,Bali Mumba,ENG,DF,Norwich City,19,2001,0.5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0
350,Jacob Murphy,ENG,FW|DF,Newcastle Utd,26,1995,16.4,4,0,0,16,14,2,54,23,26,0,1,0,98,14,33,29.8
351,Enock Mwepu,ZAM,MF,Brighton,23,1998,11.1,2,0,0,18,15,2,7,12,12,1,1,0,70,9,29,23.7
352,Vitaliy Mykolenko,UKR,DF,Everton,22,1999,11.7,0,0,0,13,9,0,41,16,15,1,0,0,64,10,12,45.5
353,Marvelous Nakamba,ZIM,MF,Aston Villa,27,1994,10.0,5,0,0,16,9,0,1,12,19,0,0,0,82,10,12,45.5
354,Wilfred Ndidi,NGA,MF|DF,Leicester City,24,1996,18.0,4,0,0,30,22,1,1,42,32,0,2,0,165,42,32,56.8
355,Tanguy Ndombele,FRA,MF,Tottenham,24,1996,5.4,1,0,0,3,9,0,3,1,7,0,0,0,27,2,1,66.7
356,Reiss Nelson,ENG,FW,Arsenal,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
357,Pedro Neto,POR,FW|MF,Wolves,21,2000,5.2,3,0,0,2,6,1,37,6,4,0,0,0,21,3,6,33.3
358,Rúben Neves,POR,MF,Wolves,24,1997,29.6,9,0,0,25,12,1,44,41,37,0,0,0,243,19,26,42.2
359,Jeremy Ngakia,ENG,DF,Watford,20,2000,10.0,0,0,0,10,6,0,25,12,18,0,0,0,56,16,18,47.1
360,Saúl Ñíguez,ESP,DF|MF,Chelsea,26,1994,5.3,1,0,0,9,0,0,10,7,9,0,0,0,18,8,11,42.1
361,Eddie Nketiah,ENG,FW,Arsenal,22,1999,9.3,3,0,0,17,14,5,4,4,4,0,0,0,27,8,33,19.5
362,Nicolas Nkoulou,CMR,DF,Watford,31,1990,1.9,0,0,0,1,0,0,0,2,0,0,0,0,9,2,0,100.0
363,Mark Noble,ENG,MF,West Ham,34,1987,3.7,0,0,0,3,4,0,2,4,2,0,0,0,38,1,1,50.0
364,Mathias Normann,NOR,MF,Norwich City,25,1996,18.3,6,0,0,37,28,1,34,19,21,0,1,0,106,27,15,64.3
365,Christian Nørgaard,DEN,MF,Brentford,27,1994,33.9,8,0,0,56,33,0,13,64,60,0,0,0,270,50,68,42.4
366,Angelo Ogbonna,ITA,DF,West Ham,33,1988,10.2,1,0,0,5,3,0,0,11,4,0,0,0,45,27,12,69.2
367,Michael Olise,FRA,FW|MF,Crystal Palace,19,2001,12.7,4,0,0,16,27,1,96,6,18,0,0,0,66,7,17,29.2
368,Robin Olsen,SWE,GK,Aston Villa,31,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,Andrew Omobamidele,IRL,DF,Norwich City,19,2002,4.2,1,0,0,3,5,0,0,5,6,0,0,0,29,5,10,33.3
370,Tyler Onyango,ENG,MF,Everton,18,2003,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
371,Frank Onyeka,NGA,MF,Brentford,23,1998,11.6,4,0,0,33,25,0,12,14,17,1,0,0,69,15,21,41.7
372,Divock Origi,BEL,FW,Liverpool,26,1995,1.5,0,0,0,2,1,0,0,1,0,0,0,0,7,2,4,33.3
373,Alex Oxlade-Chamberlain,ENG,MF|FW,Liverpool,27,1993,8.7,0,0,0,10,3,2,26,6,11,0,0,0,33,5,12,29.4
374,Cole Palmer,ENG,FW|MF,Manchester City,19,2002,1.4,0,0,0,1,1,0,3,1,1,0,0,0,3,2,0,100.0
375,Emerson Palmieri,ITA,DF,Chelsea,26,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
376,Thomas Partey,GHA,MF,Arsenal,28,1993,22.5,6,0,0,33,17,0,3,23,29,0,0,0,153,23,25,47.9
377,Nicolas Pépé,CIV,FW|MF,Arsenal,26,1995,7.7,0,0,0,8,3,4,37,8,5,0,0,0,43,18,31,36.7
378,Ricardo Pereira,POR,DF,Leicester City,27,1993,11.0,3,0,0,6,16,0,14,17,20,0,0,0,64,15,14,51.7
379,Ayoze Pérez,ESP,MF|FW,Leicester City,28,1993,4.9,0,1,0,6,7,0,3,2,2,0,0,0,21,6,13,31.6
380,Sonny Perkins,ENG,MF,West Ham,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
381,Romain Perraud,FRA,DF,Southampton,23,1997,18.0,3,0,0,31,16,0,69,17,22,0,0,0,77,16,24,40.0
382,Kalvin Phillips,ENG,MF,Leeds United,25,1995,17.7,4,0,0,33,19,0,16,24,25,0,0,0,180,17,29,37.0
383,Jaden Philogene Bidace,ENG,FW,Aston Villa,19,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
384,Jordan Pickford,ENG,GK,Everton,27,1994,35.0,2,0,0,0,6,0,0,1,1,0,0,0,18,10,1,90.9
385,Erik Pieters,NED,DF,Burnley,32,1988,8.1,1,0,0,14,5,0,14,10,15,0,0,0,53,12,7,63.2
386,Ethan Pinnock,JAM,DF,Brentford,28,1993,29.9,1,0,0,9,14,1,21,44,35,0,0,0,141,142,71,66.7
387,Daniel Podence,POR,FW|MF,Wolves,25,1995,16.5,2,0,0,8,25,3,50,10,11,0,0,0,79,2,17,10.5
388,Paul Pogba,FRA,MF|FW,Manchester Utd,28,1993,15.0,7,1,0,39,29,0,12,13,9,0,0,0,98,35,20,63.6
389,Nick Pope,ENG,GK,Burnley,29,1992,36.0,1,0,0,0,4,0,0,2,0,0,0,0,50,18,0,100.0
390,Isaac Price,NIR,MF,Everton,17,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,Teemu Pukki,FIN,FW,Norwich City,31,1990,36.1,4,0,0,31,25,12,13,4,11,1,0,0,76,15,73,17.0
392,Christian Pulisic,USA,MF|FW,Chelsea,22,1998,14.3,2,0,0,15,31,4,14,5,7,0,0,0,53,12,28,30.0
393,Przemysław Płacheta,POL,FW|MF,Norwich City,23,1998,5.6,1,0,0,1,6,0,23,2,3,0,0,0,25,1,8,11.1
394,Jesuran Rak Sakyi,ENG,FW|MF,Crystal Palace,18,2002,0.9,0,0,0,1,3,0,2,1,0,0,0,0,6,0,1,0.0
395,Aaron Ramsdale,ENG,GK,Arsenal,23,1998,34.0,1,0,0,0,5,0,0,0,1,0,0,0,40,6,2,75.0
396,Jacob Ramsey,ENG,MF,Aston Villa,20,2001,27.4,6,0,0,32,44,1,26,24,44,0,0,0,126,16,34,32.0
397,Raphinha,BRA,FW|MF,Leeds United,24,1996,32.4,7,0,0,40,47,14,162,29,29,1,1,0,166,22,31,41.5
398,Marcus Rashford,ENG,FW|MF,Manchester Utd,23,1997,13.7,2,0,0,13,18,15,22,5,5,0,0,0,44,10,27,27.0
399,Milot Rashica,KVX,FW|MF,Norwich City,25,1996,24.8,0,0,0,23,47,13,128,15,19,0,0,0,110,12,28,30.0
400,David Raya,ESP,GK,Brentford,25,1995,24.0,1,0,0,1,2,0,0,0,0,0,1,0,29,9,2,81.8
401,Nathan Redmond,ENG,MF|FW,Southampton,27,1994,20.4,0,0,0,16,15,3,60,8,14,0,0,0,102,13,32,28.9
402,Sergio Reguilón,ESP,DF|MF,Tottenham,24,1996,21.3,4,0,0,22,24,1,84,31,24,0,0,0,99,31,22,58.5
403,Declan Rice,ENG,MF,West Ham,22,1999,35.3,8,0,0,28,11,0,30,63,42,0,0,0,286,42,27,60.9
404,Taylor Richards,ENG,MF,Brighton,20,2000,0.3,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,100.0
405,Richarlison,BRA,FW,Everton,24,1997,28.0,9,0,0,36,68,21,38,12,23,1,0,0,114,66,155,29.9
406,Jaïro Riedewald,NED,MF,Crystal Palace,24,1996,1.3,0,0,0,1,0,0,2,1,1,0,0,0,10,0,2,0.0
407,Matt Ritchie,SCO,DF,Newcastle Utd,31,1989,14.9,5,0,0,13,9,0,104,13,15,0,0,0,70,14,17,45.2
408,Connor Roberts,WAL,DF,Burnley,25,1995,18.8,2,0,0,7,29,1,29,22,13,0,0,0,82,13,17,43.3
