Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
199,Justin Hoogma,NED,DF|MF,Hoffenheim,20,1998,1.2,4,2,2,1,1,2,2,100.0,0,3,1,2,2,6,1,0
200,Lukáš Hrádecký,FIN,GK,Leverkusen,28,1989,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,1
201,Branimir Hrgota,SWE,FW,Eint Frankfurt,25,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
202,Benjamin Hübner,GER,DF,Hoffenheim,29,1989,9.0,29,18,18,9,2,14,18,77.8,4,16,7,9,21,50,35,0
203,Mats Hummels,GER,DF,Bayern Munich,29,1988,19.7,26,17,19,6,1,9,24,37.5,15,20,8,12,34,60,50,1
204,Vedad Ibišević,BIH,FW,Hertha BSC,33,1984,20.1,12,8,2,5,5,0,10,0.0,10,10,4,6,3,15,20,0
205,Ivo Iličević,CRO,MF,Nürnberg,31,1986,0.4,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0
206,Stefan Ilsanker,AUT,DF|MF,RB Leipzig,29,1989,10.4,26,17,15,10,1,14,23,60.9,9,9,2,7,18,44,43,1
207,Emiliano Insúa,ARG,DF,Stuttgart,29,1989,23.5,51,33,26,18,7,25,42,59.5,17,29,2,27,31,82,55,1
208,Mikael Ishak,SWE,FW,Nürnberg,25,1993,21.3,9,6,3,6,0,3,16,18.8,13,8,3,5,3,12,10,0
209,Gian-Luca Itter,GER,DF,Wolfsburg,19,1999,1.0,4,3,3,1,0,1,2,50.0,1,2,0,2,1,5,2,0
210,Koo Ja-cheol,KOR,MF,Augsburg,29,1989,18.2,36,23,10,20,6,12,30,40.0,18,28,5,23,27,63,21,0
211,Lukas Jäger,AUT,FW|MF,Nürnberg,24,1994,0.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
212,Christoph Janker,GER,MF|FW,Augsburg,33,1985,0.8,2,1,2,0,0,0,0,,0,1,0,1,0,2,1,0
213,Tony Jantschke,GER,DF,M'Gladbach,28,1990,10.4,15,10,9,5,1,6,8,75.0,2,10,7,3,27,42,51,1
214,Rune Jarstein,NOR,GK,Hertha BSC,33,1984,30.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,1
215,Dennis Jastrzembski,POL,FW|DF,Hertha BSC,18,2000,0.7,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0
216,Tin Jedvaj,CRO,DF,Leverkusen,22,1995,12.5,23,15,9,8,6,10,19,52.6,9,28,2,26,22,45,52,0
217,Fredrik Jensen,FIN,FW|MF,Augsburg,20,1997,2.3,5,4,3,1,1,2,4,50.0,2,6,0,6,2,7,3,0
218,Joelinton,BRA,FW|MF,Hoffenheim,21,1996,23.7,35,22,9,20,6,10,30,33.3,20,36,3,33,14,49,8,0
219,Aron Jóhannsson,USA,MF,Werder Bremen,27,1990,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
220,Fabian Johnson,USA,DF|FW,M'Gladbach,30,1987,11.2,13,5,2,8,3,6,8,75.0,2,8,3,5,10,23,16,0
221,Jonathas,BRA,FW,Hannover 96,29,1989,6.7,7,4,3,4,0,3,10,30.0,7,9,1,8,3,10,4,0
222,Luka Jović,SRB,FW|MF,Eint Frankfurt,20,1997,24.9,10,5,1,8,1,1,12,8.3,11,8,0,8,3,13,30,0
223,Sebastian Jung,GER,DF,Wolfsburg,28,1990,0.6,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
224,Ozan Kabak,TUR,DF,Stuttgart,18,2000,15.0,33,19,22,9,2,9,19,47.4,10,15,8,7,23,56,58,1
225,Pavel Kadeřábek,CZE,DF,Hoffenheim,26,1992,27.9,30,19,12,13,5,11,24,45.8,13,37,10,27,34,64,71,1
226,Shinji Kagawa,JPN,MF,Dortmund,29,1989,1.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
227,Florian Kainz,AUT,FW,Werder Bremen,25,1992,4.1,6,5,5,1,0,3,6,50.0,3,4,1,3,3,9,5,0
228,Salomon Kalou,CIV,FW|MF,Hertha BSC,32,1985,25.7,21,12,5,11,5,6,24,25.0,18,23,1,22,6,27,25,0
229,Marcin Kamiński,POL,DF,Düsseldorf,26,1992,27.0,18,13,14,3,1,7,11,63.6,4,21,11,10,39,57,103,2
230,Patrick Kammerbauer,GER,FW,Freiburg,21,1997,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
231,Kevin Kampl,SVN,MF,RB Leipzig,27,1990,23.5,41,24,16,21,4,8,28,28.6,20,32,2,30,33,74,22,0
232,Stefanos Kapino,GRE,GK,Werder Bremen,24,1994,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
233,Kenan Karaman,TUR,FW|MF,Düsseldorf,24,1994,10.2,13,9,3,10,0,7,12,58.3,5,5,1,4,2,15,8,0
234,Marc-Oliver Kempf,GER,DF,Stuttgart,23,1995,22.5,33,18,26,7,0,12,24,50.0,12,35,21,14,46,79,141,1
235,Sebastian Kerk,GER,MF|FW,Nürnberg,24,1994,13.1,16,9,8,5,3,7,23,30.4,16,14,5,9,3,19,22,1
236,Rani Khedira,GER,DF|MF,Augsburg,24,1994,29.2,56,39,22,28,6,18,36,50.0,18,44,22,22,80,136,95,1
237,Isaac Kiese Thelin,SWE,FW|MF,Leverkusen,26,1992,2.0,2,1,0,2,0,1,2,50.0,1,1,0,1,0,2,4,0
238,Joshua Kimmich,GER,DF|MF,Bayern Munich,23,1995,34.0,46,26,17,22,7,25,54,46.3,29,35,9,26,34,80,41,3
239,Davy Klaassen,NED,MF,Werder Bremen,25,1993,31.3,64,47,24,33,7,14,49,28.6,35,44,9,35,47,111,47,0
240,Felix Klaus,GER,FW|MF,Wolfsburg,25,1992,4.9,10,7,4,5,1,2,7,28.6,5,5,0,5,4,14,0,0
241,Tim Kleindienst,GER,FW,Freiburg,22,1995,2.2,4,3,1,2,1,1,3,33.3,2,3,0,3,0,4,7,0
242,Lukas Klostermann,GER,DF,RB Leipzig,22,1996,22.3,50,29,33,12,5,29,45,64.4,16,37,5,32,29,79,74,0
243,Lukas Klünter,GER,DF,Hertha BSC,22,1996,6.6,11,8,6,5,0,4,5,80.0,1,6,2,4,12,23,20,0
244,Robin Knoche,GER,DF,Wolfsburg,26,1992,31.0,26,20,19,6,1,16,29,55.2,13,46,29,17,44,70,138,2
245,Törles Knöll,GER,FW|MF,Nürnberg,20,1997,4.1,3,2,1,1,1,0,4,0.0,4,5,1,4,0,3,2,0
246,Gregor Kobel,SUI,GK,Hoffenheim,20,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
247,Gregor Kobel,SUI,GK,Augsburg,20,1997,15.4,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,5,3
248,Robin Koch,GER,MF|DF,Freiburg,22,1996,21.1,25,14,17,7,1,7,24,29.2,17,31,18,13,32,57,77,4
249,Dominik Kohr,GER,MF,Leverkusen,24,1994,10.8,42,29,21,21,0,14,35,40.0,21,25,12,13,15,57,17,1
250,Ibrahima Konaté,FRA,DF,RB Leipzig,19,1999,27.0,44,32,30,14,0,17,27,63.0,10,29,18,11,58,102,126,0
251,Yevhen Konoplyanka,UKR,FW|MF,Schalke 04,28,1989,7.3,2,0,0,0,2,2,4,50.0,2,6,0,6,3,5,3,0
252,Pascal Köpke,GER,FW|MF,Hertha BSC,22,1995,0.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
253,Julian Korb,GER,DF,Hannover 96,26,1992,11.2,26,17,16,9,1,10,29,34.5,19,27,4,23,23,49,34,1
254,Filip Kostić,SRB,DF|FW,Eint Frankfurt,25,1992,32.8,64,42,35,22,7,23,65,35.4,42,80,6,74,23,87,50,0
255,Dawid Kownacki,POL,MF|FW,Düsseldorf,21,1997,6.4,13,6,9,3,1,7,16,43.8,9,8,0,8,2,15,8,0
256,Thomas Kraft,GER,GK,Hertha BSC,30,1988,3.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
257,Andrej Kramarić,CRO,MF|FW,Hoffenheim,27,1991,26.6,9,4,1,5,3,4,26,15.4,22,15,3,12,8,17,13,0
258,Christoph Kramer,GER,MF,M'Gladbach,27,1991,12.6,41,22,17,23,1,15,40,37.5,25,19,4,15,21,62,23,0
259,Max Kruse,GER,FW|MF,Werder Bremen,30,1988,31.5,17,5,2,13,2,6,38,15.8,32,16,1,15,8,25,6,2
260,Lukas Kübler,GER,DF|MF,Freiburg,25,1992,13.2,35,22,23,12,0,16,26,61.5,10,15,5,10,30,65,50,1
261,Yuya Kubo,JPN,FW|MF,Nürnberg,24,1993,15.1,21,11,6,10,5,12,33,36.4,21,11,0,11,10,31,6,0
262,Pierre Kunde,CMR,MF,Mainz 05,23,1995,21.2,48,29,20,26,2,16,27,59.3,11,34,14,20,24,72,49,1
263,Ahmed Kutucu,TUR,FW|MF,Schalke 04,18,2000,4.7,8,3,3,4,1,1,3,33.3,2,2,1,1,0,8,0,0
264,Konrad Laimer,AUT,MF|DF,RB Leipzig,21,1997,20.8,72,38,21,34,17,20,71,28.2,51,67,2,65,32,104,23,0
265,Michael Lang,SUI,DF,M'Gladbach,27,1991,13.9,14,9,7,6,1,6,16,37.5,10,14,3,11,16,30,42,1
266,Sebastian Langkamp,GER,DF,Werder Bremen,30,1988,15.7,24,15,18,6,0,7,14,50.0,7,17,11,6,20,44,79,1
267,Danny Latza,GER,MF,Mainz 05,28,1989,20.7,41,22,16,23,2,20,61,32.8,41,49,10,39,20,61,31,0
268,Valentino Lazaro,AUT,DF|FW,Hertha BSC,22,1996,30.5,46,31,23,17,6,21,53,39.6,32,52,12,40,44,90,65,0
269,Mathew Leckie,AUS,FW|MF,Hertha BSC,27,1991,10.5,20,13,5,10,5,7,16,43.8,9,10,1,9,13,33,16,0
270,Tim Leibold,GER,DF,Nürnberg,24,1993,30.7,62,42,45,16,1,33,71,46.5,38,23,3,20,38,100,57,0
271,Robert Lewandowski,POL,FW,Bayern Munich,29,1988,32.9,12,9,0,8,4,3,11,27.3,8,11,1,10,7,19,15,0
272,Philipp Lienhart,AUT,DF,Freiburg,22,1996,6.8,6,6,4,2,0,3,6,50.0,3,9,7,2,11,17,42,0
273,Davor Lovren,CRO,MF,Düsseldorf,19,1998,0.5,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0
274,Eduard Löwen,GER,MF|FW,Nürnberg,21,1997,18.0,30,22,14,13,3,11,34,32.4,23,15,2,13,8,38,23,0
275,Derrick Luckassen,NED,DF,Hertha BSC,23,1995,2.8,4,2,4,0,0,1,3,33.3,2,1,0,1,0,4,13,0
276,Dodi Lukebakio,BEL,FW|MF,Düsseldorf,20,1997,21.9,25,17,11,6,8,8,15,53.3,7,13,0,13,9,34,19,0
277,Fabian Lustenberger,SUI,DF|MF,Hertha BSC,30,1988,24.1,45,30,23,21,1,15,33,45.5,18,39,18,21,39,84,108,2
278,Andreas Luthe,GER,GK,Augsburg,31,1987,14.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
279,Pablo Maffeo,ESP,DF|MF,Stuttgart,21,1997,6.6,15,13,10,5,0,6,13,46.2,7,8,4,4,13,28,17,0
280,Arne Maier,GER,MF,Hertha BSC,19,1999,22.9,31,16,12,19,0,6,25,24.0,19,32,9,23,28,59,35,0
281,Linton Maina,GER,FW|MF,Hannover 96,19,1999,15.7,28,14,13,10,5,12,23,52.2,11,20,0,20,14,42,4,0
282,Yunus Mallı,TUR,MF|FW,Wolfsburg,26,1992,7.8,15,7,8,6,1,2,11,18.2,9,2,0,2,4,19,1,0
283,Georg Margreitter,AUT,DF,Nürnberg,29,1988,22.9,39,24,28,8,3,31,38,81.6,7,29,26,3,26,65,141,0
284,Aarón Martín,ESP,DF,Mainz 05,21,1997,32.0,55,30,29,21,5,20,38,52.6,18,38,11,27,38,93,75,1
285,Javi Martínez,ESP,MF,Bayern Munich,29,1988,14.5,26,15,7,17,2,5,16,31.3,11,17,5,12,31,57,13,0
286,Omar Mascarell,ESP,MF,Schalke 04,25,1993,11.0,20,10,9,9,2,10,24,41.7,14,21,7,14,23,43,8,0
287,Jean-Philippe Mateta,FRA,FW,Mainz 05,21,1997,27.6,13,9,4,4,5,1,10,10.0,9,15,2,13,3,16,22,0
288,Christian Mathenia,GER,GK,Nürnberg,26,1992,21.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,18,2
289,Rabbi Matondo,WAL,FW|MF,Schalke 04,17,2000,2.1,4,1,4,0,0,1,5,20.0,4,2,0,2,0,4,1,0
290,Philipp Max,GER,DF|MF,Augsburg,24,1993,28.5,35,24,17,15,3,21,39,53.8,18,16,3,13,22,57,46,1
291,Alexandru Maxim,ROU,MF|FW,Mainz 05,28,1990,6.4,16,10,6,9,1,10,19,52.6,9,12,0,12,5,21,7,0
292,Weston McKennie,USA,MF|FW,Schalke 04,19,1998,19.4,28,14,5,17,6,11,35,31.4,24,28,9,19,36,64,46,1
293,Admir Mehmedi,SUI,FW|MF,Wolfsburg,27,1991,18.8,46,28,19,19,8,18,44,40.9,26,25,0,25,12,58,9,0
294,Hamza Mendyl,MAR,DF,Schalke 04,20,1997,6.0,17,15,6,8,3,8,18,44.4,10,11,2,9,8,25,8,0
295,Virgil Misidjan,NED,MF|FW,Nürnberg,25,1993,17.1,21,13,10,5,6,4,25,16.0,21,17,0,17,9,30,5,0
296,Maximilian Mittelstädt,GER,DF|MF,Hertha BSC,21,1997,20.0,61,37,33,23,5,23,49,46.9,26,32,4,28,46,107,64,0
297,Kevin Möhwald,GER,MF,Werder Bremen,25,1993,9.7,16,10,3,11,2,3,20,15.0,17,14,0,14,17,33,14,0
298,Niklas Moisander,FIN,DF,Werder Bremen,32,1985,29.3,34,23,26,8,0,22,51,43.1,29,42,19,23,39,73,140,2
299,Alfredo Morales,USA,MF,Düsseldorf,28,1990,17.0,32,18,16,15,1,6,24,25.0,18,18,9,9,24,56,31,0
300,Jan Morávek,CZE,MF,Augsburg,28,1989,8.4,38,21,17,16,5,19,42,45.2,23,21,1,20,9,47,13,0
301,Lukas Mühl,GER,DF,Nürnberg,21,1997,31.0,57,34,49,6,2,32,51,62.7,19,53,18,35,48,105,139,2
302,Nordi Mukiele,FRA,DF,RB Leipzig,20,1997,13.6,38,21,23,12,3,19,22,86.4,3,17,3,14,24,62,35,0
303,Florian Müller,GER,GK,Mainz 05,20,1997,24.0,1,1,1,0,0,1,2,50.0,1,0,0,0,3,4,8,5
304,Nicolai Müller,GER,MF|FW,Hannover 96,30,1987,10.0,18,9,7,7,4,8,27,29.6,19,9,1,8,1,19,7,0
305,Nicolai Müller,GER,FW|MF,Eint Frankfurt,30,1987,2.4,4,2,3,1,0,1,2,50.0,1,4,1,3,0,4,0,0
306,Thomas Müller,GER,MF|FW,Bayern Munich,28,1989,26.4,42,23,13,15,14,10,38,26.3,28,46,6,40,9,51,12,0
307,Florent Muslija,KVX,MF|FW,Hannover 96,20,1998,7.5,16,10,8,6,2,8,12,66.7,4,4,0,4,3,19,4,0
308,Yvon Mvogo,SUI,GK,RB Leipzig,24,1994,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
309,Phillipp Mwene,AUT,DF|MF,Mainz 05,24,1994,3.0,7,2,3,4,0,5,6,83.3,1,6,0,6,6,13,10,0
310,Obite N'Dicka,CIV,DF,Eint Frankfurt,18,1999,25.6,43,28,31,10,2,31,52,59.6,21,29,11,18,29,72,123,0
311,Naldo,BRA,DF,Schalke 04,35,1982,7.0,10,7,8,2,0,5,8,62.5,3,8,3,5,14,24,25,0
312,Matija Nastasić,SRB,DF,Schalke 04,25,1993,27.2,35,23,22,13,0,20,29,69.0,9,32,20,12,38,73,114,1
313,Reiss Nelson,ENG,MF|FW,Hoffenheim,18,1999,7.1,17,10,8,4,5,2,13,15.4,11,12,1,11,5,22,2,0
314,Manuel Neuer,GER,GK,Bayern Munich,32,1986,25.6,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,8,3
315,Florian Neuhaus,GER,MF,M'Gladbach,21,1997,22.9,22,15,9,9,4,10,36,27.8,26,20,1,19,10,32,23,0
316,Moussa Niakhate,SEN,DF,Mainz 05,22,1996,31.0,49,30,35,12,2,20,33,60.6,13,42,24,18,44,93,143,1
317,Florian Niederlechner,GER,FW|MF,Freiburg,27,1990,10.8,7,5,1,4,2,0,5,0.0,5,12,4,8,6,13,10,0
318,Håvard Nordtveit,NOR,MF|DF,Hoffenheim,28,1990,5.2,8,5,2,4,2,3,7,42.9,4,8,5,3,4,12,14,0
319,Alexander Nübel,GER,GK,Schalke 04,21,1996,17.6,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,4,1
320,Kasim Nuhu,GHA,DF,Hoffenheim,23,1995,10.0,19,11,14,3,2,10,23,43.5,13,11,5,6,23,42,44,0
321,Hans Nunoo Sarpei,GHA,FW|MF,Stuttgart,19,1998,0.5,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
322,Bastian Oczipka,GER,DF|FW,Schalke 04,29,1989,20.8,41,27,20,19,2,21,26,80.8,5,23,5,18,24,65,24,2
323,Chima Okoroji,NGA,DF|MF,Freiburg,21,1997,1.2,3,0,1,1,1,1,1,100.0,0,0,0,0,1,4,1,0
324,Karim Onisiwo,AUT,FW|MF,Mainz 05,26,1992,12.9,23,15,6,12,5,4,12,33.3,8,14,3,11,9,32,13,0
325,Willi Orban,HUN,DF,RB Leipzig,25,1992,22.8,49,26,31,15,3,24,38,63.2,14,33,15,18,36,85,140,0
326,Yuya Osako,JPN,FW|MF,Werder Bremen,28,1990,15.0,23,11,6,12,5,7,22,31.8,15,15,3,12,7,30,8,0
327,Matthias Ostrzolek,GER,DF,Hannover 96,28,1990,16.3,32,18,24,8,0,20,33,60.6,13,20,5,15,26,58,44,2
328,David Otto,GER,MF|FW,Hoffenheim,19,1999,0.3,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0
329,Reece Oxford,ENG,DF,Augsburg,19,1998,5.6,12,9,9,3,0,4,6,66.7,2,10,9,1,11,23,39,0
330,Berkay Özcan,TUR,MF|DF,Stuttgart,20,1998,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
331,Ramazan Özcan,AUT,GK,Leverkusen,34,1984,2.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
332,Levin Öztunalı,GER,MF|FW,Mainz 05,22,1996,10.2,17,7,5,9,3,4,18,22.2,14,14,2,12,7,24,10,0
333,Gonçalo Paciência,POR,FW,Eint Frankfurt,23,1994,4.3,3,2,0,2,1,1,2,50.0,1,8,1,7,0,3,1,0
334,Federico Palacios Martínez,GER,MF|FW,Nürnberg,23,1995,10.5,21,10,11,8,2,10,20,50.0,10,10,0,10,9,30,4,0
335,Paulinho,BRA,FW|MF,Leverkusen,18,2000,2.0,4,4,2,2,0,1,2,50.0,1,3,0,3,2,6,0,1
336,Benjamin Pavard,FRA,DF,Stuttgart,22,1996,29.0,28,20,21,6,1,12,19,63.2,7,27,19,8,48,76,189,2
337,Jiří Pavlenka,CZE,GK,Werder Bremen,26,1992,33.1,3,0,3,0,0,3,6,50.0,3,1,0,1,3,6,14,1
338,Peter Pekarík,SVK,DF,Hertha BSC,31,1986,2.4,2,1,1,1,0,1,3,33.3,2,2,1,1,1,3,5,0
339,Matheus Pereira,POR,MF|FW,Nürnberg,22,1996,13.7,16,11,4,8,4,2,13,15.4,11,15,2,13,14,30,7,0
340,Pavao Pervan,AUT,GK,Wolfsburg,30,1987,8.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
341,Nils Petersen,GER,FW,Freiburg,29,1988,21.4,29,21,10,16,3,4,24,16.7,20,28,2,26,13,42,34,0
342,Ondřej Petrák,CZE,MF,Nürnberg,26,1992,18.0,36,24,17,18,1,14,25,56.0,11,18,4,14,40,76,22,0
343,Maximilian Philipp,GER,FW|MF,Dortmund,24,1994,8.4,7,5,3,4,0,2,9,22.2,7,10,0,10,3,10,6,0
344,Łukasz Piszczek,POL,DF,Dortmund,33,1985,19.5,57,36,34,15,8,18,33,54.5,15,26,3,23,39,96,69,0
345,Claudio Pizarro,PER,FW,Werder Bremen,39,1978,7.7,10,6,4,2,4,4,7,57.1,3,14,1,13,1,11,7,0
346,Marvin Plattenhardt,GER,DF,Hertha BSC,26,1992,21.4,27,21,12,10,5,14,21,66.7,7,18,3,15,7,34,56,0
347,Alassane Pléa,FRA,FW,M'Gladbach,25,1993,27.8,14,10,7,4,3,5,22,22.7,17,17,2,15,3,17,15,2
348,Luca Plogmann,GER,GK,Werder Bremen,18,2000,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
349,Stefan Posch,AUT,DF,Hoffenheim,21,1997,15.6,45,32,28,15,2,17,28,60.7,11,26,11,15,21,66,58,0
350,Yussuf Poulsen,DEN,FW,RB Leipzig,24,1994,27.2,20,10,5,10,5,3,25,12.0,22,33,2,31,7,27,28,0
351,Edgar Prib,GER,MF,Hannover 96,28,1989,2.2,10,9,3,5,2,2,4,50.0,2,4,0,4,2,12,1,0
352,Christian Pulisic,USA,FW,Dortmund,19,1998,10.4,10,6,2,6,2,2,6,33.3,4,12,2,10,6,16,10,0
353,Robin Quaison,SWE,FW|MF,Mainz 05,24,1993,24.4,19,12,3,10,6,5,12,41.7,7,9,1,8,7,26,4,0
354,Raffael,BRA,FW,M'Gladbach,33,1985,6.0,8,4,2,4,2,2,7,28.6,5,5,0,5,1,9,0,0
355,Rafinha,BRA,DF,Bayern Munich,32,1985,10.0,15,7,6,6,3,6,14,42.9,8,8,3,5,19,34,11,0
356,Baba Rahman,GHA,DF,Schalke 04,24,1994,1.8,3,1,1,1,1,1,1,100.0,0,3,0,3,2,5,2,0
357,Benito Raman,BEL,MF|FW,Düsseldorf,23,1994,18.7,35,20,14,16,5,11,53,20.8,42,30,2,28,15,50,8,0
358,Milot Rashica,KVX,FW|MF,Werder Bremen,22,1996,17.2,24,16,8,11,5,9,24,37.5,15,16,2,14,6,30,6,1
359,Yoric Ravet,FRA,FW|MF,Freiburg,28,1989,0.8,2,1,1,0,1,1,2,50.0,1,2,1,1,0,2,1,0
360,Ante Rebić,CRO,FW|MF,Eint Frankfurt,24,1993,22.0,22,9,5,12,5,5,12,41.7,7,18,1,17,8,30,3,0
361,Karim Rekik,NED,DF,Hertha BSC,23,1994,23.0,36,22,23,12,1,12,18,66.7,6,24,16,8,34,70,88,0
362,Michael Rensing,GER,GK,Düsseldorf,34,1984,32.0,2,1,2,0,0,1,5,20.0,4,1,0,1,2,4,13,2
363,Marco Reus,GER,MF|FW,Dortmund,29,1989,25.7,33,22,11,16,6,6,31,19.4,25,28,1,27,8,41,32,0
364,Elvis Rexhbeçaj,GER,MF,Wolfsburg,20,1997,12.7,28,18,11,12,5,12,24,50.0,12,18,2,16,14,42,21,0
365,Simon Rhein,GER,MF,Nürnberg,20,1998,5.5,7,4,7,0,0,2,7,28.6,5,6,1,5,7,14,6,0
366,Franck Ribéry,FRA,MF|FW,Bayern Munich,35,1983,13.0,15,7,7,6,2,4,10,40.0,6,9,0,9,7,22,1,0
367,Marco Richter,GER,MF|FW,Augsburg,20,1997,15.8,13,8,4,5,4,7,20,35.0,13,16,1,15,13,26,9,1
368,Sascha Riether,GER,FW,Schalke 04,35,1983,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
369,Arjen Robben,NED,FW|MF,Bayern Munich,34,1984,6.3,3,1,0,3,0,0,1,0.0,1,6,1,5,3,6,0,0
370,Sebastian Rode,GER,MF,Eint Frankfurt,27,1990,10.3,31,19,17,9,5,16,35,45.7,19,17,0,17,19,50,14,0
371,James Rodríguez,COL,MF,Bayern Munich,27,1991,12.6,12,8,3,4,5,5,19,26.3,14,9,0,9,4,16,1,0
372,Jérôme Roussillon,FRA,DF,Wolfsburg,25,1993,27.3,42,29,25,15,2,20,30,66.7,10,50,7,43,31,73,54,0
373,Sebastian Rudy,GER,MF,Schalke 04,28,1990,15.1,44,24,11,27,6,11,41,26.8,30,23,2,21,15,59,15,0
374,Lukas Rupp,GER,MF|DF,Hoffenheim,27,1991,0.3,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
375,Marco Russ,GER,DF,Eint Frankfurt,32,1985,4.2,7,2,5,2,0,4,6,66.7,2,2,2,0,7,14,8,0
376,Frederik Rønnow,DEN,GK,Eint Frankfurt,25,1992,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
377,Marcel Sabitzer,AUT,MF,RB Leipzig,24,1994,26.1,45,28,17,21,7,18,46,39.1,28,21,2,19,33,78,31,0
378,Nuri Şahin,TUR,MF,Werder Bremen,29,1988,16.4,60,33,22,33,5,23,59,39.0,36,30,3,27,37,97,39,1
379,Samuel Şahin-Radlinger,AUT,GK,Hannover 96,25,1992,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
380,Carlos Salcedo,MEX,DF,Eint Frankfurt,24,1993,5.1,7,3,4,3,0,4,7,57.1,3,7,3,4,9,16,22,0
381,Roland Sallai,HUN,MF,Freiburg,21,1997,5.9,12,7,5,5,2,5,13,38.5,8,3,0,3,3,15,8,0
382,Edgar Salli,CMR,FW|MF,Nürnberg,25,1992,1.3,2,1,1,1,0,0,1,0.0,1,0,0,0,1,3,1,0
383,Renato Sanches,POR,MF,Bayern Munich,20,1997,6.4,5,5,2,1,2,3,10,30.0,7,7,0,7,4,9,2,0
384,Jadon Sancho,ENG,FW|MF,Dortmund,18,2000,27.3,19,10,7,6,6,10,31,32.3,21,21,1,20,14,33,12,1
385,Salif Sané,SEN,DF,Schalke 04,27,1990,29.0,54,37,34,19,1,27,46,58.7,19,44,29,15,68,122,146,3
386,Marcelo Saracchi,URU,DF,RB Leipzig,20,1998,7.3,17,11,12,4,1,8,13,61.5,5,12,1,11,11,28,14,0
387,Josh Sargent,USA,FW,Werder Bremen,18,2000,2.4,2,1,1,0,1,2,2,100.0,0,2,0,2,0,2,3,0
388,Julian Schieber,GER,FW,Augsburg,29,1989,2.9,3,2,1,2,0,0,1,0.0,1,1,0,1,1,4,3,0
389,Keven Schlotterbeck,GER,DF,Freiburg,21,1997,8.6,22,16,19,2,1,8,12,66.7,4,17,11,6,13,35,26,0
390,Nico Schlotterbeck,GER,DF,Freiburg,18,1999,2.5,6,6,6,0,0,2,2,100.0,0,3,1,2,5,11,10,0
391,Marcel Schmelzer,GER,DF,Dortmund,30,1988,6.3,10,5,7,2,1,5,9,55.6,4,7,1,6,9,19,14,0
392,Jonathan Schmid,FRA,DF,Augsburg,28,1990,28.0,44,22,23,19,2,16,28,57.1,12,22,8,14,43,87,70,2
393,Alessandro Schöpf,AUT,MF|DF,Schalke 04,24,1994,11.2,26,16,12,13,1,12,29,41.4,17,14,0,14,9,35,12,0
394,Nico Schulz,GER,DF,Hoffenheim,25,1993,28.2,34,20,19,12,3,15,36,41.7,21,32,4,28,24,58,36,0
395,Pirmin Schwegler,SUI,MF,Hannover 96,31,1987,23.1,63,34,30,29,4,34,60,56.7,26,21,5,16,41,104,54,0
396,Alexander Schwolow,GER,GK,Freiburg,26,1992,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,2
397,Davie Selke,GER,FW,Hertha BSC,23,1995,19.3,5,2,1,4,0,2,9,22.2,7,11,0,11,1,6,7,0
398,Suat Serdar,GER,MF,Schalke 04,21,1997,19.2,51,32,20,26,5,14,49,28.6,35,37,6,31,23,74,5,1
