Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
190,Patrick Herrmann,GER,FW|DF,M'Gladbach,27,1991,12.0,1,0,0,16,10,3,70,6,14,0,1,0,53,7,18,28.0
191,Martin Hinteregger,AUT,DF,Augsburg,25,1992,17.5,0,0,0,17,14,2,4,22,35,0,0,0,109,54,35,60.7
192,Martin Hinteregger,AUT,DF,Eint Frankfurt,25,1992,12.7,3,0,0,10,10,0,3,13,26,0,0,1,105,50,28,64.1
193,Marwin Hitz,SUI,GK,Dortmund,30,1987,2.0,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,100.0
194,André Hoffmann,GER,DF|MF,Düsseldorf,25,1993,11.7,4,0,0,15,3,0,0,21,14,0,0,0,59,22,27,44.9
195,Nicolas Höfler,GER,MF,Freiburg,28,1990,17.9,6,0,0,25,23,0,2,32,22,0,0,0,118,22,22,50.0
196,Jonas Hofmann,GER,MF,M'Gladbach,26,1992,21.2,2,0,0,20,25,5,56,16,18,0,0,0,138,7,32,17.9
197,Lucas Höler,GER,FW,Freiburg,24,1994,11.2,0,0,0,17,27,4,10,3,13,0,0,0,42,14,31,31.1
198,Gerrit Holtmann,PHI,FW|MF,Mainz 05,23,1995,1.6,2,0,0,3,1,0,5,4,0,0,0,0,6,2,2,50.0
199,Justin Hoogma,NED,DF|MF,Hoffenheim,20,1998,1.2,0,0,0,0,0,0,0,2,2,0,0,0,9,2,5,28.6
200,Lukáš Hrádecký,FIN,GK,Leverkusen,28,1989,32.0,1,0,0,0,3,0,0,1,0,0,0,0,64,7,0,100.0
201,Branimir Hrgota,SWE,FW,Eint Frankfurt,25,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202,Benjamin Hübner,GER,DF,Hoffenheim,29,1989,9.0,2,0,0,8,10,0,2,21,18,0,0,0,35,24,17,58.5
203,Mats Hummels,GER,DF,Bayern Munich,29,1988,19.7,1,0,0,9,9,1,3,34,17,0,1,0,123,84,38,68.9
204,Vedad Ibišević,BIH,FW,Hertha BSC,33,1984,20.1,5,1,0,38,14,25,5,3,8,0,0,1,32,71,79,47.3
205,Ivo Iličević,CRO,MF,Nürnberg,31,1986,0.4,1,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0.0
206,Stefan Ilsanker,AUT,DF|MF,RB Leipzig,29,1989,10.4,5,1,0,20,9,0,2,18,17,0,1,0,57,35,21,62.5
207,Emiliano Insúa,ARG,DF,Stuttgart,29,1989,23.5,4,1,0,18,12,1,122,31,33,0,0,0,147,23,28,45.1
208,Mikael Ishak,SWE,FW,Nürnberg,25,1993,21.3,1,0,0,24,33,14,9,3,6,0,0,0,66,32,80,28.6
209,Gian-Luca Itter,GER,DF,Wolfsburg,19,1999,1.0,0,0,0,1,3,0,2,1,3,0,0,0,7,2,1,66.7
210,Koo Ja-cheol,KOR,MF,Augsburg,29,1989,18.2,3,0,0,25,36,2,8,27,23,0,0,0,119,23,34,40.4
211,Lukas Jäger,AUT,FW|MF,Nürnberg,24,1994,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
212,Christoph Janker,GER,MF|FW,Augsburg,33,1985,0.8,0,0,0,3,1,0,0,0,1,0,0,0,2,0,1,0.0
213,Tony Jantschke,GER,DF,M'Gladbach,28,1990,10.4,0,0,0,6,12,0,1,27,10,0,0,0,53,29,23,55.8
214,Rune Jarstein,NOR,GK,Hertha BSC,33,1984,30.5,2,0,0,0,3,0,0,1,0,0,0,0,37,15,1,93.8
215,Dennis Jastrzembski,POL,FW|DF,Hertha BSC,18,2000,0.7,1,0,0,4,1,0,2,1,0,0,0,0,3,0,1,0.0
216,Tin Jedvaj,CRO,DF,Leverkusen,22,1995,12.5,3,0,0,13,8,1,11,22,15,0,0,0,50,23,18,56.1
217,Fredrik Jensen,FIN,FW|MF,Augsburg,20,1997,2.3,0,0,0,4,0,0,2,2,4,0,0,0,7,5,5,50.0
218,Joelinton,BRA,FW|MF,Hoffenheim,21,1996,23.7,5,0,0,56,28,4,7,14,22,1,0,0,110,62,96,39.2
219,Aron Jóhannsson,USA,MF,Werder Bremen,27,1990,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
220,Fabian Johnson,USA,DF|FW,M'Gladbach,30,1987,11.2,1,0,0,4,15,3,8,10,5,1,0,0,54,8,16,33.3
221,Jonathas,BRA,FW,Hannover 96,29,1989,6.7,3,1,1,16,14,16,3,3,4,0,0,0,28,22,50,30.6
222,Luka Jović,SRB,FW|MF,Eint Frankfurt,20,1997,24.9,1,0,0,29,43,17,17,3,5,0,0,0,74,62,82,43.1
223,Sebastian Jung,GER,DF,Wolfsburg,28,1990,0.6,0,0,0,0,0,0,7,0,0,0,0,0,4,0,1,0.0
224,Ozan Kabak,TUR,DF,Stuttgart,18,2000,15.0,4,0,0,21,13,0,2,23,19,0,0,0,66,54,27,66.7
225,Pavel Kadeřábek,CZE,DF,Hoffenheim,26,1992,27.9,7,0,0,34,18,1,99,34,19,0,1,0,95,51,31,62.2
226,Shinji Kagawa,JPN,MF,Dortmund,29,1989,1.1,0,0,0,1,0,0,3,0,0,0,0,0,5,0,0,
227,Florian Kainz,AUT,FW,Werder Bremen,25,1992,4.1,2,0,0,3,8,0,29,3,5,0,0,0,26,7,4,63.6
228,Salomon Kalou,CIV,FW|MF,Hertha BSC,32,1985,25.7,0,0,0,29,23,16,21,6,12,1,0,0,117,38,74,33.9
229,Marcin Kamiński,POL,DF,Düsseldorf,26,1992,27.0,1,0,0,7,8,1,2,39,13,0,0,0,109,48,39,55.2
230,Patrick Kammerbauer,GER,FW,Freiburg,21,1997,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
231,Kevin Kampl,SVN,MF,RB Leipzig,27,1990,23.5,5,0,0,30,8,7,68,33,24,0,0,0,180,16,13,55.2
232,Stefanos Kapino,GRE,GK,Werder Bremen,24,1994,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
233,Kenan Karaman,TUR,FW|MF,Düsseldorf,24,1994,10.2,0,0,0,14,14,7,9,2,9,1,0,0,32,29,30,49.2
234,Marc-Oliver Kempf,GER,DF,Stuttgart,23,1995,22.5,3,0,0,24,29,0,8,46,18,0,1,0,108,108,65,62.4
235,Sebastian Kerk,GER,MF|FW,Nürnberg,24,1994,13.1,0,0,0,9,11,1,95,3,9,0,0,0,51,11,8,57.9
236,Rani Khedira,GER,DF|MF,Augsburg,24,1994,29.2,6,0,0,46,23,0,7,80,39,0,0,0,148,60,60,50.0
237,Isaac Kiese Thelin,SWE,FW|MF,Leverkusen,26,1992,2.0,1,0,0,5,0,0,0,0,1,0,0,0,2,15,7,68.2
238,Joshua Kimmich,GER,DF|MF,Bayern Munich,23,1995,34.0,4,0,0,27,51,2,254,34,26,1,0,0,217,24,22,52.2
239,Davy Klaassen,NED,MF,Werder Bremen,25,1993,31.3,5,0,0,47,24,1,39,47,47,1,0,0,151,32,66,32.7
240,Felix Klaus,GER,FW|MF,Wolfsburg,25,1992,4.9,0,0,0,8,11,2,9,4,7,0,0,0,20,6,18,25.0
241,Tim Kleindienst,GER,FW,Freiburg,22,1995,2.2,0,0,0,8,1,3,1,0,3,0,0,0,8,7,10,41.2
242,Lukas Klostermann,GER,DF,RB Leipzig,22,1996,22.3,1,0,0,17,11,1,40,29,29,0,0,0,123,42,27,60.9
243,Lukas Klünter,GER,DF,Hertha BSC,22,1996,6.6,2,1,1,9,7,0,21,12,8,0,0,0,30,8,7,53.3
244,Robin Knoche,GER,DF,Wolfsburg,26,1992,31.0,0,0,0,13,17,0,1,44,20,0,1,0,175,75,62,54.7
245,Törles Knöll,GER,FW|MF,Nürnberg,20,1997,4.1,0,0,0,11,1,1,1,0,2,0,0,0,15,12,13,48.0
246,Gregor Kobel,SUI,GK,Hoffenheim,20,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
247,Gregor Kobel,SUI,GK,Augsburg,20,1997,15.4,0,0,0,0,2,0,0,2,1,0,0,0,30,1,0,100.0
248,Robin Koch,GER,MF|DF,Freiburg,22,1996,21.1,3,0,0,19,18,2,0,32,14,0,1,0,93,64,50,56.1
249,Dominik Kohr,GER,MF,Leverkusen,24,1994,10.8,4,0,0,22,13,0,2,15,29,0,0,0,81,12,17,41.4
250,Ibrahima Konaté,FRA,DF,RB Leipzig,19,1999,27.0,7,0,0,37,25,0,2,58,32,0,1,0,140,97,36,72.9
251,Yevhen Konoplyanka,UKR,FW|MF,Schalke 04,28,1989,7.3,0,1,0,9,9,0,33,3,0,0,0,0,17,4,7,36.4
252,Pascal Köpke,GER,FW|MF,Hertha BSC,22,1995,0.8,0,0,0,1,1,0,1,0,0,1,0,0,5,0,3,0.0
253,Julian Korb,GER,DF,Hannover 96,26,1992,11.2,0,0,0,14,5,1,28,23,17,0,0,0,52,6,13,31.6
254,Filip Kostić,SRB,DF|FW,Eint Frankfurt,25,1992,32.8,4,0,0,26,38,3,234,23,42,0,1,0,209,43,45,48.9
255,Dawid Kownacki,POL,MF|FW,Düsseldorf,21,1997,6.4,2,0,0,4,9,2,6,2,6,0,0,0,27,14,16,46.7
256,Thomas Kraft,GER,GK,Hertha BSC,30,1988,3.5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0.0
257,Andrej Kramarić,CRO,MF|FW,Hoffenheim,27,1991,26.6,2,0,0,7,19,10,92,8,4,0,0,0,112,8,20,28.6
258,Christoph Kramer,GER,MF,M'Gladbach,27,1991,12.6,6,0,0,24,14,0,5,21,22,0,0,0,77,15,27,35.7
259,Max Kruse,GER,FW|MF,Werder Bremen,30,1988,31.5,0,0,0,23,33,6,171,8,5,1,0,0,158,24,39,38.1
260,Lukas Kübler,GER,DF|MF,Freiburg,25,1992,13.2,2,0,0,16,21,0,25,30,22,0,0,0,65,23,20,53.5
261,Yuya Kubo,JPN,FW|MF,Nürnberg,24,1993,15.1,2,0,0,21,23,5,19,10,11,0,0,0,68,10,22,31.3
262,Pierre Kunde,CMR,MF,Mainz 05,23,1995,21.2,5,0,0,23,26,1,44,24,29,0,0,0,190,24,19,55.8
263,Ahmed Kutucu,TUR,FW|MF,Schalke 04,18,2000,4.7,0,0,0,10,9,2,7,0,3,0,0,0,24,5,16,23.8
264,Konrad Laimer,AUT,MF|DF,RB Leipzig,21,1997,20.8,7,0,0,40,15,1,22,32,38,0,0,0,158,20,29,40.8
265,Michael Lang,SUI,DF,M'Gladbach,27,1991,13.9,0,0,0,10,7,2,32,16,9,0,0,0,44,19,13,59.4
266,Sebastian Langkamp,GER,DF,Werder Bremen,30,1988,15.7,4,0,0,11,15,1,0,20,15,0,1,0,100,41,32,56.2
267,Danny Latza,GER,MF,Mainz 05,28,1989,20.7,4,0,0,25,40,2,9,20,22,1,0,0,130,31,30,50.8
268,Valentino Lazaro,AUT,DF|FW,Hertha BSC,22,1996,30.5,6,0,0,23,28,5,156,44,31,0,0,0,181,20,45,30.8
269,Mathew Leckie,AUS,FW|MF,Hertha BSC,27,1991,10.5,3,0,0,18,18,4,14,13,13,0,0,0,48,47,20,70.1
270,Tim Leibold,GER,DF,Nürnberg,24,1993,30.7,6,1,0,31,42,2,94,38,42,2,1,0,188,34,25,57.6
271,Robert Lewandowski,POL,FW,Bayern Munich,29,1988,32.9,2,0,0,25,47,29,9,7,9,1,0,0,65,56,76,42.4
272,Philipp Lienhart,AUT,DF,Freiburg,22,1996,6.8,0,0,0,2,5,0,2,11,6,0,0,0,31,16,8,66.7
273,Davor Lovren,CRO,MF,Düsseldorf,19,1998,0.5,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,100.0
274,Eduard Löwen,GER,MF|FW,Nürnberg,21,1997,18.0,3,0,0,18,26,0,16,8,22,0,0,0,121,18,31,36.7
275,Derrick Luckassen,NED,DF,Hertha BSC,23,1995,2.8,0,0,0,0,4,1,0,0,2,0,0,0,15,5,6,45.5
276,Dodi Lukebakio,BEL,FW|MF,Düsseldorf,20,1997,21.9,6,0,0,28,50,14,41,9,17,1,1,0,86,22,25,46.8
277,Fabian Lustenberger,SUI,DF|MF,Hertha BSC,30,1988,24.1,2,0,0,17,34,0,0,39,30,0,0,0,139,48,28,63.2
278,Andreas Luthe,GER,GK,Augsburg,31,1987,14.6,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,
279,Pablo Maffeo,ESP,DF|MF,Stuttgart,21,1997,6.6,1,0,0,4,12,0,23,13,13,0,0,0,34,8,18,30.8
280,Arne Maier,GER,MF,Hertha BSC,19,1999,22.9,2,0,0,17,14,0,9,28,16,0,1,0,148,20,21,48.8
281,Linton Maina,GER,FW|MF,Hannover 96,19,1999,15.7,0,0,0,9,15,1,26,14,14,0,0,0,92,3,18,14.3
282,Yunus Mallı,TUR,MF|FW,Wolfsburg,26,1992,7.8,0,0,0,7,7,2,23,4,7,0,0,0,34,6,12,33.3
283,Georg Margreitter,AUT,DF,Nürnberg,29,1988,22.9,2,0,0,10,14,1,3,26,24,1,0,0,94,59,34,63.4
284,Aarón Martín,ESP,DF,Mainz 05,21,1997,32.0,3,0,0,29,28,6,235,38,30,1,0,0,166,23,36,39.0
285,Javi Martínez,ESP,MF,Bayern Munich,29,1988,14.5,3,0,0,12,13,0,4,31,15,0,0,0,95,51,36,58.6
286,Omar Mascarell,ESP,MF,Schalke 04,25,1993,11.0,2,0,0,13,4,0,1,23,10,0,0,0,65,12,11,52.2
287,Jean-Philippe Mateta,FRA,FW,Mainz 05,21,1997,27.6,2,0,0,32,31,36,28,3,9,1,0,0,50,107,97,52.5
288,Christian Mathenia,GER,GK,Nürnberg,26,1992,21.5,2,0,0,0,5,0,0,1,0,0,0,0,16,13,1,92.9
289,Rabbi Matondo,WAL,FW|MF,Schalke 04,17,2000,2.1,0,0,0,3,0,0,4,0,1,0,0,0,6,0,7,0.0
290,Philipp Max,GER,DF|MF,Augsburg,24,1993,28.5,1,0,0,13,20,1,202,22,24,0,0,0,120,23,38,37.7
291,Alexandru Maxim,ROU,MF|FW,Mainz 05,28,1990,6.4,3,0,0,9,7,3,36,5,10,0,0,0,30,3,8,27.3
292,Weston McKennie,USA,MF|FW,Schalke 04,19,1998,19.4,6,0,0,33,17,3,11,36,14,1,0,0,85,85,52,62.0
293,Admir Mehmedi,SUI,FW|MF,Wolfsburg,27,1991,18.8,1,0,0,28,38,17,78,12,28,0,0,0,84,24,39,38.1
294,Hamza Mendyl,MAR,DF,Schalke 04,20,1997,6.0,5,0,0,11,6,0,19,8,15,0,0,0,33,3,10,23.1
295,Virgil Misidjan,NED,MF|FW,Nürnberg,25,1993,17.1,5,0,0,35,54,10,48,9,13,1,0,0,84,17,25,40.5
296,Maximilian Mittelstädt,GER,DF|MF,Hertha BSC,21,1997,20.0,3,1,1,15,22,1,52,46,37,0,0,0,125,42,23,64.6
297,Kevin Möhwald,GER,MF,Werder Bremen,25,1993,9.7,2,0,0,15,24,0,9,17,10,0,0,0,73,11,16,40.7
298,Niklas Moisander,FIN,DF,Werder Bremen,32,1985,29.3,7,1,1,34,13,1,13,39,23,0,1,0,176,47,39,54.7
299,Alfredo Morales,USA,MF,Düsseldorf,28,1990,17.0,6,0,0,43,15,1,4,24,18,0,0,0,102,81,78,50.9
300,Jan Morávek,CZE,MF,Augsburg,28,1989,8.4,1,0,0,18,2,0,0,9,21,0,1,0,48,12,9,57.1
301,Lukas Mühl,GER,DF,Nürnberg,21,1997,31.0,4,0,0,25,7,0,3,48,34,0,0,1,123,46,49,48.4
302,Nordi Mukiele,FRA,DF,RB Leipzig,20,1997,13.6,3,0,0,19,21,0,32,24,21,0,0,0,78,37,27,57.8
303,Florian Müller,GER,GK,Mainz 05,20,1997,24.0,0,0,0,0,0,0,0,3,1,0,0,0,32,3,1,75.0
304,Nicolai Müller,GER,MF|FW,Hannover 96,30,1987,10.0,2,0,0,13,12,1,18,1,9,0,0,0,40,3,15,16.7
305,Nicolai Müller,GER,FW|MF,Eint Frankfurt,30,1987,2.4,1,0,0,4,2,1,6,0,2,0,0,0,9,0,9,0.0
306,Thomas Müller,GER,MF|FW,Bayern Munich,28,1989,26.4,1,0,0,23,24,15,52,9,23,0,0,0,107,48,60,44.4
307,Florent Muslija,KVX,MF|FW,Hannover 96,20,1998,7.5,1,0,0,5,15,2,31,3,10,0,0,0,54,0,8,0.0
308,Yvon Mvogo,SUI,GK,RB Leipzig,24,1994,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
309,Phillipp Mwene,AUT,DF|MF,Mainz 05,24,1994,3.0,0,0,0,5,8,0,14,6,2,0,0,0,16,4,4,50.0
310,Obite N'Dicka,CIV,DF,Eint Frankfurt,18,1999,25.6,3,0,0,27,7,1,2,29,28,0,0,0,167,73,50,59.3
311,Naldo,BRA,DF,Schalke 04,35,1982,7.0,1,0,0,5,3,1,0,14,7,0,0,0,36,31,16,66.0
312,Matija Nastasić,SRB,DF,Schalke 04,25,1993,27.2,6,1,0,17,6,1,0,38,23,0,1,0,113,62,35,63.9
313,Reiss Nelson,ENG,MF|FW,Hoffenheim,18,1999,7.1,0,0,0,8,5,2,12,5,10,0,0,0,47,1,5,16.7
314,Manuel Neuer,GER,GK,Bayern Munich,32,1986,25.6,1,0,0,1,2,0,0,0,1,0,1,0,45,4,0,100.0
315,Florian Neuhaus,GER,MF,M'Gladbach,21,1997,22.9,5,0,0,26,40,0,23,10,15,3,0,0,110,7,20,25.9
316,Moussa Niakhate,SEN,DF,Mainz 05,22,1996,31.0,3,0,0,36,20,0,6,44,30,0,1,0,187,70,49,58.8
317,Florian Niederlechner,GER,FW|MF,Freiburg,27,1990,10.8,3,0,0,23,19,10,6,6,5,0,0,0,37,14,29,32.6
318,Håvard Nordtveit,NOR,MF|DF,Hoffenheim,28,1990,5.2,2,0,0,13,3,0,0,4,5,0,1,0,26,6,3,66.7
319,Alexander Nübel,GER,GK,Schalke 04,21,1996,17.6,1,1,0,2,3,0,0,1,0,0,1,0,28,8,0,100.0
320,Kasim Nuhu,GHA,DF,Hoffenheim,23,1995,10.0,5,1,1,22,3,0,0,23,11,0,1,0,54,30,12,71.4
321,Hans Nunoo Sarpei,GHA,FW|MF,Stuttgart,19,1998,0.5,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,0.0
322,Bastian Oczipka,GER,DF|FW,Schalke 04,29,1989,20.8,3,0,0,16,23,1,121,24,27,0,1,0,143,11,13,45.8
323,Chima Okoroji,NGA,DF|MF,Freiburg,21,1997,1.2,0,0,0,2,1,0,2,1,0,0,0,0,7,1,3,25.0
324,Karim Onisiwo,AUT,FW|MF,Mainz 05,26,1992,12.9,2,0,0,22,33,3,22,9,15,0,0,0,38,43,38,53.1
325,Willi Orban,HUN,DF,RB Leipzig,25,1992,22.8,5,0,0,27,29,1,0,36,26,0,2,0,91,111,71,61.0
326,Yuya Osako,JPN,FW|MF,Werder Bremen,28,1990,15.0,2,0,0,20,22,2,17,7,11,1,0,0,62,29,25,53.7
327,Matthias Ostrzolek,GER,DF,Hannover 96,28,1990,16.3,2,0,0,13,25,0,28,26,18,0,1,0,79,10,18,35.7
328,David Otto,GER,MF|FW,Hoffenheim,19,1999,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0
329,Reece Oxford,ENG,DF,Augsburg,19,1998,5.6,0,1,0,4,1,0,1,11,9,0,1,0,20,16,9,64.0
330,Berkay Özcan,TUR,MF|DF,Stuttgart,20,1998,0.6,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0.0
331,Ramazan Özcan,AUT,GK,Leverkusen,34,1984,2.0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,
332,Levin Öztunalı,GER,MF|FW,Mainz 05,22,1996,10.2,3,0,0,18,2,0,11,7,7,0,0,0,55,7,14,33.3
333,Gonçalo Paciência,POR,FW,Eint Frankfurt,23,1994,4.3,1,0,0,16,11,2,7,0,2,0,0,0,17,18,17,51.4
334,Federico Palacios Martínez,GER,MF|FW,Nürnberg,23,1995,10.5,1,0,0,9,9,3,1,9,10,0,0,0,59,8,16,33.3
335,Paulinho,BRA,FW|MF,Leverkusen,18,2000,2.0,0,0,0,1,1,1,3,2,4,0,0,0,10,3,2,60.0
336,Benjamin Pavard,FRA,DF,Stuttgart,22,1996,29.0,3,0,0,19,14,0,17,48,20,0,0,1,175,81,58,58.3
337,Jiří Pavlenka,CZE,GK,Werder Bremen,26,1992,33.1,2,0,0,1,3,0,0,3,0,0,1,0,39,6,0,100.0
338,Peter Pekarík,SVK,DF,Hertha BSC,31,1986,2.4,0,0,0,0,0,0,8,1,1,0,0,0,11,4,1,80.0
339,Matheus Pereira,POR,MF|FW,Nürnberg,22,1996,13.7,3,1,0,28,48,1,25,14,11,1,0,0,88,5,18,21.7
340,Pavao Pervan,AUT,GK,Wolfsburg,30,1987,8.5,1,0,0,0,0,0,0,0,0,0,0,0,9,5,0,100.0
341,Nils Petersen,GER,FW,Freiburg,29,1988,21.4,0,0,0,24,19,2,8,13,21,0,0,0,54,88,169,34.2
342,Ondřej Petrák,CZE,MF,Nürnberg,26,1992,18.0,5,0,0,29,17,0,3,40,24,0,1,0,82,43,12,78.2
343,Maximilian Philipp,GER,FW|MF,Dortmund,24,1994,8.4,0,0,0,11,16,6,2,3,5,0,0,0,11,14,23,37.8
344,Łukasz Piszczek,POL,DF,Dortmund,33,1985,19.5,3,0,0,15,10,0,36,39,36,0,0,0,110,61,31,66.3
345,Claudio Pizarro,PER,FW,Werder Bremen,39,1978,7.7,1,0,0,18,8,5,4,1,6,0,0,0,35,36,31,53.7
346,Marvin Plattenhardt,GER,DF,Hertha BSC,26,1992,21.4,4,0,0,25,23,3,125,7,21,0,1,0,104,11,18,37.9
347,Alassane Pléa,FRA,FW,M'Gladbach,25,1993,27.8,2,0,0,35,32,20,16,3,10,0,0,0,80,36,86,29.5
348,Luca Plogmann,GER,GK,Werder Bremen,18,2000,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
349,Stefan Posch,AUT,DF,Hoffenheim,21,1997,15.6,5,0,0,31,11,0,4,21,32,0,0,0,73,40,29,58.0
350,Yussuf Poulsen,DEN,FW,RB Leipzig,24,1994,27.2,2,0,0,56,49,19,13,7,10,0,0,0,109,142,145,49.5
351,Edgar Prib,GER,MF,Hannover 96,28,1989,2.2,1,0,0,7,3,0,22,2,9,0,0,0,7,1,1,50.0
352,Christian Pulisic,USA,FW,Dortmund,19,1998,10.4,2,0,0,9,26,7,39,6,6,0,0,0,37,15,29,34.1
353,Robin Quaison,SWE,FW|MF,Mainz 05,24,1993,24.4,1,0,0,31,21,10,11,7,12,0,0,0,65,23,72,24.2
354,Raffael,BRA,FW,M'Gladbach,33,1985,6.0,0,0,0,9,5,3,7,1,4,0,0,0,23,3,5,37.5
355,Rafinha,BRA,DF,Bayern Munich,32,1985,10.0,1,0,0,7,7,1,14,19,7,0,0,0,63,7,10,41.2
356,Baba Rahman,GHA,DF,Schalke 04,24,1994,1.8,0,0,0,3,1,0,3,2,1,0,0,0,7,2,0,100.0
357,Benito Raman,BEL,MF|FW,Düsseldorf,23,1994,18.7,1,0,0,26,18,1,36,15,20,0,1,0,88,5,14,26.3
358,Milot Rashica,KVX,FW|MF,Werder Bremen,22,1996,17.2,1,0,0,33,33,8,115,6,16,0,0,0,80,8,29,21.6
359,Yoric Ravet,FRA,FW|MF,Freiburg,28,1989,0.8,0,0,0,2,0,0,4,0,1,0,0,0,4,1,0,100.0
360,Ante Rebić,CRO,FW|MF,Eint Frankfurt,24,1993,22.0,4,1,1,47,21,18,43,8,9,0,0,0,77,37,53,41.1
361,Karim Rekik,NED,DF,Hertha BSC,23,1994,23.0,4,1,0,16,23,0,5,34,22,0,2,0,118,48,41,53.9
362,Michael Rensing,GER,GK,Düsseldorf,34,1984,32.0,1,0,0,0,4,0,0,2,1,0,0,0,31,14,1,93.3
363,Marco Reus,GER,MF|FW,Dortmund,29,1989,25.7,3,1,0,34,31,15,39,8,22,1,1,0,83,20,26,43.5
364,Elvis Rexhbeçaj,GER,MF,Wolfsburg,20,1997,12.7,4,0,0,12,34,0,13,14,18,0,0,0,75,19,23,45.2
365,Simon Rhein,GER,MF,Nürnberg,20,1998,5.5,1,1,0,5,2,0,9,7,4,0,0,0,45,6,4,60.0
366,Franck Ribéry,FRA,MF|FW,Bayern Munich,35,1983,13.0,3,0,0,17,19,9,28,7,7,1,0,0,70,1,8,11.1
367,Marco Richter,GER,MF|FW,Augsburg,20,1997,15.8,4,0,0,22,26,8,33,13,8,0,0,0,93,21,44,32.3
368,Sascha Riether,GER,FW,Schalke 04,35,1983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,Arjen Robben,NED,FW|MF,Bayern Munich,34,1984,6.3,1,1,1,5,5,5,22,3,1,0,0,0,24,6,4,60.0
370,Sebastian Rode,GER,MF,Eint Frankfurt,27,1990,10.3,4,0,0,16,10,0,27,19,19,0,0,0,71,16,15,51.6
371,James Rodríguez,COL,MF,Bayern Munich,27,1991,12.6,2,0,0,7,15,5,84,4,8,1,0,0,73,3,7,30.0
372,Jérôme Roussillon,FRA,DF,Wolfsburg,25,1993,27.3,4,0,0,20,40,0,108,31,29,0,0,0,151,24,29,45.3
373,Sebastian Rudy,GER,MF,Schalke 04,28,1990,15.1,4,0,0,29,17,0,17,15,24,0,0,0,107,7,9,43.8
374,Lukas Rupp,GER,MF|DF,Hoffenheim,27,1991,0.3,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,
375,Marco Russ,GER,DF,Eint Frankfurt,32,1985,4.2,1,0,0,3,1,0,0,7,2,0,0,0,17,16,12,57.1
376,Frederik Rønnow,DEN,GK,Eint Frankfurt,25,1992,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,Marcel Sabitzer,AUT,MF,RB Leipzig,24,1994,26.1,9,0,0,27,30,5,64,33,28,0,0,1,185,17,28,37.8
378,Nuri Şahin,TUR,MF,Werder Bremen,29,1988,16.4,5,0,0,28,9,0,35,37,33,0,0,0,124,28,26,51.9
379,Samuel Şahin-Radlinger,AUT,GK,Hannover 96,25,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
380,Carlos Salcedo,MEX,DF,Eint Frankfurt,24,1993,5.1,3,0,0,9,2,0,0,9,3,0,0,0,40,13,8,61.9
381,Roland Sallai,HUN,MF,Freiburg,21,1997,5.9,3,0,0,17,19,1,9,3,7,1,0,0,26,12,10,54.5
382,Edgar Salli,CMR,FW|MF,Nürnberg,25,1992,1.3,1,0,0,4,2,1,0,1,1,0,0,0,5,0,7,0.0
383,Renato Sanches,POR,MF,Bayern Munich,20,1997,6.4,2,1,1,10,12,1,20,4,5,0,0,0,35,2,8,20.0
384,Jadon Sancho,ENG,FW|MF,Dortmund,18,2000,27.3,2,0,0,5,37,4,110,14,10,2,0,0,133,1,19,5.0
385,Salif Sané,SEN,DF,Schalke 04,27,1990,29.0,4,0,0,27,33,1,6,68,37,0,0,0,157,118,35,77.1
386,Marcelo Saracchi,URU,DF,RB Leipzig,20,1998,7.3,2,0,0,14,4,1,45,11,11,0,0,0,52,15,7,68.2
387,Josh Sargent,USA,FW,Werder Bremen,18,2000,2.4,1,0,0,6,6,1,0,0,1,0,0,0,4,3,8,27.3
388,Julian Schieber,GER,FW,Augsburg,29,1989,2.9,1,0,0,1,1,2,1,1,2,0,0,0,6,8,17,32.0
