Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
77,Jeffrey Bruma,NED,DF,Schalke 04,26,1991,9,624,69,20.4,6.9,7,87,6,2,7,4,0.78,6,16,-10,-1.44,-1.15,6.8,14.3,-7.5,-1.09,-1.20
78,Jacob Bruun Larsen,DEN,FW,Dortmund,19,1998,24,1265,53,41.3,14.1,16,74,3,8,10,7,2.17,31,21,+10,+0.71,-0.64,25.5,19.4,+6.1,+0.43,-0.35
79,Niko Bungert,GER,DF,Mainz 05,31,1986,7,284,41,9.3,3.2,3,79,1,4,12,5,2.29,7,3,+4,+1.27,+1.75,6.6,5.1,+1.5,+0.47,+0.78
80,Guido Burgstaller,AUT,FW,Schalke 04,29,1989,24,1526,64,49.9,17.0,17,83,12,7,17,0,0.88,22,29,-7,-0.41,+0.23,23.7,25.1,-1.4,-0.08,+0.09
81,Jonathan Burkardt,GER,FW|MF,Mainz 05,18,2000,4,259,65,8.5,2.9,4,65,1,0,,1,1.00,2,4,-2,-0.69,-0.41,5.2,4.6,+0.6,+0.20,+0.47
82,Roman Bürki,SUI,GK,Dortmund,27,1990,32,2880,90,94.1,32.0,32,90,32,0,,0,2.19,75,40,+35,+1.09,+0.09,56.8,36.6,+20.2,+0.63,-0.03
83,Gaëtan Bussmann,FRA,DF,Mainz 05,27,1991,1,90,90,2.9,1.0,1,90,1,0,,8,0.00,0,1,-1,-1.00,-0.70,0.8,1.5,-0.7,-0.74,-0.52
84,Jakub Błaszczykowski,POL,MF,Wolfsburg,32,1985,1,13,13,0.4,0.1,0,,0,1,12,1,0.00,0,1,-1,-6.92,-7.31,0.1,0.5,-0.4,-2.91,-2.90
85,Caiuby,BRA,MF|FW,Augsburg,30,1988,14,1006,72,32.9,11.2,10,87,7,4,35,0,0.79,16,19,-3,-0.27,+0.48,18.9,18.8,+0.1,+0.01,+0.70
86,Daniel Caligiuri,ITA,DF|FW,Schalke 04,30,1988,31,2756,89,90.1,30.6,31,89,27,0,,0,0.94,35,52,-17,-0.56,-0.26,42.8,44.8,-2.0,-0.07,+0.65
87,Jan-Ingwer Callsen-Bracker,GER,DF,Augsburg,33,1984,1,7,7,0.2,0.1,0,,0,1,6,9,0.00,0,1,-1,-12.86,-12.30,0.1,0.6,-0.5,-6.44,-5.99
88,Ignacio Camacho,ESP,MF,Wolfsburg,28,1990,6,540,90,17.6,6.0,6,90,6,0,,0,1.50,10,9,+1,+0.17,-0.23,8.7,6.7,+2.0,+0.34,+0.44
89,Jonas Carls,GER,FW,Schalke 04,21,1997,1,90,90,2.9,1.0,1,90,1,0,,5,0.00,2,5,-3,-3.00,-2.55,2.0,1.9,+0.1,+0.12,+0.26
90,Koen Casteels,BEL,GK,Wolfsburg,26,1992,26,2295,88,75.0,25.5,26,88,25,0,,0,1.50,40,39,+1,+0.04,-1.25,34.3,35.6,-1.3,-0.05,-0.12
91,Gonzalo Castro,GER,MF,Stuttgart,31,1987,25,1692,68,55.3,18.8,19,79,12,6,31,8,0.80,19,44,-25,-1.33,-0.47,21.3,30.5,-9.1,-0.49,+0.24
92,Moody Chana,GER,DF,Hoffenheim,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
93,Timothy Chandler,USA,DF,Eint Frankfurt,28,1990,1,17,17,0.6,0.2,0,,0,1,16,3,0.00,0,0,0,0.00,-0.35,0.1,0.2,-0.1,-0.39,-0.59
94,Per Ciljan Skjelbred,NOR,MF,Hertha BSC,31,1987,16,997,62,32.6,11.1,12,78,8,4,16,11,1.31,14,14,0,0.00,+0.35,16.4,19.1,-2.7,-0.25,+0.09
95,Kingsley Coman,FRA,FW|MF,Bayern Munich,22,1996,21,1378,66,45.0,15.3,17,76,5,4,22,0,2.57,42,13,+29,+1.89,+0.45,38.0,12.3,+25.6,+1.67,-0.08
96,Diego Contento,GER,DF,Düsseldorf,28,1990,0,,,,,0,,0,0,,2,,,,,,,,,,,
97,Sergio Córdova,VEN,FW,Augsburg,20,1997,20,531,27,17.4,5.9,3,85,2,17,16,4,0.65,12,20,-8,-1.36,-0.93,6.5,13.2,-6.7,-1.14,-0.82
98,Danny da Costa,GER,DF|FW,Eint Frankfurt,25,1993,34,3033,89,99.1,33.7,34,89,32,0,,0,1.59,60,48,+12,+0.36,+0.36,56.8,50.5,+6.3,+0.19,-0.53
99,Mickaël Cuisance,FRA,MF,M'Gladbach,18,1999,11,279,25,9.1,3.1,1,100,1,10,18,16,1.09,3,2,+1,+0.32,-0.07,3.5,6.4,-2.9,-0.94,-1.03
100,Matheus Cunha,BRA,FW|MF,RB Leipzig,19,1999,25,853,34,27.9,9.5,9,75,2,16,11,9,1.80,13,8,+5,+0.53,-0.66,18.1,11.8,+6.3,+0.66,-0.11
101,Christoph Daferner,GER,FW,Freiburg,20,1998,1,25,25,0.8,0.3,0,,0,1,24,0,0.00,0,2,-2,-7.20,-6.81,0.2,1.6,-1.3,-4.78,-4.22
102,Finn Dahmen,GER,GK,Mainz 05,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
103,Mahmoud Dahoud,GER,MF,Dortmund,22,1996,14,697,50,22.8,7.7,7,81,4,7,18,17,2.07,22,14,+8,+1.03,-0.07,16.1,11.0,+5.0,+0.65,+0.02
104,Leon Dajaku,GER,DF|MF,Stuttgart,17,2001,2,27,14,0.9,0.3,0,,0,2,13,3,0.00,0,2,-2,-6.67,-5.60,0.1,0.8,-0.7,-2.25,-1.67
105,Kevin Danso,AUT,DF,Augsburg,19,1998,18,1247,69,40.8,13.9,13,88,12,5,21,15,1.17,24,31,-7,-0.51,+0.14,15.8,26.7,-11.0,-0.79,-0.55
106,Palkó Dárdai,HUN,FW|MF,Hertha BSC,19,1999,7,113,16,3.7,1.3,1,69,0,6,7,15,1.00,1,2,-1,-0.80,-0.58,1.7,2.5,-0.8,-0.63,-0.33
107,Vladimír Darida,CZE,MF,Hertha BSC,27,1990,10,376,38,12.3,4.2,3,83,1,7,18,7,1.00,5,11,-6,-1.44,-1.37,7.1,9.0,-1.9,-0.47,-0.18
