Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP
144,Javier Díaz,ESP,GK,Sevilla,24,1997,1.0,28,34,82.4,734,459,6,6,100.0,13,14,92.9,9,14,64.3,0,0.0,0.0,0.0,0,0,0,0,0
145,Víctor Díaz,ESP,DF,Granada,33,1988,16.7,508,694,73.2,9817,4121,181,208,87.0,245,290,84.5,70,162,43.2,0,0.1,0.6,-0.1,3,42,4,3,37
146,Landry Dimata,BEL,FW|MF,Espanyol,23,1997,6.0,67,92,72.8,949,133,32,42,76.2,25,32,78.1,4,4,100.0,0,0.3,0.2,-0.3,5,8,1,0,7
147,Stole Dimitrievski,MKD,GK,Rayo Vallecano,27,1993,30.8,545,947,57.6,18378,15120,70,71,98.6,222,227,97.8,249,639,39.0,0,0.0,0.0,0.0,0,21,0,0,0
148,Matías Dituro,ARG,GK,Celta Vigo,34,1987,38.0,926,1465,63.2,31107,24452,93,95,97.9,396,408,97.1,436,952,45.8,0,0.1,0.1,-0.1,1,23,1,0,2
149,Djené,TOG,DF,Getafe,29,1991,34.6,1031,1348,76.5,19481,7885,404,442,91.4,491,597,82.2,119,259,45.9,1,0.4,1.1,+0.6,10,74,8,4,89
150,Naïs Djouahra,FRA,FW|MF,Real Sociedad,21,1999,2.4,63,95,66.3,740,150,46,57,80.7,12,21,57.1,1,11,9.1,0,0.5,0.2,-0.5,4,6,1,0,5
151,Marko Dmitrović,SRB,GK,Sevilla,29,1992,6.0,186,224,83.0,4797,2735,31,31,100.0,111,111,100.0,43,81,53.1,0,0.0,0.0,0.0,0,3,0,0,0
152,Jaume Doménech,ESP,GK,Valencia,30,1990,3.8,65,107,60.7,2437,2056,6,6,100.0,18,19,94.7,41,82,50.0,0,0.0,0.0,0.0,0,1,0,0,0
153,Carlos Dominguez,ESP,DF,Celta Vigo,20,2001,3.8,131,167,78.4,2526,819,52,60,86.7,59,63,93.7,16,36,44.4,0,0.0,0.2,0.0,0,8,1,0,9
154,Mario Dominguez,ESP,FW,Valencia,17,2004,0.3,2,3,66.7,25,2,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
155,John Donald,ESP,DF,Elche,20,2000,2.0,76,89,85.4,1190,499,35,39,89.7,36,39,92.3,2,6,33.3,0,0.1,0.0,-0.1,2,8,0,0,9
156,Domingos Duarte,POR,DF,Granada,26,1995,18.7,567,738,76.8,11907,5152,182,215,84.7,286,337,84.9,92,164,56.1,0,0.5,0.1,-0.5,3,37,1,0,44
157,Óscar Duarte,CRC,DF,Levante,32,1989,19.7,807,970,83.2,16792,7265,251,273,91.9,412,474,86.9,130,193,67.4,0,0.4,0.2,-0.4,3,37,0,0,44
158,Rubén Duarte,ESP,DF,Alavés,25,1995,29.1,897,1352,66.3,15269,7747,439,510,86.1,351,495,70.9,90,265,34.0,4,2.5,2.6,+1.5,22,77,25,16,85
159,Unai Dufur,ESP,DF,Osasuna,22,1999,1.0,35,49,71.4,626,250,12,17,70.6,18,24,75.0,3,5,60.0,0,0.0,0.0,0.0,0,4,0,0,3
160,Hugo Duro,ESP,DF|MF,Getafe,21,1999,0.1,2,5,40.0,21,2,0,0,,1,1,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,0
161,Hugo Duro,ESP,FW|MF,Valencia,21,1999,20.4,271,391,69.3,3247,671,149,210,71.0,73,96,76.0,7,15,46.7,1,0.7,0.9,+0.3,14,12,3,0,21
162,Aritz Elustondo,ESP,DF,Real Sociedad,27,1994,23.4,989,1184,83.5,19247,7115,339,386,87.8,525,588,89.3,112,180,62.2,1,0.1,0.5,+0.9,1,67,2,0,85
163,Adri Embarba,ESP,FW|MF,Espanyol,29,1992,22.1,474,782,60.6,7606,2300,255,320,79.7,138,221,62.4,52,161,32.3,2,2.5,3.1,-0.5,37,20,22,11,54
164,Emerson,BRA,DF,Barcelona,22,1999,1.0,57,68,83.8,769,108,36,38,94.7,15,19,78.9,3,4,75.0,0,0.0,0.0,0.0,0,0,2,0,2
165,Youssef En-Nesyri,MAR,FW,Sevilla,24,1997,14.2,122,191,63.9,1764,263,69,97,71.1,34,54,63.0,9,16,56.3,1,1.2,0.7,-0.2,6,7,3,0,14
166,Gonzalo Escalante,ARG,MF,Alavés,28,1993,14.4,265,399,66.4,4139,1281,145,190,76.3,82,122,67.2,20,43,46.5,0,0.2,0.2,-0.2,7,42,3,0,41
167,Aarón Escandell,ESP,GK,Granada,25,1995,3.2,72,128,56.3,2690,2365,12,12,100.0,17,18,94.4,43,98,43.9,0,0.0,0.0,0.0,0,4,0,0,0
168,Sergio Escudero,ESP,DF|MF,Granada,31,1989,15.9,521,732,71.2,9345,3906,231,283,81.6,205,261,78.5,61,139,43.9,1,1.6,1.3,-0.6,13,34,10,5,51
169,Alfonso Espino,URU,DF,Cádiz,29,1992,37.0,1092,1757,62.2,19456,8642,504,598,84.3,413,635,65.0,136,358,38.0,2,2.5,3.4,-0.5,35,92,40,24,124
170,Estanis,ESP,FW,Barcelona,17,2003,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
171,Pervis Estupiñán,ECU,DF,Villarreal,23,1998,17.5,820,1061,77.3,12658,4284,426,481,88.6,315,402,78.4,45,84,53.6,1,2.5,2.1,-1.5,13,45,29,10,70
172,Abdessamad Ezzalzouli,MAR,FW,Barcelona,19,2001,6.4,132,186,71.0,1611,223,88,105,83.8,24,43,55.8,7,11,63.6,0,0.9,1.1,-0.9,6,4,4,1,8
173,Radamel Falcao,COL,FW,Rayo Vallecano,35,1986,9.3,132,173,76.3,1780,245,80,99,80.8,39,48,81.3,4,5,80.0,0,0.3,0.4,-0.3,5,9,1,1,15
174,Fali,ESP,DF|MF,Cádiz,27,1993,20.0,520,690,75.4,11113,3799,126,147,85.7,306,359,85.2,79,165,47.9,2,1.4,0.7,+0.6,7,36,6,2,49
175,Omar Faraj,SWE,FW,Levante,19,2002,0.0,0,2,0.0,0,0,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
176,Ansu Fati,ESP,FW,Barcelona,18,2002,3.7,133,160,83.1,1417,245,84,92,91.3,23,29,79.3,2,3,66.7,0,0.4,0.5,-0.4,2,4,6,1,9
177,Aleix Febas,ESP,MF,Mallorca,25,1996,1.3,46,53,86.8,789,222,23,27,85.2,16,17,94.1,6,7,85.7,0,0.2,0.2,-0.2,1,6,1,0,9
178,Nabil Fekir,FRA,MF,Betis,28,1993,31.0,1207,1507,80.1,18541,6012,683,742,92.0,332,411,80.8,119,230,51.7,8,7.0,6.9,+1.0,84,117,43,10,171
179,Felipe,BRA,DF,Atlético Madrid,32,1989,16.7,632,780,81.0,11329,4090,260,297,87.5,298,333,89.5,60,114,52.6,1,0.4,0.6,+0.6,5,21,1,0,32
180,João Félix,POR,FW|MF,Atlético Madrid,21,1999,14.0,325,451,72.1,4630,1355,196,234,83.8,66,96,68.8,30,56,53.6,4,4.7,2.6,-0.7,19,32,23,1,49
181,Aitor Fernández,ESP,GK,Levante,30,1991,13.0,267,381,70.1,7544,5808,44,44,100.0,122,125,97.6,94,201,46.8,0,0.0,0.0,0.0,0,3,0,0,0
182,Álex Fernández,ESP,MF,Cádiz,28,1992,22.8,807,1042,77.4,14636,4344,360,400,90.0,312,381,81.9,105,192,54.7,2,1.3,1.7,+0.7,21,83,15,7,122
183,Fernando,BRA,MF|DF,Sevilla,34,1987,20.6,1115,1253,89.0,22507,6147,376,416,90.4,564,587,96.1,163,214,76.2,1,0.4,0.4,+0.6,6,82,4,0,86
184,Fidel,ESP,MF,Elche,31,1989,25.1,802,1112,72.1,12158,4732,454,523,86.8,232,303,76.6,70,163,42.9,6,4.4,4.1,+1.6,40,87,24,10,135
185,José Fontán,ESP,DF,Celta Vigo,21,2000,3.1,170,205,82.9,3299,776,61,68,89.7,86,99,86.9,21,34,61.8,0,0.1,0.1,-0.1,2,4,2,2,7
186,Dimitri Foulquier,FRA,DF,Granada,28,1993,2.0,46,72,63.9,633,288,31,37,83.8,13,20,65.0,1,5,20.0,0,0.0,0.0,0.0,1,1,1,1,4
187,Dimitri Foulquier,FRA,DF,Valencia,28,1993,26.0,702,1014,69.2,12016,5268,343,397,86.4,283,392,72.2,60,155,38.7,1,0.6,0.7,+0.4,11,68,12,7,80
188,Juan Foyth,ARG,DF,Villarreal,23,1998,21.4,982,1178,83.4,16074,6119,491,546,89.9,410,486,84.4,68,100,68.0,1,1.1,0.9,-0.1,10,78,11,1,91
189,Enric Franquesa,ESP,DF|FW,Levante,24,1997,6.9,198,263,75.3,2823,876,124,136,91.2,62,84,73.8,8,19,42.1,0,0.1,0.2,-0.1,3,11,3,1,15
190,Jorge de Frutos,ESP,MF|FW,Levante,24,1997,19.6,320,499,64.1,5109,1866,177,221,80.1,98,149,65.8,28,65,43.1,7,3.3,3.2,+3.7,22,26,26,11,49
191,Javi Galán,ESP,DF,Celta Vigo,26,1994,36.6,1697,2182,77.8,27626,8103,831,941,88.3,679,834,81.4,124,260,47.7,3,2.4,3.1,+0.6,23,73,38,26,104
192,Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,27,1993,15.3,616,761,80.9,10417,3377,295,333,88.6,233,279,83.5,63,93,67.7,0,0.6,1.1,-0.6,11,86,12,1,105
193,Thiago Galhardo,BRA,FW|MF,Celta Vigo,32,1989,12.8,170,276,61.6,2103,626,102,137,74.5,37,68,54.4,7,15,46.7,2,1.9,1.6,+0.1,12,12,12,2,23
194,Álvaro García,ESP,FW|MF,Rayo Vallecano,28,1992,33.3,640,1046,61.2,10222,3488,325,421,77.2,225,349,64.5,57,164,34.8,4,4.7,6.8,-0.7,43,35,51,28,86
195,Dani García,ESP,MF,Athletic Club,31,1990,24.2,804,1036,77.6,14471,4403,334,403,82.9,343,405,84.7,90,161,55.9,0,0.6,1.3,-0.6,9,92,7,1,115
196,David García,ESP,DF,Osasuna,27,1994,34.5,1169,1466,79.7,24413,10143,329,404,81.4,654,749,87.3,174,284,61.3,0,0.5,0.8,-0.5,9,101,1,0,117
197,Eric García,ESP,DF,Barcelona,20,2001,22.7,1568,1689,92.8,29467,10517,565,596,94.8,844,885,95.4,139,172,80.8,0,0.1,0.7,-0.1,4,157,3,0,137
198,Fran Garcia,ESP,DF,Rayo Vallecano,21,1999,33.6,1310,1690,77.5,21253,7515,667,734,90.9,515,647,79.6,95,213,44.6,0,1.7,2.0,-1.7,29,96,35,22,133
199,Joan García,ESP,GK,Espanyol,20,2001,1.2,27,34,79.4,685,509,8,8,100.0,12,12,100.0,6,13,46.2,0,0.0,0.0,0.0,0,2,0,0,1
200,Manu García,ESP,MF,Alavés,23,1998,12.0,437,578,75.6,8330,2818,207,240,86.3,150,179,83.8,72,131,55.0,1,1.1,1.7,-0.1,19,72,13,4,79
201,Raúl García,ESP,FW,Athletic Club,35,1986,20.0,364,609,59.8,5420,1852,215,285,75.4,112,205,54.6,21,57,36.8,2,2.7,1.7,-0.7,18,40,17,2,87
202,Rubén García,ESP,MF|FW,Osasuna,28,1993,26.4,899,1268,70.9,15312,4754,466,550,84.7,278,390,71.3,109,219,49.8,6,3.4,4.2,+2.6,58,64,50,21,96
203,Saúl García,ESP,MF,Alavés,26,1994,0.0,1,3,33.3,32,10,0,0,,0,1,0.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
204,Unai García,ESP,DF,Osasuna,29,1992,15.6,411,555,74.1,9682,3347,95,109,87.2,227,275,82.5,87,162,53.7,0,0.1,0.1,-0.1,3,43,2,0,37
205,Mario Gaspar,ESP,DF,Villarreal,30,1990,6.9,295,370,79.7,4777,1922,159,176,90.3,111,132,84.1,20,43,46.5,0,0.6,0.9,-0.6,5,20,5,2,22
206,Gavi,ESP,MF|FW,Barcelona,16,2004,25.7,1086,1262,86.1,14787,2659,658,697,94.4,300,350,85.7,55,88,62.5,5,3.2,4.1,+1.8,20,104,25,6,115
207,Bryan Gil,ESP,MF|FW,Valencia,20,2001,8.4,156,244,63.9,2193,794,92,105,87.6,38,79,48.1,13,37,35.1,1,1.5,1.2,-0.5,10,13,12,3,26
208,Óscar Gil,ESP,DF,Espanyol,24,1997,18.8,610,738,82.7,9022,2677,344,383,89.8,206,240,85.8,32,61,52.5,2,2.0,1.6,0.0,16,28,9,6,30
209,Mario Gila,ESP,DF,Real Madrid,20,2000,0.3,19,22,86.4,283,104,11,11,100.0,8,9,88.9,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1
210,Dani Gómez,ESP,FW,Levante,23,1998,11.8,155,197,78.7,1958,396,104,119,87.4,34,39,87.2,5,9,55.6,2,2.2,1.2,-0.2,13,14,6,0,15
211,Maxi Gómez,URU,FW,Valencia,24,1996,21.7,254,411,61.8,3630,715,152,226,67.3,72,107,67.3,15,30,50.0,1,1.9,1.4,-0.9,18,20,11,2,32
212,Moi Gómez,ESP,MF|FW,Villarreal,27,1994,14.3,474,596,79.5,7442,1880,266,287,92.7,163,208,78.4,35,59,59.3,2,2.7,2.5,-0.7,19,38,20,6,71
213,Papu Gómez,ARG,FW|MF,Sevilla,33,1988,19.8,832,971,85.7,14139,3348,429,460,93.3,295,340,86.8,84,129,65.1,1,1.9,2.9,-0.9,23,72,28,12,105
214,Sergi Gómez,ESP,DF,Espanyol,29,1992,30.2,1161,1371,84.7,23475,8416,339,373,90.9,677,721,93.9,136,246,55.3,2,1.2,0.9,+0.8,4,46,0,0,43
215,Victor Gomez,ESP,DF,Espanyol,21,2000,0.0,2,3,66.7,31,34,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
216,Maxime Gonalons,FRA,MF,Granada,32,1989,17.2,550,657,83.7,10419,3543,218,245,89.0,249,278,89.6,73,102,71.6,2,0.7,0.4,+1.3,13,63,3,0,73
217,Diego González,ESP,DF,Elche,26,1995,19.9,594,721,82.4,12217,3976,172,204,84.3,352,377,93.4,68,127,53.5,0,0.0,0.1,0.0,2,21,0,0,17
218,Édgar González,ESP,DF,Betis,24,1997,16.3,797,909,87.7,14594,5482,314,338,92.9,403,439,91.8,71,103,68.9,1,0.8,0.2,+0.2,3,30,0,0,39
219,Giovanni González,URU,DF,Mallorca,26,1994,4.1,149,203,73.4,2232,832,78,90,86.7,57,79,72.2,6,19,31.6,0,0.9,0.6,-0.9,6,10,3,0,13
220,Nicolás González,ESP,MF,Barcelona,19,2002,12.4,611,686,89.1,8708,1806,329,359,91.6,214,232,92.2,26,34,76.5,1,0.8,1.1,+0.2,13,53,5,0,65
221,Peter González,DOM,MF|DF,Real Madrid,19,2002,0.3,14,18,77.8,197,31,10,10,100.0,2,4,50.0,2,3,66.7,0,0.2,0.1,-0.2,2,0,0,0,1
222,Roberto González,ESP,FW|MF,Betis,20,2001,1.5,29,37,78.4,376,81,21,24,87.5,5,10,50.0,2,2,100.0,0,0.0,0.0,0.0,1,3,0,0,3
223,Gori,ESP,MF,Espanyol,19,2002,0.1,5,6,83.3,68,36,4,4,100.0,1,1,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,1,0,0,2
224,Andoni Gorosabel,ESP,DF,Real Sociedad,24,1996,25.4,1199,1453,82.5,17610,6525,675,729,92.6,413,508,81.3,56,117,47.9,4,2.7,3.3,+1.3,22,58,27,13,99
225,Jaume Grau,ESP,MF,Osasuna,24,1997,0.0,2,4,50.0,43,26,1,3,33.3,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
226,Dominik Greif,SVK,GK,Mallorca,24,1997,1.0,20,31,64.5,449,276,6,6,100.0,8,8,100.0,6,17,35.3,0,0.0,0.0,0.0,0,0,0,0,0
227,Clément Grenier,FRA,MF,Mallorca,30,1991,0.7,29,41,70.7,434,43,15,18,83.3,13,17,76.5,0,3,0.0,0,0.0,0.1,0.0,1,6,0,0,2
228,Antoine Griezmann,FRA,FW,Barcelona,30,1991,2.9,86,101,85.1,1518,351,37,43,86.0,22,25,88.0,16,17,94.1,0,0.0,0.1,0.0,0,9,0,0,11
229,Antoine Griezmann,FRA,FW|MF,Atlético Madrid,30,1991,18.8,544,704,77.3,7532,1658,315,373,84.5,143,186,76.9,35,61,57.4,4,3.1,3.0,+0.9,26,38,12,0,53
230,Andrés Guardado,MEX,MF,Betis,34,1986,15.5,798,954,83.6,15233,4717,333,372,89.5,328,367,89.4,119,176,67.6,1,0.4,0.5,+0.6,10,88,7,0,95
231,Sergi Guardiola,ESP,FW,Rayo Vallecano,30,1991,19.0,270,403,67.0,3792,824,168,223,75.3,67,97,69.1,16,24,66.7,2,2.0,1.9,0.0,15,10,12,2,32
232,Nemanja Gudelj,SRB,DF|MF,Sevilla,29,1991,11.6,602,675,89.2,10848,3055,235,254,92.5,308,331,93.1,47,68,69.1,0,0.1,0.2,-0.1,2,27,0,0,20
233,Gonçalo Guedes,POR,FW|MF,Valencia,24,1996,29.0,563,878,64.1,9510,3315,284,370,76.8,181,275,65.8,65,130,50.0,6,4.0,4.8,+2.0,43,52,52,15,120
234,Ander Guevara,ESP,MF,Real Sociedad,24,1997,9.6,525,611,85.9,9144,2336,233,264,88.3,240,265,90.6,41,49,83.7,0,0.3,0.2,-0.3,6,43,4,0,48
235,John Guidetti,SWE,FW|MF,Alavés,29,1992,3.1,54,75,72.0,618,111,37,44,84.1,8,13,61.5,2,3,66.7,0,0.2,0.3,-0.2,4,4,0,0,3
236,Gerard Gumbau,ESP,MF,Elche,26,1994,21.0,836,1064,78.6,15799,4666,364,400,91.0,319,375,85.1,129,231,55.8,4,2.8,2.0,+1.2,28,92,8,2,85
237,Jon Guridi,ESP,MF,Real Sociedad,26,1995,2.3,57,81,70.4,745,150,33,42,78.6,16,21,76.2,2,5,40.0,0,0.1,0.0,-0.1,1,8,1,0,8
238,Raúl Guti,ESP,MF,Elche,24,1996,18.1,659,790,83.4,10891,2926,341,377,90.5,233,266,87.6,58,97,59.8,0,0.3,0.6,-0.3,10,76,5,1,76
239,Marcos Mauro López Gutiérrez,ARG,DF,Cádiz,30,1991,1.5,13,26,50.0,223,69,4,6,66.7,7,9,77.8,1,8,12.5,0,0.0,0.0,0.0,0,1,0,0,2
240,Miguel Gutiérrez,ESP,DF,Real Madrid,20,2001,2.9,165,182,90.7,2970,790,81,84,96.4,59,64,92.2,20,26,76.9,1,0.4,0.3,+0.6,3,14,5,2,18
241,Munir El Haddadi,MAR,FW|MF,Sevilla,25,1995,5.3,102,133,76.7,1521,317,56,63,88.9,34,44,77.3,5,8,62.5,0,0.6,0.4,-0.6,7,4,6,2,15
242,Varazdat Haroyan,ARM,DF,Cádiz,28,1992,16.0,335,435,77.0,6533,2165,128,151,84.8,151,184,82.1,51,87,58.6,0,0.1,0.2,-0.1,4,14,1,0,22
243,Eden Hazard,BEL,FW|MF,Real Madrid,30,1991,8.0,359,407,88.2,4710,910,226,246,91.9,91,100,91.0,12,16,75.0,1,2.0,1.8,-1.0,27,18,12,0,34
244,Kike Hermoso,ESP,DF,Betis,21,1999,1.0,50,60,83.3,919,168,17,18,94.4,29,34,85.3,4,7,57.1,0,0.0,0.0,0.0,0,0,0,0,0
245,Mario Hermoso,ESP,DF,Atlético Madrid,26,1995,20.7,1115,1297,86.0,20339,7153,502,542,92.6,447,491,91.0,139,209,66.5,1,0.8,0.7,+0.2,9,82,13,5,123
246,Aridane Hernández,ESP,DF,Osasuna,32,1989,12.9,430,540,79.6,8873,3347,121,142,85.2,240,282,85.1,61,103,59.2,0,0.1,0.5,-0.1,2,26,2,1,32
247,Luis Hernández,ESP,DF,Cádiz,32,1989,15.2,622,806,77.2,13293,5416,170,189,89.9,346,389,88.9,99,204,48.5,0,0.2,0.5,-0.2,5,43,4,2,58
248,Mario Hernández,ESP,DF|FW,Rayo Vallecano,22,1999,4.4,139,208,66.8,2254,1055,70,84,83.3,56,78,71.8,9,33,27.3,0,0.0,0.3,0.0,2,12,5,2,15
249,Héctor Herrera,MEX,MF,Atlético Madrid,31,1990,9.5,560,668,83.8,9068,2884,274,299,91.6,192,236,81.4,60,82,73.2,0,0.5,0.8,-0.5,10,52,7,2,60
250,Sergio Herrera,ESP,GK,Osasuna,28,1993,36.0,668,1160,57.6,28646,25456,42,43,97.7,185,196,94.4,440,917,48.0,0,0.0,0.1,0.0,1,64,0,0,0
251,Yangel Herrera,VEN,MF,Espanyol,23,1998,18.3,702,870,80.7,10580,3101,381,448,85.0,261,311,83.9,35,52,67.3,1,0.7,0.9,+0.3,12,68,5,0,74
252,Matthew Hoppe,USA,FW|MF,Mallorca,20,2001,1.5,24,34,70.6,258,30,12,16,75.0,6,9,66.7,0,0,,1,0.1,0.0,+0.9,3,3,0,0,1
253,Robert Ibáñez,ESP,MF|FW,Osasuna,28,1993,1.0,29,36,80.6,378,164,17,21,81.0,10,11,90.9,0,0,,0,0.3,0.1,-0.3,2,1,2,0,7
254,Vicente Iborra,ESP,MF,Villarreal,33,1988,11.5,545,636,85.7,8971,2317,263,294,89.5,236,260,90.8,34,53,64.2,1,0.4,0.7,+0.6,2,41,1,0,48
255,Oussama Idrissi,MAR,MF|FW,Sevilla,25,1996,1.4,39,51,76.5,671,73,17,21,81.0,18,23,78.3,3,3,100.0,0,0.1,0.1,-0.1,1,0,1,0,5
256,Oussama Idrissi,MAR,MF,Cádiz,25,1996,10.0,293,389,75.3,4960,1195,144,167,86.2,105,127,82.7,33,57,57.9,1,1.8,3.2,-0.8,21,17,15,5,35
257,Iglesias,ESP,DF,Getafe,23,1998,8.0,163,330,49.4,3567,1841,56,77,72.7,70,120,58.3,37,113,32.7,1,0.9,0.7,+0.1,8,12,7,7,15
258,Borja Iglesias,ESP,FW,Betis,28,1993,17.5,240,342,70.2,3384,553,142,184,77.2,64,85,75.3,15,26,57.7,0,2.7,1.3,-2.7,15,9,14,1,29
259,Asier Illarramendi,ESP,MF,Real Sociedad,31,1990,4.2,252,292,86.3,4040,1091,125,134,93.3,101,114,88.6,20,30,66.7,0,0.3,0.3,-0.3,4,12,1,0,19
260,Nikita Iosifov,RUS,MF,Villarreal,20,2001,0.0,2,4,50.0,24,0,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
261,Alexander Isak,SWE,FW,Real Sociedad,21,1999,23.8,316,440,71.8,4102,829,199,242,82.2,76,109,69.7,16,25,64.0,2,3.2,3.1,-1.2,20,23,15,1,43
262,Isco,ESP,MF|FW,Real Madrid,29,1992,3.7,238,271,87.8,3885,1057,124,132,93.9,87,92,94.6,21,31,67.7,0,1.4,0.6,-1.4,10,21,8,0,42
263,Nicolas Jackson,SEN,FW|MF,Villarreal,20,2001,1.8,38,51,74.5,420,89,24,28,85.7,8,11,72.7,1,2,50.0,0,0.5,0.4,-0.5,3,2,1,0,4
264,Jakub Jankto,CZE,DF|MF,Getafe,25,1996,6.5,163,250,65.2,2640,966,77,94,81.9,73,97,75.3,10,40,25.0,2,1.4,0.7,+0.6,5,16,4,1,20
265,Adnan Januzaj,BEL,FW|MF,Real Sociedad,26,1995,18.1,486,749,64.9,9086,3098,231,268,86.2,161,224,71.9,76,190,40.0,0,2.9,3.7,-2.9,34,46,35,9,80
266,Jason,ESP,MF|FW,Alavés,27,1994,7.5,112,218,51.4,2070,872,49,68,72.1,41,70,58.6,16,57,28.1,1,1.7,1.3,-0.7,17,6,7,7,10
267,Jason,ESP,MF|DF,Valencia,27,1994,0.8,23,30,76.7,458,189,10,10,100.0,8,11,72.7,5,8,62.5,0,0.2,0.4,-0.2,3,4,2,1,4
268,Luis Javier Suárez,COL,FW,Granada,23,1997,31.6,427,664,64.3,6379,1310,243,319,76.2,140,213,65.7,22,59,37.3,4,3.1,3.5,+0.9,30,23,27,5,63
269,Álvaro Jiménez,ESP,MF|FW,Cádiz,26,1995,2.6,43,72,59.7,688,267,26,32,81.3,9,19,47.4,6,13,46.2,0,0.1,0.2,-0.1,2,2,4,2,5
270,Joaquín,ESP,FW|MF,Betis,40,1981,5.2,212,274,77.4,3331,926,113,126,89.7,73,91,80.2,16,36,44.4,1,1.4,1.3,-0.4,14,19,9,1,28
271,Jofre,ESP,MF|DF,Espanyol,20,2001,0.2,6,9,66.7,125,49,4,4,100.0,0,0,,2,3,66.7,1,0.4,0.2,+0.6,2,0,2,2,0
272,Frenkie de Jong,NED,MF,Barcelona,24,1997,27.5,1504,1680,89.5,23427,5811,797,856,93.1,519,568,91.4,112,139,80.6,3,3.4,4.1,-0.4,43,170,36,3,206
273,Luuk de Jong,NED,FW,Barcelona,30,1990,7.3,132,185,71.4,1648,189,90,118,76.3,28,40,70.0,2,3,66.7,0,0.2,0.3,-0.2,4,6,1,1,9
274,Joan Jordán,ESP,MF,Sevilla,27,1994,27.9,1601,1833,87.3,29338,7166,698,766,91.1,658,725,90.8,199,254,78.3,1,1.6,2.1,-0.6,24,158,19,2,170
275,Josan,ESP,DF|MF,Elche,31,1989,13.5,383,537,71.3,5957,2134,195,241,80.9,148,197,75.1,25,51,49.0,3,3.2,3.1,-0.2,18,19,23,13,38
276,Willian José,BRA,FW,Betis,29,1991,17.8,418,541,77.3,6160,1068,241,281,85.8,120,159,75.5,30,50,60.0,4,3.0,2.6,+1.0,22,28,8,2,38
277,Joselu,ESP,FW,Alavés,31,1990,34.7,657,1104,59.5,9048,2171,408,606,67.3,183,317,57.7,34,69,49.3,4,4.5,3.6,-0.5,35,73,18,4,108
278,Josema,ESP,DF,Elche,25,1996,2.0,38,65,58.5,690,287,17,20,85.0,15,25,60.0,5,14,35.7,0,0.1,0.0,-0.1,1,3,0,0,2
279,Luka Jović,SRB,FW,Real Madrid,23,1997,4.1,52,67,77.6,705,121,33,41,80.5,12,15,80.0,3,3,100.0,3,0.8,0.6,+2.2,5,3,3,0,7
280,Miguel Juan Llambrich,ESP,DF,Espanyol,25,1996,0.8,34,47,72.3,537,138,16,19,84.2,18,23,78.3,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1
281,José Juan Macías,MEX,FW|MF,Getafe,21,1999,2.2,30,44,68.2,354,67,22,29,75.9,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,5
282,Juanmi,ESP,FW,Betis,28,1993,23.7,393,502,78.3,5738,1356,227,269,84.4,128,151,84.8,23,41,56.1,4,2.9,1.3,+1.1,19,22,11,1,38
283,Lago Junior,CIV,FW|MF,Mallorca,30,1990,2.0,27,46,58.7,313,106,23,30,76.7,2,6,33.3,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,3
284,Vinicius Júnior,BRA,FW,Real Madrid,21,2000,29.9,1075,1289,83.4,14515,2865,684,759,90.1,269,315,85.4,52,72,72.2,10,8.0,7.7,+2.0,68,32,68,7,123
285,Jutglà,ESP,FW,Barcelona,22,1999,3.3,100,122,82.0,1288,156,61,65,93.8,22,29,75.9,6,9,66.7,0,0.2,0.4,-0.2,2,4,4,2,4
286,Jens Jønsson,DEN,MF,Cádiz,28,1993,14.5,255,336,75.9,3813,969,148,173,85.5,89,111,80.2,13,31,41.9,1,0.9,0.6,+0.1,8,13,5,2,20
287,Lee Kang-in,KOR,MF|FW,Mallorca,20,2001,15.7,407,587,69.3,5836,1705,248,293,84.6,94,126,74.6,38,106,35.8,2,2.1,2.6,-0.1,22,27,13,2,48
288,Kiké,ESP,FW,Osasuna,31,1989,20.7,336,510,65.9,4917,989,199,272,73.2,99,148,66.9,21,41,51.2,1,2.0,1.9,-1.0,21,22,15,5,36
